date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,week_end_date
2019-06-07,HEI,134.0,126.92864990234375,17008.439086914062,0.16839211793745715,121.5122299194336,725.8002777099609,2019-06-07
2019-06-07,SBAC,84.0,202.28994750976562,16992.355590820312,0.16823288322125388,199.46424865722656,237.35870361328125,2019-06-07
2019-06-14,HEI,263.0,125.1628646850586,32917.83341217041,0.32574855893935967,123.85403390166424,344.22249603271484,2019-06-14
2019-06-14,SBAC,162.0,207.79441833496094,33662.69577026367,0.33311957381506363,203.17717243712625,747.9938354492188,2019-06-14
2019-06-21,HEI,263.0,127.24612426757812,33465.73068237305,0.32679838450084525,123.85403390166424,892.1197662353516,2019-06-21
2019-06-21,SBAC,162.0,212.75759887695312,34466.731018066406,0.33657331801997786,203.17717243712625,1552.0290832519531,2019-06-21
2019-06-28,HEI,263.0,132.81253051757812,34929.69552612305,0.33972343924740783,123.85403390166424,2356.0846099853516,2019-06-28
2019-06-28,SBAC,162.0,206.27145385742188,33415.975524902344,0.325001118965867,203.17717243712625,501.2735900878906,2019-06-28
2019-07-05,HEI,257.0,134.90682983398438,34671.055267333984,0.33533720257101757,123.85403390166424,2840.568554606274,2019-07-05
2019-07-05,HD,189.0,179.43202209472656,33912.65217590332,0.32800195508170377,178.43072509765625,189.24513244628906,2019-07-05
2019-07-12,HEI,257.0,134.99615478515625,34694.011779785156,0.33199913629279276,123.85403390166424,2863.525067057446,2019-07-12
2019-07-12,HD,189.0,185.17665100097656,34998.38703918457,0.33491180963454736,178.43072509765625,1274.979995727539,2019-07-12
2019-07-19,HEI,257.0,136.10781860351562,34979.709381103516,0.336493286452064,123.85403390166424,3149.2226683758054,2019-07-19
2019-07-19,HD,189.0,180.77272033691406,34166.04414367676,0.32866609478415854,178.43072509765625,442.63710021972656,2019-07-19
2019-07-26,HEI,257.0,137.646240234375,35375.083740234375,0.33700286364271614,123.85403390166424,3544.5970275066647,2019-07-26
2019-07-26,HD,189.0,184.0565643310547,34786.690658569336,0.3313975015487417,178.43072509765625,1063.2836151123047,2019-07-26
2019-07-31,HEI,257.0,135.7306365966797,34882.77360534668,0.3355372232734275,123.85403390166424,3052.2868926189694,2019-08-02
2019-08-02,HD,190.0,180.0175018310547,34203.32534790039,0.32958036470714525,178.44211353502774,299.3237762451172,2019-08-02
2019-08-02,CTAS,569.0,60.176795959472656,34240.59690093994,0.32993951025568563,60.32117462158203,-82.15145874023438,2019-08-02
2019-08-09,HD,96.0,178.2101287841797,17108.17236328125,0.16529034084394117,178.44211353502774,-22.27053608141432,2019-08-09
2019-08-09,CTAS,284.0,61.343509674072266,17421.556747436523,0.16831809919078652,60.32117462158203,290.34315490722656,2019-08-09
2019-08-16,CTAS,284.0,61.57169723510742,17486.362014770508,0.16968867320909936,60.32117462158203,355.14842224121094,2019-08-16
2019-08-16,HD,96.0,172.80494689941406,16589.27490234375,0.16098328773600348,178.44211353502774,-541.1679970189143,2019-08-16
2019-08-23,HD,96.0,184.53175354003906,17715.04833984375,0.1709574632607146,178.44211353502774,584.6054404810857,2019-08-23
2019-08-23,CTAS,284.0,59.62488555908203,16933.467498779297,0.16341488841935614,60.32117462158203,-197.74609375,2019-08-23
2019-08-30,HD,96.0,193.3905029296875,18565.48828125,0.17683740879087986,178.44211353502774,1435.0453818873357,2019-08-30
2019-08-30,CTAS,284.0,61.431976318359375,17446.681274414062,0.16618070377839922,60.32117462158203,315.4676818847656,2019-08-30
2019-09-06,HD,91.0,197.32046508789062,17956.162322998047,0.1705268533723389,178.44211353502774,1717.9299913105224,2019-09-06
2019-09-06,RMD,132.0,132.23641967773438,17455.207397460938,0.16576936312489304,129.8518524169922,314.76287841796875,2019-09-06
2019-09-13,RMD,273.0,124.59254455566406,34013.76466369629,0.3262699606794477,128.06464126083878,-947.8824005126953,2019-09-13
2019-09-13,HD,173.0,199.75352478027344,34557.359786987305,0.33148428379996364,188.08819704348824,2018.1016984638409,2019-09-13
2019-09-20,HD,173.0,191.80538940429688,33182.33236694336,0.3206721199785038,188.08819704348824,643.0742784198956,2019-09-20
2019-09-20,RMD,273.0,126.79804992675781,34615.86763000488,0.33452572094863436,128.06464126083878,-345.77943420410156,2019-09-20
2019-09-27,HD,173.0,196.23617553710938,33948.85836791992,0.32641665615509846,188.08819704348824,1409.600279396458,2019-09-27
2019-09-27,RMD,273.0,125.92150115966797,34376.569816589355,0.33052908136129794,128.06464126083878,-585.0772476196289,2019-09-27
2019-09-30,HD,173.0,198.0802764892578,34267.8878326416,0.3272577513457887,188.08819704348824,1728.6297441181378,2019-10-04
2019-09-30,RMD,273.0,127.34465789794922,34765.09160614014,0.33200603900420633,128.06464126083878,-196.55545806884766,2019-10-04
2019-10-04,MLM,69.0,250.5206298828125,17285.923461914062,0.16795164844751695,256.3644714355469,-403.2250671386719,2019-10-04
2019-10-04,SHW,100.0,172.73736572265625,17273.736572265625,0.16783323948831888,171.4847412109375,125.262451171875,2019-10-04
2019-10-11,MLM,69.0,253.86813354492188,17516.90121459961,0.1697541567753085,256.3644714355469,-172.247314453125,2019-10-11
2019-10-11,SHW,100.0,173.10557556152344,17310.557556152344,0.16775450550614143,171.4847412109375,162.08343505859375,2019-10-11
2019-10-18,MLM,133.0,254.20294189453125,33808.991271972656,0.32711068543140054,255.793909058535,-211.5986328125,2019-10-18
2019-10-18,SHW,193.0,176.5203857421875,34068.43444824219,0.32962086488447345,174.18856218565313,450.0419464111328,2019-10-18
2019-10-25,MLM,133.0,256.64178466796875,34133.357360839844,0.3265242377414663,255.793909058535,112.7674560546875,2019-10-25
2019-10-25,SHW,193.0,180.9486541748047,34923.090255737305,0.33407892768303055,174.18856218565313,1304.69775390625,2019-10-25
2019-10-31,MLM,133.0,250.50149536132812,33316.69888305664,0.32171318276352695,255.793909058535,-703.8910217285156,2019-11-01
2019-10-31,SHW,193.0,180.12722778320312,34764.5549621582,0.33569399127718696,174.18856218565313,1146.1624603271484,2019-11-01
2019-11-01,BKNG,430.0,79.79021453857422,34309.792251586914,0.3303951884468306,79.79021453857422,0.0,2019-11-01
2019-11-01,ORLY,1178.0,29.134000778198242,34319.85291671753,0.3304920702736675,29.134000778198242,0.0,2019-11-01
2019-11-08,BKNG,430.0,73.78913116455078,31729.326400756836,0.31279346135911734,79.79021453857422,-2580.465850830078,2019-11-08
2019-11-08,ORLY,1178.0,29.281999588012695,34494.195514678955,0.34005004315431064,29.134000778198242,174.34259796142578,2019-11-08
2019-11-15,BKNG,430.0,72.59660339355469,31216.539459228516,0.30786453165802824,79.79021453857422,-3093.2527923583984,2019-11-15
2019-11-15,ORLY,1178.0,29.68199920654297,34965.39506530762,0.3448365886320731,29.134000778198242,645.5421485900879,2019-11-15
2019-11-22,BKNG,430.0,73.72395324707031,31701.299896240234,0.3128385379117022,79.79021453857422,-2608.4923553466797,2019-11-22
2019-11-22,ORLY,1178.0,29.21733283996582,34418.018085479736,0.33964797944948,29.134000778198242,98.16516876220703,2019-11-22
2019-11-29,BKNG,430.0,74.76451110839844,32148.739776611328,0.3148826539963666,79.79021453857422,-2161.052474975586,2019-11-29
2019-11-29,ORLY,1178.0,29.485332489013672,34733.721672058105,0.34020140569322194,29.134000778198242,413.8687553405762,2019-11-29
2019-12-06,AAPL,528.0,65.19559478759766,34423.27404785156,0.3324671246104978,63.6181640625,832.8834228515625,2019-12-06
2019-12-06,BABA,180.0,191.7339324951172,34512.107849121094,0.333325099898823,186.4346160888672,953.876953125,2019-12-06
2019-12-13,AAPL,528.0,66.26490783691406,34987.871337890625,0.33442899243558627,63.6181640625,1397.480712890625,2019-12-13
2019-12-13,BABA,180.0,194.6020050048828,35028.360900878906,0.3348160089426369,186.4346160888672,1470.1300048828125,2019-12-13
2019-12-20,AAPL,528.0,67.298095703125,35533.39453125,0.3338977370608172,63.6181640625,1943.00390625,2019-12-20
