ticker,side,reason,risk_rule_action,signal_date,fill_date,fill_price,sell_fraction,portfolio_kind,price_return,drawdown_from_peak,benchmark_return,relative_return,protected,quantity,gross_value,fee_usd,cash_after,shares_after
CRWD,SELL,weekly_relative_trim,weekly_relative_trim,2021-06-04,2021-06-07,215.41000366210938,0.5,concentrated,-0.0681316899347102,-0.0681316899347102,0.006981602704910772,-0.0745925173189409,False,199.0,42866.590728759766,107.16647682189942,42908.81193815597,199.0
MA,SELL,weekly_relative_trim,weekly_relative_trim,2021-08-20,2021-08-23,351.07623291015625,0.5,concentrated,-0.05401600246191718,-0.05401600246191718,0.013185847610490686,-0.06632726881341411,False,175.0,61438.340759277344,153.59585189819336,61415.26644114859,176.0
PANW,SELL,weekly_relative_trim,weekly_relative_trim,2022-01-14,2022-01-18,83.72833251953125,0.5,concentrated,-0.055002279024541134,-0.12181093154188483,0.035189002356728505,-0.0871254246093599,False,436.0,36505.552978515625,91.26388244628906,36437.35507830986,437.0
PANW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-01-21,2022-01-24,84.03500366210938,1.0,concentrated,-0.08431151400986892,-0.149048086931441,-0.024375752331362466,-0.0614332431996536,False,437.0,36723.2966003418,91.80824150085449,73068.8434371508,0.0
V,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-01-24,2022-01-25,195.59963989257812,1.0,concentrated,-0.08842509975208934,-0.09264577961635456,-0.07927408644724487,-0.009938911428629127,False,393.0,76870.6584777832,192.17664619445802,149747.32526873954,0.0
COO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-01-26,2022-01-27,94.84024810791016,1.0,concentrated,-0.0930057209291818,-0.09448774726021869,-0.09279686202424009,-0.0002302228643165094,False,657.0,62310.04300689697,155.77510751724245,211901.59316811926,0.0
MA,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-03-07,2022-03-08,306.4685363769531,1.0,concentrated,-0.09161638321117738,-0.09161638321117738,-0.024535952507923953,-0.06876771201944099,False,302.0,92553.49798583984,231.3837449645996,92378.13160170917,0.0
AVGO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-04-14,2022-04-18,54.58160400390625,1.0,concentrated,-0.08473965158127483,-0.09608583226991485,-0.0334057039206791,-0.05310805978145683,False,1121.0,61185.978088378906,152.96494522094727,61057.77504359131,0.0
FCX,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-04-21,2022-04-22,39.54703140258789,1.0,concentrated,-0.1151706298162668,-0.1151706298162668,-0.032809502817554015,-0.08515502089675375,False,1166.0,46111.83861541748,115.2795965385437,107054.33406247024,0.0
FDS,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-05-18,2022-05-19,345.7960205078125,1.0,concentrated,-0.09804739864638135,-0.10830118596335891,-0.054574366949979525,-0.045982497381792276,False,154.0,53252.587158203125,133.13146789550783,53176.10330216294,0.0
ETR,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-06-13,2022-06-14,46.573081970214844,1.0,concentrated,-0.08720253507585674,-0.09592874092576975,-0.08445042747600418,-0.0030059624103865312,False,1591.0,74097.77341461182,185.24443353652956,73955.49364781265,0.0
NFG,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-06-16,2022-06-17,57.67131042480469,1.0,concentrated,-0.08023523091477835,-0.10803290165914048,-0.10483653930494263,0.027482476073210638,False,858.0,49481.98434448242,123.70496086120606,123313.77303143387,0.0
VLO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-06-16,2022-06-17,100.3261489868164,1.0,concentrated,-0.10418706748649254,-0.1815550970506431,-0.10483653930494263,0.0007255343263741221,False,307.0,30800.127738952637,77.00031934738159,154036.90045103914,0.0
NOW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-07-12,2022-07-13,84.55400085449219,1.0,concentrated,-0.11648364872684203,-0.13904039549748315,-0.0010754389059228764,-0.11553245792106437,False,655.0,55382.87055969238,138.45717639923097,55306.89809901125,0.0
WCC,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-09-22,2022-09-23,112.4665756225586,1.0,concentrated,-0.0810830693000143,-0.16475370597061845,-0.05212347581103094,-0.030552073766951904,False,410.0,46111.29600524902,115.27824001312256,46059.97091542131,0.0
WCC,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-11-03,2022-11-04,116.40596008300781,1.0,concentrated,-0.08920719690275358,-0.16985019526322065,0.012001749528204764,-0.10000866745353154,False,402.0,46795.19595336914,116.98798988342286,46741.72146254426,0.0
DKS,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-11-16,2022-11-17,94.10635375976562,1.0,concentrated,-0.08587566637952437,-0.15912370844395995,0.0016509397663362346,-0.08738234316066107,False,426.0,40089.306701660156,100.22326675415039,86730.80489745026,0.0
NOW,SELL,weekly_relative_trim,weekly_relative_trim,2023-02-17,2023-02-21,86.37200164794922,0.5,concentrated,-0.07344715189911633,-0.10637730864238182,-0.008617265279661113,-0.06539339888518758,False,372.0,32130.38461303711,80.32596153259277,32106.50652676469,372.0
LRCX,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2023-02-21,2023-02-22,46.1955451965332,1.0,concentrated,-0.09800860734209682,-0.11598063079215726,-0.028505378225575306,-0.0715425773429137,False,766.0,35385.78762054443,88.46446905136109,67403.82967825777,0.0
NOW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2023-02-21,2023-02-22,87.96800231933594,1.0,concentrated,-0.08853759204936618,-0.12093142691904268,-0.028505378225575306,-0.061793665634651385,False,372.0,32724.09686279297,81.81024215698243,100046.11629889376,0.0
LRCX,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2023-09-15,2023-09-18,62.10989761352539,1.0,concentrated,-0.10964524234019335,-0.10964524234019335,-0.013865748767940334,-0.09712622135635962,False,844.0,52420.75358581543,131.05188396453858,52333.26226656801,0.0
EXE,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2023-09-21,2023-09-22,76.33661651611328,1.0,concentrated,-0.08375819843565313,-0.08375819843565313,-0.040511473547340415,-0.04507268580709445,False,773.0,59008.20456695557,147.52051141738892,111193.94632210619,0.0
MA,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2023-10-26,2023-10-27,358.7618103027344,1.0,concentrated,-0.08046796530666145,-0.12468882350618737,-0.09304858716486863,0.013871329467231464,False,205.0,73546.17111206055,183.86542778015138,73379.91137799149,0.0
CHRD,SELL,weekly_relative_trim,weekly_relative_trim,2023-11-17,2023-11-20,142.25306701660156,0.5,concentrated,-0.001298823364924373,-0.04996419000736474,0.06655466136049348,-0.06361932227539491,False,212.0,30157.65020751953,75.39412551879883,30130.77269602662,213.0
SMCI,SELL,daily_trailing_stop_exit,daily_trailing_stop_exit,2024-02-16,2024-02-20,78.75700378417969,1.0,concentrated,0.37672669808294956,-0.1998804829528249,0.021075359190419807,0.34831056855050835,False,1532.0,120655.72979736328,301.6393244934082,120371.66729496844,0.0
SMCI,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2024-04-19,2024-04-22,71.7020034790039,1.0,concentrated,-0.23367192286915028,-0.3993199193617938,-0.031493519039823004,-0.2087527629437107,False,1139.0,81668.58196258545,204.17145490646362,81521.77973658449,0.0
DKS,SELL,weekly_relative_trim,weekly_relative_trim,2024-05-17,2024-05-20,185.21424865722656,0.5,concentrated,-0.018069792797346218,-0.05397772892465125,0.05815930516769585,-0.07203934000557821,False,133.0,24633.495071411133,61.58373767852783,24624.191331185146,134.0
CHRD,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2024-06-14,2024-06-17,148.37620544433594,1.0,concentrated,-0.08112695690759264,-0.08112695690759264,0.028382062970222055,-0.1064867074417124,False,368.0,54602.443603515625,136.50610900878905,54525.8086586464,0.0
CMG,SELL,weekly_relative_trim,weekly_relative_trim,2024-06-21,2024-06-24,63.87480163574219,0.5,concentrated,0.022885557989982486,-0.06334442333088564,0.09176896518503708,-0.06309339190950525,False,904.0,57742.82067871094,144.35705169677735,112124.27228566055,905.0
ANET,SELL,weekly_relative_trim,weekly_relative_trim,2024-07-19,2024-07-22,85.55999755859375,0.5,concentrated,-0.07328290931839287,-0.10917080056602302,0.006693057671098401,-0.07944424209550938,False,344.0,29432.63916015625,73.58159790039063,29530.919002875155,345.0
ANET,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2024-07-24,2024-07-25,78.52999877929688,1.0,concentrated,-0.08643121960968647,-0.12180993158937303,-0.007536646459161189,-0.07949368898010278,False,345.0,27092.849578857422,67.73212394714355,56556.036457785434,0.0
TPL,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2024-08-05,2024-08-06,255.17349243164062,1.0,concentrated,-0.0813598554799615,-0.0813598554799615,-0.04719985098679924,-0.035852224129625965,False,210.0,53586.43341064453,133.96608352661133,53526.79987996942,0.0
TW,SELL,weekly_relative_trim,weekly_relative_trim,2025-02-07,2025-02-10,124.44490051269531,0.5,concentrated,-0.019370865722156405,-0.0871344262974193,0.0556039109557549,-0.07102548209586335,False,359.0,44675.71928405762,111.68929821014405,44912.468195418165,359.0
DASH,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2025-03-06,2025-03-07,178.0800018310547,1.0,concentrated,-0.09081274577933895,-0.09081274577933895,-0.018945711940958843,-0.07325490007343516,False,354.0,63040.32064819336,157.6008016204834,62971.80459682348,0.0
MA,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2025-03-11,2025-03-12,520.7332763671875,1.0,concentrated,-0.08543804338013727,-0.08543804338013727,-0.04770715146927784,-0.03962110181660383,False,211.0,109874.72131347656,274.6868032836914,172571.83910701633,0.0
MA,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2025-04-04,2025-04-07,481.90460205078125,1.0,concentrated,-0.10709034997146816,-0.10709034997146816,-0.09927438422805035,-0.00867741030848701,False,191.0,92043.77899169922,230.10944747924805,92145.08901758076,0.0
MA,SELL,weekly_relative_trim,weekly_relative_trim,2025-06-20,2025-06-23,539.1652221679688,0.5,concentrated,-0.024989456269209676,-0.09779253447024583,0.06726762160178956,-0.08644230931744823,False,92.0,49603.200439453125,124.00800109863282,49665.64610126378,92.0
ORLY,SELL,weekly_relative_trim,weekly_relative_trim,2025-06-27,2025-06-30,90.12999725341797,0.5,concentrated,-0.03095472727834614,-0.07246734315774839,0.05963494700260208,-0.08549139921932547,False,510.0,45966.298599243164,114.91574649810791,95517.02895400883,511.0
AXON,SELL,weekly_relative_trim,weekly_relative_trim,2025-07-11,2025-07-14,750.260009765625,0.5,concentrated,-0.05901623652590959,-0.09460699329935673,0.009665588515739287,-0.0680243298601616,False,20.0,15005.2001953125,37.51300048828125,15038.382468756448,21.0
AXON,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2025-07-23,2025-07-24,709.260009765625,1.0,concentrated,-0.09048470909472472,-0.12488523624179271,0.02681129754414391,-0.11423326459244176,False,21.0,14894.460205078125,37.23615051269531,29895.606523321876,0.0
MA,SELL,weekly_relative_trim,weekly_relative_trim,2025-09-26,2025-09-29,565.5680541992188,0.5,concentrated,-0.04517885543584632,-0.055961083019675284,0.036523529429860924,-0.07882347341468221,False,113.0,63909.19012451172,159.7729753112793,64155.580077589795,113.0
WDC,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2025-10-07,2025-10-08,121.02471923828125,1.0,concentrated,-0.0816294679339713,-0.08666514243694079,0.0010023069128966,-0.08254903537805558,False,564.0,68257.94165039062,170.64485412597656,68138.83171947364,0.0
MU,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2025-11-20,2025-11-21,207.19920349121094,1.0,concentrated,-0.14201108738963153,-0.2050138434062153,-0.045087359436889685,-0.10150009941808513,False,395.0,81843.68537902832,204.6092134475708,81727.8967818821,0.0
WDC,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2025-11-20,2025-11-21,139.0116424560547,1.0,concentrated,-0.1125807318358627,-0.19509813645488383,-0.045087359436889685,-0.07068015390305471,False,530.0,73676.17050170898,184.19042625427247,155219.8768573368,0.0
LRCX,SELL,daily_trailing_stop_exit,daily_trailing_stop_exit,2026-02-04,2026-02-05,213.0547332763672,1.0,concentrated,0.468437456342474,-0.15469233295039597,0.029572323950736612,0.42625964410901984,False,393.0,83730.5101776123,209.32627544403076,83555.24396837121,0.0
