rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-05-31,2019-06-28,risk_off_alert,0.18,0.36,0.18,0.28,0.33553674769288927,0.28,0.33553674769288927,0.72,0.6644632523071108,initial_rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.0469107242647722
2019-06-28,2019-07-31,balanced,0.1,0.4,0.5,0.0,0.07334421845692232,0.0,0.07334421845692232,1.0,0.9266557815430778,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.057509373827695
2019-07-31,2019-08-30,balanced,0.1,0.4,0.5,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.0731609123349837
2019-08-30,2019-09-30,balanced,0.1,0.4,0.5,0.0,0.2415997525349021,0.023192288234350433,0.2415997525349021,0.9768077117656495,0.7584002474650979,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.01751653454783288,1.054362852138684
2019-09-30,2019-10-31,balanced,0.1,0.4,0.5,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.01751653454783288,0.0,1.0784056875839603
2019-10-31,2019-11-29,growth_reentry_alert,0.1,0.4,0.5,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.084209260098255
2019-11-29,2019-12-31,balanced,0.1,0.4,0.5,0.0,0.035502503293207546,0.0,0.035502503293207546,1.0,0.9644974967067925,rebalance,"core_compounder,early_scout,future_winner",1,20,0.0,0.0,1.1079146201914782
2019-12-31,2020-01-31,balanced,0.1,0.4,0.5,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.1722195011693093
2020-01-31,2020-02-28,balanced,0.1,0.4,0.5,0.0,0.3659375645236196,0.0,0.3659375645236196,1.0,0.6340624354763804,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.039652158673586464,1.1257384675086715
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.8266324548526015,0.28,0.8266324548526015,0.72,0.1733675451473985,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.039652158673586464,-0.09223238538745508,1.0641029003787712
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.357500274617396,0.4,0.357500274617396,0.6,0.6424997253826039,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.09223238538745508,0.0,1.188244355504909
2020-04-30,2020-05-29,balanced,0.1,0.4,0.5,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.3603486931047846
2020-05-29,2020-06-30,balanced,0.1,0.4,0.5,0.0,0.021419124319720304,0.0,0.021419124319720304,1.0000000000000002,0.9785808756802796,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.4228850635347758
2020-06-30,2020-07-31,balanced,0.1,0.4,0.5,0.0,0.05843013437252225,0.0,0.05843013437252225,1.0000000000000002,0.9415698656274778,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.5578059166786165
2020-07-31,2020-08-31,balanced,0.1,0.4,0.5,0.0,0.026865982919595428,0.0,0.026865982919595428,0.9999999999999999,0.9731340170804047,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.7543679211090604
2020-08-31,2020-09-30,balanced,0.1,0.4,0.5,0.0,0.19377405051339408,0.0,0.19377405051339408,1.0,0.806225949486606,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.01903153117408836,1.7209796133276527
2020-09-30,2020-10-30,balanced,0.1,0.4,0.5,0.0,0.06517003784940632,0.0,0.06517003784940632,1.0,0.9348299621505937,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.01903153117408836,-0.006768334125817794,1.742493772839378
