ticker,Name,sector,portfolio_sleeve_label,portfolio_candidate_gate_label,governance_catalyst_score,governance_catalyst_label,event_regime_label,live_event_alert_label,portfolio_monster_early_score,rs_acceleration_score,market_cap_live,ownership_flow_pillar_score,insider_cluster_boost_score,event_revision_pillar_score,selection_flow_confirmation_score,event_reaction_score,live_event_growth_reentry_score,live_event_defensive_score,live_event_risk_score,focus_live_event_growth_score,focus_event_stress_penalty
NXPI,NXP Semiconductors,Semiconductors,future_winner,adr_global_alpha_fallback,1.4160201166029105,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.95412700420079,76637593600.0,0.0666666666666666,0.0,2.407424383329728,0.2,5.569243158671805,0.7914876613619405,0.1107959684287746,0.0,0.3402267611618264,0.0
QCOM,QUALCOMM INC,Information Technology,unassigned,rejected,1.4118543301468949,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.3808596149558867,202968787719.72656,0.0666666666666666,0.0,2.400967503854884,0.2,5.55008042159816,0.7914876613619405,0.1107959684287746,0.0,0.2938017811030053,0.0
ARM,Arm Holdings,Information Technology,future_winner,future_relaxed,1.3833141290944801,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,3.0,252012603240.9668,0.0666666666666666,0.0,2.353445298026984,0.2,5.423175355685928,0.7914876613619405,0.1107959684287746,0.0,0.4263851311452921,0.0
DVA,DAVITA INC,Health Care,early_scout,early_relaxed,1.328780917524246,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.9471733129928928,12447096313.476562,0.0666666666666666,0.0,3.0111033282111896,0.2,4.1827432383054255,0.7914876613619405,0.1107959684287746,0.0,0.3181920716459959,0.0
UI,UBIQUITI INC,Information Technology,future_winner,future_relaxed,1.2637137576408983,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.8134880347417486,62204640037.00928,0.0666666666666666,0.0,2.9507806393390483,0.2,3.829392424245964,0.7914876613619405,0.1107959684287746,0.0,0.4969481709440897,0.0
URI,UNITED RENTALS INC,Industrials,future_winner,future_relaxed,1.257141229942885,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.0592628590978437,60422604226.5,0.0666666666666666,0.0,2.568430744977062,0.2,4.29537543207519,0.7914876613619405,0.1107959684287746,0.0,0.2580773460683649,0.0
SFM,SPROUTS FARMERS MARKET INC,Consumer Staples,unassigned,rejected,1.0722388778749739,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,2.67811776639767,7359907197.160301,0.0666666666666666,0.0,2.8505341463433624,0.2,2.6911282434953154,0.7914876613619405,0.1107959684287746,0.0,0.0541222206820472,0.0027438162167607
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,early_scout,early_relaxed,1.0290779693860967,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.0858495815893086,21172317093.80244,0.0666666666666666,0.0,1.9518295425464691,0.0,3.597088631604059,0.7914876613619405,0.1107959684287746,0.0,0.200806648382266,0.0
EXEL,EXELIXIS INC,Health Care,early_scout,early_relaxed,0.9593884930506544,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.7982394800114483,12240992733.86871,0.0666666666666666,0.0,2.52148211302137,0.2,2.372955362067909,0.7914876613619405,0.1107959684287746,0.0,0.2665778725678124,0.0
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,future_winner,future_relaxed,0.9080544205422201,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.0610886804278328,14782858930.255877,0.0666666666666666,0.0,2.3228155975499862,0.2,2.295616899306858,0.7914876613619405,0.1107959684287746,0.0,0.2143092975851733,0.0
VRT,VERTIV HOLDINGS CLASS A,Industrials,core_compounder,core_strict,0.9065309062509158,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.0,137864341396.43115,0.0666666666666666,0.0,1.871070527273379,0.2,2.88778689773364,0.7914876613619405,0.1107959684287746,0.0,0.5149571619346222,0.0
CHDN,CHURCHILL DOWNS INC,Consumer Discretionary,unassigned,rejected,0.9024274855575375,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.133903498831143,6429539763.0,0.0666666666666666,0.0,2.4269637917140394,0.2,2.1221000403813584,0.7914876613619405,0.1107959684287746,0.0,0.1418427385522995,0.0017161799146729
SNDK,SANDISK CORP,Information Technology,unassigned,rejected,0.8875256888468481,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.0,208803594092.4619,0.0666666666666666,0.0,0.7767902964361324,0.0,4.220125756156184,0.7914876613619405,0.1107959684287746,0.0,0.5111050359003027,0.0
EME,EMCOR GROUP INC,Industrials,future_winner,future_relaxed,0.8829975392475334,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.532548696290867,41940512362.5,0.0666666666666666,0.0,1.9496418924930492,0.2,2.626135964084864,0.7914876613619405,0.1107959684287746,0.0,0.3324906301166783,0.0
NVT,NVENT ELECTRIC PLC,Industrials,future_winner,future_relaxed,0.8462885812839668,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-1.4084587972985352,27895161653.83697,0.0666666666666666,0.0,1.7146649596944727,0.2,2.694712154725855,0.7914876613619405,0.1107959684287746,0.0,0.3725987659148146,0.0
