ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,current_shares,current_weight,target_weight,target_value_usd,current_value_usd,trade_value_delta_usd,order_type,time_in_force,reason,status,estimated_cash_after_usd,client_order_id,idempotency_key
SNDK,SELL,16.0,2184.75,2179.288125,34956.0,87.39,34868.61,60.0,0.16454659747140482,0.12,95597.23653801848,131085.0,-35487.76346198152,limit,day,target_rebalance,ready,153520.5936572747,r1k-M-20260618-S-SNDK-e789416d4191,e789416d41919de254900eb75082d524687961e4dc1e59df3086e7245e8f86c7
MRVL,SELL,92.0,310.5799865722656,309.80353660583495,28573.358764648438,71.4333969116211,28501.925367736818,311.0,0.12124665438699517,0.085362735260021,68003.67995153731,96590.37582397461,-28586.695872437296,limit,day,target_rebalance,ready,182022.5190250115,r1k-M-20260618-S-MRVL-fb3e2114ac62,fb3e2114ac62bad751a7e336be1f02ca2587dbce846b2e5fbd9479dd4a77f856
WDC,SELL,36.0,746.22998046875,744.3644055175781,26864.279296875,67.16069824218751,26797.118598632813,154.0,0.1442544841092573,0.1104153943715569,87961.72144313599,114919.4169921875,-26957.69554905151,limit,day,target_rebalance,ready,208819.63762364432,r1k-M-20260618-S-WDC-b1c29ed438db,b1c29ed438dbf2d026cd6d0745c2b94222c12304fda2bd91e2bff2c967e312e1
MU,SELL,11.0,1133.989990234375,1131.155015258789,12473.889892578125,31.184724731445314,12442.70516784668,34.0,0.048397624530874865,0.0314494861899499,25054.033085831554,38555.65966796875,-13501.626582137196,limit,day,target_rebalance,ready,221262.34279149098,r1k-M-20260618-S-MU-a1d62a822bf8,a1d62a822bf849017e9e1c32ee6ad51fd8f8c9fb2da12a6dd8cbef14a9b4b0af
STM,SELL,66.0,78.38999938964844,78.19402439117432,5173.739959716797,12.934349899291993,5160.805609817505,1140.0,0.11217637982912959,0.1056389984119841,84156.63599024835,89364.59930419922,-5207.963313950866,limit,day,target_rebalance,ready,226423.14840130848,r1k-M-20260618-S-STM-529bbddffae4,529bbddffae4fd48788eb83a4ff18d902c2d116240d83a97a2527751440bbfa3
CIEN,BUY,68.0,428.2200012207031,429.29055122375485,29118.960083007812,72.79740020751953,-29191.757483215333,104.0,0.05590313913633919,0.0926794611583633,73832.50308810126,44534.880126953125,29297.62296114814,limit,day,target_rebalance,ready,197231.39091809315,r1k-M-20260618-B-CIEN-c3455f66b7bb,c3455f66b7bb9184aa95cf7ef4db08909f1c34a7595dfcaa60ad0b1c2b26824e
LITE,BUY,19.0,850.0,852.125,16150.0,40.375,-16190.375,40.0,0.042679057970231256,0.0634873591219573,50576.80072629898,34000.0,16576.800726298978,limit,day,target_rebalance,ready,181041.01591809315,r1k-M-20260618-B-LITE-c2cb747b2368,c2cb747b236877c196aece227b0ddebfde13232fc57006ba939a83d7c947da33
PWR,BUY,17.0,702.25,704.005625,11938.25,29.845625000000002,-11968.095625,42.0,0.03702345515597017,0.0527335948983447,42009.882874975854,29494.5,12515.382874975854,limit,day,target_rebalance,ready,169072.92029309316,r1k-M-20260618-B-PWR-bc35ce3167c3,bc35ce3167c3e8a1358172c2a749a5782253d1f2ab984c2674298396ca7bd5ac
FIX,BUY,4.0,1967.4100341796875,1972.3285592651366,7869.64013671875,19.674100341796876,-7889.3142370605465,12.0,0.02963548478822454,0.0396083058545,31553.704863690156,23608.92041015625,7944.784453533906,limit,day,target_rebalance,ready,161183.60605603262,r1k-M-20260618-B-FIX-fd10dd62bf71,fd10dd62bf718c27ac4f9252f313fd71fc0c000c60b9949647567e08c5f087de
ON,BUY,40.0,121.62000274658203,121.92405275344848,4864.800109863281,12.162000274658203,-4876.96211013794,330.0,0.05037961643221028,0.0565392822796569,45041.65951481798,40134.60090637207,4907.058608445906,limit,day,target_rebalance,ready,156306.64394589467,r1k-M-20260618-B-ON-b801a0c6e942,b801a0c6e9423dd8c959bbd26a0f999895bd814084a7b5100055084296bdf906
COHR,BUY,5.0,389.57000732421875,390.5439323425293,1947.8500366210938,4.869625091552734,-1952.7196617126465,46.0,0.022494650664660953,0.0253755418403508,20215.26396327,17920.220336914062,2295.0436263559386,limit,day,target_rebalance,ready,154353.92428418202,r1k-M-20260618-B-COHR-a188b4d7c4f9,a188b4d7c4f937d47e3b5658093753c0a9465a810aabc44c99c22a66b1de65b0
KEYS,BUY,4.0,363.6700134277344,364.5791884613037,1454.6800537109375,3.6367001342773437,-1458.3167538452149,20.0,0.009130055050068855,0.0112735615802763,8981.011108463257,7273.4002685546875,1707.6108399085697,limit,day,target_rebalance,ready,152895.6075303368,r1k-M-20260618-B-KEYS-1948d5333830,1948d5333830bc7fa53cdfc9e2effe88abb5803c3fc7bd345971d3ffcfc6a6fe
