ticker,pnl_usd,contribution_return_on_start,positive_contribution_share
SNDK,450961.04803466797,4.461457346693142,0.39693694805172336
WDC,190359.9949951172,1.8832735152818476,0.16755530388667703
FTAI,62145.80619049072,0.6148221998397927,0.05470088104277005
CIEN,55395.421325683594,0.5480391499969053,0.048759176813350444
PLTR,45047.825843811035,0.44566810024792547,0.03965119955423129
ACLS,39897.178802490234,0.39471161036288904,0.035117588223533065
BE,37507.04431152344,0.3710654814327276,0.03301378636656074
LRCX,27058.65915298462,0.26769729712990276,0.02381709380303696
ELF,25333.999633789062,0.25063485921870704,0.022299044541440407
CROX,25319.348846435547,0.25048991574042206,0.022286148884833247
SQM,17697.075382232666,0.17508107922654678,0.015577006311916981
AVGO,16578.374137878418,0.16401352049363527,0.014592322912650304
TSCO,16358.41337776184,0.1618374000648685,0.014398712947460805
AMD,13272.821563720703,0.13131095808580034,0.011682767960778245
ROKU,13143.189636230469,0.13002848076810786,0.011568665641093908
TLN,10871.190505981438,0.10755109107889745,0.009568846799383458
P,8495.595092773423,0.0840488004593035,0.007477842271976977
TEAM,6894.401702880859,0.068207840261199,0.006068468180368765
CHRW,6075.074310302734,0.06010205322949154,0.005347294331579644
ZS,6061.9228515625,0.05997194294064939,0.005335718387454253
TSLA,5887.378286361694,0.058245134968798504,0.005182083861120404
KKR,5624.723205566406,0.05564663018669516,0.004950894257017067
BKR,5386.750219345093,0.053292310822930594,0.004741429889127401
EXEL,5049.720329284668,0.049957999609981506,0.0044447754074469605
RH,4622.349868774414,0.045729929161075406,0.004068602948602226
CPRT,4376.740234375,0.043300058748574406,0.0038524167854835246
ENPH,3882.3795471191406,0.03840923917627208,0.0034172793755203297
INTU,3294.4129028320312,0.03259235517665095,0.002899749787639833
SE,3051.959457397459,0.030193709639349503,0.0026863417092817536
PCTY,3030.2792053222656,0.029979222112498635,0.0026672587017155264
MRNA,2765.7301177978516,0.027361979503096972,0.002434401988548281
NTNX,2231.969882965088,0.022081371496162808,0.00196458500650685
SHOP,2008.8320541381836,0.019873819624258302,0.0017681785781569004
MOS,1438.1220169067383,0.014227659053330217,0.0012658382953577524
ARES,1323.5834884643536,0.013094504069267349,0.0011650212201083606
ANET,1255.8174686431885,0.012424079853462245,0.001105373414146729
PWR,901.9738311767578,0.008923426520241608,0.0007939194334635728
HEI,857.5631103515589,0.008484061440794015,0.0007548290152069245
SAN,822.527624130249,0.008137447629959929,0.0007239906999360104
ALGN,616.9501647949219,0.006103624375682772,0.0005430409490597022
UTHR,476.0009765625,0.004709182895447365,0.0004189771505317097
HII,474.5170135498047,0.004694501721288168,0.0004176709628867944
VST,446.9860076904297,0.004422131393765518,0.0003934381084302066
TPG,285.1859855651837,0.002821408004125227,0.0002510213581210776
KBR,269.6746482849121,0.0026679509151644465,0.00023736824349606764
SSD,263.1421813964844,0.002603323776039195,0.00023161835116891014
MUSA,261.0258483886719,0.002582386425713922,0.00022975555000494434
EXE,248.1487274169922,0.0024549902210666856,0.00021842107861219905
TREX,169.06019592285156,0.0016725498940995103,0.0001488071719255989
COF,112.60720825195312,0.0011140480064425855,9.911712279132127e-05
FDS,101.8645935058596,0.0010077689437817932,8.966144867047792e-05
CARR,63.75004577636719,0.000630693296728219,5.6112936403064966e-05
PDD,26.36016845703125,0.00026078697425248565,2.3202280691566323e-05
GGG,-1.8898086547851705,-1.869629482076115e-05,0.0
CHRD,-22.490936279296875,-0.000222507804908158,0.0
RRX,-40.21124267578125,-0.00039781871369461044,0.0
DPZ,-43.300048828125,-0.0004283769558331324,0.0
AFG,-46.882598876954034,-0.00046381991549650323,0.0
LOW,-81.20690917968773,-0.0008033979057413145,0.0
CW,-100.27764892578125,-0.0009920689502093082,0.0
SMG,-115.30078887939544,-0.001140696195086783,0.0
MRVL,-130.54275512695312,-0.0012914883368683665,0.0
SAIA,-221.94044494628906,-0.002195705888455904,0.0
PANW,-227.83978271483647,-0.0022540693412259685,0.0
GEN,-317.06156730651855,-0.0031367601813471133,0.0
WSM,-324.5867843627948,-0.003211208817360136,0.0
PLNT,-382.6300506591797,-0.003785443683037859,0.0
CHE,-390.14959716796875,-0.003859836219070946,0.0
RGLD,-477.0074310302739,-0.004719139972004045,0.0
DAL,-595.56884765625,-0.00589209427824746,0.0
BRKR,-730.1626853942871,-0.007223660871000783,0.0
TXRH,-788.3473968505896,-0.007799295084916272,0.0
UI,-823.428955078125,-0.008146364696293549,0.0
MSI,-878.7612304687536,-0.008693779129594648,0.0
THC,-930.9396972656232,-0.009209992237233563,0.0
PODD,-1040.9795227050772,-0.010298640557915002,0.0
WMS,-1073.1014709472656,-0.010616430093396549,0.0
DKS,-1123.772331237793,-0.011117728116566514,0.0
HUBS,-1473.479736328125,-0.01457746078845199,0.0
AMAT,-1475.5744934082031,-0.01459818468335418,0.0
JBL,-1673.7972946166992,-0.01655924667881449,0.0
BLDR,-1736.1299209594727,-0.017175917131723024,0.0
NET,-1781.916748046875,-0.01762889633465222,0.0
LI,-1833.6500644683802,-0.018140705471213794,0.0
CTAS,-1937.3715362548828,-0.019166844922344713,0.0
ON,-2003.0394287109375,-0.0198165119002727,0.0
FANG,-2711.2677764892574,-0.0268231715199945,0.0
DRS,-2784.7772216796875,-0.027550416712734446,0.0
RKLB,-2877.989849090576,-0.02847258984316169,0.0
RBRK,-2902.900436401371,-0.028719035790661,0.0
BLD,-3080.419464111328,-0.030475270777709212,0.0
FTNT,-3486.710350036621,-0.03449479633497311,0.0
LOPE,-3669.220016479492,-0.03630040481433665,0.0
WBD,-3900.800323486328,-0.03859147998933862,0.0
APP,-3930.3012084960938,-0.03888333876679705,0.0
SN,-4703.2710037231445,-0.04653049983917088,0.0
WCC,-4751.748062133789,-0.047010094095337365,0.0
AMKR,-4838.806365966799,-0.047871381142010554,0.0
TMUS,-4903.377746582031,-0.0485102000858804,0.0
RGEN,-5385.111389160156,-0.053276097513598374,0.0
FUTU,-5406.447921752928,-0.05348718454762012,0.0
INTC,-5430.7843093872,-0.053727949810775506,0.0
UBER,-5503.729133605957,-0.05444960908341627,0.0
ETSY,-6503.5502853393555,-0.06434106077801419,0.0
WAL,-7167.482025146484,-0.07090948426198117,0.0
NOW,-7197.059593200682,-0.07120210168175124,0.0
