ticker,peak_market_value_usd,peak_weight,trough_market_value_usd,trough_weight,peak_to_trough_value_delta_usd
TSLA,41350.081298828125,0.1833184284202181,0.0,0.0,-41350.081298828125
ROKU,38899.61111450195,0.1724546929940435,0.0,0.0,-38899.61111450195
PDD,29095.31945800781,0.1289890628964094,0.0,0.0,-29095.31945800781
ENPH,23129.119384765625,0.1025389475226738,0.0,0.0,-23129.119384765625
MRNA,19843.92059326172,0.0879745872943528,0.0,0.0,-19843.92059326172
