signal_date,effective_next_trading_day,portfolio,crisis_state,prior_cash_weight,target_cash_weight,policy_cash_floor,equity_drawdown,equity_drawdown_cash_floor,base_cash_floor,turnover_from_cash_action,estimated_cost_usd,cash_action
2019-07-01,2019-07-02,concentrated,GREEN,0.8322401078634055,0.7322401078634055,0.03,-0.00840328749224084,0.0,0.0291340869688368,0.09999999999999998,25.38273209489067,RELEASE_CASH
2019-07-02,2019-07-03,concentrated,GREEN,0.7322401078634055,0.6322401078634056,0.03,-0.0040977837695062025,0.0,0.0286568308793449,0.09999999999999998,25.49294368207045,RELEASE_CASH
2019-07-03,2019-07-05,concentrated,GREEN,0.6322401078634056,0.5322401078634056,0.03,-0.0015008874188899846,0.0,0.0284421084796565,0.09999999999999998,25.559418614383596,RELEASE_CASH
2019-07-05,2019-07-08,concentrated,GREEN,0.5322401078634056,0.4322401078634056,0.03,-0.004764741200054212,0.0,0.0286216136517349,0.09999999999999998,25.475871013752013,RELEASE_CASH
2019-07-08,2019-07-09,concentrated,GREEN,0.4322401078634056,0.33224010786340563,0.03,-0.003501331173862865,0.0,0.0285473822784288,0.09999999999999998,25.50821157904061,RELEASE_CASH
2019-07-09,2019-07-10,concentrated,GREEN,0.33224010786340563,0.23224010786340563,0.03,0.0,0.0,0.0283037517664499,0.1,25.652723603189504,RELEASE_CASH
2019-07-10,2019-07-11,concentrated,GREEN,0.23224010786340563,0.13224010786340562,0.03,-0.0007775180112555846,0.0,0.0283226658417319,0.1,25.632778148550262,RELEASE_CASH
2019-07-11,2019-07-12,concentrated,GREEN,0.13224010786340562,0.032240107863405615,0.03,-0.005407114647886124,0.0,0.0284623971586897,0.1,25.514016385636523,RELEASE_CASH
2019-08-02,2019-08-05,concentrated,WATCH,0.032240107863405615,0.25,0.25,-0.01631075899020662,0.0,0.0285167230030427,0.21775989213659439,57.36521039286423,RAISE_CASH
2019-09-03,2019-09-04,concentrated,GREEN,0.25,0.2175419206462401,0.03,-0.01590502800961957,0.0,0.2175419206462401,0.03245807935375991,9.20622007208792,RELEASE_CASH
2019-09-18,2019-09-19,concentrated,GREEN,0.2175419206462401,0.45,0.03,-0.09787881564343515,0.45,0.2333574446478691,0.23245807935375992,61.48532074979358,RAISE_CASH
2019-09-20,2019-09-23,concentrated,GREEN,0.45,0.65,0.03,-0.13179949607529573,0.65,0.2461170332401349,0.2,50.91103727985305,RAISE_CASH
2020-01-08,2020-01-09,concentrated,GREEN,0.65,0.55,0.03,-0.11691040065118952,0.45,0.0271309046345853,0.09999999999999998,25.892064857518726,RELEASE_CASH
2020-01-09,2020-01-10,concentrated,GREEN,0.55,0.45000000000000007,0.03,-0.11543375053845506,0.45,0.0270185997858176,0.09999999999999998,25.935360034496206,RELEASE_CASH
2020-02-03,2020-02-04,concentrated,WATCH,0.45000000000000007,0.3500000000000001,0.25,-0.06757839188240156,0.0,0.0282896612116925,0.09999999999999998,27.338472528422134,RELEASE_CASH
2020-02-04,2020-02-05,concentrated,WATCH,0.3500000000000001,0.2500000000000001,0.25,-0.022846865429414054,0.0,0.0263869210527745,0.09999999999999998,28.6499946944069,RELEASE_CASH
2020-02-06,2020-02-07,concentrated,GREEN,0.2500000000000001,0.1500000000000001,0.03,-0.05125464768478005,0.0,0.0274254949106886,0.1,27.81708244953777,RELEASE_CASH
2020-02-07,2020-02-10,concentrated,GREEN,0.1500000000000001,0.0500000000000001,0.03,-0.053838113770254936,0.0,0.0275033394408319,0.1,27.74133558139252,RELEASE_CASH
2020-02-25,2020-02-26,concentrated,WATCH,0.0500000000000001,0.65,0.03,-0.12217861669796182,0.65,0.0278357197397793,0.5999999999999999,164.50623233610077,RAISE_CASH
2020-03-02,2020-03-03,concentrated,DEFENSE_REVIEW,0.65,0.7784172901717095,0.45,-0.13514522458760003,0.65,0.7784172901717095,0.12841729017170944,34.68898868869267,RAISE_CASH
2020-03-09,2020-03-10,concentrated,DEFENSE_REVIEW,0.7784172901717095,0.8103192657259692,0.45,-0.1706366492793039,0.65,0.8103192657259692,0.031901975554259776,8.263944040844631,RAISE_CASH
2020-03-12,2020-03-13,concentrated,CRISIS_DEFENSE,0.8103192657259692,0.85,0.7,-0.18797101198642363,0.85,0.8283549156675174,0.03968073427403074,10.06412871912677,RAISE_CASH
2020-04-01,2020-04-02,concentrated,CRISIS_DEFENSE,0.85,0.961798634382803,0.7,-0.19295553725935255,0.85,0.961798634382803,0.11179863438280302,28.181162905137604,RAISE_CASH
2020-05-01,2020-05-04,concentrated,DEFENSE_REVIEW,0.961798634382803,0.861798634382803,0.45,-0.18403344725053794,0.85,0.7214124769976018,0.09999999999999998,25.485743428456335,RELEASE_CASH
2020-05-04,2020-05-05,concentrated,DEFENSE_REVIEW,0.861798634382803,0.761798634382803,0.45,-0.17636803631314057,0.65,0.7076515782172078,0.09999999999999998,25.72516340929491,RELEASE_CASH
2020-05-05,2020-05-06,concentrated,DEFENSE_REVIEW,0.761798634382803,0.7022195540043731,0.45,-0.1713840695527713,0.65,0.7022195540043731,0.05957908037842996,15.419561506233133,RELEASE_CASH
2020-06-01,2020-06-02,concentrated,DEFENSE_REVIEW,0.7022195540043731,0.65,0.45,-0.14437671054701018,0.65,0.2179014168350077,0.05221955400437306,13.95534910476794,RELEASE_CASH
2020-06-18,2020-06-19,concentrated,WATCH,0.65,0.55,0.25,-0.11919922795551652,0.45,0.2044024832249913,0.09999999999999998,27.510763048157013,RELEASE_CASH
2020-06-19,2020-06-22,concentrated,WATCH,0.55,0.45000000000000007,0.25,-0.11525184394963695,0.45,0.202706336131772,0.09999999999999998,27.63405488609872,RELEASE_CASH
2020-07-01,2020-07-02,concentrated,WATCH,0.45000000000000007,0.3500000000000001,0.25,-0.07313120567718878,0.0,0.0908049936649222,0.09999999999999998,28.949642855283578,RELEASE_CASH
2020-07-02,2020-07-06,concentrated,WATCH,0.3500000000000001,0.2500000000000001,0.25,-0.04921675670424008,0.0,0.0876116613736927,0.09999999999999998,29.696582185950746,RELEASE_CASH
2020-07-14,2020-07-15,concentrated,GREEN,0.2500000000000001,0.1500000000000001,0.03,-0.030308804372331855,0.0,0.0835805510604816,0.1,30.87062504303424,RELEASE_CASH
2020-07-15,2020-07-16,concentrated,GREEN,0.1500000000000001,0.0835406683116737,0.03,-0.030121951148694426,0.0,0.0835406683116737,0.0664593316883264,20.52036447137349,RELEASE_CASH
2020-07-24,2020-07-27,concentrated,GREEN,0.0835406683116737,0.45,0.03,-0.08804867775799052,0.45,0.0879857277201876,0.36645933168832634,107.43916464684597,RAISE_CASH
2020-07-27,2020-07-28,concentrated,GREEN,0.45,0.35,0.03,-0.055423516224038405,0.0,0.0829351804469955,0.10000000000000003,30.367029373163987,RELEASE_CASH
2020-07-28,2020-07-29,concentrated,GREEN,0.35,0.24999999999999997,0.03,-0.06709900461657425,0.0,0.0843772446778391,0.1,29.99167607456729,RELEASE_CASH
2020-07-29,2020-07-30,concentrated,GREEN,0.24999999999999997,0.14999999999999997,0.03,-0.04454690842405784,0.0,0.0819335591042265,0.1,30.716699594914637,RELEASE_CASH
2020-07-30,2020-07-31,concentrated,GREEN,0.14999999999999997,0.0812474118205756,0.03,-0.03731692733979475,0.0,0.0812474118205756,0.06875258817942437,21.278331353707667,RELEASE_CASH
2020-08-03,2020-08-04,concentrated,GREEN,0.0812474118205756,0.03,0.03,0.0,0.0,0.0292445836100649,0.0512474118205756,16.614424827925248,RELEASE_CASH
2020-08-07,2020-08-10,concentrated,GREEN,0.03,0.45,0.03,-0.08177424047224935,0.45,0.0305724107037559,0.42000000000000004,130.24359209849584,RAISE_CASH
2020-08-17,2020-08-18,concentrated,GREEN,0.45,0.35,0.03,-0.07155798755471188,0.0,0.0299547503151237,0.10000000000000003,31.355403017928246,RELEASE_CASH
2020-08-18,2020-08-19,concentrated,GREEN,0.35,0.24999999999999997,0.03,-0.04701732577545292,0.0,0.0288073617016675,0.1,32.184191816906335,RELEASE_CASH
2020-08-19,2020-08-20,concentrated,GREEN,0.24999999999999997,0.14999999999999997,0.03,-0.03557261455906391,0.0,0.0283570823634177,0.1,32.57070333599253,RELEASE_CASH
2020-08-20,2020-08-21,concentrated,GREEN,0.14999999999999997,0.04999999999999996,0.03,-0.022306374754029967,0.0,0.0279101325485694,0.1,33.01873163506074,RELEASE_CASH
2020-09-03,2020-09-04,concentrated,GREEN,0.04999999999999996,0.65,0.03,-0.12671772210104415,0.65,0.0314532105872545,0.6000000000000001,184.73888732063045,RAISE_CASH
2020-09-14,2020-09-15,concentrated,WATCH,0.65,0.55,0.25,-0.10750014461048585,0.45,0.0296463989102989,0.09999999999999998,31.467379714298197,RELEASE_CASH
2020-09-15,2020-09-16,concentrated,WATCH,0.55,0.45000000000000007,0.25,-0.09262035194841756,0.45,0.0286024435426149,0.09999999999999998,31.992005105484377,RELEASE_CASH
2020-09-21,2020-09-22,concentrated,WATCH,0.45000000000000007,0.3500000000000001,0.25,-0.07988851926566454,0.0,0.0279070891830658,0.09999999999999998,32.440898638707694,RELEASE_CASH
2020-09-22,2020-09-23,concentrated,WATCH,0.3500000000000001,0.2500000000000001,0.25,-0.07355962106432401,0.0,0.0276126447832253,0.09999999999999998,32.66404023550695,RELEASE_CASH
2020-09-23,2020-09-24,concentrated,WATCH,0.2500000000000001,0.45,0.25,-0.09750228521763726,0.45,0.0285605989108206,0.1999999999999999,63.639759963767624,RAISE_CASH
2020-10-07,2020-10-08,concentrated,REENTRY_READY,0.45,0.35,0.3,-0.032914740486549965,0.0,0.2776903593144295,0.10000000000000003,34.09708012101478,RELEASE_CASH
2020-10-08,2020-10-09,concentrated,GREEN,0.35,0.2856547608641578,0.03,-0.057414668847489914,0.0,0.2856547608641578,0.06434523913584217,21.384028394691803,RELEASE_CASH
2020-10-21,2020-10-22,concentrated,GREEN,0.2856547608641578,0.45,0.03,-0.09765159297157833,0.45,0.2984082819431737,0.1643452391358422,52.28580633892,RAISE_CASH
2020-10-30,2020-11-02,concentrated,WATCH,0.45,0.65,0.25,-0.14030098485652132,0.65,0.317201065376211,0.2,60.621803322806194,RAISE_CASH
2020-11-05,2020-11-06,concentrated,WATCH,0.65,0.55,0.25,-0.11201555719168532,0.45,0.1656903090239291,0.09999999999999998,31.3081772209854,RELEASE_CASH
2020-11-06,2020-11-09,concentrated,GREEN,0.55,0.45000000000000007,0.03,-0.11124843559335484,0.45,0.1653487491098048,0.09999999999999998,31.33522406752093,RELEASE_CASH
2020-11-09,2020-11-10,concentrated,GREEN,0.45000000000000007,0.65,0.03,-0.13676646898272404,0.65,0.1728149752807907,0.19999999999999996,60.87104023289722,RAISE_CASH
