ticker,peak_market_value_usd,peak_weight,trough_market_value_usd,trough_weight,peak_to_trough_value_delta_usd
NET,64306.0,0.2858451023222261,0.0,0.0,-64306.0
DDOG,48603.00155639648,0.2160440698077235,0.0,0.0,-48603.00155639648
DXCM,23342.759033203125,0.1037603543110909,0.0,0.0,-23342.759033203125
PCTY,19239.14910888672,0.0855194934473033,0.0,0.0,-19239.14910888672
TSLA,15349.31964111328,0.0682289031099832,0.0,0.0,-15349.31964111328
