rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,risk_adjusted_forward_return,weighted_forward_return,risk_exit_proxy,risk_exit_reason,hard_stop_proxy,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-05-31,SBAC,0.03,scout,1.0042668924223044,0.0400368266646427,0.0400368266646427,1,0,0.0400368266646427,0.0400368266646427,0.001201104799939281,False,hold,-0.1,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.3632103188512914,nan,1.0,0.5162274862945514,0.0,neutral,0.5259785323702689,0.0,0.0
2019-05-31,BR,0.03,scout,0.9680266494221269,0.04162120946579284,0.04162120946579284,1,0,0.0416212094657928,0.0416212094657928,0.001248636283973784,False,hold,-0.1,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,1.0,1.0,0.3301382448353983,1.905380162770752,nan,0.0,0.3751781796772561,0.0135416666666666,neutral,0.5259785323702689,0.0,0.0
2019-05-31,MSCI,0.03,scout,0.8460471480997322,0.09640516947022437,0.09640516947022437,1,0,0.0964051694702243,0.0964051694702243,0.002892155084106729,False,hold,-0.1,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.0512712641831165,nan,1.0,0.4725359153035185,0.0,neutral,0.5259785323702689,0.0,0.0
2019-06-28,SBAC,0.03,scout,0.69046143834066,0.13687156041470794,0.13687156041470794,2,0,0.093107023970113,0.093107023970113,0.00279321071910339,False,hold,-0.1,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.761143930854065,0.761143930854065,1.0,-0.4351183982214802,nan,1.0,0.452390437946319,0.1333333333333333,neutral,0.0516149525445256,0.0,0.0
2019-06-28,BR,0.08,confirm,0.8450050110217104,0.03759404461694382,0.04162120946579284,2,0,-0.0038662469737098,-0.0038662469737098,-0.00030929975789678404,False,hold,-0.1,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.8778421403730658,0.8778421403730658,0.0251771561033841,1.7556842807461317,nan,0.0,0.3303133964717691,0.0135416666666666,neutral,0.2635168315675258,0.0,0.0
2019-06-28,MSCI,0.08,confirm,1.0095446279346767,0.03206786347767965,0.09640516947022437,2,0,-0.0586802286089476,-0.0586802286089476,-0.004694418288715808,False,hold,-0.1,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.1359388102489158,nan,1.0,0.5099036374752098,0.2416666666666667,neutral,0.1651417158670779,0.0,0.0
2019-06-28,NOC,0.03,scout,1.0254538764218444,0.08012313332494192,0.08012313332494192,1,0,0.0801231333249419,0.0801231333249419,0.002403693999748257,False,hold,-0.1,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.94,1.1135731782183127,0.0,1.7676067912561022,nan,0.0,0.4403772823649235,0.0135416666666666,neutral,0.0516149525445256,0.0,0.0
2019-06-28,HEI,0.03,scout,0.9962439352651332,0.031222084703765196,0.031222084703765196,1,0,0.0312220847037651,0.0312220847037651,0.000936662541112953,False,hold,-0.1,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.1135731782183127,0.6321198016599918,-0.5482580665284456,nan,0.0,0.5771473372094856,0.2416666666666667,neutral,0.625111027997749,0.0,0.0
2019-06-28,TT,0.03,scout,0.9915690395127863,-0.011360995406267338,0.0,1,0,-0.0113609954062673,-0.0113609954062673,-0.00034082986218801896,False,hold,-0.1,Industrials,Construction & Engineering,unknown,neutral,0.35,0.35,1.0,2.2612916934846545,0.2608901836426147,-0.2818873782790425,nan,0.2608901836426147,0.5773481681153523,0.1333333333333333,neutral,0.0516149525445256,0.0,0.0
2019-07-31,SBAC,0.08,confirm,0.7928551901017911,0.2293523517362448,0.2293523517362448,3,0,0.0813467365546567,0.0813467365546567,0.006507738924372536,False,hold,-0.1,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.4402532110514985,nan,1.0,0.4988704379679765,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
