rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-06-28,2019-07-31,balanced,0.5,0.3,0.2,0.0,0.051057426012468335,0.0,0.051057426012468335,0.9999999999999999,0.9489425739875317,initial_rebalance,"core_compounder,early_scout,future_winner",1,12,0.0,0.0,1.0104526844530435
2019-07-31,2019-08-30,balanced,0.5,0.3,0.2,0.0,0.09379697608987203,0.0,0.09379697608987203,1.0,0.906203023910128,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,12,0.0,0.0,1.0140397081109633
2019-08-30,2019-09-30,balanced,0.5,0.3,0.2,0.0,0.09351351759917219,0.0,0.09351351759917219,1.0,0.9064864824008279,rebalance,"core_compounder,early_scout,future_winner",1,12,0.0,-0.009184512410786822,1.0047262478267875
2019-09-30,2019-10-31,balanced,0.5,0.3,0.2,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,12,-0.009184512410786822,0.0,1.0291417670283258
2019-10-31,2019-11-29,growth_reentry_alert,0.5,0.3,0.2,0.0,0.004863182696855356,0.0,0.004863182696855356,1.0,0.9951368173031446,rebalance,"core_compounder,early_scout,future_winner",1,14,0.0,0.0,1.0382759477409447
2019-11-29,2019-12-31,balanced,0.5,0.3,0.2,0.0,0.0022764254589600816,0.0,0.0022764254589600816,1.0,0.9977235745410399,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,0.0,0.0,1.0677081144878369
2019-12-31,2020-01-31,balanced,0.5,0.3,0.2,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,12,0.0,0.0,1.160212411685779
2020-01-31,2020-02-28,balanced,0.5,0.3,0.2,0.0,0.213002532590555,0.01241370747353691,0.213002532590555,0.987586292526463,0.786997467409445,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,12,0.0,-0.023917177450905415,1.1324634055547473
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.9330075607558261,0.28,0.9330075607558261,0.72,0.06699243924417383,rebalance,"core_compounder,early_scout,future_winner",1,12,-0.023917177450905415,-0.08185987571183734,1.06523756786585
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.4213010517983803,0.411796143857321,0.4213010517983803,0.588203856142679,0.5786989482016198,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,12,-0.08185987571183734,0.0,1.1678027463082818
2020-04-30,2020-05-29,balanced,0.5,0.3,0.2,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,12,0.0,0.0,1.284103041974088
