comparison_method,rebalance_date,target_cash_weight,target_stock_weight,broker_cash_date,broker_cash_weight,cash_drift
rebalance_day_next_close,2019-07-31,0.2276831820729796,0.7723168179270202,2019-08-01,0.2258942604669022,-0.0017889216060774094
rebalance_day_next_close,2019-09-30,0.5519231677712646,0.44807683222873534,2019-10-01,0.5546716510801442,0.002748483308879557
rebalance_day_next_close,2019-10-31,0.1869275004874959,0.813072499512504,2019-11-01,0.1877801186632223,0.0008526181757264051
rebalance_day_next_close,2019-12-31,0.0785000000000001,0.9214999999999997,2020-01-02,0.0763043570852548,-0.002195642914745291
rebalance_day_next_close,2020-03-31,0.97125,0.028749999999999897,2020-04-01,0.9706491449115996,-0.0006008550884003538
rebalance_day_next_close,2020-04-30,0.72,0.2799999999999999,2020-05-01,0.7209943704411864,0.000994370441186443
rebalance_day_next_close,2020-06-30,0.0852706295538947,0.9147293704461051,2020-07-01,0.0847426704323665,-0.0005279591215281987
rebalance_day_next_close,2020-08-31,0.0785,0.9214999999999999,2020-09-01,0.0761768046205039,-0.0023231953794961013
rebalance_day_next_close,2020-09-30,0.4723314533254139,0.527668546674586,2020-10-01,0.4691052103314514,-0.003226242993962458
rebalance_day_next_close,2020-11-30,0.3431028172529057,0.6568971827470942,2020-12-01,0.3433630967839537,0.00026027953104801327
rebalance_day_next_close,2021-03-31,0.5897719631214291,0.4102280368785709,2021-04-01,0.5906058082124549,0.0008338450910257977
rebalance_day_next_close,2021-06-30,0.0300000000000001,0.9699999999999998,2021-07-01,0.0300501535902388,5.015359023869889e-05
rebalance_day_next_close,2021-08-31,0.1509004069106903,0.8490995930893096,2021-09-01,0.1494345406821638,-0.0014658662285264856
rebalance_day_next_close,2021-09-30,0.4732856207691415,0.5267143792308584,2021-10-01,0.4723911443234088,-0.0008944764457327059
rebalance_day_next_close,2021-11-30,0.6699605840753502,0.3300394159246498,2021-12-01,0.66821060844936,-0.0017499756259902188
rebalance_day_next_close,2022-01-31,0.7572938303958344,0.2427061696041654,2022-02-01,0.7588793499030827,0.0015855195072482786
rebalance_day_next_close,2022-02-28,0.8628425625200301,0.1371574374799698,2022-03-01,0.8611536959748907,-0.0016888665451394447
rebalance_day_next_close,2022-03-31,1.0,0.0,2022-04-01,1.0,0.0
rebalance_day_next_close,2022-05-31,0.8724999999999999,0.1274999999999999,2022-06-01,0.8733087506392886,0.0008087506392886468
rebalance_day_next_close,2022-06-30,0.925,0.07499999999999969,2022-07-01,0.926096791650028,0.0010967916500279618
rebalance_day_next_close,2022-08-31,0.86,0.13999999999999968,2022-09-01,0.8607053584419838,0.0007053584419838277
