rebalance_date,portfolio_kind,variant_id,ticker,leader_tier,would_have_rank,rejection_reason,rs_spy_3m,rs_qqq_3m,rs_qqq_6m,sector_leadership_score,future_winner_score,smart_money_confirmation_score,chase_risk_score,liquidity_capacity_score,valuation_risk,missing_data_flags
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,PODD,DUAL_LEADER,8,not_top_n,0.163646027462748,0.163646027462748,0.3550975742347557,0.44172672136618213,0.459062421081256,0.05567866757390814,0.11782236361152404,-0.33832667015382745,0.3366353246043544,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,V,DUAL_LEADER,9,not_top_n,0.0810073405579201,0.0810073405579201,0.1909364147015411,0.5719217586473442,0.3848207101556262,0.14313917240479274,0.0,2.2730139928075106,0.0,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,Z,DUAL_LEADER,10,not_top_n,0.0659068336765553,0.0659068336765553,0.2853301131986012,1.3557460338131015,0.055724085272669,0.0,0.07116083532646644,0.2538081677710753,0.2033166723613327,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,ARMK,SECTOR_LEADER,11,failed_dual_benchmark,0.1435200279118591,0.1435200279118591,-0.056377874504262,0.021926923761275627,0.1698108510772268,0.06127538182764184,0.038240877594699255,0.12787069272188062,0.1092596502705693,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,BLD,DUAL_LEADER,12,not_top_n,0.3198467337751041,0.3198467337751041,0.5595119769332026,0.8881229119282097,0.389109755277792,0.022217718461417162,0.11676441027120042,-0.9913146528528909,0.3336126007748584,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,TWLO,DUAL_LEADER,13,not_top_n,0.0684854431916748,0.0684854431916748,0.5255433496799791,0.6321227712517224,0.520570162155011,0.22072718240151945,0.05603656788432192,1.0455339881871502,0.1601044796694912,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,VEEV,DUAL_LEADER,14,warning_no_new_add,0.2831835996948495,0.2831835996948495,0.7183427075725926,-0.5816846028910053,0.4524275454314018,0.0,0.1760020579371287,0.08194308686241342,0.5028630226775106,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,NOW,DUAL_LEADER,15,not_top_n,0.0755996043379336,0.0755996043379336,0.5803669442453228,1.5841197769479827,0.5886194522579098,0.10545248222384054,0.0262333791531427,0.7556856025248121,0.074952511866122,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,AMT,DUAL_LEADER,16,not_top_n,0.1787853839584914,0.1787853839584914,0.3011039044067263,0.4922699454887325,0.4299093134988527,0.0,0.3029730309024188,0.9475877391205835,0.2609723424418188,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,HD,DUAL_LEADER,17,not_top_n,0.032908845029443,0.032908845029443,0.1107716533651201,0.45020299996514523,0.5112746787416254,0.09057499493610005,0.17893762738075716,1.7555874039732875,0.0,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,TTWO,LAGGING,18,failed_dual_benchmark,0.2245244780295983,0.2245244780295983,-0.0128696245357322,-0.021657068106275525,0.3274697844619574,0.0,0.004928293455406405,0.5097078400567883,0.0140808384440183,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,CNC,EMERGING_LEADER,19,failed_dual_benchmark,-0.0585262494890364,-0.0585262494890364,-0.1512969130131271,-0.1532110607103503,0.3378603136964574,0.16544417683226242,0.018363070878780145,1.192372401646119,0.0524659167965147,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,ADBE,DUAL_LEADER,20,not_top_n,0.0260974352335199,0.0260974352335199,0.166415474258275,0.2095587464619525,0.2361304102629498,0.23384761904761905,0.0,1.783754441833559,0.0,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,AWI,DUAL_LEADER,21,not_top_n,0.2173762998606794,0.2173762998606794,0.33334681354773843,0.8881229119282097,0.2544085045488958,0.08276263666409697,0.061315855399151464,-0.8589934438917655,0.1751881582832899,
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,PCTY,DUAL_LEADER,22,not_top_n,0.1514246342663416,0.1514246342663416,0.6472715478196818,1.8440527923283536,0.3832664147834547,0.0,0.09070603132031745,-0.7822138393594303,0.2591600894866213,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,PAGS,DUAL_LEADER,23,not_top_n,0.1382865867640961,0.1382865867640961,0.334166625854621,0.3681416912719573,0.0840496971618692,0.0880718148847224,0.10336205650408821,-0.24971964041957542,0.295320161440252,
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,PYPL,DUAL_LEADER,24,not_top_n,0.1108299391746407,0.1108299391746407,0.3389042938025806,1.0048543203001936,0.3596572206428722,0.09130890491470862,0.012779959682134153,1.7184847513726418,0.0365141705203833,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,BR,DUAL_LEADER,25,not_top_n,0.2361616469603635,0.2361616469603635,0.27742937894384,0.4868591964128738,0.2442946170765119,0.0,0.10309112383404173,0.05002762254653845,0.1134448438194493,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,SBAC,DUAL_LEADER,26,not_top_n,0.19854908554690365,0.19854908554690365,0.2669632893872069,0.6452771701214012,0.2754725362195821,0.06776528892063975,0.08052304071618681,0.42351106465139365,0.2300658306176766,
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,CDNS,DUAL_LEADER,27,not_top_n,0.0933952590674187,0.0933952590674187,0.4756266711437114,1.4695730244074798,0.3139750746259308,0.1336455460298247,0.007008632822823765,0.4248576154565576,0.0200246652080679,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,MKTX,DUAL_LEADER,28,warning_no_new_add,0.2272981354595358,0.2272981354595358,0.3727495200947603,-0.18838182299833536,0.4466842861993568,0.02883843906966704,0.10313158262881152,0.09828827490511896,0.2946616646537472,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,TSCO,DUAL_LEADER,29,not_top_n,0.064941785339905,0.064941785339905,0.117918550470129,0.1258306282924886,0.536620510248607,0.031642023827459724,0.04466621055836779,-0.4636247764774305,0.0,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,ZG,DUAL_LEADER,30,not_top_n,0.0598398419259693,0.0598398419259693,0.2776939470670183,0.927784100167937,0.0036468099503558,0.0,0.0665322652190779,-0.3790689964006931,0.1900921863402226,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,DG,DUAL_LEADER,31,not_top_n,0.0678923852565172,0.0678923852565172,0.1889452103282727,0.6360467564545627,0.3241515925648288,0.0,0.02179737671434759,0.7968842946486783,0.0598561633197761,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,PEN,DUAL_LEADER,32,not_top_n,0.0155137532699924,0.0155137532699924,0.0980300829194678,0.21389172256164526,0.2866526777116142,0.06819385206014476,0.001985355542986795,-0.42205817172345383,0.0056724444085337,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,WDAY,DUAL_LEADER,33,not_top_n,0.0792005698206579,0.0792005698206579,0.4711350999436936,1.3550262718669774,0.318765207786514,0.134895966458688,0.03812197210006286,1.0559576262830965,0.1089199202858939,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,SE,DUAL_LEADER,34,not_top_n,0.2258620516723748,0.2258620516723748,1.1335334356214029,1.3557460338131015,0.1759763807735548,0.18062606050128638,0.14909375664149452,0.14675069048963849,0.4259821618328415,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,FDS,DUAL_LEADER,35,warning_no_new_add,0.1763413204595978,0.1763413204595978,0.2005907222819476,-0.14870194998964542,0.4363567816537232,0.0,0.03483155526822954,0.11030059407305719,0.0995187293377987,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,AWK,DUAL_LEADER,36,not_top_n,0.11743945715505877,0.11743945715505877,0.19584708586062183,0.8235702190437288,0.2894084228235613,0.0,0.13290954238050787,0.04341286122121102,0.1323254241830551,
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,CMS,DUAL_LEADER,37,not_top_n,0.0444291035401807,0.0444291035401807,0.1120818314280769,0.38429870324029775,0.2850045757688622,0.10416750885027987,0.2423383515001738,-0.5886173316155516,0.0,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,RNR,DUAL_LEADER,38,not_top_n,0.18904590184752967,0.18904590184752967,0.31852150440867844,0.7172074896323181,0.1817834918059572,0.0,0.12242345948558984,-0.477508472589109,0.349781312815971,
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,MDB,DUAL_LEADER,39,not_top_n,0.3473501478854359,0.3473501478854359,0.764173362087502,0.5404735535732877,0.3343995760865578,0.08451170055203261,0.11685898075272501,-0.17762829567429467,0.3338828021506429,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,SO,DUAL_LEADER,40,not_top_n,0.0828472544428826,0.0828472544428826,0.1887364722925431,0.49744439670481794,0.54449296970772,0.04397002330720646,0.4057184655764381,0.3649339287203165,0.0466367208335414,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,ELS,DUAL_LEADER,41,not_top_n,0.12590638577904212,0.12590638577904212,0.23602241010004454,0.47616392184318834,0.3462192456524151,0.0,0.23974749851315635,-0.5928781590715583,0.1392289683794745,
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,WING,DUAL_LEADER,42,not_top_n,0.19782988769137622,0.19782988769137622,0.21757165909776788,0.014460854619165298,0.4761387906802921,0.04552669561943172,0.0931101694597561,-1.0649665982184915,0.1677527671964785,
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,CPRT,DUAL_LEADER,43,not_top_n,0.2239726282414311,0.2239726282414311,0.429885996337616,0.27529990455608344,0.336250123099292,0.01885888154925354,0.09415006569257428,-0.27439810065572934,0.2690001876930694,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,CBOE,DUAL_LEADER,44,warning_no_new_add,0.1315447202890116,0.1315447202890116,0.0148597414237878,-0.13253607580092006,0.3564353930204764,0.02150545706516764,0.020487072610098446,-0.09558492743632364,0.0567617505936516,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,KBR,DUAL_LEADER,45,not_top_n,0.1223806430053888,0.1223806430053888,0.2158814283551495,0.8881229119282097,0.3447316995435748,0.03584525341664362,0.0,-1.0469507273988183,0.0,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,LDOS,DUAL_LEADER,46,not_top_n,0.1651659171754353,0.1651659171754353,0.2132164213685359,0.31069773717151383,0.3493779219669773,0.08099099979815683,0.037502476596932635,-0.10168397873784078,0.0891833857010309,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,WRB,DUAL_LEADER,47,not_top_n,0.1082298018024132,0.1082298018024132,0.2057288573928806,0.5194221269316829,0.4548533419945729,0.0,0.15105172134019762,-0.9706682563240709,0.0615162482233104,missing_price_history
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,RMD,DUAL_LEADER,48,not_top_n,0.11780823464572854,0.11780823464572854,0.02821403125372335,0.28356941637079985,0.1226855791801082,0.09819047219022824,0.029283102049926162,-0.0479327660005901,0.0836660058569319,
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,MANH,DUAL_LEADER,49,not_top_n,0.19579910905393838,0.19579910905393838,0.3218252136939086,1.042225524544836,0.1245220675778455,0.06913869387011437,0.02626811590657282,-0.9088623090123831,0.0750517597330652,
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,HIG,DUAL_LEADER,50,not_top_n,0.07948154992098488,0.07948154992098488,0.20577531246018066,0.8629440726748914,0.2958428949272583,0.0,0.12995486645394824,0.10286566307971551,0.0239842313396284,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,RGEN,DUAL_LEADER,2,same_theme_cap,0.4548069445567215,0.4548069445567215,0.701306337479136,1.1189255670068068,0.6104295657698128,0.02982547799335454,0.2054032207550223,-0.6395906829099042,0.5868663450143494,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,KBR,DUAL_LEADER,6,same_theme_cap,0.3108162967300882,0.3108162967300882,0.6674273042351606,2.12550093955264,0.6314100114241129,0.0433304880523546,0.10273107675684837,-1.0325765785769416,0.2935173621624239,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,URI,DUAL_LEADER,7,same_theme_cap,0.1608753808282756,0.1608753808282756,0.2656741794653525,1.4550646254787494,0.4844411828668085,0.0312198488120624,0.006996921890592269,0.15935017401625845,0.0199912054016922,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,CHDN,DUAL_LEADER,8,same_theme_cap,0.2748725334894601,0.2748725334894601,0.459291475228301,0.1810109780971354,0.5244269943643692,0.1392465443223788,0.11922790826781403,-0.9832601918405031,0.3406511664794687,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,TREX,DUAL_LEADER,10,same_theme_cap,0.1654745841146012,0.1654745841146012,0.2315354765527821,0.5591977652867304,0.3957366675318448,0.041037271355182,0.03151619140151664,-0.7699403113266402,0.0900462611471904,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,PAGS,DUAL_LEADER,11,same_theme_cap,0.28826441402576086,0.28826441402576086,1.1318379689950784,0.5098193262250453,0.3878014078540264,0.09892376008879594,0.22795920194993616,-0.15061973056632735,0.6513120055712462,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,QCOM,DUAL_LEADER,12,warning_no_new_add,0.3460519007482778,0.3460519007482778,0.3845237607980418,0.3311547523909845,0.4702687615303615,0.06840289792973459,0.1949435582361263,1.526801476187576,0.2030671429154848,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,ALLE,DUAL_LEADER,14,same_theme_cap,0.23398229478223076,0.23398229478223076,0.4152909351838858,1.0980760898569744,0.2637746617534484,0.08419503585660303,0.06213008640050219,-0.24029505819290212,0.1775145325728634,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,BRKR,DUAL_LEADER,15,same_theme_cap,0.3040748377053186,0.3040748377053186,0.7187356361314836,1.1189255670068068,0.5946722673305448,0.09182229034059619,0.2050062118139248,-0.5270063145705125,0.5857320337540709,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,WSM,DUAL_LEADER,16,warning_no_new_add,0.1647844516382635,0.1647844516382635,0.3266591198083659,-0.1711959491689633,0.2835894614424221,0.09299706928266244,0.21585691926012762,-0.6298168374467511,0.3333041085911988,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,TER,DUAL_LEADER,17,not_top_n,0.2051496007971014,0.2051496007971014,0.556210917038173,0.5035526358895934,0.5101925702348604,0.03290725776667884,0.06447015236870939,-0.15836007417174675,0.1842004353391697,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,AAPL,DUAL_LEADER,18,same_theme_cap,0.0459707185842974,0.0459707185842974,0.277837124444142,0.6641301065604048,0.3140084455049857,0.12040026065416952,0.0,2.8616892940498992,0.0,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,CDNS,DUAL_LEADER,20,same_theme_cap,0.1149425197604747,0.1149425197604747,0.6311909193156815,1.6987646323268504,0.454430896582833,0.1336455460298247,0.06231137714592976,0.4799092365120097,0.1780325061312279,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,MANH,DUAL_LEADER,21,same_theme_cap,0.2742143360684499,0.2742143360684499,0.6475760174489757,1.9768361712969509,0.2717475599002548,0.05990069627769548,0.04322123115646623,-0.7898900380158819,0.1234892318756178,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,OLED,DUAL_LEADER,22,warning_no_new_add,0.23657137022057473,0.23657137022057473,1.041083620494606,-0.2799657518708776,0.5083644520437193,0.03545147795253558,0.26094936240076444,-0.0701503896607816,0.7455696068593269,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,OC,DUAL_LEADER,23,same_theme_cap,0.2351443261649934,0.2351443261649934,0.3449820571551063,0.5591977652867304,0.203530555508453,0.053909472789337824,0.13938702198204986,-0.30623651694251436,0.2543642302538252,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,MKTX,DUAL_LEADER,25,warning_no_new_add,0.3084581706948728,0.3084581706948728,0.5677512877135549,-0.004996114399482859,0.5481447312357048,0.02883843906966704,0.10115754714210519,0.452275330024213,0.2890215632631577,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,TT,DUAL_LEADER,26,same_theme_cap,0.178447104925419,0.178447104925419,0.4014071392238412,2.024410462350368,0.3738052678643351,0.0,0.006319545968534426,0.4740301802159467,0.0113911615929148,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,WING,DUAL_LEADER,27,same_theme_cap,0.2617630508645201,0.2617630508645201,0.4692860207733871,0.1357582335728515,0.5870957421874987,0.04552669561943172,0.19109463108268593,-0.9531786068033934,0.4673715116167437,
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,SE,DUAL_LEADER,28,same_theme_cap,0.4124149903975702,0.4124149903975702,1.914035292308717,2.1198355932132644,0.4116142931852796,0.18062606050128638,0.19518785290105642,0.026210631135250087,0.5576795797173041,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,ADBE,DUAL_LEADER,29,not_top_n,0.1056700239935577,0.1056700239935577,0.3087412041186665,0.8409846307580665,0.3200821295730801,0.23384761904761905,0.0,1.959087670763925,0.0,missing_price_history
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,WBD,DUAL_LEADER,30,same_theme_cap,0.1361954197938737,0.1361954197938737,0.2389023370562037,0.20234722784297857,0.2812416330957482,0.0,0.0,-0.1980841798716071,0.0,missing_price_history
