variant_id,portfolio_kind,target_n,single_cap,subindustry_cap,theme_cap,risk_mode,status,metric_mode,start_date,end_date,cagr,max_dd,sharpe,trade_count,total_fees_usd,avg_cash_weight,target_book,research_only,production_activation_allowed,cagr_delta_vs_baseline,mdd_improvement_vs_baseline,avg_monthly_turnover,avg_name_overlap,median_holding_months,leader_exit_count,warning_hold_count,shakeout_guard_count,avg_benchmark_risk_score,min_gross_exposure_cap
main_N15_cap12_sub40_theme70,main,15,0.12,0.4,0.7,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.44868045551058877,-0.44523384053693926,1.295728209393399,1487,37884.76376592517,0.036401890569128514,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap12_sub40_theme70.csv,True,False,,,0.32278303013831994,0.7726907630522087,3.0,20,189,256,0.0,1.0
main_N15_cap12_sub40_theme70_risk,main,15,0.12,0.4,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.38177394183423763,-0.3474654677397583,1.250783823659385,1485,31461.689242237808,0.12978881040384443,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap12_sub40_theme70_risk.csv,True,False,,,0.3101060351241629,0.7726907630522087,3.0,20,189,256,0.9759036144578314,0.35
main_N15_cap12_sub50_theme60,main,15,0.12,0.5,0.6,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.4463936688983794,-0.42365196316697296,1.3090683188842747,1487,37721.85506937623,0.0613840986301549,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap12_sub50_theme60.csv,True,False,,,0.31577654205985456,0.7726907630522087,3.0,20,189,256,0.0,1.0
main_N15_cap12_sub50_theme60_risk,main,15,0.12,0.5,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3794903823226936,-0.3319918472095952,1.2600770845367273,1482,31186.187685142755,0.15290705123174084,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap12_sub50_theme60_risk.csv,True,False,,,0.30331547950785664,0.7726907630522087,3.0,20,189,256,0.9759036144578314,0.35
main_N15_cap12_sub50_theme70,main,15,0.12,0.5,0.7,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.44360270630899623,-0.4472046707325851,1.2815544735796762,1488,37501.29117651463,0.033073732925771974,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap12_sub50_theme70.csv,True,False,,,0.3230361377634272,0.7726907630522087,3.0,20,189,256,0.0,1.0
main_N15_cap12_sub50_theme70_risk,main,15,0.12,0.5,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.37805049640637134,-0.35051856153555594,1.2381539064296119,1484,31370.790876551866,0.126939411267679,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap12_sub50_theme70_risk.csv,True,False,,,0.31074908685566094,0.7726907630522087,3.0,20,189,256,0.9759036144578314,0.35
main_N15_cap15_sub40_theme60,main,15,0.15,0.4,0.6,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.45052647196568407,-0.42320607269100585,1.317995800943522,1483,38183.45715367079,0.06191786301985816,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub40_theme60.csv,True,False,,,0.3191627651701811,0.7726907630522087,3.0,20,189,256,0.0,1.0
main_N15_cap15_sub40_theme60_risk,main,15,0.15,0.4,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.38046502632591706,-0.33137650255232165,1.262090137950911,1480,31173.164386200904,0.15349730425697408,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub40_theme60_risk.csv,True,False,,,0.3051024583113381,0.7726907630522087,3.0,20,189,256,0.9759036144578314,0.35
main_N15_cap15_sub40_theme70,main,15,0.15,0.4,0.7,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.4499936939175082,-0.44671741917290364,1.2950266882935002,1490,38007.94930266142,0.03504405005119973,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub40_theme70.csv,True,False,,,0.3268430570708802,0.7726907630522087,3.0,20,189,256,0.0,1.0
main_N15_cap15_sub40_theme70_risk,main,15,0.15,0.4,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3816687074605416,-0.3493523621315501,1.2468013115787133,1488,31484.59761001587,0.12879173840838806,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub40_theme70_risk.csv,True,False,,,0.313104751741374,0.7726907630522087,3.0,20,189,256,0.9759036144578314,0.35
main_N15_cap15_sub50_theme60,main,15,0.15,0.5,0.6,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.44851591608967634,-0.42501629215231995,1.309678327006261,1486,38017.53848562122,0.05835214812291039,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub50_theme60.csv,True,False,,,0.31951305060113194,0.7726907630522087,3.0,20,189,256,0.0,1.0
main_N15_cap15_sub50_theme60_risk,main,15,0.15,0.5,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.37953519273699965,-0.33412391834447186,1.2562524510287094,1480,31199.511133300068,0.15049409173526768,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub50_theme60_risk.csv,True,False,,,0.3059873787179108,0.7726907630522087,3.0,20,189,256,0.9759036144578314,0.35
main_N15_cap15_sub50_theme70,main,15,0.15,0.5,0.7,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.4472966206322333,-0.44849323091791937,1.2856998677783529,1493,37748.01776280403,0.032030981001773116,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub50_theme70.csv,True,False,,,0.3268642932874863,0.7726907630522087,3.0,20,189,256,0.0,1.0
main_N15_cap15_sub50_theme70_risk,main,15,0.15,0.5,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3801617654980338,-0.35171601035136835,1.2395881700573665,1491,31457.637142668962,0.12607950857961556,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub50_theme70_risk.csv,True,False,,,0.3136780255666527,0.7726907630522087,3.0,20,189,256,0.9759036144578314,0.35
main_N18_cap12_sub40_theme60,main,18,0.12,0.4,0.6,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.41355640473731325,-0.41357573930749203,1.2679336588934182,1789,34748.84990377784,0.05596815715540184,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub40_theme60.csv,True,False,,,0.32059291027691367,0.7704149933065596,3.0,24,232,318,0.0,1.0
main_N18_cap12_sub40_theme60_risk,main,18,0.12,0.4,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3468089437730806,-0.32557228635214663,1.206182351014029,1789,28494.027146803142,0.1482317704086392,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub40_theme60_risk.csv,True,False,,,0.30589516036999287,0.7704149933065596,3.0,24,232,318,0.9759036144578314,0.35
main_N18_cap12_sub40_theme70,main,18,0.12,0.4,0.7,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.4147839534838882,-0.41807437540042913,1.2596874729795327,1776,35231.81247835875,0.029585617139027832,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub40_theme70.csv,True,False,,,0.32793924405039665,0.7704149933065596,3.0,24,232,318,0.0,1.0
main_N18_cap12_sub40_theme70_risk,main,18,0.12,0.4,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3487199989726808,-0.33105095162868026,1.1981318855290761,1769,29090.297760883568,0.12326088874782808,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub40_theme70_risk.csv,True,False,,,0.3144240648020617,0.7704149933065596,3.0,24,232,318,0.9759036144578314,0.35
main_N18_cap12_sub50_theme60,main,18,0.12,0.5,0.6,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.41377895041372303,-0.4138398946809094,1.2644003250944207,1789,34662.01366989016,0.053030013132061585,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub50_theme60.csv,True,False,,,0.3203531683851813,0.7704149933065596,3.0,24,232,318,0.0,1.0
main_N18_cap12_sub50_theme60_risk,main,18,0.12,0.5,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3482610817645364,-0.3262259040427301,1.205559729303182,1785,28644.05568286896,0.1451975114735269,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub50_theme60_risk.csv,True,False,,,0.3063725860953551,0.7704149933065596,3.0,24,232,318,0.9759036144578314,0.35
main_N18_cap12_sub50_theme70,main,18,0.12,0.5,0.7,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.41457963807277465,-0.4176869887935214,1.2557039763835103,1774,35066.212680872675,0.027170015227691368,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub50_theme70.csv,True,False,,,0.32814312827757913,0.7704149933065596,3.0,24,232,318,0.0,1.0
main_N18_cap12_sub50_theme70_risk,main,18,0.12,0.5,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3491377619194791,-0.3311480692221044,1.1957410185989983,1771,29116.058580783607,0.1210045297543783,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub50_theme70_risk.csv,True,False,,,0.31512290028437645,0.7704149933065596,3.0,24,232,318,0.9759036144578314,0.35
main_N18_cap15_sub40_theme60,main,18,0.15,0.4,0.6,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.4145733991252365,-0.4137304867835352,1.2688758752551945,1787,35015.81589884282,0.054896033558012404,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub40_theme60.csv,True,False,,,0.3217764878638003,0.7704149933065596,3.0,24,232,318,0.0,1.0
main_N18_cap15_sub40_theme60_risk,main,18,0.15,0.4,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.34708782146670325,-0.3258531038897503,1.205530632065165,1783,28668.007565525768,0.14724016390568262,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub40_theme60_risk.csv,True,False,,,0.3068629577588452,0.7704149933065596,3.0,24,232,318,0.9759036144578314,0.35
main_N18_cap15_sub40_theme70,main,18,0.15,0.4,0.7,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.4157926296997121,-0.4183556821719474,1.26086227188899,1777,35549.797967712875,0.029144102629240592,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub40_theme70.csv,True,False,,,0.32918324385856895,0.7704149933065596,3.0,24,232,318,0.0,1.0
main_N18_cap15_sub40_theme70_risk,main,18,0.15,0.4,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.34956709301955113,-0.33135280383205756,1.1990222471552812,1771,29359.341530406477,0.12292945093893032,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub40_theme70_risk.csv,True,False,,,0.3153523006254573,0.7704149933065596,3.0,24,232,318,0.9759036144578314,0.35
main_N18_cap15_sub50_theme60,main,18,0.15,0.5,0.6,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.4147090040827761,-0.41402066434164997,1.2649430070823777,1787,34925.8886208272,0.051748035876782145,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub50_theme60.csv,True,False,,,0.3215617163005916,0.7704149933065596,3.0,24,232,318,0.0,1.0
main_N18_cap15_sub50_theme60_risk,main,18,0.15,0.5,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.34851148271839616,-0.3262059320393135,1.2051155152107533,1782,28820.872031464576,0.1443437581393291,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub50_theme60_risk.csv,True,False,,,0.3073493885460903,0.7704149933065596,3.0,24,232,318,0.9759036144578314,0.35
main_N18_cap15_sub50_theme70,main,18,0.15,0.5,0.7,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.41581652223214305,-0.41762652897675556,1.2573962346273218,1779,35446.49484677553,0.026786627105168926,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub50_theme70.csv,True,False,,,0.32939689273243766,0.7704149933065596,3.0,24,232,318,0.0,1.0
main_N18_cap15_sub50_theme70_risk,main,18,0.15,0.5,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3503693704102162,-0.3312858141859356,1.1978120923512652,1772,29369.567940579655,0.12068820099992274,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub50_theme70_risk.csv,True,False,,,0.31604320348746806,0.7704149933065596,3.0,24,232,318,0.9759036144578314,0.35
concentrated_N3_cap40_sub70,concentrated,3,0.4,0.7,1.0,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.5029301519749247,-0.5654524985522477,1.162954900497263,300,28047.53754973531,0.06298939809335363,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap40_sub70.csv,True,False,,,0.2744274599373437,0.7710843373493976,3.0,2,29,57,0.0,1.0
concentrated_N3_cap40_sub70_risk,concentrated,3,0.4,0.7,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.39683704057471725,-0.46420910714207353,1.069010212525675,300,22928.591841379406,0.18682286999474382,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap40_sub70_risk.csv,True,False,,,0.26235670319463833,0.7710843373493976,3.0,2,29,57,0.9759036144578314,0.25
concentrated_N3_cap40_sub80,concentrated,3,0.4,0.8,1.0,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.49373002415496026,-0.5654524985522477,1.1459618599195203,301,27418.282029061316,0.060250797448133386,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap40_sub80.csv,True,False,,,0.2760177213723209,0.7710843373493976,3.0,2,29,57,0.0,1.0
concentrated_N3_cap40_sub80_risk,concentrated,3,0.4,0.8,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3918788332693608,-0.47077412621941817,1.057207416083387,300,22617.783456581827,0.18497096249523287,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap40_sub80_risk.csv,True,False,,,0.2624460707620283,0.7710843373493976,3.0,2,29,57,0.9759036144578314,0.25
concentrated_N3_cap45_sub70,concentrated,3,0.45,0.7,1.0,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.5094256009379978,-0.5990721360876383,1.1436507717709825,300,29200.98597790003,0.046090979855692986,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap45_sub70.csv,True,False,,,0.2991228828364259,0.7710843373493976,3.0,2,29,57,0.0,1.0
concentrated_N3_cap45_sub70_risk,concentrated,3,0.45,0.7,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.4038396585071622,-0.4729767308540075,1.0571055007977146,301,23712.36313880205,0.17174566164520086,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap45_sub70_risk.csv,True,False,,,0.2832321262064778,0.7710843373493976,3.0,2,29,57,0.9759036144578314,0.25
concentrated_N3_cap45_sub80,concentrated,3,0.45,0.8,1.0,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.4988140430847565,-0.5990721360876383,1.1253225033270704,299,28455.556232190134,0.04335009889566958,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap45_sub80.csv,True,False,,,0.3004353914614574,0.7710843373493976,3.0,2,29,57,0.0,1.0
concentrated_N3_cap45_sub80_risk,concentrated,3,0.45,0.8,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3972886621711773,-0.48052560089495955,1.042711602709479,299,23286.817222027777,0.1697766401929013,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap45_sub80_risk.csv,True,False,,,0.2831049277311014,0.7710843373493976,3.0,2,29,57,0.9759036144578314,0.25
concentrated_N5_cap30_sub70,concentrated,5,0.3,0.7,1.0,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3839111406029885,-0.5085045693546639,1.0038818694731602,510,25167.50136999488,0.023099276747173936,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap30_sub70.csv,True,False,,,0.3260205695309685,0.7518072289156625,3.0,3,48,93,0.0,1.0
concentrated_N5_cap30_sub70_risk,concentrated,5,0.3,0.7,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.29479738987995185,-0.518073979107595,0.8962533978430957,510,21001.122582340242,0.14921932224456308,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap30_sub70_risk.csv,True,False,,,0.3164947436347578,0.7518072289156625,3.0,3,48,93,0.9759036144578314,0.25
concentrated_N5_cap30_sub80,concentrated,5,0.3,0.8,1.0,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.38282960225405027,-0.5117083007066254,1.0016549485683295,510,25080.35835967064,0.022896143041174905,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap30_sub80.csv,True,False,,,0.32635807211933804,0.7518072289156625,3.0,3,48,93,0.0,1.0
concentrated_N5_cap30_sub80_risk,concentrated,5,0.3,0.8,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.29449255926246365,-0.5188027780052542,0.8956221034505142,510,20986.35218908787,0.14920489486991964,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap30_sub80_risk.csv,True,False,,,0.31659515537356675,0.7518072289156625,3.0,3,48,93,0.9759036144578314,0.25
concentrated_N5_cap35_sub70,concentrated,5,0.35,0.7,1.0,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.38818969763569955,-0.49897028968614787,0.9998137114784399,507,26127.289260549544,0.015221089049340532,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap35_sub70.csv,True,False,,,0.3429577773217816,0.7518072289156625,3.0,3,48,93,0.0,1.0
concentrated_N5_cap35_sub70_risk,concentrated,5,0.35,0.7,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.300454047652436,-0.5074441505546988,0.8979839056003319,507,21771.18966037989,0.1419509158354699,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap35_sub70_risk.csv,True,False,,,0.33009774367322203,0.7518072289156625,3.0,3,48,93,0.9759036144578314,0.25
concentrated_N5_cap35_sub80,concentrated,5,0.35,0.8,1.0,none,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3871087008690075,-0.5010238552571942,0.9977923877977894,507,26085.636784648894,0.015015430732913553,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap35_sub80.csv,True,False,,,0.3432952799101512,0.7518072289156625,3.0,3,48,93,0.0,1.0
concentrated_N5_cap35_sub80_risk,concentrated,5,0.35,0.8,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-07-01,2026-06-18,0.3003136912751212,-0.5084644711844091,0.8976007926585888,507,21748.95265500069,0.1418875163317586,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap35_sub80_risk.csv,True,False,,,0.3302111621411106,0.7518072289156625,3.0,3,48,93,0.9759036144578314,0.25
