rebalance_date,portfolio_kind,variant_id,avg_name_overlap,monthly_turnover_proxy,median_holding_months,leader_exit_count,warning_hold_count,shakeout_guard_count,benchmark_risk_score,gross_exposure_cap,market_regime,residual_cash_reason
2019-07-31,main,main_N12_cap12_sub50_theme70,0.8333333333333334,0.25245644059677647,2.0,0,1,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N12_cap15_sub40_theme60,0.8333333333333334,0.2807444928528854,2.0,0,1,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N12_cap15_sub40_theme70,0.8333333333333334,0.27494605677957934,2.0,0,1,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N12_cap15_sub50_theme60,0.8333333333333334,0.2807444928528854,2.0,0,1,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N12_cap15_sub50_theme70,0.8333333333333334,0.27494605677957934,2.0,0,1,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub40_theme60,0.8666666666666667,0.24717116338691167,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub40_theme60_risk,0.8666666666666667,0.24717116338691167,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub40_theme70,0.8666666666666667,0.21091772303745204,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub40_theme70_risk,0.8666666666666667,0.21091772303745204,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub50_theme60,0.8666666666666667,0.24717116338691167,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub50_theme60_risk,0.8666666666666667,0.24717116338691167,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub50_theme70,0.8666666666666667,0.21091772303745204,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub50_theme70_risk,0.8666666666666667,0.21091772303745204,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub40_theme60,0.8666666666666667,0.24717116338691167,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub40_theme60_risk,0.8666666666666667,0.24717116338691167,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub40_theme70,0.8666666666666667,0.21780917846800724,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub40_theme70_risk,0.8666666666666667,0.21780917846800724,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub50_theme60,0.8666666666666667,0.24717116338691167,2.0,0,1,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
