as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-18,ADI,52.0,434.4599914550781,22591.919555664062,0.07924363410078987,396.6036682128906,1968.52880859375,2786.691153984069
2026-06-18,AMAT,48.0,617.1099853515625,29621.279296875,0.10389988386845017,388.5968933105469,10968.62841796875,6477.175804252624
2026-06-18,EQIX,16.0,1092.18994140625,17475.0390625,0.061295614919033195,1079.68994140625,200.0,0.0
2026-06-18,GOOGL,38.0,368.0299987792969,13985.139953613281,0.04905441127310587,385.45977783203125,-662.3316040039062,4211.138794574738
2026-06-18,MTDR,267.0,49.560001373291016,13232.520366668701,0.046414515578630834,60.25065231323242,-2854.4038009643555,-890.6886879825593
2026-06-18,MU,27.0,1133.989990234375,30617.729736328125,0.10739504300395612,542.2100219726562,15978.059143066406,6141.078774108886
2026-06-18,ODFL,78.0,221.0399932861328,17241.11947631836,0.06047511633099981,206.14856143114042,1161.5316846894057,-924.8049446915417
2026-06-18,PR,911.0,18.43000030517578,16789.730278015137,0.05889181924200051,18.91316338847665,-440.16156888709156,521.2587690328152
2026-06-18,QSR,210.0,73.44000244140625,15422.400512695312,0.05409576021960735,80.02999877929688,-1383.8992309570312,0.0
2026-06-18,RPRX,336.0,52.959999084472656,17794.559692382812,0.06241636855042347,48.2998419262114,1565.8128051757812,649.955698928833
2026-06-18,SLB,363.0,48.09000015258789,17456.670055389404,0.06123118361319926,48.63379235826802,-197.39657066188738,161.77874744258904
2026-06-18,SU,257.0,55.33000183105469,14219.810470581055,0.04987754383317978,64.51195526123047,-2359.762031555176,106.70151565551758
2026-06-18,TRGP,70.0,258.5799865722656,18100.599060058594,0.06348983517696591,238.486258152553,1406.5609893798828,0.0
2026-06-18,UTHR,29.0,536.5900268554688,15561.110778808594,0.054582301681780195,570.2745024582435,-976.8497924804688,4454.183148994446
2026-06-18,VRT,47.0,333.04998779296875,15653.349426269531,0.05490583884786017,328.24169921875,225.98956298828125,-1197.3121042442322
