rebalance_date,portfolio_sleeve_label,candidate_count,gate_pass_count,adr_candidate_count,adr_gate_pass_count,adr_candidate_share,source_mix,latest_core_selected_count,latest_concentrated_selected_count,top10_gate_tickers,avg_score,gate_avg_score,avg_portfolio_core_compounder_engine_score,gate_avg_portfolio_core_compounder_engine_score,avg_portfolio_future_winner_engine_score,gate_avg_portfolio_future_winner_engine_score,avg_portfolio_early_scout_engine_score,gate_avg_portfolio_early_scout_engine_score,avg_selection_confirmation_score,gate_avg_selection_confirmation_score,avg_sage_g_score,gate_avg_sage_g_score,avg_sage_q_score,gate_avg_sage_q_score,avg_sage_v_score,gate_avg_sage_v_score,avg_sales_growth_yoy,gate_avg_sales_growth_yoy,avg_eps_growth_yoy,gate_avg_eps_growth_yoy,avg_sales_cagr_3y,gate_avg_sales_cagr_3y,avg_sales_cagr_5y,gate_avg_sales_cagr_5y,avg_mom_6m,gate_avg_mom_6m,avg_mom_12m,gate_avg_mom_12m,avg_mom_24m,gate_avg_mom_24m,avg_mom_36m,gate_avg_mom_36m,avg_multi_year_winner_score,gate_avg_multi_year_winner_score
2019-04-30,core_compounder,14,8,0,0,0.0,current_constituents_proxy,0,0,"UNH,HD,V,AAPL,INTC,BAC,KO,SIRI",3.0549838671665515,3.2367969132969865,0.13427727458979558,0.3041059205816887,0.001557644712492681,0.0346755600754767,-0.0911939734722962,-0.06233935340403007,0.6313894047619046,0.905839609375,0.22610261166800102,0.3956795704190018,0.47503998110745727,0.6488607725061868,-0.05662272463413458,-0.3444582454320316,0.043074484813988054,0.04922798264455778,0.682590558151817,0.8532381976897713,0.19307103964032307,0.19307103964032304,0.13674538868863023,0.13674538868863023,0.10740943945991065,0.06802819669914617,0.19153441173000788,0.09982770459719346,0.4109681963473181,0.39624905151042367,0.7374102306696383,0.790665759576255,0.4520567323370014,0.2824530594264951
2019-04-30,early_scout,220,211,6,5,0.02727272727272727,adr_whitelist+current_constituents_proxy,0,0,"CPRT,OKTA,PAYC,AXON,IR,FDS,HUBS,ENTG,NXST,PEG",-0.15495114112225447,-0.14058024656632492,0.09637228040185776,0.10012736320234242,0.0988186233095565,0.09981832611518729,0.021622340086280965,0.023816328990722387,0.8387321431818182,0.8662495440363349,0.2731602554839824,0.28481164078898635,0.037748339297495125,0.037081228450661356,0.079412086096907,0.07010697629174066,0.3740031795100493,0.3822996139238608,-7.799490600049815,-7.973491043095851,0.148668753415831,0.148668753415831,0.11536960429684838,0.1153696042968484,0.222219686396501,0.22046828205899774,0.2199951342860373,0.22025765288895618,0.449592932486388,0.4489954153222673,0.84198304662393,0.818837353126019,0.535515049851731,0.5352885980648693
2019-04-30,future_winner,48,43,4,3,0.08333333333333333,adr_whitelist+current_constituents_proxy,0,0,"NOW,W,UI,MELI,AMD,ON,EPAM,CDNS,AVGO,SSNC",1.8060359336701264,1.9736899229202272,0.2454811726044277,0.27009995008521276,0.27034229297742135,0.2916525732205616,0.17378176641238494,0.19366128682059397,0.8687260746527778,0.9424608701550387,0.3633035854254105,0.4055481883818537,0.015787767821306514,-0.019454313083928386,-0.016685514014372443,-0.09196053102332451,0.7119831792553316,0.7484951371658612,-0.07643978404948924,-0.08026177325196371,0.3455482659323766,0.34554826593237664,0.231458860529039,0.231458860529039,0.3070885247825344,0.3193745475424278,0.40999590287541804,0.43264307385062767,0.8827502940999569,0.9035654291511486,1.54443910519641,1.5343630204713175,2.5106769943697724,2.553742788490141
2019-04-30,unassigned,221,0,8,0,0.03619909502262444,adr_whitelist+current_constituents_proxy,0,0,,0.3014193048707305,,-0.037345410917632764,,-0.12059125969832982,,-0.19068871434063392,,0.8476399786953243,,0.10375449507460005,,-0.05247264334275873,,0.24600356097244233,,2.0490711715210113,,0.18708452470634823,,0.12413807227584184,,0.09565275610382895,,0.10374653330028807,,0.12614229029991073,,0.30803478506084614,,0.6112904161652918,,-0.23466466766511185,
2019-05-31,core_compounder,14,8,0,0,0.0,current_constituents_proxy,0,0,"HD,UNH,V,AAPL,INTC,KO,BAC,SIRI",3.079314197419619,3.365846032036635,0.18325191870682844,0.31102154725825015,0.01110423983610014,0.04100203766699144,-0.060845213373683794,-0.0508896671999234,0.6313894047619046,0.905839609375,0.41377165681927547,0.7241003994337322,0.3876568229363641,0.5702686787305098,0.06550636188385783,0.024731043555420718,0.05672436129516713,0.06482784148019101,0.7587487536910263,0.9484359421137829,0.3544574059719555,0.35445740597195546,0.3059984688169463,0.30599846881694626,0.03979589401173532,-0.0005809796818830593,0.09941643929121516,-0.014228346525189284,0.3170998564131529,0.2831879606391563,0.6094542903517729,0.6601610391182428,0.36513387077848514,0.12142443462625147
2019-05-31,early_scout,102,99,8,8,0.0784313725490196,adr_whitelist+current_constituents_proxy,0,0,"MELI,SHOP,MA,TSCO,PODD,FDS,WRB,VEEV,PEG,CBOE",0.6392597535934814,0.6466012455871433,0.14777076992497004,0.14987607891281035,0.1560282366631087,0.15835649861591583,0.09376338036201258,0.0963863213119558,0.7874110049019608,0.804986752946128,0.2519706873550155,0.25960616272940995,0.04746016186884219,0.060494764318717836,0.2522880111475979,0.24852414978983434,0.20233310785750117,0.20233310785750114,-0.3041702754545538,-0.3101343985026822,0.19023785157480208,0.19023785157480202,0.17524463062059853,0.17524463062059856,0.18271556631039684,0.1834014845332996,0.20387978709339288,0.20569002535769818,0.40680413544162203,0.4084134717554642,0.882983245431911,0.8865721855895907,0.8386607252263787,0.8421759862500213
2019-05-31,future_winner,45,42,0,0,0.0,current_constituents_proxy,0,0,"PAYC,HEI,NOW,MSCI,MKTX,AMT,TWLO,DHR,PYPL,DG",1.7465268114836716,1.8164751519901239,0.2469870313343995,0.25285317045835304,0.20934376923366724,0.2111768316598414,0.15114300487513047,0.15248118587294288,0.9021008648148149,0.9502748214285714,0.4594664842631275,0.49228551885335087,0.011420828654496036,-0.004335995062817106,-0.36887388933869025,-0.4152823112319561,0.4929797820764791,0.5112411799332819,0.5220258066754615,0.5250763571419168,0.2533834241309223,0.2533834241309223,0.16758425764295398,0.16758425764295404,0.24329389914152244,0.24915695601693624,0.34127666383011673,0.34745704989464105,0.8554772711051801,0.8735011495853486,1.2885849146450212,1.3148179439999175,2.5238790229442576,2.5835078418264628
2019-05-31,unassigned,334,0,8,0,0.023952095808383235,adr_whitelist+current_constituents_proxy+cycle_play_whitelist,0,0,,0.18017242297019104,,0.00434853606278213,,-0.07573425775893809,,-0.14655819456545247,,0.8325407131986029,,0.2052823084135892,,-0.06179515299340123,,0.15714587240252423,,1.5239258234223279,,-4.576480945025908,,0.18890774846764852,,0.11944086847529567,,0.04820707554428795,,0.02619478341827224,,0.25894707488653473,,0.5751553186592155,,-0.06056513283449633,
2019-06-28,core_compounder,14,9,0,0,0.0,current_constituents_proxy,0,0,"HD,AAPL,UNH,V,ORCL,INTC,BAC,KO,SIRI",3.5048985258935024,3.560383288815953,0.2371018800248956,0.3533181096202614,0.03755462459560647,0.06998687399545117,-0.028024084651918628,-0.006112785607153769,0.6729530654761905,0.916301875,0.5044513051604459,0.7847020302495824,0.39140215742718343,0.5205380549181433,0.1807843765708525,0.09829296397424218,1.2326386387051125,1.3867184685432519,0.7587487536910263,0.9484359421137829,0.4687357320000014,0.4687357320000014,0.3434436718461261,0.3434436718461261,0.1938270636014106,0.1587069590268383,0.1784931776584268,0.10790812242138231,0.4180266814435459,0.3668200643662749,0.8592378245749356,0.8755460385174586,0.48296980584061927,0.23077398572342922
2019-06-28,early_scout,183,178,9,8,0.04918032786885246,adr_whitelist+current_constituents_proxy+cycle_play_whitelist,0,0,"VEEV,SHOP,BRKR,RGEN,KBR,CHDN,MA,WING,OLED,CASY",0.4065600511179674,0.4210984389715006,0.13252489171517415,0.13933263830285322,0.10967295046524816,0.11330326571840667,0.04605703683855391,0.048411623721916625,0.833071493169399,0.8511982614700374,0.18839146773391377,0.1936833628949788,-0.007680641927363056,0.005231582781483459,0.13860387697033189,0.13690357247425256,0.3354167626958334,0.3377956049844563,-0.0988718984681827,-0.09887189846818271,0.1819155862403677,0.18191558624036772,0.1217001223774208,0.12170012237742078,0.33956514058633297,0.34211495259406727,0.25008000491899246,0.2528294018790672,0.42488888244399364,0.4282607115251621,0.8972412037460534,0.9075770816786664,0.5154292679820401,0.5327660437275581
