adaptive_rebalance_policy,avg_rebalance_interval_months,rebalance_count,rebalanced_month_ratio,strategy_cagr,benchmark_cagr,excess_cagr,sharpe,sortino,max_dd,ir,beat_month_ratio,avg_turnover_monthly,avg_cash_weight,avg_stock_names,rebalance_interval_months,trade_cost_bps_per_side,starting_capital_usd,ending_capital_usd,months,benchmark_source,portfolio_mode,policy_mode,sleeve_test,sleeve_role,target_stock_names,weighting_mode,comparison_objective
False,1.0,83,1.0,0.457472647716491,0.12431659548690965,0.33315605222958133,1.6418186584595984,5.003251291279708,-0.20621538817969287,1.3601634562793843,0.5903614457831325,0.6233290344586297,0.08598498527501788,3.0,1,25.0,100000.0,1353846.8043516432,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,score_power,0.5653829383153716
False,1.0,83,1.0,0.41023429982510584,0.12431659548690965,0.2859177043381962,1.7708339403492632,4.9242774828069225,-0.15692393978738162,1.6076219960730016,0.6626506024096386,0.5925216384185621,0.08817782840049028,7.0,1,25.0,100000.0,1077948.405475793,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,score_power,0.5488146962276214
False,1.0,83,1.0,0.42131145884026866,0.12431659548690965,0.296994863353359,1.709129440568698,4.7396658665110865,-0.17147669031266288,1.4619302164522843,0.6024096385542169,0.5991375891243079,0.08680005940326445,4.0,1,25.0,100000.0,1137891.0906369488,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,score_power,0.5471048348712617
False,1.0,83,1.0,0.4650314071118382,0.12431659548690965,0.34071481162492856,1.514055502848143,4.741483018405739,-0.24295623232022956,1.1840722649981892,0.5783132530120482,0.6997169328120826,0.08679321080373974,2.0,1,25.0,100000.0,1403162.494991793,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,score_power,0.5464612136272521
False,1.0,83,1.0,0.41283167450243785,0.12431659548690965,0.2885150790155282,1.7050126935929177,4.95679834697885,-0.16262327518278175,1.5224272768794245,0.6265060240963856,0.6009252053465043,0.09073718940548732,5.0,1,25.0,100000.0,1091755.591302404,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,score_power,0.5423956245717186
False,1.0,83,1.0,0.44315701573760236,0.12431659548690965,0.3188404202506927,1.6030217545471892,5.074487205511928,-0.21250456211902902,1.2839485075384502,0.5542168674698795,0.6405382003486524,0.08063072434942045,3.0,1,25.0,100000.0,1264500.3758902461,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,conviction_curve,0.5422560794203698
False,1.0,83,1.0,0.4274364666719419,0.12431659548690965,0.30311987118503225,1.6005713101029075,5.051985514689808,-0.19400838203718485,1.2554726640515803,0.5662650602409639,0.6183943202758647,0.07136078439780187,3.0,1,25.0,100000.0,1172243.3561548612,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,conviction_curve,0.5335726486402741
False,1.0,83,1.0,0.42522744924890055,0.12431659548690965,0.3009108537619909,1.5927825655342571,5.116335999504907,-0.19400838203718485,1.243873290785818,0.5783132530120482,0.6206362057766434,0.07136078439780187,3.0,1,25.0,100000.0,1159753.1613947395,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,conviction_curve,0.5310015576202799
False,1.0,83,1.0,0.42522744924890055,0.12431659548690965,0.3009108537619909,1.5927825655342571,5.116335999504907,-0.19400838203718485,1.243873290785818,0.5783132530120482,0.6206362057766434,0.07136078439780187,3.0,1,25.0,100000.0,1159753.1613947395,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,conviction_curve,0.5310015576202799
False,1.0,83,1.0,0.4204111576856584,0.12431659548690965,0.29609456219874875,1.5931673659623378,5.004060794736275,-0.19400838203718485,1.2408676409772827,0.5662650602409639,0.621658515129177,0.07255395798250143,3.0,1,25.0,100000.0,1132915.0679413339,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,conviction_curve,0.5252524932241167
False,2.0,42,0.5060240963855421,0.3744250645059468,0.12431659548690965,0.25010846901903716,1.7770216712525833,5.058206087508335,-0.12125754902123875,1.3837966430123525,0.6385542168674698,0.3806617367766329,0.1315162327829557,6.662650602409639,2,25.0,100000.0,902271.7849068979,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,score_power,0.5250055762718896
