rebalance_date,next_rebalance_date,gross_return,cost,net_return,turnover,missing_tickers,cash_weight,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,target_n,weighting_mode,portfolio_mode,raw_gross_return,position_risk_return_delta,position_risk_exit_count,position_risk_enabled,position_risk_hard_stop,equity,equity_value_usd,bench_return,benchmark_equity,benchmark_value_usd,target_stock_names
2019-04-30,2019-05-31,0.012671645419255695,0.0025,0.010171645419255694,0.5,0,0.0,initial_rebalance,1,2019-05-31,1,conviction_curve,concentrated_alpha,0.012671645419255695,0.0,0,True,-0.08,1.0101716454192557,101017.16454192558,-0.06131893163869451,0.9386810683613055,93868.10683613055,1
2019-05-31,2019-06-28,0.07223989223600813,0.005,0.06723989223600813,1.0,0,0.0,rebalance,1,2019-06-28,1,conviction_curve,concentrated_alpha,0.07223989223600813,0.0,0,True,-0.08,1.0780954779971175,107809.54779971174,0.08011805644118142,1.0138863711765451,101388.6371176545,1
2019-06-28,2019-07-31,0.015824992567917473,0.0,0.015824992567917473,0.0,0,0.0,rebalance,1,2019-07-31,1,conviction_curve,concentrated_alpha,0.015824992567917473,0.0,0,True,-0.08,1.0951563309239274,109515.63309239275,-0.0036331987329345505,1.0102027204974469,101020.27204974469,1
2019-07-31,2019-08-30,0.008876010437931736,0.005,0.003876010437931736,1.0,0,0.0,rebalance,1,2019-08-30,1,conviction_curve,concentrated_alpha,0.008876010437931736,0.0,0,True,-0.08,1.0994011682937557,109940.11682937556,-0.01601118650035893,0.9940281763363923,99402.81763363924,1
2019-08-30,2019-09-30,-0.04154682555212408,0.0,-0.04154682555212408,0.0,0,0.0,rebalance,1,2019-09-30,1,conviction_curve,concentrated_alpha,-0.04154682555212408,0.0,0,True,-0.08,1.0537245397428536,105372.45397428537,0.011691962549935209,1.0056503165476978,100565.03165476977,1
2019-09-30,2019-10-31,0.02358117520616676,0.005,0.01858117520616676,1.0,0,0.0,rebalance,1,2019-10-31,1,conviction_curve,concentrated_alpha,0.02358117520616676,0.0,0,True,-0.08,1.0733039800348532,107330.39800348532,0.043077969560411544,1.0489716902723578,104897.16902723578,1
2019-10-31,2019-11-29,-0.061973271336600355,0.0,-0.061973271336600355,0.0,0,0.0,rebalance,1,2019-11-29,1,conviction_curve,concentrated_alpha,-0.061973271336600355,0.0,0,True,-0.08,1.0067878212535002,100678.78212535002,0.01531182851795454,1.0650333649139971,106503.3364913997,1
2019-11-29,2019-12-31,0.033964923432076244,0.005,0.028964923432076243,1.0,0,0.0,rebalance,1,2019-12-31,1,conviction_curve,concentrated_alpha,0.033964923432076244,0.0,0,True,-0.08,1.0359493534084547,103594.93534084548,0.046238282266118924,1.114278678263725,111427.8678263725,1
2019-12-31,2020-01-31,0.014267570324925316,0.005,0.009267570324925315,1.0,0,0.0,rebalance,1,2020-01-31,1,conviction_curve,concentrated_alpha,0.014267570324925316,0.0,0,True,-0.08,1.0455500868942287,104555.00868942287,-0.0027410715656029927,1.1112243606625787,111122.43606625787,1
2020-01-31,2020-02-28,-0.062453066121564094,0.005,-0.0674530661215641,1.0,0,0.0,rebalance,1,2020-02-28,1,conviction_curve,concentrated_alpha,-0.062453066121564094,0.0,0,True,-0.08,0.9750245277495452,97502.45277495452,-0.048843923519200194,1.0569478029777035,105694.78029777035,1
2020-02-28,2020-03-31,-0.08,0.0,-0.08,0.0,0,1.0,rebalance,1,2020-03-31,1,conviction_curve,concentrated_alpha,-0.22734110426323206,0.14734110426323205,1,True,-0.08,0.8970225655295816,89702.25655295816,-0.20054494325665084,0.8449822658042982,84498.22658042982,1
2020-03-31,2020-04-30,0.051866579690506454,0.005,0.046866579690506456,1.0,0,0.0,rebalance,1,2020-04-30,1,conviction_curve,concentrated_alpha,0.051866579690506454,0.0,0,True,-0.08,0.9390629450811564,93906.29450811564,0.1458044930176079,0.9681844766787635,96818.44766787635,1
2020-04-30,2020-05-29,0.04758648889297512,0.005,0.04258648889297512,1.0,0,0.0,rebalance,1,2020-05-29,1,conviction_curve,concentrated_alpha,0.04758648889297512,0.0,0,True,-0.08,0.9790543387616597,97905.43387616597,0.07949242416213598,1.0451478077661074,104514.78077661074,1
2020-05-29,2020-06-30,0.07832228461492075,0.005,0.07332228461492074,1.0,0,0.0,rebalance,1,2020-06-30,1,conviction_curve,concentrated_alpha,0.07832228461492075,0.0,0,True,-0.08,1.050840839641815,105084.0839641815,0.019677785668236414,1.065714002318956,106571.40023189559,1
2020-06-30,2020-07-31,0.09457801615219186,0.005,0.08957801615219185,1.0,0,0.0,rebalance,1,2020-07-31,1,conviction_curve,concentrated_alpha,0.09457801615219186,0.0,0,True,-0.08,1.1449730773486324,114497.30773486324,0.0573677893101745,1.1268516586688926,112685.16586688926,1
2020-07-31,2020-08-31,0.06667615749185263,0.005,0.06167615749185263,1.0,0,0.0,rebalance,1,2020-08-31,1,conviction_curve,concentrated_alpha,0.06667615749185263,0.0,0,True,-0.08,1.215590617191118,121559.06171911179,0.07043018748804863,1.2062160322601614,120621.60322601614,1
2020-08-31,2020-09-30,-0.08,0.005,-0.085,1.0,0,1.0,rebalance,1,2020-09-30,1,conviction_curve,concentrated_alpha,-0.09962318923341196,0.019623189233411956,1,True,-0.08,1.112265414729873,111226.5414729873,-0.04135652814994395,1.1563311249670802,115633.11249670802,1
2020-09-30,2020-10-30,0.14601590400837772,0.005,0.1410159040083777,1.0,0,0.0,rebalance,1,2020-10-30,1,conviction_curve,concentrated_alpha,0.14601590400837772,0.0,0,True,-0.08,1.2691125276852593,126911.25276852593,-0.02087079981069584,1.1321975695430155,113219.75695430156,1
2020-10-30,2020-11-30,0.03663984287947386,0.005,0.03163984287947386,1.0,0,0.0,rebalance,1,2020-11-30,1,conviction_curve,concentrated_alpha,0.03663984287947386,0.0,0,True,-0.08,1.309267048657593,130926.7048657593,0.10640014017110544,1.2526635496437772,125266.35496437772,1
2020-11-30,2020-12-31,0.04198382036602699,0.005,0.036983820366026994,1.0,0,0.0,rebalance,1,2020-12-31,1,conviction_curve,concentrated_alpha,0.04198382036602699,0.0,0,True,-0.08,1.3576887459963038,135768.8745996304,0.010430176521181167,1.2657290515882111,126572.90515882112,1
2020-12-31,2021-01-29,0.026979131167117254,0.0,0.026979131167117254,0.0,0,0.0,rebalance,1,2021-01-29,1,conviction_curve,concentrated_alpha,0.026979131167117254,0.0,0,True,-0.08,1.394318008758657,139431.8008758657,0.019783011092645797,1.2907689834560647,129076.89834560647,1
2021-01-29,2021-02-26,0.06295368273939506,0.005,0.05795368273939506,1.0,0,0.0,rebalance,1,2021-02-26,1,conviction_curve,concentrated_alpha,0.06295368273939506,0.0,0,True,-0.08,1.4751238722760815,147512.38722760815,0.03390692818493535,1.3345349946814515,133453.49946814516,1
2021-02-26,2021-03-31,0.06270640702441255,0.005,0.05770640702441255,1.0,0,0.0,rebalance,1,2021-03-31,1,conviction_curve,concentrated_alpha,0.06270640702441255,0.0,0,True,-0.08,1.5602479708610728,156024.79708610728,0.03025511171709616,1.3749115000359131,137491.15000359132,1
2021-03-31,2021-04-30,0.029514237641862673,0.0,0.029514237641862673,0.0,0,0.0,rebalance,1,2021-04-30,1,conviction_curve,concentrated_alpha,0.029514237641862673,0.0,0,True,-0.08,1.6062975002533006,160629.75002533005,0.04298397709378654,1.4340106644594406,143401.06644594404,1
2021-04-30,2021-05-28,0.0757025645023548,0.005,0.07070256450235479,1.0,0,0.0,rebalance,1,2021-05-28,1,conviction_curve,concentrated_alpha,0.0757025645023548,0.0,0,True,-0.08,1.719866852874931,171986.6852874931,0.0022372431821326977,1.437218895041608,143721.8895041608,1
