rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2021-10-29,2021-11-30,growth_reentry_alert,0.25,0.45,0.3,0.0,0.24601170193456348,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.4892062097307264
2021-11-30,2021-12-31,balanced,0.25,0.45,0.3,0.0,0.21868861687038377,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.5338239005389966
2021-12-31,2022-01-31,balanced,0.25,0.45,0.3,0.0,0.3500583196332732,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.048044289669080274,2.4120881310910622
2022-01-31,2022-02-28,balanced,0.25,0.45,0.3,0.0,0.17407262745484298,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.048044289669080274,-0.06477652317488015,2.369691597924667
2022-02-28,2022-03-31,balanced,0.25,0.45,0.3,0.0,0.057903468140220696,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.06477652317488015,-0.02804745476552102,2.462756589304833
2022-03-31,2022-04-29,growth_reentry_alert,0.25,0.45,0.3,0.0,0.6627307155001854,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.02804745476552102,-0.09248396225705112,2.299485826555534
2022-04-29,2022-05-31,risk_off_alert,0.25,0.45,0.3,0.0,0.1969988752182837,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.09248396225705112,-0.09474910915679184,2.293746343202739
2022-05-31,2022-06-30,balanced,0.25,0.45,0.3,0.0,0.6262549217383916,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.09474910915679184,-0.15040322380547164,2.152728617342577
2022-06-30,2022-07-29,balanced,0.25,0.55,0.2,0.0,0.11663610516608147,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.15040322380547164,-0.10709123960836062,2.262473558080984
2022-07-29,2022-08-31,balanced,0.25,0.45,0.3,0.0,0.2213230040467425,circuit_breaker_release,"core_compounder,early_scout,future_winner",1,18,-0.10709123960836062,-0.12876807143338162,2.2075482835147815
2022-08-31,2022-09-30,balanced,0.25,0.45,0.3,0.0,0.15512250741890526,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.12876807143338162,-0.16417016721081187,2.117845607104758
2022-09-30,2022-10-31,balanced,0.25,0.5,0.25,0.0,0.03861493161425964,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.16417016721081187,-0.0749381779890488,2.3439437540874994
2022-10-31,2022-11-30,balanced,0.25,0.45,0.3,0.0,0.12180769533160976,circuit_breaker_release,"core_compounder,early_scout,future_winner",1,18,-0.0749381779890488,-0.0654922698762924,2.367878021825897
2022-11-30,2022-12-30,balanced,0.25,0.45,0.3,0.0,0.18633318620055467,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0654922698762924,-0.09532452762990563,2.292288334122752
2022-12-30,2023-01-31,balanced,0.25,0.6,0.15,0.0,0.05362916887224656,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.09532452762990563,-0.060366719026129986,2.3808652650734663
2023-01-31,2023-02-28,balanced,0.25,0.45,0.3,0.0,0.09039832043535953,circuit_breaker_release,"core_compounder,early_scout,future_winner",1,18,-0.060366719026129986,-0.08422454754959739,2.3204137289457436
2023-02-28,2023-03-31,balanced,0.25,0.55,0.2,0.0,0.08322770887515377,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.08422454754959739,-0.04846366596953187,2.4110255053976584
2023-03-31,2023-04-28,balanced,0.25,0.45,0.3,0.0,0.085043253811134,circuit_breaker_release,"core_compounder,early_scout,future_winner",1,18,-0.04846366596953187,-0.04389627543402733,2.4225984686996154
2023-04-28,2023-05-31,balanced,0.25,0.45,0.3,0.0,0.31776287946525433,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.04389627543402733,-0.001855277331329576,2.5291229544947456
2023-05-31,2023-06-30,balanced,0.25,0.45,0.3,0.0,0.07437637437441269,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.001855277331329576,0.0,2.7351104465840392
2023-06-30,2023-07-31,growth_reentry_alert,0.25,0.45,0.3,0.0,0.14747925996523983,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.767463432441701
2023-07-31,2023-08-31,balanced,0.25,0.45,0.3,0.0,0.04002689872603578,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.813118442333811
2023-08-31,2023-09-29,balanced,0.25,0.45,0.3,0.0,0.42234731764085165,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.061395671391591786,2.640405146862658
2023-09-29,2023-10-31,systemic_alert,0.2,0.3,0.1,0.4,0.4534854377510708,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.061395671391591786,-0.06785354085025763,2.6222383951903008
2023-10-31,2023-11-30,balanced,0.25,0.45,0.3,0.0,0.07628133982067847,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.06785354085025763,-0.020183730350872744,2.7563392182486783
2023-11-30,2023-12-29,balanced,0.25,0.45,0.3,0.0,0.0063700961063469265,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.020183730350872744,0.0,2.843753067417398
2023-12-29,2024-01-31,balanced,0.25,0.45,0.3,0.0,0.07119027964612062,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,3.0347748150764797
2024-01-31,2024-02-29,balanced,0.25,0.45,0.3,0.0,0.13802882590171855,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.22234786045659
2024-02-29,2024-03-28,balanced,0.25,0.45,0.3,0.0,0.08698365015751341,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,3.44110921059003
2024-03-28,2024-04-30,balanced,0.25,0.45,0.3,0.0,0.2651155840527468,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.04193340835337861,3.296811772873786
2024-04-30,2024-05-31,balanced,0.25,0.45,0.3,0.0,0.09970374383081071,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.04193340835337861,0.0,3.574505367510336
2024-05-31,2024-06-28,balanced,0.25,0.45,0.3,0.0,0.1746008469263942,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.706829436863437
2024-06-28,2024-07-31,balanced,0.25,0.45,0.3,0.0,0.316086537401299,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.031209900047417746,3.5911396606461032
2024-07-31,2024-08-30,systemic_alert,0.2,0.3,0.1,0.4,0.4300819517864774,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.031209900047417746,-0.019169158478382298,3.635772635935869
2024-08-30,2024-09-30,balanced,0.25,0.45,0.3,0.0,0.12008149866132348,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.019169158478382298,0.0,3.8310993891243097
2024-09-30,2024-10-31,balanced,0.25,0.45,0.3,0.0,0.050049199157633846,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,4.0104884035406245
2024-10-31,2024-11-29,balanced,0.25,0.45,0.3,0.0,0.045086872344667954,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,4.406058129303446
2024-11-29,2024-12-31,growth_reentry_alert,0.25,0.45,0.3,0.0,0.3437315393172175,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.033734973557648415,4.257419874817932
2024-12-31,2025-01-31,balanced,0.25,0.45,0.3,0.0,0.04680989566666763,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.033734973557648415,-0.010979573629054844,4.357681489658863
2025-01-31,2025-02-28,balanced,0.25,0.45,0.3,0.0,0.15130595706904829,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.010979573629054844,0.0,4.462397147073828
2025-02-28,2025-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.7843072269258603,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.0417796567490071,4.275959725991335
2025-03-31,2025-04-30,risk_off_alert,0.18,0.36,0.18,0.28,0.36224595715787394,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0417796567490071,-0.049268194526021464,4.242542896379431
2025-04-30,2025-05-30,balanced,0.25,0.45,0.3,0.0,0.250288982438837,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.049268194526021464,0.0,4.4960878758172695
2025-05-30,2025-06-30,balanced,0.25,0.45,0.3,0.0,0.035852962184677324,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,4.664174087031325
2025-06-30,2025-07-31,balanced,0.25,0.45,0.3,0.0,0.20067604458047866,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,4.771379383660271
2025-07-31,2025-08-29,balanced,0.25,0.45,0.3,0.0,0.09639999145567979,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,4.800311549190499
2025-08-29,2025-09-30,balanced,0.25,0.45,0.3,0.0,0.09997992889817833,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,5.056913124446095
2025-09-30,2025-10-31,balanced,0.25,0.45,0.3,0.0,0.10758463543486502,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,5.467145045109483
2025-10-31,2025-11-28,balanced,0.25,0.45,0.3,0.0,0.6045912469862461,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.03373525850172753,5.2827094937462755
2025-11-28,2025-12-31,growth_reentry_alert,0.25,0.45,0.3,0.0,0.07020990233637023,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.03373525850172753,0.0,5.580110377610751
2025-12-31,2026-01-30,balanced,0.25,0.45,0.3,0.0,0.07150749359595558,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,6.089428510580127
2026-01-30,2026-02-27,balanced,0.25,0.45,0.3,0.0,0.2827719575031848,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,6.229133444264307
2026-02-27,2026-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.5939763221456263,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.019679627698884976,6.1065464171945125
