rebalance_date,ticker,Name,sector,weight,raw_score,concentrated_score,portfolio_sleeve_label,concentrated_selection_source,period_forward_return,raw_period_forward_return,risk_adjusted_forward_return,weighted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,target_n,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,target_stock_names,portfolio_mode
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.5,5.862128826137305,0.7587200769946085,early_scout,preferred_final_label,0.07224013449178823,0.07224013449178823,0.07224013449178823,0.036120067245894116,0.036120067245894116,hold,hold,-0.08,True,1,conviction_curve,initial_rebalance,1,2019-06-28,0.5621070800221317,0.13333333333333333,neutral,1,concentrated_alpha
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.5,5.8274266946329165,0.7719620335792741,early_scout,preferred_final_label,0.015824512492018217,0.015824512492018217,0.015824512492018217,0.007912256246009108,0.007912256246009108,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-07-31,0.5796204375392129,0.13333333333333333,neutral,1,concentrated_alpha
2019-07-31,V,VISA INC CLASS A,Financials,0.5,5.975161085519151,0.7551455619308407,early_scout,preferred_final_label,0.00887594849577944,0.00887594849577944,0.00887594849577944,0.00443797424788972,0.00443797424788972,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-08-30,0.5657616027288178,0.13333333333333333,neutral,1,concentrated_alpha
2019-08-30,V,VISA INC CLASS A,Financials,0.5,5.881470384502363,0.7521023487393141,early_scout,preferred_final_label,-0.041546806536435055,-0.041546806536435055,-0.041546806536435055,-0.020773403268217527,-0.020773403268217527,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-09-30,0.552142811297319,0.13333333333333333,neutral,1,concentrated_alpha
2019-09-30,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.5,4.136292373947416,0.7296579653023845,early_scout,preferred_final_label,0.014784361009133606,0.014784361009133606,0.014784361009133606,0.007392180504566803,0.007392180504566803,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-10-31,0.5657685891507706,0.13333333333333333,neutral,1,concentrated_alpha
2019-10-31,V,VISA INC CLASS A,Financials,0.5,5.862796075456522,0.7569787758624191,early_scout,preferred_final_label,0.024530328997492745,0.024530328997492745,0.024530328997492745,0.012265164498746373,0.012265164498746373,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-11-29,0.49391018867315395,0.146875,neutral,1,concentrated_alpha
2019-11-29,MA,MASTERCARD INC CLASS A,Financials,0.5,6.094437463712592,0.790486867888821,early_scout,preferred_final_label,0.033965253552904695,0.033965253552904695,0.033965253552904695,0.016982626776452348,0.016982626776452348,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-12-31,0.5412555456938554,0.146875,neutral,1,concentrated_alpha
2019-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,2.722167894683766,0.6603122046721802,early_scout,monster_extreme_early,0.014267435499594638,0.014267435499594638,0.014267435499594638,0.007133717749797319,0.007133717749797319,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-01-31,0.6514181957973021,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-01-31,MA,MASTERCARD INC CLASS A,Financials,0.5,6.485263603420415,0.7788090903690689,early_scout,preferred_final_label,-0.06245279204385601,-0.06245279204385601,-0.06245279204385601,-0.031226396021928005,-0.031226396021928005,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-02-28,0.5222146045832191,0.13333333333333333,neutral,1,concentrated_alpha
2020-02-28,MA,MASTERCARD INC CLASS A,Financials,0.5,6.826682446244514,0.77134369771317,early_scout,preferred_final_label,-0.08,-0.22734105082360745,-0.08,-0.04,-0.11367052541180372,risk_exit,hard_stop,-0.08,True,1,conviction_curve,rebalance,1,2020-03-31,0.4048729453074168,0.146875,neutral,1,concentrated_alpha
2020-03-31,MA,MASTERCARD INC CLASS A,Financials,0.5,5.530984100693484,0.7736260164102569,early_scout,preferred_final_label,0.16530520833118523,0.16530520833118523,0.16530520833118523,0.08265260416559261,0.08265260416559261,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-04-30,0.30881945099668845,0.29270833333333335,neutral,1,concentrated_alpha
2020-04-30,AMZN,AMAZON.COM INC,Consumer Discretionary,0.5,5.860593880745664,0.6005349326118434,future_winner,monster_extreme_early,0.04758648889297512,0.04758648889297512,0.04758648889297512,0.02379324444648756,0.02379324444648756,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-05-29,0.6466986658034992,0.10833333333333334,promote_monster_early,1,concentrated_alpha
