rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,risk_adjusted_forward_return,weighted_forward_return,risk_exit_proxy,risk_exit_reason,hard_stop_proxy,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-05-31,SBAC,0.05,scout,1.0042668924223044,0.0400368266646427,0.0400368266646427,1,0,0.0400368266646427,0.0400368266646427,0.002001841333232135,False,none,,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.3632103188512914,nan,1.0,0.5162274862945514,0.0,neutral,0.5259785323702689,0.0,0.0
2019-05-31,BR,0.05,scout,0.9680266494221269,0.04162120946579284,0.04162120946579284,1,0,0.0416212094657928,0.0416212094657928,0.00208106047328964,False,none,,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,1.0,1.0,0.3301382448353983,1.905380162770752,nan,0.0,0.3751781796772561,0.0135416666666666,neutral,0.5259785323702689,0.0,0.0
2019-05-31,NOW,0.05,scout,0.8873570782872756,0.08133582249602633,0.08133582249602633,1,0,0.0813358224960263,0.0813358224960263,0.004066791124801315,False,none,,Information Technology,Software - Application,structural_growth,long_duration,0.35,1.0,0.7968228367703217,2.304997735595282,0.3878665471382762,-1.0646763545200115,nan,0.0,0.5736660723726961,0.1333333333333333,neutral,0.5259785323702689,0.0,0.0
2019-06-28,SBAC,0.05,scout,0.69046143834066,0.13687156041470794,0.13687156041470794,2,0,0.093107023970113,0.093107023970113,0.0046553511985056506,False,none,,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.761143930854065,0.761143930854065,1.0,-0.4351183982214802,nan,1.0,0.452390437946319,0.1333333333333333,neutral,0.0516149525445256,0.0,0.0
2019-06-28,BR,0.12,confirm,0.8450050110217104,0.03759404461694382,0.04162120946579284,2,0,-0.0038662469737098,-0.0038662469737098,-0.000463949636845176,False,none,,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.8778421403730658,0.8778421403730658,0.0251771561033841,1.7556842807461317,nan,0.0,0.3303133964717691,0.0135416666666666,neutral,0.2635168315675258,0.0,0.0
2019-06-28,NOW,0.12,confirm,0.7629142867647333,0.08026212230559993,0.08133582249602633,2,0,-0.0009929387042298,-0.0009929387042298,-0.000119152644507576,False,none,,Information Technology,Software - Application,structural_growth,long_duration,0.35,1.0,0.74,1.862060267808063,0.3215896016377992,-1.807917721383291,nan,0.0,0.5637224846553237,0.2416666666666667,neutral,0.0516149525445256,0.0,0.0
2019-06-28,ARMK,0.05,scout,1.076300099783995,0.017616422230709805,0.017616422230709805,1,0,0.0176164222307098,0.0176164222307098,0.0008808211115354901,False,none,,Consumer Discretionary,Commercial Services,unknown,neutral,0.35,0.35,1.0,1.1129920207356607,1.0,2.43288017063571,nan,1.0,0.3900189695092734,0.0135416666666666,neutral,0.8476233879773188,0.0,0.0
2019-06-28,ALLE,0.05,scout,1.0732695991572674,-0.0654826408517214,0.0,1,0,-0.0654826408517214,-0.0654826408517214,-0.00327413204258607,False,none,,Industrials,Commercial Services,unknown,neutral,0.35,0.35,1.0,1.1129920207356607,1.0,0.2196274103686479,nan,1.0,0.5287316152215298,0.0,neutral,0.2003856204018758,0.0,0.0
2019-06-28,NOC,0.05,scout,1.0254538764218444,0.08012313332494192,0.08012313332494192,1,0,0.0801231333249419,0.0801231333249419,0.004006156666247095,False,none,,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.94,1.1135731782183127,0.0,1.7676067912561022,nan,0.0,0.4403772823649235,0.0135416666666666,neutral,0.0516149525445256,0.0,0.0
2019-07-31,SBAC,0.12,confirm,0.7928551901017911,0.2293523517362448,0.2293523517362448,3,0,0.0813467365546567,0.0813467365546567,0.009761608386558804,False,none,,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.4402532110514985,nan,1.0,0.4988704379679765,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
