as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-01,current_broker_ledger_mark_to_market,concentrated,equity,LITE,165.0,905.0,149325.0,0.3010325292099324,252.2183337049256,107708.97493868729,59722.2738160811,,,,0,0.0,0.0,,,0.0,0.0,-0.3010325292099324,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-165.0,-149325.0,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.14810288765932314,0.028171398296542763,-0.11993148936278038,0.03,none,0.0,
2026-06-01,current_broker_ledger_mark_to_market,concentrated,equity,WDC,240.0,546.2000122070312,131088.0029296875,0.2642675578168616,262.40021228216364,68111.95198196822,40890.15194518632,,,,0,0.0,0.0,,,0.25,0.09386351188925443,-0.01426755781686162,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-12.0,-6554.400146484375,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.14810288765932314,0.028171398296542763,-0.11993148936278038,0.03,none,0.0,
2026-06-01,current_broker_ledger_mark_to_market,concentrated,equity,TER,267.0,369.4700012207031,98648.49032592772,0.1988709495767994,302.7498834445682,17814.271446228027,4427.41989807129,,,,0,0.0,0.0,,,0.0,0.0,-0.1988709495767994,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-267.0,-98648.49032592772,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.14810288765932314,0.028171398296542763,-0.11993148936278038,0.03,none,0.0,
2026-06-01,current_broker_ledger_mark_to_market,concentrated,equity,KEYS,90.0,330.0,29700.0,0.0598738732130252,313.2699890136719,1505.7009887695312,-8719.807952651978,,,,0,0.0,0.0,,,0.0,0.0,-0.0598738732130252,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-90.0,-29700.0,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.14810288765932314,0.028171398296542763,-0.11993148936278038,0.03,none,0.0,
2026-06-01,current_broker_ledger_mark_to_market,concentrated,equity,MU,10.0,1035.5,10355.0,0.0208752174114773,294.80276051804475,7406.972394819552,32224.91456414193,,,,0,0.0,0.0,,,0.5,0.18772702377850886,0.4791247825885227,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,229.0,237129.5,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.14810288765932314,0.028171398296542763,-0.11993148936278038,0.03,none,0.0,
2026-06-01,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,76926.24469003896,0.155079872771904,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.028171398296542763,,DEPLOY_CASH_REVIEW,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.14810288765932314,0.028171398296542763,-0.11993148936278038,0.03,none,0.0,cash_above_target
2026-06-01,current_broker_ledger_mark_to_market,main,equity,SNDK,128.0,1761.4300537109375,225463.046875,0.2732427629782014,666.2620248794556,140181.5076904297,0.0,,,,0,0.0,0.0,,,0.0,0.09386351188925443,-0.2732427629782014,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-128.0,-225463.046875,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.14810288765932314,0.028171398296542763,-0.11993148936278038,0.03,none,0.0,
2026-06-01,current_broker_ledger_mark_to_market,main,equity,LITE,91.0,905.0,82355.0,0.0998075208197896,245.3542696735627,60027.7614597058,48195.98029633287,,,,0,0.0,0.0,,,0.0,0.0,-0.0998075208197896,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-91.0,-82355.0,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.14810288765932314,0.028171398296542763,-0.11993148936278038,0.03,none,0.0,
2026-06-01,current_broker_ledger_mark_to_market,main,equity,CIEN,144.0,569.6099853515625,82023.837890625,0.0994061794425063,281.35603522934906,41508.56881759874,21548.347360131826,,,,0,0.0,0.0,,,0.0,0.0,-0.0994061794425063,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-144.0,-82023.837890625,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.14810288765932314,0.028171398296542763,-0.11993148936278038,0.03,none,0.0,
2026-06-01,current_broker_ledger_mark_to_market,main,equity,WDC,133.0,546.2000122070312,72644.60162353516,0.0880393125977331,196.48417510941908,46512.206333982416,32745.26532384685,,,,0,0.0,0.0,,,0.0,0.09386351188925443,-0.0880393125977331,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-133.0,-72644.60162353516,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.14810288765932314,0.028171398296542763,-0.11993148936278038,0.03,none,0.0,
