rebalance_date,portfolio_sleeve_label,sleeve_weight,sleeve_weighted_forward_return,sleeve_return_proxy,ticker_count
2019-04-30,core_compounder,0.9999999999999999,-0.022375016816057053,-0.022375016816057056,18
2019-05-31,cash,0.28,0.0,0.0,1
2019-05-31,core_compounder,0.72,0.04516151731014152,0.06272432959741878,18
2019-06-28,core_compounder,0.9999999999999999,0.014703956066159202,0.014703956066159204,18
2019-07-31,core_compounder,1.0,0.011302177449636432,0.011302177449636432,18
2019-08-30,core_compounder,1.0,-0.003174886900842061,-0.003174886900842061,18
2019-09-30,core_compounder,1.0,0.01401756181711791,0.01401756181711791,18
2019-10-31,core_compounder,1.0000000000000002,0.005702440133683394,0.005702440133683393,33
2019-11-29,core_compounder,1.0,0.03022354274796482,0.03022354274796482,42
2019-12-31,core_compounder,1.0,0.05046098635148911,0.05046098635148911,18
2020-01-31,core_compounder,1.0,-0.032829876229216494,-0.032829876229216494,18
2020-02-28,cash,0.28,0.0,0.0,1
2020-02-28,core_compounder,0.72,-0.05610342965818572,-0.0779214300808135,18
2020-03-31,cash,0.12647284356989358,0.0,0.0,1
2020-03-31,core_compounder,0.8735271564301064,0.17042308622010038,0.19509763945585643,19
2020-04-30,core_compounder,1.0,0.12978289931467155,0.12978289931467155,27
2020-05-29,cash,0.0029728844253032183,0.0,0.0,1
2020-05-29,core_compounder,0.9970271155746968,0.06301743948601157,0.063205341661834,18
2020-06-30,cash,0.013324604124784797,0.0,0.0,1
2020-06-30,core_compounder,0.9866753958752152,0.09379423356291351,0.09506088218579199,18
2020-07-31,core_compounder,0.9999999999999999,0.12203754024456864,0.12203754024456866,18
2020-08-31,core_compounder,1.0,-0.02031462945091185,-0.02031462945091185,17
2020-09-30,core_compounder,1.0,-0.004273575044772053,-0.004273575044772053,18
2020-10-30,cash,0.2799999999999999,0.0,0.0,1
2020-10-30,core_compounder,0.7200000000000001,0.07950722251934801,0.11042669794353889,17
2020-11-30,core_compounder,1.0,0.044289686791627425,0.044289686791627425,27
2020-12-31,core_compounder,1.0,-0.01575668874078315,-0.01575668874078315,33
