portfolio_kind,week_end_date,target_week_end_date,rebalance_date,period_end_date,scheduled_period_end_date,final_period_extension,weekly_return,period_return_since_rebalance,equity,cash_weight,stock_weight,selected_names,missing_price_count,spy_period_return_since_rebalance,qqq_period_return_since_rebalance
main,2019-05-03,2019-05-03,2019-04-30,2019-05-31,2019-05-31,False,0.007211339306497422,0.007211339306497422,1.0072113393064974,4.440892098500626e-16,0.9999999999999996,18,0,-0.0023408962143945944,0.0017299391133160924
main,2019-05-10,2019-05-10,2019-04-30,2019-05-31,2019-05-31,False,-0.015793968424054006,-0.008696524782858539,0.9913034752171415,4.440892098500626e-16,0.9999999999999996,18,0,-0.02246191146846721,-0.030296593797477622
main,2019-05-17,2019-05-17,2019-04-30,2019-05-31,2019-05-31,False,0.00047244474523999713,-0.008228188665054148,0.991771811334946,4.440892098500626e-16,0.9999999999999996,18,0,-0.03013055779017204,-0.040570215035408586
main,2019-05-24,2019-05-24,2019-04-30,2019-05-31,2019-05-31,False,-0.012191249668452642,-0.020319126431171952,0.9796808735688282,4.440892098500626e-16,0.9999999999999996,18,0,-0.04051331753386722,-0.06614919491583826
main,2019-05-31,2019-05-31,2019-04-30,2019-05-31,2019-05-31,False,-0.00012801983827626096,-0.020444545018168614,0.9795554549818315,4.440892098500626e-16,0.9999999999999996,18,0,-0.06599491369981669,-0.0882166580397511
main,2019-06-07,2019-06-07,2019-05-31,2019-06-28,2019-06-28,False,0.03445694409382516,0.03445694409382516,1.013307942530942,0.280000000000001,0.719999999999999,18,0,0.044822395531055825,0.04357837427990918
main,2019-06-14,2019-06-14,2019-05-31,2019-06-28,2019-06-28,False,0.002007828069352069,0.0365339557827129,1.015342490660853,0.280000000000001,0.719999999999999,18,0,0.05067036425983362,0.052801639390474
main,2019-06-21,2019-06-21,2019-05-31,2019-06-28,2019-06-28,False,0.02010211137704787,0.057370476807949045,1.0357530184939667,0.280000000000001,0.719999999999999,18,0,0.07308078944152552,0.08698401718528914
main,2019-06-28,2019-06-28,2019-05-31,2019-06-28,2019-06-28,False,-0.01768601130642189,0.03866981060004693,1.0174346788982218,0.280000000000001,0.719999999999999,18,0,0.06943123858351763,0.07881522792415874
main,2019-07-05,2019-07-05,2019-06-28,2019-07-31,2019-07-31,False,0.018296030588096812,0.018296030588096812,1.0360496949047342,1.2212453270876722e-15,0.9999999999999988,27,0,0.005999999387441113,0.003835514790685668
main,2019-07-12,2019-07-12,2019-06-28,2019-07-31,2019-07-31,False,0.010939913391135203,0.02943610096926741,1.047383988835904,1.2212453270876722e-15,0.9999999999999988,27,0,0.013381342416085573,0.016866434273514308
main,2019-07-19,2019-07-19,2019-06-28,2019-07-31,2019-07-31,False,-0.014133285422264219,0.014886786730285984,1.0325810119749765,1.2212453270876722e-15,0.9999999999999988,27,0,0.0016513284764818614,0.0036255758191354737
main,2019-07-26,2019-07-26,2019-06-28,2019-07-31,2019-07-31,False,0.011323633057326088,0.02637899229794849,1.0442735804565435,1.2212453270876722e-15,0.9999999999999988,27,0,0.017965577224675178,0.026114108127364366
main,2019-07-31,2019-07-31,2019-06-28,2019-07-31,2019-07-31,False,-0.02273491219981283,0.0030443560243222922,1.02053211229228,1.2212453270876722e-15,0.9999999999999988,27,0,0.002527789809054548,0.004098418866876896
main,2019-08-02,2019-08-02,2019-07-31,2019-08-30,2019-08-30,False,-0.015578126361022404,-0.015578126361022404,1.0046341340915097,1.5543122344752192e-15,0.9999999999999984,33,0,-0.01673402506693089,-0.021312977412343836
main,2019-08-09,2019-08-09,2019-07-31,2019-08-30,2019-08-30,False,0.023158008439718714,0.007219123696952767,1.0278994598476303,1.5543122344752192e-15,0.9999999999999984,33,0,-0.02009445200647708,-0.025805602066965694
main,2019-08-16,2019-08-16,2019-07-31,2019-08-30,2019-08-30,False,-0.01037300529579721,-0.003228765607183992,1.0172370533070838,1.5543122344752192e-15,0.9999999999999984,33,0,-0.029402123211774378,-0.031081701391441063
main,2019-08-23,2019-08-23,2019-07-31,2019-08-30,2019-08-30,False,0.0013710931849180152,-0.0018620993607856295,1.0186317800983193,1.5543122344752192e-15,0.9999999999999984,33,0,-0.04284269813995001,-0.0488947243421618
main,2019-08-30,2019-08-30,2019-07-31,2019-08-30,2019-08-30,False,0.017174760908570397,0.015280680436475347,1.0361265373753794,1.5543122344752192e-15,0.9999999999999984,33,0,-0.017305084674612004,-0.020686480069536106
main,2019-09-06,2019-09-06,2019-08-30,2019-09-30,2019-09-30,False,0.02446620556528467,0.02446620556528467,1.0614766222304521,0.0035089338172505924,0.9964910661827494,18,0,0.02574242801364024,0.028836794799936394
main,2019-09-13,2019-09-13,2019-08-30,2019-09-30,2019-09-30,False,-0.04368937125916972,-0.02029207883212991,1.0151013759988965,0.0035089338172505924,0.9964910661827494,18,0,0.03620486974215531,0.03393827998330501
main,2019-09-20,2019-09-20,2019-08-30,2019-09-30,2019-09-30,False,0.004901402285566903,-0.015490136188129666,1.0200767962032995,0.0035089338172505924,0.9964910661827494,18,0,0.03127455647560118,0.0245946644010131
main,2019-09-27,2019-09-27,2019-08-30,2019-09-30,2019-09-30,False,-0.01496552793382977,-0.03022384605613715,1.0048108084150675,0.0035089338172505924,0.9964910661827494,18,0,0.021316818063072285,0.006375062263195508
main,2019-09-30,2019-09-30,2019-08-30,2019-09-30,2019-09-30,False,0.005598100758437141,-0.02479494143322969,1.0104358405637417,0.0035089338172505924,0.9964910661827494,18,0,0.026053487689538857,0.015952961951649414
main,2019-10-04,2019-10-04,2019-09-30,2019-10-31,2019-10-31,False,0.0006056445138833411,0.0006056445138833411,1.0110478054872103,9.992007221626409e-16,0.999999999999999,24,0,-0.011385321705899565,-0.0036410848313069843
main,2019-10-11,2019-10-11,2019-09-30,2019-10-31,2019-10-31,False,0.0003282235437414016,0.0009340668444133282,1.0113796551808192,9.992007221626409e-16,0.999999999999999,24,0,-0.004903184157892482,0.008496384300274107
main,2019-10-18,2019-10-18,2019-09-30,2019-10-31,2019-10-31,False,-0.0011404583191069184,-0.00020745673899691397,1.0102262188392928,9.992007221626409e-16,0.999999999999999,24,0,0.0007731945688129738,0.011556939336930139
main,2019-10-25,2019-10-25,2019-09-30,2019-10-31,2019-10-31,False,0.010065240649317797,0.009855695808318465,1.0203943888421607,9.992007221626409e-16,0.999999999999999,24,0,0.01296507279779946,0.03240121905704729
main,2019-10-31,2019-10-31,2019-09-30,2019-10-31,2019-10-31,False,0.00021416360506809617,0.01007197014473138,1.0206129201830665,9.992007221626409e-16,0.999999999999999,24,0,0.018775237469516037,0.0400002311411658
main,2019-11-01,2019-11-01,2019-10-31,2019-11-29,2019-11-29,False,0.0025494656703086704,0.0025494656703086704,1.0232149377857467,1.6653345369377348e-15,0.9999999999999983,35,0,0.0040010532827563505,0.004749166251655446
main,2019-11-08,2019-11-08,2019-10-31,2019-11-29,2019-11-29,False,-0.011896384242333968,-0.00937724799525197,1.0110423797233516,1.6653345369377348e-15,0.9999999999999983,35,0,0.013183843452750477,0.016672321379690436
main,2019-11-15,2019-11-15,2019-10-31,2019-11-29,2019-11-29,False,0.010168389553613766,0.0006957900478052892,1.0213230524955914,1.6653345369377348e-15,0.9999999999999983,35,0,0.022530726004434953,0.025160458549263964
main,2019-11-22,2019-11-22,2019-10-31,2019-11-29,2019-11-29,False,-0.009703818167561384,-0.009014779939862771,1.0114123193038353,1.6653345369377348e-15,0.9999999999999983,35,0,0.01980828921981459,0.01970393637028911
main,2019-11-29,2019-11-29,2019-10-31,2019-11-29,2019-11-29,False,0.0130028788719172,0.0038708808404392947,1.024563591181308,1.6653345369377348e-15,0.9999999999999983,35,0,0.03079488498062144,0.03622485918768348
main,2019-12-06,2019-12-06,2019-11-29,2019-12-31,2019-12-31,False,-0.0014625281771812881,-0.0014625281771812881,1.0230651380598914,2.1094237467877974e-15,0.9999999999999979,43,0,0.0008899845191341349,-0.0005362487423395956
main,2019-12-13,2019-12-13,2019-11-29,2019-12-31,2019-12-31,False,0.006682641345182372,0.005210339616735782,1.029901915450305,2.1094237467877974e-15,0.9999999999999979,43,0,0.008677917518330025,0.01014099165403981
main,2019-12-20,2019-12-20,2019-11-29,2019-12-31,2019-12-31,False,0.01770910056418451,0.023011710609166514,1.0481405520422609,2.1094237467877974e-15,0.9999999999999979,43,0,0.02452974481779724,0.032178030461095464
main,2019-12-27,2019-12-27,2019-11-29,2019-12-31,2019-12-31,False,0.002280435736879749,0.02534462307328611,1.0505307692144108,2.1094237467877974e-15,0.9999999999999979,43,0,0.03133351895973657,0.04369904964722182
main,2019-12-31,2019-12-31,2019-11-29,2019-12-31,2019-12-31,False,-0.004722207278809454,0.020502733230921333,1.0455699451694132,2.1094237467877974e-15,0.9999999999999979,43,0,0.0281394295750812,0.038812915205081566
main,2020-01-03,2020-01-03,2019-12-31,2020-01-31,2020-01-31,False,0.0030752288227553493,0.0030752288227553493,1.0487853120010049,6.661338147750939e-16,0.9999999999999993,18,0,-0.003492530596905352,-0.001025968227101215
main,2020-01-10,2020-01-10,2019-12-31,2020-01-31,2020-01-31,False,0.03088740557648495,0.03405762023912917,1.0811795692954402,6.661338147750939e-16,0.9999999999999993,18,0,0.006707185774635915,0.01879681066895622
main,2020-01-17,2020-01-17,2019-12-31,2020-01-31,2020-01-31,False,0.03331715845799854,0.06850948182733707,1.117201400327207,6.661338147750939e-16,0.9999999999999993,18,0,0.025993970978377412,0.041884602997366516
main,2020-01-24,2020-01-24,2019-12-31,2020-01-31,2020-01-31,False,0.005338929018546823,0.07421417810645736,1.123166059302975,6.661338147750939e-16,0.9999999999999993,18,0,0.016164999501206534,0.03871278704424164
main,2020-01-31,2020-01-31,2019-12-31,2020-01-31,2020-01-31,False,-0.010780252951398173,0.0626338775424915,1.111058045077264,6.661338147750939e-16,0.9999999999999993,18,0,-0.0055943816628737375,0.021781936267494473
main,2020-02-07,2020-02-07,2020-01-31,2020-02-28,2020-02-28,False,0.029314865320079875,0.029314865320079875,1.1436285620314952,4.440892098500626e-16,0.9999999999999996,18,0,0.027369525596512956,0.04115538746809211
main,2020-02-14,2020-02-14,2020-01-31,2020-02-28,2020-02-28,False,0.038888000202541795,0.0693428620111265,1.1881019897834086,4.440892098500626e-16,0.9999999999999996,18,0,0.04406966151482328,0.06586691863294103
main,2020-02-21,2020-02-21,2020-01-31,2020-02-28,2020-02-28,False,-0.01895773446059157,0.04907054398579058,1.1655782677489943,4.440892098500626e-16,0.9999999999999996,18,0,0.03132825075216994,0.046015974276211624
main,2020-02-28,2020-02-28,2020-01-31,2020-02-28,2020-02-28,False,-0.1127786684083446,-0.06924223503134463,1.0341259027865577,4.440892098500626e-16,0.9999999999999996,18,0,-0.08377923252789865,-0.06514042438294876
main,2020-03-06,2020-03-06,2020-02-28,2020-03-31,2020-03-31,False,-0.011312533246953138,-0.011312533246953138,1.0224273191297493,0.280000000000001,0.719999999999999,18,0,-0.002515045747478628,-0.004117171505100048
main,2020-03-13,2020-03-13,2020-02-28,2020-03-31,2020-03-31,False,-0.059163342393656615,-0.06980658836278064,0.9619371015754475,0.280000000000001,0.719999999999999,18,0,-0.0968781256356881,-0.07918425420800457
