portfolio_kind,week_end_date,target_week_end_date,rebalance_date,period_end_date,scheduled_period_end_date,final_period_extension,weekly_return,period_return_since_rebalance,equity,cash_weight,stock_weight,selected_names,missing_price_count,spy_period_return_since_rebalance,qqq_period_return_since_rebalance
concentrated,2019-05-03,2019-05-03,2019-04-30,2019-05-31,2019-05-31,False,0.007226054761828138,0.007226054761828138,1.0072260547618281,2.220446049250313e-16,0.9999999999999998,3,0,-0.0023412410534707773,0.0017296011622585095
concentrated,2019-05-10,2019-05-10,2019-04-30,2019-05-31,2019-05-31,False,0.004262822234158747,0.011519680382890751,1.0115196803828908,2.220446049250313e-16,0.9999999999999998,3,0,-0.022462026414825975,-0.03029675389584685
concentrated,2019-05-17,2019-05-17,2019-04-30,2019-05-31,2019-05-31,False,0.007592154765354797,0.019199294344559803,1.0191992943445598,2.220446049250313e-16,0.9999999999999998,3,0,-0.030130327897454512,-0.04057037166779254
concentrated,2019-05-24,2019-05-24,2019-04-30,2019-05-31,2019-05-31,False,-0.006337156138324418,0.012740469280228206,1.0127404692802282,2.220446049250313e-16,0.9999999999999998,3,0,-0.040513260060687895,-0.06614976053865562
concentrated,2019-05-31,2019-05-31,2019-04-30,2019-05-31,2019-05-31,False,0.0016430338787085663,0.014404436181594926,1.014404436181595,2.220446049250313e-16,0.9999999999999998,3,0,-0.06599485622663726,-0.08821671507378726
concentrated,2019-06-07,2019-06-07,2019-05-31,2019-06-28,2019-06-28,False,0.0464316396506832,0.0464316396506832,1.0615048974224333,1.1102230246251565e-16,0.9999999999999999,3,0,0.04482245998719803,0.0435786675280303
concentrated,2019-06-14,2019-06-14,2019-05-31,2019-06-28,2019-06-28,False,-0.003346995597187208,0.04292923756001499,1.0579520452043678,1.1102230246251565e-16,0.9999999999999999,3,0,0.050670429076742574,0.052801843377032975
concentrated,2019-06-21,2019-06-21,2019-05-31,2019-06-28,2019-06-28,False,0.010155706416704602,0.05352092071007197,1.0686962955784156,1.1102230246251565e-16,0.9999999999999999,3,0,0.07308122479208223,0.08698459819047244
concentrated,2019-06-28,2019-06-28,2019-05-31,2019-06-28,2019-06-28,False,-0.018725707499556377,0.03379299610419184,1.0486842013415547,1.1102230246251565e-16,0.9999999999999999,3,0,0.06943130455780389,0.07881562292724631
concentrated,2019-07-05,2019-07-05,2019-06-28,2019-07-31,2019-07-31,False,0.013126525107752807,0.013126525107752807,1.0624497808405684,0.0,1.0,3,0,0.005999657408407577,0.0038354304594001576
concentrated,2019-07-12,2019-07-12,2019-06-28,2019-07-31,2019-07-31,False,0.027695384374299303,0.04118545364041015,1.091874735899338,0.0,1.0,3,0,0.013381340498236582,0.016866181765178512
concentrated,2019-07-19,2019-07-19,2019-06-28,2019-07-31,2019-07-31,False,-0.017810024774759015,0.022641914915955796,1.0724284198020373,0.0,1.0,3,0,0.001651214261879197,0.003625407964319205
concentrated,2019-07-26,2019-07-26,2019-06-28,2019-07-31,2019-07-31,False,0.009161608907201524,0.03201096019252736,1.0822535895652317,0.0,1.0,3,0,0.017965347515535024,0.026113854842140016
concentrated,2019-07-31,2019-07-31,2019-06-28,2019-07-31,2019-07-31,False,-0.027743724781339574,0.0033791321416198894,1.052227843832717,0.0,1.0,3,0,0.002527789128796254,0.004098501595840132
concentrated,2019-08-02,2019-08-02,2019-07-31,2019-08-30,2019-08-30,False,-0.007927316727946332,-0.007927316727946332,1.0438865004446911,0.0,1.0,3,0,-0.01673447563984254,-0.021313059246118815
concentrated,2019-08-09,2019-08-09,2019-07-31,2019-08-30,2019-08-30,False,0.013626667954343086,0.005591328313576227,1.0581111951682722,0.0,1.0,3,0,-0.020094674860736572,-0.025805600468306045
