rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-06-28,2019-07-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.10230848275168117,0.0,0.10230848275168117,0.9999999999999999,0.8976915172483189,initial_rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.0117721314660995
2019-07-31,2019-08-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.15279783700799743,0.0,0.15279783700799743,1.0,0.8472021629920025,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.0207346455366502
2019-08-30,2019-09-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.22390395720982087,0.0,0.22390395720982087,1.0,0.7760960427901791,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.017513504503015715,1.00285800472566
2019-09-30,2019-10-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.017513504503015715,0.0,1.033201160279719
2019-10-31,2019-11-29,growth_reentry_alert,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0008233195005899407,0.0,0.0008233195005899407,1.0,0.9991766804994101,rebalance,"core_compounder,early_scout,future_winner",1,20,0.0,0.0,1.0418712290161671
2019-11-29,2019-12-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.06997826238914114,0.0,0.06997826238914114,1.0,0.9300217376108588,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.0791046161427498
2019-12-31,2020-01-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.1495836769147054
2020-01-31,2020-02-28,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.2594089009523114,0.0,0.2594089009523114,1.0,0.7405910990476885,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.02076810070362576,1.1257090073452964
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.8372662866747687,0.28,0.8372662866747687,0.72,0.16273371332523118,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.02076810070362576,-0.07257899481764166,1.0661480491854676
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.3992377876965261,0.4,0.3992377876965261,0.6,0.6007622123034739,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.07257899481764166,0.0,1.1872113730900304
2020-04-30,2020-05-29,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.3814883315424795
2020-05-29,2020-06-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.01832856302767216,0.0,0.01832856302767216,1.0,0.981671436972328,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.482383134934967
2020-06-30,2020-07-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.027876670094735642,0.0,0.027876670094735642,1.0,0.9721233299052644,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.6166942413613927
2020-07-31,2020-08-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.019628350891962652,0.0,0.019628350891962652,1.0,0.9803716491080374,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.7931751758392007
2020-08-31,2020-09-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.12623389002688662,0.0,0.12623389002688662,1.0,0.8737661099731133,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.026661318570840933,1.745366761222828
2020-09-30,2020-10-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.1571505912653408,0.0,0.1571505912653408,1.0,0.8428494087346592,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.026661318570840933,-0.019879033440744376,1.7575285865535806
2020-10-30,2020-11-30,risk_off_alert,0.18,0.36,0.18,0.28,0.28338230445808305,0.28,0.28338230445808305,0.72,0.7166176955419169,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.019879033440744376,0.0,1.8943247626681707
2020-11-30,2020-12-31,growth_reentry_alert,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.07981990697326588,0.0,0.07981990697326588,1.0,0.9201800930267342,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,2.0016780884249274
2020-12-31,2021-01-29,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.07992553805209707,0.0010027401823582693,0.07992553805209707,0.9989972598176418,0.920074461947903,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.0095386221533196
2021-01-29,2021-02-26,risk_off_alert,0.18,0.36,0.18,0.28,0.41815796008085837,0.28,0.41815796008085837,0.72,0.5818420399191415,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.1217354186876847
2021-02-26,2021-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.5237952483830648,0.2799999999999999,0.5237952483830648,0.7200000000000001,0.47620475161693515,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.01886565323615882,2.0817074940198466
2021-03-31,2021-04-30,growth_reentry_alert,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.18081994806835233,0.0,0.18081994806835233,0.9999999999999999,0.8191800519316477,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.01886565323615882,0.0,2.1656909300347404
2021-04-30,2021-05-28,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.11075680399423053,0.0,0.11075680399423053,1.0,0.8892431960057695,rebalance,"core_compounder,early_scout,future_winner",1,21,0.0,-0.006637194837782432,2.1513168173736816
2021-05-28,2021-06-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.06471776751367,0.0,0.06471776751367,1.0,0.93528223248633,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.006637194837782432,0.0,2.230478939490015
