portfolio,official_metric_mode,status,valid_for_production,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,start_date,end_date,years,ending_capital_usd,avg_cash_weight,latest_cash_weight,latest_position_count,broker_trade_count,total_fees_usd,order_preview_count,order_preview_buy_count,order_preview_sell_count,journal_trade_count,journal_win_rate,journal_avg_realized_return,journal_avg_holding_days,journal_profit_factor,legacy_cagr,legacy_max_dd,legacy_sharpe
main,broker_ledger_next_close,completed,True,False,0.3237647873677443,0.35,2.6235,-0.28447925588519773,-0.25,3.4479,1.183406090589618,2019-06-03,2026-06-05,7.006160164271047,713552.851939932,0.23359557398328665,0.06493788058415846,15,1756,40612.100137456655,13,8,5,0,,,,,0.3203034799001112,-0.1887029198664817,1.7233120825373296
concentrated,broker_ledger_next_close,completed,True,False,0.37337294516610453,0.5,12.6627,-0.3172058170623199,-0.25,6.7206,1.271329958657573,2019-06-03,2026-06-05,7.006160164271047,923353.9552619718,0.4424745079126815,0.11884568092495602,5,598,35079.90966055155,5,3,2,0,,,,,0.42727528556677763,-0.16577931769161947,1.705712928857362
