rebalance_date,selected_theme,selected_tickers,n_positions,invested_weight,cash_weight,gross_return,turnover,cost,net_return,equity,drawdown
2019-04-30,ai_compute_semiconductors,"QCOM,TER,AVGO",3,1.0,0.0,-0.18595520774794805,0.5,0.0025,-0.18845520774794805,0.811544792252052,-0.188455207747948
2019-05-31,financials,"PYPL,MKTX,V",3,1.0,0.0,0.062036391717124176,1.0,0.005,0.05703639171712418,0.8578323789189322,-0.14216762108106784
2019-06-28,ai_compute_semiconductors,"QCOM,AMAT,TER",3,1.0,0.0,0.011672025917416418,1.0,0.005,0.006672025917416418,0.8635558587838783,-0.1364441412161217
2019-07-31,health_care,"EW,MDT,HUM",3,0.9999999999999999,1.1102230246251565e-16,0.023420865033307307,0.9999999999999999,0.004999999999999999,0.01842086503330731,0.8794633047072579,-0.12053669529274214
2019-08-30,consumer_staples,"TGT,COST,DG",3,1.0,0.0,-0.01927224535850646,1.0,0.005,-0.024272245358506462,0.8581167555916004,-0.1418832444083996
2019-09-30,information_technology,"DOCU,TYL,AAPL",3,1.0,0.0,0.05445478058305836,1.0,0.005,0.04945478058305836,0.9005547314540289,-0.09944526854597113
2019-10-31,consumer_discretionary,"BKNG,HD,TAL",3,1.0,0.0,-0.0638960021372351,1.0,0.005,-0.06889600213723511,0.8385101107510748,-0.16148988924892516
2019-11-29,information_technology,"QRVO,AAPL,UI",3,1.0,0.0,0.10790012863461641,1.0,0.005,0.10290012863461641,0.924792909008787,-0.07520709099121303
2019-12-31,information_technology,"SWKS,AAPL,QRVO",3,1.0,0.0,-0.043170653421877876,0.5,0.0025,-0.04567065342187788,0.8825570125744364,-0.11744298742556358
2020-01-31,information_technology,"ADBE,NOW,AAPL",3,1.0,0.0,-0.004676606028100814,0.807272509726899,0.004036362548634495,-0.00871296857673531,0.874867321056698,-0.12513267894330204
2020-02-28,information_technology,"ADBE,NOW,ENPH",3,1.0,0.0,-0.12264452658420899,0.192727490273101,0.0009636374513655049,-0.1236081640355745,0.766726577726158,-0.23327342227384196
2020-03-31,health_care,"QGEN,GILD,VRTX",3,1.0,0.0,0.059214609145474474,1.0,0.005,0.05421460914547448,0.8082943594590289,-0.19170564054097106
2020-04-30,consumer_discretionary,"AMZN,ETSY,EBAY",3,1.0,0.0,0.139860547863421,1.0,0.005,0.134860547863421,0.9173013796105866,-0.08269862038941345
2020-05-29,internet,"MELI,SE,PDD",3,1.0,0.0,0.2547567556490088,1.0,0.005,0.2497567556490088,1.1464035961344865,0.0
2020-06-30,internet,"SE,PDD,MELI",3,1.0,0.0,0.10957288077200106,0.2582782066389615,0.0012913910331948076,0.10828148973880625,1.2705378853658535,0.0
2020-07-31,consumer_discretionary,"ETSY,TSLA,AMZN",3,1.0,0.0,0.3339542086867398,1.0,0.005,0.3289542086867398,1.6884866700529018,0.0
