rebalance_date,selected_theme,selected_tickers,n_positions,invested_weight,cash_weight,gross_return,turnover,cost,net_return
2019-04-30,ai_compute_semiconductors,"QCOM,AVGO,TER",3,1.0,0.0,-0.1867098264945795,0.5,0.0025,-0.1892098264945795
2019-05-31,financials,"PYPL,MKTX,V",3,1.0,0.0,0.06348981371010869,1.0,0.005,0.05848981371010869
2019-06-28,ai_compute_semiconductors,"QCOM,AMAT,TER",3,1.0,0.0,0.011683620371307298,1.0,0.005,0.006683620371307298
2019-07-31,health_care,"EW,MDT,HUM",3,1.0,0.0,0.021936899544643625,1.0,0.005,0.016936899544643624
2019-08-30,consumer_staples,"TGT,COST,DG",3,1.0,0.0,-0.019103897372578126,1.0,0.005,-0.024103897372578127
2019-09-30,information_technology,"DOCU,TYL,AAPL",3,1.0,0.0,0.052447107421927944,1.0,0.005,0.047447107421927946
2019-10-31,consumer_discretionary,"BKNG,HD,TAL",3,1.0,0.0,-0.06670422590496128,1.0,0.005,-0.07170422590496128
2019-11-29,information_technology,"AAPL,QRVO,UI",3,1.0,0.0,0.10736449924268288,1.0,0.005,0.10236449924268287
2019-12-31,information_technology,"SWKS,AAPL,QRVO",3,1.0,0.0,-0.04230297290117703,0.5,0.0025,-0.04480297290117703
2020-01-31,information_technology,"ADBE,NOW,AAPL",3,1.0,0.0,-0.005054315362253771,0.7869416768178762,0.003934708384089381,-0.008989023746343153
2020-02-28,information_technology,"ADBE,NOW,ENPH",3,1.0,0.0,-0.12505673143556315,0.21305832318212384,0.0010652916159106193,-0.12612202305147377
2020-03-31,health_care,"QGEN,GILD,VRTX",3,1.0,0.0,0.05926579217311202,1.0,0.005,0.054265792173112025
2020-04-30,consumer_discretionary,"AMZN,ETSY,EBAY",3,1.0,0.0,0.139149850066541,1.0,0.005,0.13414985006654098
2020-05-29,internet,"MELI,SE,PDD",3,1.0,0.0,0.25482087527957636,1.0,0.005,0.24982087527957636
2020-06-30,internet,"SE,PDD,MELI",3,1.0,0.0,0.10703065115011144,0.29218716308669573,0.0014609358154334788,0.10556971533467796
2020-07-31,consumer_discretionary,"TSLA,ETSY,AMZN",3,1.0,0.0,0.36405835711138285,1.0,0.005,0.35905835711138284
2020-08-31,consumer_discretionary,"TSLA,AMZN,HD",3,1.0,0.0,-0.09852610958062094,0.421064651975518,0.00210532325987759,-0.10063143284049852
2020-09-30,consumer_discretionary,"HD,TSLA,NKE",3,1.0,0.0,-0.051476490512094214,0.5823924522332309,0.0029119622611661544,-0.05438845277326037
2020-10-30,information_technology,"ZM,ENPH,OLED",3,1.0,0.0,0.0640338513387156,1.0,0.005,0.0590338513387156
2020-11-30,ai_compute_semiconductors,"LRCX,QCOM,AMAT",3,1.0,0.0,0.03742319406824699,1.0,0.005,0.032423194068246994
2020-12-31,information_technology,"ENPH,AAPL,PANW",3,1.0,0.0,0.06474697735473692,1.0,0.005,0.05974697735473692
2021-01-29,ai_compute_semiconductors,"AMAT,INTC,QCOM",3,1.0,0.0,0.11990591621753756,1.0,0.005,0.11490591621753755
2021-02-26,ai_compute_semiconductors,"AMAT,INTC,LRCX",3,1.0,0.0,0.02992222927534642,0.09925384420389878,0.0004962692210194939,0.029425960054326926
2021-03-31,ai_compute_semiconductors,"AMAT,INTC,LRCX",3,1.0,0.0,-0.05730956420841438,0.03292223242564701,0.00016461116212823507,-0.05747417537054262
2021-04-30,financials,"V,MA,MSCI",3,1.0,0.0,-0.03673516329048908,1.0,0.005,-0.041735163290489076
2021-05-28,financials,"BAC,NDAQ,TROW",3,0.9999999999999999,1.1102230246251565e-16,0.0013087711028498686,1.0,0.005,-0.0036912288971501315
2021-06-30,software_ai_platforms,"SHOP,MDB,CRWD",3,1.0,0.0,0.016707597941273706,1.0,0.005,0.011707597941273705
2021-07-30,health_care,"MRNA,RMD,DXCM",3,1.0,0.0,0.047631143280380456,1.0,0.005,0.04263114328038046
2021-08-31,information_technology,"ADBE,MSFT,BILL",3,1.0,0.0,-0.0910956343732745,1.0,0.005,-0.09609563437327451
2021-09-30,software_ai_platforms,"MDB,DDOG,SNOW",3,1.0,0.0,0.13954414897951986,1.0,0.005,0.13454414897951986
2021-10-29,software_ai_platforms,"NET,DDOG,SNOW",3,1.0,0.0,0.017992420264779145,0.5045672965854229,0.0025228364829271146,0.01546958378185203
2021-11-30,ai_compute_semiconductors,"AMD,QCOM,NVDA",3,1.0,0.0,-0.04489873652862404,1.0,0.005,-0.04989873652862404
2021-12-31,ai_compute_semiconductors,"AVGO,QCOM,LRCX",3,1.0,0.0,-0.06580865090982473,0.5619130141378549,0.0028095650706892743,-0.068618215980514
2022-01-31,energy,"XOM,LNG,BKR",3,1.0,0.0,0.11836184363806151,1.0,0.005,0.11336184363806151
2022-02-28,energy,"XOM,FANG,LNG",3,1.0,0.0,0.03946495689892311,0.2598954658420829,0.0012994773292104144,0.038165479569712696
2022-03-31,utilities,"ATO,SRE,NI",3,1.0,0.0,-0.059255698696569256,1.0,0.005,-0.06425569869656926
2022-04-29,materials,"STLD,RGLD,RS",3,1.0,0.0,-0.03756014297746879,1.0,0.005,-0.04256014297746879
2022-05-31,energy,"VLO,XOM,DVN",3,1.0,0.0,-0.16035354512587446,1.0,0.005,-0.16535354512587447
2022-06-30,consumer_staples,"MNST,GIS,POST",3,1.0,0.0,0.040482056109688774,1.0,0.005,0.03548205610968878
2022-07-29,information_technology,"ENPH,FSLR,CDNS",3,1.0,0.0,0.12368115921991238,1.0,0.005,0.11868115921991237
2022-08-31,information_technology,"FSLR,ENPH,ANET",3,1.0,0.0,0.03070682230597921,0.08311818255983561,0.00041559091279917806,0.030291231393180032
2022-09-30,health_care,"BIIB,SRPT,ALNY",3,1.0,0.0,0.04634529680800303,1.0,0.005,0.04134529680800303
