book,ticker,name,sector,first_sleeve,last_sleeve,entry_date,exit_date,status,months_held,total_return,recent_3m_return,weighted_contribution,avg_weight,max_weight,entry_score,exit_score,entry_regime,exit_regime,journey_tag
concentrated_grid_presence,APH,AMPHENOL CORP CLASS A,Information Technology,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.07999999999999996,-0.07999999999999996,-0.0023342494228198,0.0906285963716431,0.0906285963716431,1.828222201608995,1.828222201608995,,,normal
concentrated_grid_presence,FAST,FASTENAL,Industrials,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.08000000000000007,-0.08000000000000007,-0.0044444444444444,0.1235139588198809,0.1235139588198809,1.4209850066710814,1.4209850066710814,,,normal
concentrated_grid_presence,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,early_scout,early_scout,2019-04-30,2019-07-31,closed,4,-0.014255309769116153,-0.026590128353557008,0.045048970331018096,0.6556285726859232,1.0,1.321878226191283,2.182757394978972,,,normal
concentrated_grid_presence,GPK,GRAPHIC PACKAGING HOLDING,Materials,early_scout,early_scout,2019-04-30,2019-09-30,closed,6,0.14421272446029154,0.07120229161681135,0.0289033450995061,0.1217888032610021,0.1751983579717068,1.408351205316606,1.1053096599774594,,,normal
concentrated_grid_presence,JD,JD.com,Internet,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.07999999999999996,-0.07999999999999996,-0.0012100749007898,0.0822119076094881,0.0822119076094881,1.264351743306804,1.264351743306804,,,normal
concentrated_grid_presence,MKTX,MARKETAXESS HOLDINGS INC,Financials,early_scout,early_scout,2019-04-30,2019-06-28,closed,3,0.21717755694502006,0.21717755694502006,0.04742130260919181,0.2337029537874836,0.2429084886481726,1.1451003054677722,1.1451003054677722,,,short_big_win_review
concentrated_grid_presence,NOW,SERVICENOW INC,Information Technology,future_winner,future_winner,2019-04-30,2019-06-28,closed,3,0.015448853611271796,0.015448853611271796,0.0339371130873915,0.4936184212534475,0.5,5.196656008415399,5.196656008415399,,,normal
concentrated_grid_presence,TSCO,TRACTOR SUPPLY,Consumer Discretionary,early_scout,early_scout,2019-04-30,2019-08-30,closed,5,-0.0995678857331247,-0.15432790959745546,0.0133980914914506,0.3037708047106951,0.5,1.1658202163886815,1.872448023507716,,,normal
concentrated_grid_presence,VICI,VICI PPTYS INC,Real Estate,early_scout,early_scout,2019-04-30,2019-06-28,closed,3,-0.051233007907930284,-0.051233007907930284,0.0016562854094401003,0.3101316102473323,0.3150687372760669,1.3425127532924268,1.3425127532924268,,,normal
concentrated_grid_presence,WRB,WR BERKLEY CORP,Financials,early_scout,early_scout,2019-04-30,2019-09-30,closed,6,0.16207864775081515,0.01775122844389254,0.0250585255094229,0.179206126037002,0.2737239596790636,1.1927836652083856,2.1947688871730304,,,normal
concentrated_grid_presence,CBOE,CBOE GLOBAL MARKETS INC,Financials,early_scout,early_scout,2019-05-31,2019-05-31,closed,1,-0.03297929597351501,-0.03297929597351501,-0.0006928371233206,0.0758665056614059,0.0758665056614059,1.6355065291869493,1.6355065291869493,,,normal
concentrated_grid_presence,CMS,CMS ENERGY CORP,Utilities,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.13007583742989715,0.13007583742989715,0.0133497704352798,0.1138100214829902,0.1666666666666666,2.490479899778842,2.765269699258408,,,normal
concentrated_grid_presence,ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,early_scout,early_scout,2019-05-31,2019-09-30,closed,5,0.16067431564848067,0.1304708525907543,0.010455607873297785,0.07159921604965765,0.1007231704332385,2.587943273941124,2.4564580205491904,,,normal
concentrated_grid_presence,MA,MASTERCARD INC CLASS A,Financials,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.11330418045295798,0.11330418045295798,0.0661550112672077,0.6666666666666666,1.0,5.61526409793167,5.721133342504523,,,normal
concentrated_grid_presence,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,early_scout,2019-05-31,2019-05-31,closed,1,0.0040646871962970454,0.0040646871962970454,0.0003150961735092,0.0775203990595628,0.0775203990595628,2.8591808467365056,2.8591808467365056,,,normal
concentrated_grid_presence,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.03656459940344137,0.03656459940344137,0.0061360848566682,0.21278639561334337,0.5,3.0445701547654083,2.76796970939401,,,normal
concentrated_grid_presence,AVGO,BROADCOM INC,Information Technology,early_scout,early_scout,2019-06-28,2019-09-30,closed,4,-0.019868723737978655,0.02267480605380956,0.0019866303210562,0.17211789616399073,0.25,3.548221984198133,3.8651962143963448,,,normal
concentrated_grid_presence,CP,Canadian Pacific Kansas City,Industrials,early_scout,early_scout,2019-06-28,2019-07-31,closed,2,0.004162483931651861,0.004162483931651861,0.00027783489720064486,0.06692853376033925,0.0671105843888574,1.2276063124210843,1.2276063124210843,,,normal
concentrated_grid_presence,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,early_scout,early_scout,2019-06-28,2019-07-31,closed,2,-0.03586524946582248,-0.03586524946582248,-0.001982762405663431,0.49796195009233624,0.5,3.5379595924429905,3.5379595924429905,,,normal
concentrated_grid_presence,CBOE,CBOE GLOBAL MARKETS INC,Financials,early_scout,early_scout,2019-07-31,2019-09-30,closed,3,0.0982460219887058,0.0982460219887058,0.0110749855915833,0.10920849935642961,0.1120442658539667,1.862636907917172,1.862636907917172,,,normal
concentrated_grid_presence,CBRE,CBRE GROUP INC CLASS A,Real Estate,early_scout,early_scout,2019-07-31,2019-12-31,closed,6,0.14785046443760952,0.14017822412741476,0.0181412608723519,0.12010183924999045,0.139089556844186,1.8727961710491623,2.348895382045316,,,normal
concentrated_grid_presence,CTAS,CINTAS CORP,Industrials,early_scout,early_scout,2019-07-31,2019-12-31,closed,6,0.08451776301951996,0.04516474162777606,0.0068434877028052,0.0648118542601807,0.0762429092925729,1.9743574347949904,2.245868081504375,,,normal
concentrated_grid_presence,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,early_scout,2019-07-31,2019-12-31,closed,6,0.07083965155706595,-0.06870962854785179,0.0237601762447926,0.16914841928457525,0.1794256417640777,3.2160641250456714,3.0782726240589224,,,normal
concentrated_grid_presence,TER,TERADYNE INC,Information Technology,early_scout,early_scout,2019-07-31,2019-09-30,closed,3,0.09245889619322711,0.09245889619322711,0.0101026051060297,0.07577342968372792,0.0796064290834611,1.33037068092373,1.33037068092373,,,normal
concentrated_grid_presence,V,VISA INC CLASS A,Financials,early_scout,future_winner,2019-07-31,2020-01-31,closed,7,0.04454540389359862,0.012754412928254188,0.08851466165856371,0.5896041123741022,1.0,5.886091948434335,6.007179895972778,,,normal
concentrated_grid_presence,AEP,AMERICAN ELECTRIC POWER INC,Utilities,early_scout,early_scout,2019-08-30,2019-09-30,closed,2,0.03836876884006091,0.03836876884006091,0.0132025388940042,0.375,0.5,3.97422097846354,4.116493589348073,,,normal
concentrated_grid_presence,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,early_scout,2019-08-30,2019-12-31,closed,5,-0.0274113201265338,-0.05964155684540673,0.0827896169237218,0.7026407164004963,1.0,4.447233624764694,5.376413669965952,,,normal
concentrated_grid_presence,DUK,DUKE ENERGY CORP,Utilities,early_scout,early_scout,2019-08-30,2019-12-31,closed,5,0.06684712999730413,0.046483407241309616,0.0108634634947617,0.13700946461531,0.2581610411545307,3.5512404152879022,4.429304968376525,,,normal
concentrated_grid_presence,JD,JD.com,Internet,early_scout,early_scout,2019-08-30,2019-09-30,closed,2,0.05116277479667608,0.05116277479667608,0.007383185235446401,0.09288018539403785,0.0962064353743826,2.102547581649428,2.102547581649428,,,normal
concentrated_grid_presence,JKHY,JACK HENRY AND ASSOCIATES INC,Financials,early_scout,early_scout,2019-08-30,2019-09-30,closed,2,-0.014311776474780769,-0.014311776474780769,0.00019297022746650005,0.0873411772452943,0.087743954879581,2.1215203750391063,2.1215203750391063,,,normal
concentrated_grid_presence,LRCX,LAM RESEARCH CORP,Information Technology,early_scout,early_scout,2019-08-30,2020-03-31,closed,8,0.40688940498242876,-0.019657944440509945,0.08795077202520471,0.3368695325383225,1.0,2.59124462699145,2.5492136153792866,,,normal
concentrated_grid_presence,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,early_scout,early_scout,2019-08-30,2019-09-30,closed,2,-0.07391575624854718,-0.07391575624854718,-0.0021523488873416,0.06625803448503764,0.0679527600533025,1.945824224657412,1.945824224657412,,,normal
concentrated_grid_presence,CSX,CSX CORP,Industrials,early_scout,early_scout,2019-09-30,2019-09-30,closed,1,0.01910645667438282,0.01910645667438282,0.001227138160834,0.0642263597980114,0.0642263597980114,3.0341298888982364,3.0341298888982364,,,normal
concentrated_grid_presence,MLM,MARTIN MARIETTA MATERIALS INC,Materials,early_scout,early_scout,2019-09-30,2019-09-30,closed,1,-0.03928390043214025,-0.03928390043214025,-0.0008252857971885,0.0664587246161906,0.0664587246161906,0.9095910714101172,0.9095910714101172,,,normal
concentrated_grid_presence,VICI,VICI PPTYS INC,Real Estate,early_scout,early_scout,2019-09-30,2019-09-30,closed,1,0.05125977960475092,0.05125977960475092,0.0054250178548233,0.105833811550773,0.105833811550773,2.9299985554883774,2.9299985554883774,,,normal
concentrated_grid_presence,WU,WESTERN UNION,Financials,early_scout,early_scout,2019-09-30,2019-12-31,closed,4,0.1757325846469422,0.08163702429610553,0.0122256393002265,0.07755295589297388,0.0837359970438568,2.132537923002902,2.9049008042400435,,,normal
concentrated_grid_presence,CPRT,COPART INC,Industrials,early_scout,early_scout,2019-10-31,2020-02-28,closed,5,0.038939168839522864,-0.05358779023105298,0.04631465930498349,0.29271818545361067,0.5,1.658963256460705,3.0506123267426664,,,normal
concentrated_grid_presence,LPX,LOUISIANA PACIFIC CORP,Materials,early_scout,early_scout,2019-10-31,2019-12-31,closed,3,0.0515437802245402,0.0515437802245402,0.0066291014655173,0.13124420481431753,0.1334560274872058,2.1337422403186697,2.1337422403186697,,,normal
concentrated_grid_presence,BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,early_scout,early_scout,2019-11-29,2019-11-29,closed,1,0.0072276951996093075,0.0072276951996093075,0.0018069237999023,0.25,0.25,1.6866427770997316,1.6866427770997316,,,normal
concentrated_grid_presence,JKHY,JACK HENRY AND ASSOCIATES INC,Financials,early_scout,early_scout,2019-11-29,2019-11-29,closed,1,-0.0372049894611064,-0.0372049894611064,-0.0020669438589503,0.0919372928462832,0.0919372928462832,2.5264185496772207,2.5264185496772207,,,normal
concentrated_grid_presence,LITE,LUMENTUM HOLDINGS INC,Information Technology,early_scout,early_scout,2019-11-29,2019-11-29,closed,1,0.09797297297297303,0.09797297297297303,0.0068785317031141,0.0702084615214407,0.0702084615214407,1.441983212923903,1.441983212923903,,,normal
concentrated_grid_presence,MA,MASTERCARD INC CLASS A,Financials,early_scout,early_scout,2019-11-29,2020-03-31,closed,5,0.10417327214212557,0.005125932211670792,0.101975252028454,0.6045128524410246,1.0,5.967115560803807,5.713385061753698,,,normal
concentrated_grid_presence,PANW,PALO ALTO NETWORKS INC,Information Technology,early_scout,early_scout,2019-11-29,2019-11-29,closed,1,0.023521154445121706,0.023521154445121706,0.0029401443056402,0.125,0.125,3.412186889805374,3.412186889805374,,,normal
