rank,ticker,Name,sector,weight,score,score_model_core,score_total,score_focus_bonus,portfolio_seed_score,ensemble_weight_linear,ensemble_weight_catboost,ensemble_weight_ranker,adaptive_ensemble_active,adaptive_ensemble_history_months,adaptive_quality_linear,adaptive_quality_catboost,adaptive_quality_ranker,anticipatory_growth_score,profitability_inflection_score,dominant_archetype_label,archetype_alignment_score,portfolio_sleeve_label,portfolio_sleeve_confidence,portfolio_core_compounder_engine_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,portfolio_monster_slot,sage_sector,sage_composite_score,sage_g_score,sage_v_score,sage_q_score,sage_c_score,sleeve_target_core_compounder_weight,sleeve_target_future_winner_weight,sleeve_target_early_scout_weight,sleeve_invested_share,sleeve_growth_signal,sleeve_risk_signal,future_winner_regime_strength,early_scout_regime_strength,future_winner_scout_score,long_hold_compounder_score,score_future_winner_model,pred_future_winner_ret,pred_future_winner_p,strategy_blueprint_score,stagflation_score,growth_liquidity_reentry_score,m2_yoy_lag1m,fed_assets_bil,reverse_repo_bil,tga_bil,net_liquidity_bil,net_liquidity_change_1m_bil,liquidity_impulse_score,liquidity_drain_score,fear_greed_score,fear_greed_delta_1w,fear_greed_risk_off_score,fear_greed_risk_on_score,fund_join_status,fundamental_reliability_score,core_fundamental_fields_present,sector_adjusted_fields_present,partial_scout_confirmation_score,fundamental_lane_label,latest_statement_repair_used,revenues_ttm,gross_profit_ttm,op_income_ttm,net_income_ttm,op_margin_ttm,gross_margins,operating_margins,roe_proxy,roa_proxy,asset_turnover_ttm,book_to_market_proxy,capital_efficiency_score,sector_adjusted_quality_score,market_cap_live,current_price_live,return_on_equity_effective,revenue_growth_final,earnings_growth_final,forward_pe_final,peg_final,sales_growth_yoy,net_income_growth_yoy,op_income_growth_yoy,ocf_growth_yoy,sales_cagr_3y,sales_cagr_5y,net_income_cagr_3y,net_income_cagr_5y,op_income_cagr_3y,op_income_cagr_5y,ocf_cagr_3y,ocf_cagr_5y,ep_ttm,sp_ttm,fcfy_ttm,price_above_ma20,ma20_above_ma50,golden_cross_fresh_20d,death_cross_recent_20d,breakout_fresh_20d,breakout_volume_z,volume_dryup_20d,post_breakout_hold_score,held_from_prev_rebalance,prev_weight,portfolio_hold_policy_seed_bonus,portfolio_hold_policy_bonus,portfolio_hold_policy_support,portfolio_hold_policy_exit_risk,target_n,weight_cap,cash_target,prev_holdings_applied,prev_holdings_count,rebalance_action,active_rebalance_interval_months,sleeve_rebalance_interval_months,scheduled_rebalance_due,recommended_rebalance_interval_months,next_scheduled_rebalance_date,recommended_next_run_date,recommended_next_run_mode,atr14_pct,event_regime_label,live_event_alert_label,applied_regime_sleeve_policy_label,applied_regime_sleeve_live_label,applied_regime_sleeve_source_label,backtest_usable,research_only_backtest,research_only_output,entry_date,last_trade_date,thesis_status,entry_price,reference_price,shares_held,held_days,unrealized_return,manual_lock,portfolio_kind,snapshot_date,snapshot_source_path,archived_at_utc
1,GOOGL,ALPHABET INC CLASS A,Communication,0.12,6.62724582603088,4.452181366121995,6.580760987287304,0.9110520508778754,8.323735542210297,0.2925123527174857,0.4340464531905579,0.2734411940919564,True,12,-0.175640864005764,-0.121291815690657,-0.2726639390142625,1.1982099490602418,0.516827264298664,emerging_growth,1.062896691380875,core_compounder,0.0091667611900106,0.6629412957725078,0.6904415793425399,0.5252258769277718,,Software,-0.0030780527350419,0.4167181646395567,-1.576534407216169,0.2391965062238111,1.2360337659280185,0.4,0.4,0.2,1.0,0.6842454259842538,0.3433619567845777,0.340883469199676,0.1692024908073871,1.4555797272331208,0.875664976476566,0.157699400264328,0.8308006532527248,0.4246248538181443,0.9552113033397848,-1.863767536879859e-15,-0.0925532566287014,0.0469058690170494,6.0,1.133,6.0,6.0,-6.0,0.0,0.3433619567845777,6.0,0.0285714285714107,0.0556015518256764,0.2382857142857139,matched_with_ttm,1.0,5,0,1.0,full_ttm,False,422498000000.0,255053000000.0,138129000000.0,160208000000.0,0.3269340919957018,0.6036785972951352,0.3269340919957018,0.334640916059873,0.2275943681020117,0.6002082625983955,0.0985866692211909,1.200947716792589,1.0163513273608522,4856092652099.609,400.7999877929688,0.334640916059873,0.1745419264802774,0.4433673285523802,31.4739,1.0554627766599598,0.1745419264802774,0.4433673285523802,0.1753258908818624,0.3148694202909481,0.1407157505639378,0.1652553373926271,0.3982809091830559,0.2555103323295595,0.2415626999405524,0.2269470549350005,0.2470137956517026,0.19035609074455,0.032991133299471,0.0870036941773189,0.0313686354262903,1.0,1.0,0.0,0.0,1.0,-0.5135083849473884,0.1032036556733964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0257984111584173,balanced,growth_reentry_alert,growth_40_40_20,growth_reentry_alert,balanced,True,True,False,,,,,,,,,False,main,2026-05-08,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-12T08:00:26.501929+00:00
2,AMZN,AMAZON.COM INC,Consumer Discretionary,0.1125510372146551,5.0626462339032905,3.7802790277839913,5.056885697820233,0.4381966278851898,6.601549936482011,0.2925123527174857,0.4340464531905579,0.2734411940919564,True,12,-0.175640864005764,-0.121291815690657,-0.2726639390142625,0.8525223728913731,0.4170131321439053,emerging_growth,0.5594780685007456,core_compounder,0.0331369396431677,0.264757169160942,0.4830885623724891,0.3836777434429859,,Software,0.1242211365992889,0.4842170230498678,-0.4441768587182363,-0.0771656655868825,0.567205397387433,0.4,0.4,0.2,1.0,0.6842454259842538,0.3433619567845777,0.340883469199676,0.1692024908073871,1.1631455971386706,0.297869220215146,0.0752188151842236,0.5066925027699725,0.2552433304645796,0.6219746038446996,-1.863767536879859e-15,-0.0925532566287014,0.0469058690170494,6.0,1.133,6.0,6.0,-6.0,0.0,0.3433619567845777,6.0,0.0285714285714107,0.0556015518256764,0.2382857142857139,matched_with_ttm_fallback,0.8626666666666667,4,0,0.7142857142857143,full_ttm,False,716924000000.0,360510000000.0,79975000000.0,77670000000.0,0.1115529679575519,0.5028566486824266,0.1115529679575519,,0.0847342984628476,0.782130194298681,,0.2698131490082937,-0.0461325637641625,2933248522221.0576,272.67999267578125,,0.1237775468329469,0.6082272316789135,36.5523,1.3073068669527896,0.1237775468329469,,,,0.1172845654685674,0.4169304709416763,,0.6082272316789135,0.8688211092464733,0.6337694285804338,0.4395820730040392,0.1612867603151604,0.0264791746800875,0.2444129757737488,0.0383581544992322,1.0,1.0,0.9,0.0,0.9,0.0,0.0140451980304768,0.98,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0269599113910049,balanced,growth_reentry_alert,growth_40_40_20,growth_reentry_alert,balanced,True,True,False,,,,,,,,,False,main,2026-05-08,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-12T08:00:26.501929+00:00
3,GEV,GE VERNOVA INC,Industrials,0.0991509969788108,5.999926067913015,4.002060905646981,5.984832890328272,0.841759501406159,7.929251046493129,0.2925123527174857,0.4340464531905579,0.2734411940919564,True,12,-0.175640864005764,-0.121291815690657,-0.2726639390142625,1.0446783896618168,0.4038428785854889,emerging_growth,0.9635541041694622,core_compounder,0.0563550899358634,0.505099793149422,0.8630064977847811,0.6939412279771908,,Industrial,0.4834711121979081,2.4508328270604456,-2.538368736636791,-0.4836481474526891,2.5412256249941483,0.4,0.4,0.2,1.0,0.6842454259842538,0.3433619567845777,0.340883469199676,0.1692024908073871,1.6119647409906144,0.7849902726599001,0.1485334925448191,0.6874290914105619,0.4703405064394039,1.1166674934091168,-1.863767536879859e-15,-0.0925532566287014,0.0469058690170494,6.0,1.133,6.0,6.0,-6.0,0.0,0.3433619567845777,6.0,0.0285714285714107,0.0556015518256764,0.2382857142857139,matched_with_ttm,0.92839,5,0,0.8571428571428571,full_ttm,False,39375000000.0,7846000000.0,1524000000.0,9365000000.0,0.0387047619047619,0.199263492063492,0.0387047619047619,0.62163956189844,0.1238560016928529,0.5207506744961117,0.0538980644835,1.2375194987731906,-0.0718467349827408,279509109359.79675,1040.1500244140625,0.62163956189844,0.1270931730356377,1.5666830823148952,32.9433,0.0180630993699932,0.1270931730356377,,,,,,,,,,,,0.0335051691926968,0.1408719740483116,,0.0,1.0,0.0,0.0,0.4499999999999999,0.0,-0.0476668132822273,0.49,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0533607723911012,balanced,growth_reentry_alert,growth_40_40_20,growth_reentry_alert,balanced,True,True,False,,,,,,,,,False,main,2026-05-08,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-12T08:00:26.501929+00:00
4,TSM,Taiwan Semiconductor Manufacturing,Information Technology,0.0775108753756545,6.0270668003604735,4.890383637823589,6.059100064470295,0.6547772186048696,7.6746715526374,0.2925123527174857,0.4340464531905579,0.2734411940919564,True,12,-0.175640864005764,-0.121291815690657,-0.2726639390142625,0.693379398691047,0.4121934773256971,emerging_growth,0.1878025710434122,core_compounder,0.0737648823875753,0.3258175024865682,0.6443667590169969,0.4230721118542708,,Semiconductor,0.2096721397315412,0.2013327027827053,0.0,0.0148905546180803,0.9032203673538284,0.4,0.4,0.2,1.0,0.6842454259842538,0.3433619567845777,0.340883469199676,0.1692024908073871,0.9724805273262666,0.3681224392051508,0.1688990425272032,1.0549775224702562,0.5039202491035137,0.2752462095885851,-1.863767536879859e-15,-0.0925532566287014,0.0469058690170494,6.0,1.133,6.0,6.0,-6.0,0.0,0.3433619567845777,6.0,0.0285714285714107,0.0556015518256764,0.2382857142857139,matched_no_ttm,0.37978,4,0,0.8571428571428571,full_ttm,False,,49538100000.0,40318800000.0,35301100000.0,,,,0.2704953205001479,0.1729772823714691,,0.0122242978675356,0.8368542903262599,0.6060434190225165,10675901504869.797,411.6799926757813,0.2704953205001479,,0.5272415555299121,302.42404641412867,5.735967570123959,,0.5272415555299121,0.4909188192978806,,,,0.1820223880322002,0.2441557701840413,0.1982656230131521,0.2645921037026097,,,0.0033066153695683,,,1.0,1.0,0.0,0.0,0.9,0.0,-0.0791167233170169,0.98,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0367084823377776,balanced,growth_reentry_alert,growth_40_40_20,growth_reentry_alert,balanced,True,True,False,,,,,,,,,False,main,2026-05-08,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-12T08:00:26.501929+00:00
5,VRT,VERTIV HOLDINGS CLASS A,Industrials,0.0603050074414681,6.12398180085396,3.375003751849184,6.096982197898109,1.1174845606126742,8.951455248577277,0.2925123527174857,0.4340464531905579,0.2734411940919564,True,12,-0.175640864005764,-0.121291815690657,-0.2726639390142625,2.063230823327401,1.2102326163851695,emerging_growth,1.6126168557915663,core_compounder,0.0058225986263581,0.8028561460492579,0.9595599151323438,0.9420921192532694,True,Industrial,1.0331470010457533,2.973771255395928,-1.68460662542046,-0.1867234017432979,3.067730456320788,0.4,0.4,0.2,1.0,0.6842454259842538,0.3433619567845777,0.340883469199676,0.1692024908073871,2.4926782595061985,1.70891056445871,0.0360901052795414,-0.0293088673349302,0.3920171422592638,1.3334861361421386,-1.863767536879859e-15,-0.0925532566287014,0.0469058690170494,6.0,1.133,6.0,6.0,-6.0,0.0,0.3433619567845777,6.0,0.0285714285714107,0.0556015518256764,0.2382857142857139,matched_with_ttm_fallback,0.925,5,0,1.0,full_ttm,False,10229900000.0,3715200000.0,1829700000.0,1332800000.0,0.1788580533534052,0.363170705480992,0.1788580533534052,0.3381625352041205,0.0994619443138484,0.7634196759725673,0.0325066781857575,0.761057015052486,0.0447545357084548,130585474644.40285,339.9700012207031,0.3381625352041205,0.2768541401432887,1.0114235914207654,79.7253,0.5866467991169978,0.2768541401432887,,,,0.2158001362930794,0.5095356874012973,,1.0114235914207654,1.0154071645889724,,,0.5887392073654256,0.0102063418893207,0.0783387281614362,0.0145023786539582,1.0,1.0,0.0,0.0,0.9,0.0,0.2730024147035079,0.78,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0482231630416343,balanced,growth_reentry_alert,growth_40_40_20,growth_reentry_alert,balanced,True,True,False,,,,,,,,,False,main,2026-05-08,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-12T08:00:26.501929+00:00
6,TXN,TEXAS INSTRUMENT INC,Information Technology,0.0509056228845666,6.296540815574551,4.724019931222484,6.265880306300935,0.808724511091089,7.974505983995126,0.2925123527174857,0.4340464531905579,0.2734411940919564,True,12,-0.175640864005764,-0.121291815690657,-0.2726639390142625,0.8646329765459588,0.2787516726543915,emerging_growth,0.665838230638562,core_compounder,0.0414446997694152,0.5022670808321855,0.6358599393319581,0.5115258400237124,,Semiconductor,0.1687837763937807,-0.2833928250546981,0.0,-0.0287993419277736,1.8344740042991237,0.4,0.4,0.2,1.0,0.6842454259842538,0.3433619567845777,0.340883469199676,0.1692024908073871,1.4462233240951752,0.55855083824827,0.0231984039071066,0.1232365757437344,0.2632772705657871,0.4472581130633128,-1.863767536879859e-15,-0.0925532566287014,0.0469058690170494,6.0,1.133,6.0,6.0,-6.0,0.0,0.3433619567845777,6.0,0.0285714285714107,0.0556015518256764,0.2382857142857139,matched_with_ttm_fallback,0.922195,5,0,1.0,full_ttm,False,17682000000.0,10083000000.0,6023000000.0,4973000000.0,0.3406288881348264,0.5702409229725144,0.3406288881348264,0.3055982301972593,0.1445933765591835,0.5141162445846539,0.0640565795259261,0.7502996671261375,0.5382068367944595,261924694140.2689,287.79998779296875,0.3055982301972593,0.1304903778530783,-0.170368420785229,47.0143,1.5006160229811685,0.1304903778530783,,,,-0.0406684775551169,0.3411485760087875,-0.170368420785229,-0.0223520305683515,-0.1593623503253215,0.2714441541291348,-0.0638823053005476,0.031050497788168,0.0189863732257975,0.0675079532231151,0.0099379709444502,1.0,1.0,0.0,0.0,0.9,0.0,-0.2108967572725586,0.98,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0411751729660236,balanced,growth_reentry_alert,growth_40_40_20,growth_reentry_alert,balanced,True,True,False,,,,,,,,,False,main,2026-05-08,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-12T08:00:26.501929+00:00
7,GLW,CORNING INC,Information Technology,0.050747673420967,6.300903877026632,4.536368966300269,6.286061183712554,0.9479154657833888,8.465223613650563,0.2925123527174857,0.4340464531905579,0.2734411940919564,True,12,-0.175640864005764,-0.121291815690657,-0.2726639390142625,1.5787600038269851,0.571757488585488,emerging_growth,0.9774057626040714,future_winner,0.0257374584335799,0.4413738193684898,0.93985498673324,0.8626426114325001,True,Software,0.1212441196809174,-0.2741389596293352,-1.0472413364542563,-0.0535355446299004,3.282579838814826,0.4,0.4,0.2,1.0,0.6842454259842538,0.3433619567845777,0.340883469199676,0.1692024908073871,2.2288818364288425,0.5727336025898664,0.0146959693203842,0.0128564574082953,0.2652248079678748,0.6032140527690333,-1.863767536879859e-15,-0.0925532566287014,0.0469058690170494,6.0,1.133,6.0,6.0,-6.0,0.0,0.3433619567845777,6.0,0.0285714285714107,0.0556015518256764,0.2382857142857139,matched_with_ttm_fallback,0.925,5,0,0.8571428571428571,full_ttm,False,15629000000.0,5621000000.0,2279000000.0,1742000000.0,0.1458186704203724,0.3596519291061488,0.1458186704203724,0.1415454619322337,0.0557386490896873,0.5000799923207372,0.076755431443205,-0.0434016095666705,-0.3296173099913276,160887637106.66656,186.94000244140625,0.1415454619322337,0.1914163744473243,0.097964150138986,94.6692,4.200053238686779,0.1914163744473243,,,,0.0327374885957882,0.0669678819740504,0.097964150138986,0.3329892583557043,0.1658605508089325,0.349656141149296,0.0100930052936076,0.043333079463498,0.0108274323082082,0.0971423303932182,0.0152528811046744,1.0,1.0,0.0,0.0,1.0,1.2282000771430572,0.038672284923154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0633816761136719,balanced,growth_reentry_alert,growth_40_40_20,growth_reentry_alert,balanced,True,True,False,,,,,,,,,False,main,2026-05-08,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-12T08:00:26.501929+00:00
8,FIX,COMFORT SYSTEMS USA INC,Industrials,0.0500761331964573,3.132446344942869,0.7555815219652642,3.0948015365337787,1.1190009460617365,6.021889261030234,0.2925123527174857,0.4340464531905579,0.2734411940919564,True,12,-0.175640864005764,-0.121291815690657,-0.2726639390142625,1.9462320012784995,0.5227130680685852,emerging_growth,1.440316738202439,core_compounder,0.0298995888103716,0.7669637462048661,0.8523933528221543,0.9420921192532694,,Industrial,1.2075627188926534,3.442928843095314,-1.7465296768831031,-0.0538765419981529,3.0175945235307173,0.4,0.4,0.2,1.0,0.6842454259842538,0.3433619567845777,0.340883469199676,0.1692024908073871,2.302160514991207,1.5798375771308948,-0.0781310568444408,-0.5655411625284685,0.1483706611679617,1.351011652045792,-1.863767536879859e-15,-0.0925532566287014,0.0469058690170494,6.0,1.133,6.0,6.0,-6.0,0.0,0.3433619567845777,6.0,0.0285714285714107,0.0556015518256764,0.2382857142857139,matched_with_ttm_fallback,0.925,5,0,1.0,full_ttm,False,9101641000.0,2195899000.0,1314589000.0,1022558000.0,0.1444342838835326,0.2412640753464128,0.1444342838835326,0.4175795724717757,0.1473777756254876,1.3117882849889584,0.0409591664982618,1.517056628737745,0.5042184403157405,68728156372.99316,1952.3699951171875,0.4175795724717757,0.2951507767511407,0.6078113384044881,59.392,1.241731131089275,0.2951507767511407,,,,0.3001727196670096,0.2608575995095228,0.6078113384044881,0.4677824854780246,0.7298848997394711,0.4714081007313051,0.5785164894676165,0.3287153315351434,0.0148782981235593,0.1324295817074544,0.0150077210627071,1.0,1.0,0.0,0.0,0.9,0.0,0.0339363927567496,0.98,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0452490362234222,balanced,growth_reentry_alert,growth_40_40_20,growth_reentry_alert,balanced,True,True,False,,,,,,,,,False,main,2026-05-08,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-12T08:00:26.501929+00:00
9,FTI,TECHNIPFMC PLC,Energy,0.0463631650637203,2.170826671058517,0.6385822868426824,2.1515360432425568,0.7993332923224402,4.67652860776289,0.2925123527174857,0.4340464531905579,0.2734411940919564,True,12,-0.175640864005764,-0.121291815690657,-0.2726639390142625,1.045417023590942,0.1882743691454881,emerging_growth,0.8507827904836943,future_winner,0.0103242565842202,0.6360574983807673,0.8069677571124242,0.7759949873597634,,Energy,1.2046520365755082,3.4755638122303294,-0.9115460046381144,-0.0759596983597821,1.5672075202957805,0.4,0.4,0.2,1.0,0.6842454259842538,0.3433619567845777,0.340883469199676,0.1692024908073871,1.4923111786353145,0.764009299610855,0.0157372046096184,0.111868611616866,0.2318609033534505,0.8440971989101475,-1.863767536879859e-15,-0.0925532566287014,0.0469058690170494,6.0,1.133,6.0,6.0,-6.0,0.0,0.3433619567845777,6.0,0.0285714285714107,0.0556015518256764,0.2382857142857139,matched_with_ttm_fallback,0.925,5,7,0.8571428571428571,full_ttm,False,9932600000.0,,1436100000.0,967100000.0,0.1445844995268107,,0.1445844995268107,0.2839984729686077,0.0958844350145249,0.984781035286186,0.1205194104150392,0.7694357599046557,0.3604512141452035,27968938682.92081,70.1500015258789,0.2839984729686077,0.0935012605550846,0.5631231381933035,31.0275,2.092211732973702,0.0935012605550846,,,,0.1401825931107769,0.2372721575288066,,,0.5631231381933035,,0.7110926571390206,0.2185438260942596,0.0345776438270987,0.3551296712615457,0.0517502654072409,0.0,1.0,0.0,0.0,0.65,0.0,0.0805623151338397,0.53,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0322675838740472,balanced,growth_reentry_alert,growth_40_40_20,growth_reentry_alert,balanced,True,True,False,,,,,,,,,False,main,2026-05-08,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-12T08:00:26.501929+00:00
10,LRCX,LAM RESEARCH CORP,Information Technology,0.0462624661539853,6.438481283181506,4.408732323199082,6.395126333949635,1.0177300050158244,8.414138302490262,0.2925123527174857,0.4340464531905579,0.2734411940919564,True,12,-0.175640864005764,-0.121291815690657,-0.2726639390142625,1.0409518348049682,0.7294202746441487,emerging_growth,1.0374480430206758,core_compounder,0.0029184788939973,0.7235030658720704,0.7147476291900783,0.6810098545676537,True,Semiconductor,0.1986234888887223,-0.4172071936054013,0.0,0.1409571488252237,2.0627114629620458,0.4,0.4,0.2,1.0,0.6842454259842538,0.3433619567845777,0.340883469199676,0.1692024908073871,1.6352243253253873,1.2871654207041103,0.0536607377508763,0.2750069299107113,0.2957515085964474,0.7572431041442985,-1.863767536879859e-15,-0.0925532566287014,0.0469058690170494,6.0,1.133,6.0,6.0,-6.0,0.0,0.3433619567845777,6.0,0.0285714285714107,0.0556015518256764,0.2382857142857139,matched_with_ttm_fallback,0.916585,5,0,0.8571428571428571,full_ttm,False,18435591000.0,8979059000.0,5900968000.0,5358217000.0,0.3200856430368844,0.4870502388559173,0.3200856430368844,0.5433405001754783,0.257706819623594,0.8866713543873554,0.0287840748711865,2.0506993682073094,1.2505048625411406,367730387284.2407,294.04998779296875,0.5433405001754783,0.0,0.0516141094549162,49.8488,2.223407671721677,0.0,,,,0.0227899435576897,0.1290730876240473,0.0516141094549162,0.189238603578461,0.0310788682017604,0.1714683970487525,0.2572973770596889,0.237467758501531,0.0145710476623143,0.0501334446036683,0.0165677496629909,1.0,1.0,0.0,0.0,0.9,0.0,0.0337002349678093,0.98,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0469769567701107,balanced,growth_reentry_alert,growth_40_40_20,growth_reentry_alert,balanced,True,True,False,,,,,,,,,False,main,2026-05-08,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-12T08:00:26.501929+00:00
