target_n,single_name_cap,cagr,sharpe,max_dd,calmar,avg_turnover_monthly,avg_cash_weight
3,0.25,0.08362057017746283,0.47681706030746734,-0.3499967038832914,0.238918164798908,0.6413690476190477,0.25297619047619047
3,0.35,0.10544195486876817,0.48819240388364143,-0.4491747053939966,0.23474597657114074,0.8566995492775323,0.0035714285714285735
3,0.5,0.11821510742249264,0.519127599539453,-0.48760389206738763,0.24244086100558673,0.8670482692145595,3.96508223080413e-18
5,0.25,0.08651196194876754,0.46021519778479164,-0.38448458395690976,0.2250076220441212,0.8230983866678365,0.005952380952380952
5,0.35,0.1045067141285787,0.5049015616569426,-0.42453856177521376,0.24616542179721546,0.8377771502985503,0.003571428571428576
5,0.5,0.10232837260915129,0.4862221056268598,-0.4557280284608023,0.22453824697761085,0.8519425081091091,7.93016446160826e-18
7,0.25,0.11108471852397983,0.5655678945736776,-0.3631695435761726,0.30587564538071044,0.8079727748478621,0.005952380952380966
7,0.35,0.11319654318049088,0.5517887561248835,-0.4051926892904557,0.27936472244529514,0.8196133540315896,0.0035714285714285774
7,0.5,0.11353327690227055,0.5364624508669024,-0.4262242353184691,0.2663698295275021,0.8336843839069322,9.25185853854297e-18
