rebalance_date,net_return,drawdown,regime_state
2020-02-28,-0.2394134842544152,-0.3101952842366751,
2022-05-31,-0.20469106017820068,-0.4872415959817864,
2021-12-31,-0.14953676273550132,-0.14953676273550132,
2019-04-30,-0.13884604849672613,-0.1388460484967261,
2022-03-31,-0.1383664192882902,-0.3369296885930332,
2023-04-28,-0.10522498038694993,-0.4464586630691164,
2020-09-30,-0.09612117476582661,-0.13735135459681258,
2022-01-31,-0.08961716835120918,-0.22575286984594833,
2025-02-28,-0.08954837401400001,-0.08954837401399995,
2022-11-30,-0.08399350196845572,-0.45332899320881537,
