row_type,ticker,projected_shares,reference_price,projected_market_value_usd,projected_weight
equity,NVDA,318.0,225.32000732421875,71651.76232910156,0.2422569331068466
equity,ADI,165.0,417.489990234375,68885.84838867188,0.23290528833685017
equity,EXPE,284.0,217.72999572753906,61835.318786621094,0.20906721900470016
equity,JHG,1186.0,51.720001220703125,61339.921447753906,0.20739226452930248
equity,MRVL,88.0,176.88999938964844,15566.319946289062,0.052630232772604105
equity,CIEN,18.0,554.4600219726562,9980.280395507812,0.033743651817760185
equity,MU,8.0,724.6599731445312,5797.27978515625,0.019600791040750968
cash,CASH,0.0,1.0,710.9128442193032,0.002403619391185368
