ticker,target_weight,Name,sector,portfolio_sleeve_label
NVDA,0.2418361600254186,NVIDIA,Information Technology,future_winner
ADI,0.23361415002711,ANALOG DEVICES INC,Information Technology,future_winner
EXPE,0.2088810371884173,EXPEDIA GROUP INC,Consumer Discretionary,early_scout
JHG,0.2070468076679743,JANUS HENDERSON GROUP PLC,Financials,early_scout
MRVL,0.0525701222200711,Marvell Technology,Information Technology,future_winner
CIEN,0.0355041154179514,Ciena,Information Technology,future_winner
MU,0.0205476074530569,Micron Technology,Information Technology,future_winner
