date,state,multiplier,shadow_equity_usd,peak_equity_usd,shadow_drawdown,ret5,ret10,crisis_trigger,caution_trigger,reentry_trigger,full_reentry_trigger
2019-06-25,normal,1.0,102645.25246519088,105083.16059202194,-0.023199798265452598,-0.012108213788055822,-0.0052246018617819745,False,False,False,False
2019-06-26,normal,1.0,103414.54744810105,105083.16059202194,-0.0158789775119077,-0.0158789775119077,-0.005839482027525156,False,False,False,False
2019-06-27,normal,1.0,103282.56180662155,105083.16059202194,-0.017134988853172106,-0.011803552274465834,-0.0025309941719102724,False,False,False,False
2019-06-28,normal,1.0,104045.80118650437,105083.16059202194,-0.009871794868685502,0.0013565081881055097,0.008855264630323934,False,False,True,False
2019-07-01,normal,1.0,103608.13741945266,105083.16059202194,-0.014036722575332172,-0.0004052700251314656,0.005147676081454167,False,False,False,False
2019-07-02,normal,1.0,104473.17811464307,105083.16059202194,-0.00580475952514492,0.017808185040726343,0.005484345941020097,False,False,True,False
2019-07-03,normal,1.0,104824.39262269971,105083.16059202194,-0.002462506531630493,0.013632948259104438,-0.002462506531630493,False,False,True,False
2019-07-05,normal,1.0,104617.443312397,105083.16059202194,-0.004431892579183749,0.01292455843876894,0.0009684504631466417,False,False,True,False
2019-07-08,normal,1.0,104653.7348925972,105083.16059202194,-0.00408653200955722,0.0058429431957864875,0.007207377384179647,False,False,True,False
2019-07-09,normal,1.0,105014.6369311714,105083.16059202194,-0.0006520898349887672,0.013575183829669601,0.013164412189446306,False,False,True,False
2019-07-10,normal,1.0,104610.76206850052,105083.16059202194,-0.004495473117291149,0.001316930874893707,0.019148568064326188,False,False,True,False
2019-07-11,normal,1.0,105089.78619264602,105089.78619264602,0.0,0.00253179210779253,0.016199256157705344,False,False,True,False
2019-07-12,normal,1.0,105737.89192079545,105737.89192079545,0.0,0.010709959763141041,0.02377293970274552,False,False,True,False
2019-07-15,normal,1.0,105741.79350160598,105741.79350160598,0.0,0.01039674895621645,0.016300439765575048,False,False,True,False
2019-07-16,normal,1.0,105781.9572436714,105781.9572436714,0.0,0.007306793937714717,0.020981168838294373,False,False,True,False
2019-07-17,normal,1.0,105568.75071596145,105781.9572436714,-0.002015528292966029,0.009157649065147044,0.010486639930836095,False,False,True,False
2019-07-18,normal,1.0,105652.67565797803,105781.9572436714,-0.0012221515753916279,0.005356271867374085,0.007901624942007635,False,False,True,False
2019-07-19,normal,1.0,105185.77375673292,105781.9572436714,-0.005635965740028337,-0.005221573402239721,0.005432463519862818,False,False,False,False
2019-07-22,normal,1.0,104906.6517321968,105781.9572436714,-0.00827462011747715,-0.007897934598551148,0.0024167015143716775,False,False,False,False
2019-07-23,normal,1.0,105445.15797304153,105781.9572436714,-0.003183900916618909,-0.003183900916618909,0.004099628913180053,False,False,True,False
2019-07-24,normal,1.0,105926.10671876906,105926.10671876906,0.0,0.003385054766529283,0.012573702975294587,False,False,True,False
2019-07-25,normal,1.0,106289.3291919136,106289.3291919136,0.0,0.006025910181362226,0.0114144584619158,False,False,True,False
2019-07-26,normal,1.0,106212.97758363724,106289.3291919136,-0.0007183374742961712,0.009765615541128092,0.004493050260522269,False,False,True,False
2019-07-29,normal,1.0,106125.14993165967,106289.3291919136,-0.001544644805853257,0.011615070916317416,0.003625401247311588,False,False,True,False
2019-07-30,normal,1.0,106146.56027101516,106289.3291919136,-0.0013432102919819222,0.006651820827590305,0.003446741172541401,False,False,True,False
2019-07-31,normal,1.0,105193.04846071242,106289.3291919136,-0.010314118449480048,-0.006920468246821243,-0.0035588396443173576,False,False,False,False
2019-08-01,normal,1.0,105202.48655431748,106289.3291919136,-0.010225322201758758,-0.010225322201758758,-0.004261028893559837,False,False,False,False
2019-08-02,normal,1.0,105008.53538244248,106289.3291919136,-0.012050069552688059,-0.011339877937668441,-0.0016850032847630647,False,False,False,False
2019-08-05,normal,1.0,102856.04783361434,106289.3291919136,-0.0323012797653488,-0.030804216532560824,-0.019546938775790723,False,False,False,False
2019-08-06,normal,1.0,104299.11448400495,106289.3291919136,-0.018724501537827565,-0.01740466937688112,-0.010868621291549196,False,False,False,False
2019-08-07,normal,1.0,104323.12766759872,106289.3291919136,-0.018498578730934967,-0.008269755519430544,-0.01513299318577066,False,False,False,False
2019-08-08,normal,1.0,105702.75779455184,106289.3291919136,-0.0055186292153810435,0.004755317641432999,-0.0055186292153810435,False,False,True,False
2019-08-09,normal,1.0,105333.54685705184,106289.3291919136,-0.008992269893208338,0.0030950957788875577,-0.008279880167118892,False,False,True,False
2019-08-12,normal,1.0,104572.19358556748,106289.3291919136,-0.01615529629738932,0.01668492799499033,-0.014633254672358431,False,False,True,False
2019-08-13,normal,1.0,105427.08518712995,106289.3291919136,-0.008112234890736758,0.010814767783076329,-0.006778129051457027,False,False,True,False
2019-08-14,normal,1.0,103061.4233218956,106289.3291919136,-0.030369049222144895,-0.012094195926748208,-0.020263935402660582,False,False,False,False
2019-08-15,normal,1.0,103536.63914220808,106289.3291919136,-0.025898084696115875,-0.02049254624514074,-0.015834677170385225,False,False,False,False
2019-08-16,normal,1.0,104427.18797033308,106289.3291919136,-0.017519550040797416,-0.008604655532475136,-0.0055361919866049325,False,False,True,False
2019-08-19,normal,1.0,105586.48728673934,106289.3291919136,-0.006612534960167227,0.009699458970819919,0.026546221740328946,False,False,True,True
2019-08-20,normal,1.0,107078.23728673934,107078.23728673934,0.0,0.015661555061288412,0.026645698925474415,False,False,True,True
2019-08-21,normal,1.0,107592.03489416122,107592.03489416122,0.0,0.04396030470212886,0.03133444423731335,False,False,True,True
2019-08-22,normal,1.0,107265.15427892684,107592.03489416122,-0.0030381488328194983,0.03601155269872747,0.014781038044548778,False,False,True,False
2019-08-23,normal,1.0,105557.37131994248,107592.03489416122,-0.01891091265464251,0.010822692553307922,0.002124911479477687,False,False,True,False
2019-08-26,normal,1.0,106326.39378087995,107592.03489416122,-0.011763334660658487,0.007007586985361636,0.016775015758630607,False,False,True,False
2019-08-27,normal,1.0,106363.36716955184,107592.03489416122,-0.011419690368511204,-0.006676147602926896,0.008880848605081093,False,False,True,False
2019-08-28,normal,1.0,107110.83665197372,107592.03489416122,-0.004472433695123068,-0.004472433695123068,0.039291261459007965,False,False,True,True
2019-08-29,normal,1.0,108310.31516759872,108310.31516759872,0.0,0.00974371309767652,0.0461061520341024,False,False,True,True
2019-08-30,normal,1.0,108299.13548009872,108310.31516759872,-0.0001032190468903682,0.02597416102610217,0.03707796393852547,False,False,True,True
2019-09-03,normal,1.0,106976.10388319014,108310.31516759872,-0.01231841383107446,0.006110525140626155,0.013160932162437078,False,False,False,False
2019-09-04,normal,1.0,107220.13278333662,108310.31516759872,-0.010065360649861965,0.00805508171266367,0.0013251571952692665,False,False,True,False
2019-09-05,normal,1.0,108496.21612684248,108496.21612684248,0.0,0.012934073882460373,0.008403793399490045,False,False,True,False
2019-09-06,normal,1.0,108961.74295179364,108961.74295179364,0.0,0.006014457470527201,0.01581677371623469,False,False,True,False
2019-09-09,normal,1.0,107907.47049085615,108961.74295179364,-0.009675620381769279,-0.003616510764433034,0.022263714428720993,False,False,True,False
2019-09-10,normal,1.0,107735.86352674484,108961.74295179364,-0.011250548971037944,0.007102143525289595,0.013256066492479457,False,False,False,False
2019-09-11,normal,1.0,107510.10638563154,108961.74295179364,-0.013322442600833928,0.002704469718209479,0.010781336155442522,False,False,False,False
2019-09-12,normal,1.0,107760.3505872917,108961.74295179364,-0.011025818162925805,-0.006782407403871926,0.006063942320125859,False,False,False,False
2019-09-13,normal,1.0,107335.15802137372,108961.74295179364,-0.01492803700046863,-0.01492803700046863,-0.009003363573599099,False,False,False,False
2019-09-16,normal,1.0,106480.94342176436,108961.74295179364,-0.022767619742709355,-0.013219910193453033,-0.01678861101036655,False,False,False,False
2019-09-17,normal,1.0,107182.5944532585,108961.74295179364,-0.01632819419309639,-0.005135421533508211,0.0019302494909876344,False,False,False,False
2019-09-18,normal,1.0,106934.94314710615,108961.74295179364,-0.018601022246718002,-0.005349852752096762,-0.0026598515486523366,False,False,False,False
2019-09-19,normal,1.0,106743.0337537956,108961.74295179364,-0.020362277051493516,-0.009440548661467374,-0.016158926418201047,False,False,False,False
2019-09-20,normal,1.0,106456.7023023796,108961.74295179364,-0.022990093417671442,-0.008184230919184743,-0.022990093417671442,False,False,False,False
2019-09-23,normal,1.0,106958.8331617546,108961.74295179364,-0.018381770847086698,0.004488030671341514,-0.008791210884532163,False,False,False,False
2019-09-24,normal,1.0,106853.64010755536,108961.74295179364,-0.019347183581405636,-0.003069102286440639,-0.008188762685978568,False,False,False,False
2019-09-25,normal,1.0,107380.78762952804,108961.74295179364,-0.014509269762369992,0.0041693058349370204,-0.001202852089455142,False,False,True,False
2019-09-26,normal,1.0,107290.2271436882,108961.74295179364,-0.015340391616578186,0.005126267922595407,-0.0043626755206468415,False,False,True,False
2019-09-27,normal,1.0,107042.40725843428,108961.74295179364,-0.017614766810480464,0.005501813820899981,-0.002727445213069335,False,False,True,False
2019-09-30,normal,1.0,107772.5086683464,108961.74295179364,-0.01091423697190097,0.0076073708223918235,0.012129543607312332,False,False,True,False
2019-10-01,normal,1.0,106880.094664135,108961.74295179364,-0.01910439601337499,0.0002475774952823695,-0.0028222846318149974,False,False,False,False
2019-10-02,normal,1.0,105710.61346296313,108961.74295179364,-0.029837348419333387,-0.015553752244089947,-0.011449294759139361,False,False,False,False
2019-10-03,normal,1.0,105690.79618696214,108961.74295179364,-0.03001922212531627,-0.01490751766779308,-0.0098576696748236,False,False,False,False
2019-10-04,normal,1.0,106337.52902082444,108961.74295179364,-0.024083810150964613,-0.006585037235831592,-0.0011194530638067857,False,False,False,False
2019-10-07,normal,1.0,106389.6338487053,108961.74295179364,-0.023605616369648974,-0.012831424606591368,-0.005321667189361556,False,False,False,False
2019-10-08,normal,1.0,106283.15775922776,108961.74295179364,-0.02458280420267256,-0.005585108310233844,-0.005338913562077718,False,False,False,False
2019-10-09,normal,1.0,107326.09931806564,108961.74295179364,-0.015011173549707602,0.01528215381768172,-0.0005092932606444167,False,False,True,False
2019-10-10,normal,1.0,107755.13125471116,108961.74295179364,-0.011073718760320372,0.019531833823044575,0.004333144997450189,False,False,True,False
2019-10-11,normal,1.0,106871.98824934008,108961.74295179364,-0.01917879290328628,0.005026064019326482,-0.001592070035222104,False,False,True,False
2019-10-14,normal,1.0,106932.03986982346,108961.74295179364,-0.018627667170009854,0.005098297658299167,-0.007798545370316656,False,False,True,False
2019-10-15,normal,1.0,107500.13516096116,108961.74295179364,-0.01341395384505839,0.011450331617830933,0.005801271965323318,False,False,True,False
2019-10-16,normal,1.0,107954.45301679612,108961.74295179364,-0.009244436695943437,0.005854621594588272,0.02122624664002304,False,False,True,False
2019-10-17,normal,1.0,107763.04992536546,108961.74295179364,-0.011001044898469536,7.34876433454712e-05,0.01960675681482793,False,False,True,False
2019-10-18,normal,1.0,107621.30789045336,108961.74295179364,-0.012301887112188603,0.007011375509970552,0.012072679151473587,False,False,True,False
2019-10-21,normal,1.0,107314.59823469164,108961.74295179364,-0.015116725122786612,0.003577584092979924,0.008694121339882788,False,False,False,False
2019-10-22,normal,1.0,108265.14880231858,108961.74295179364,-0.006393015847619532,0.00711639701858946,0.018648213742207265,False,False,True,False
2019-10-23,normal,1.0,107591.0926804924,108961.74295179364,-0.012579188201015112,-0.0033658670499417953,0.002469048666731366,False,False,True,False
2019-10-24,normal,1.0,108361.16334394456,108961.74295179364,-0.005511839216033709,0.0055502643901907955,0.00562415990938625,False,False,True,False
2019-10-25,normal,1.0,108867.65264753342,108961.74295179364,-0.0008635168795146919,0.011580836374416759,0.01867340947692786,False,False,True,False
2019-10-28,normal,1.0,109176.61276105882,109176.61276105882,0.0,0.01735099005165197,0.020990648770638165,False,False,True,False
2019-10-29,normal,1.0,109278.49035505296,109278.49035505296,0.0,0.009359813051055266,0.016542818215335764,False,False,True,False
2019-10-30,normal,1.0,109406.3849625969,109406.3849625969,0.0,0.016872142822224934,0.013449486382695941,False,False,True,False
2019-10-31,normal,1.0,107857.21917585374,109406.3849625969,-0.014159738366940622,-0.004650597617628649,0.0008738547262119312,False,False,False,False
2019-11-01,normal,1.0,108161.52554397107,109406.3849625969,-0.011378306842433461,-0.006486105710834855,0.005019616134637639,False,False,False,False
2019-11-04,normal,1.0,107690.81558303356,109406.3849625969,-0.015680706205125516,-0.013609115912737058,0.0035057425041014056,False,False,False,False
2019-11-05,normal,1.0,107776.4793289137,109406.3849625969,-0.014897719490872707,-0.013744800291979886,-0.004513636002081767,False,False,False,False
2019-11-06,normal,1.0,108123.40865020276,109406.3849625969,-0.011726704184886083,-0.011726704184886083,0.004947584009497463,False,False,False,False
2019-11-07,normal,1.0,105224.16523055556,109406.3849625969,-0.038226468532628455,-0.024412403410894234,-0.02894946876337956,False,False,False,False
2019-11-08,normal,1.0,105654.63473205092,109406.3849625969,-0.03429187640034537,-0.023177287850854378,-0.029513063222598057,False,False,False,False
2019-11-11,normal,1.0,106009.94764785293,109406.3849625969,-0.031044233075657623,-0.015608275655453863,-0.029004976735597876,False,False,False,False
2019-11-12,normal,1.0,105651.33359984876,109406.3849625969,-0.03432204952235551,-0.0197180845236129,-0.03319186368167537,False,False,False,False
2019-11-13,normal,1.0,105498.18820647718,109406.3849625969,-0.03572183431027198,-0.024279852776549204,-0.03572183431027198,False,False,False,False
2019-11-14,normal,1.0,105738.61441497329,109406.3849625969,-0.03352428241621841,0.004889078314762818,-0.01964267924825891,False,False,False,False
2019-11-15,normal,1.0,105611.1818225813,109406.3849625969,-0.03468904617690338,-0.0004112731029719541,-0.02357902875873341,False,False,False,False
2019-11-18,normal,1.0,105802.56363753795,109406.3849625969,-0.03293977153427563,-0.001956269339966732,-0.01753401100430607,False,False,False,False
2019-11-19,normal,1.0,105495.27205543044,109406.3849625969,-0.03574848861429403,-0.0014771374775959245,-0.021166095679572616,False,False,False,False
2019-11-20,normal,1.0,105129.80711822034,109406.3849625969,-0.03908892379396878,-0.0034918238362146026,-0.027686895644098874,False,False,False,False
2019-11-21,normal,1.0,105200.27560500625,109406.3849625969,-0.038444825309131736,-0.005091222472939916,-0.0002270355435651794,False,False,False,False
2019-11-22,normal,1.0,105546.08892516614,109406.3849625969,-0.0352840105150215,-0.0006163447495977081,-0.0010273643665520416,False,False,False,False
2019-11-25,normal,1.0,105876.82197837354,109406.3849625969,-0.03226103289520099,0.000701857670386774,-0.0012557846922215399,False,False,True,False
2019-11-26,normal,1.0,106049.60320548536,109406.3849625969,-0.030681771984872208,0.005254559178383467,0.0037696599944969655,False,False,True,False
2019-11-27,normal,1.0,106660.1536586714,109406.3849625969,-0.025101197748781834,0.01455673307504668,0.01101407969130297,False,False,True,False
2019-11-29,normal,1.0,106341.09441642286,109406.3849625969,-0.028017474000461506,0.01084425686963053,0.005697823872413688,False,False,True,False
2019-12-02,normal,1.0,105981.43478057864,109406.3849625969,-0.031304847365070665,0.0041246990755021695,0.003505812089285465,False,False,True,False
2019-12-03,normal,1.0,105107.15600250248,109406.3849625969,-0.039295960300344546,-0.007269447283072661,-0.006572691730021063,False,False,False,False
2019-12-04,normal,1.0,105204.47233245852,109406.3849625969,-0.03840646623663602,-0.007969203537605662,-0.002756519010815195,False,False,False,False
2019-12-05,normal,1.0,106824.8434490967,109406.3849625969,-0.02359589446614796,0.0015440610647565745,0.016123270624574193,False,False,True,False
2019-12-06,normal,1.0,107839.9938473511,109406.3849625969,-0.014317181906534193,0.014095204108570458,0.025092312992184063,False,False,True,True
2019-12-09,normal,1.0,106778.58163116458,109406.3849625969,-0.024018738324373845,0.007521570662223365,0.01167729395328232,False,False,True,False
2019-12-10,normal,1.0,107288.88605926516,109406.3849625969,-0.01935443625210409,0.020757198079935923,0.01333685743967683,False,False,True,False
2019-12-11,normal,1.0,108336.32806060794,109406.3849625969,-0.009780570872118588,0.029769226143280036,0.02156278558338154,False,False,True,False
2019-12-12,normal,1.0,108402.86315582278,109406.3849625969,-0.009172424508105292,0.014772029200099235,0.016338899179990873,False,False,True,False
2019-12-13,normal,1.0,108964.4455838013,109406.3849625969,-0.0040394294989885005,0.010427038210349515,0.024669213550742697,False,False,True,False
2019-12-16,normal,1.0,109954.15839813236,109954.15839813236,0.0,0.029739829078615054,0.03748508996673583,False,False,True,True
2019-12-17,normal,1.0,110241.8858761597,110241.8858761597,0.0,0.02752381840616125,0.04885233383666998,False,False,True,True
2019-12-18,normal,1.0,110476.37759063725,110476.37759063725,0.0,0.019753757288432983,0.0501110374996121,False,False,True,True
2019-12-19,normal,1.0,110536.5375332642,110536.5375332642,0.0,0.019682823085349632,0.034745607522805866,False,False,True,True
2019-12-20,normal,1.0,110836.23180816651,110836.23180816651,0.0,0.017177953912734578,0.02778410730490788,False,False,True,True
2019-12-23,normal,1.0,111898.41746185304,111898.41746185304,0.0,0.017682451414713363,0.047948153576093056,False,False,True,True
2019-12-24,normal,1.0,111832.9599423218,111898.41746185304,-0.0005849727012765538,0.01443257300541334,0.04235363093010913,False,False,True,True
2019-12-26,normal,1.0,112956.52125213626,112956.52125213626,0.0,0.022449538223356713,0.04264675824109143,False,False,True,True
2019-12-27,normal,1.0,112780.32638214114,112956.52125213626,-0.0015598468157657086,0.02029906942038706,0.04038143549793527,False,False,True,True
2019-12-30,normal,1.0,112553.53295562748,112956.52125213626,-0.003567640823580631,0.015494041248472312,0.032938151087695156,False,False,True,True
2019-12-31,normal,1.0,112691.8028683472,112956.52125213626,-0.0023435422838330444,0.007090229017444605,0.02489805306227799,False,False,True,False
2020-01-02,normal,1.0,114744.61856030943,114744.61856030943,0.0,0.026035782469580715,0.04084411880623939,False,False,True,True
2020-01-03,normal,1.0,115388.68876027588,115388.68876027588,0.0,0.021531891042489315,0.044464810276825695,False,False,True,True
2020-01-06,normal,1.0,116077.67345761778,116077.67345761778,0.0,0.02923689956618869,0.05012945084050657,False,False,True,True
2020-01-07,normal,1.0,117791.71703671936,117791.71703671936,0.0,0.046539490529870386,0.06275461656429537,False,False,True,True
2020-01-08,normal,1.0,119888.24809026244,119888.24809026244,0.0,0.06385952694644992,0.07140253463489055,False,False,True,True
2020-01-09,normal,1.0,119590.48081731322,119888.24809026244,-0.0024837069328516037,0.04223171698859951,0.06936703525501242,False,False,True,True
2020-01-10,normal,1.0,119663.87975453856,119888.24809026244,-0.0018714789756119066,0.03705034731042445,0.05938000239428809,False,False,True,True
2020-01-13,normal,1.0,124926.88819264893,124926.88819264893,0.0,0.07623528686816905,0.10770106985992212,False,False,True,True
2020-01-14,normal,1.0,125387.39038991454,125387.39038991454,0.0,0.06448393439096711,0.11402447437475471,False,False,True,True
2020-01-15,normal,1.0,123429.9632468176,125387.39038991454,-0.015611036620269192,0.029541804246640213,0.09528785683742513,False,False,True,True
2020-01-16,normal,1.0,122795.16644811156,125387.39038991454,-0.020673721127315914,0.026797163193062357,0.07016057039372847,False,False,True,True
2020-01-17,normal,1.0,123135.0722174597,125387.39038991454,-0.017962876214672407,0.02900785491863922,0.06713295332852964,False,False,True,True
2020-01-21,normal,1.0,125473.51494740964,125473.51494740964,0.0,0.0043755732866552766,0.08094443323954503,False,False,True,True
2020-01-22,normal,1.0,127461.70105123046,127461.70105123046,0.0,0.016543215827887314,0.08209392186291553,False,False,True,True
2020-01-23,normal,1.0,127134.18207311156,127461.70105123046,-0.0025695481498968498,0.030010693747731132,0.06043906803437271,False,False,True,True
2020-01-24,normal,1.0,125554.34583425047,127461.70105123046,-0.01496414374866506,0.02246977194582689,0.04986906128463242,False,False,True,True
2020-01-27,normal,1.0,123524.33726262572,127461.70105123046,-0.03089056364485676,0.003161284905721873,0.03226084191826262,False,False,False,True
2020-01-28,normal,1.0,125129.1087660742,127461.70105123046,-0.018300338579497866,-0.0027448516245024424,0.0016187113627086358,False,False,True,False
2020-01-29,normal,1.0,126679.36124181272,127461.70105123046,-0.006137842214292255,-0.006137842214292255,0.010303833965126463,False,False,True,False
2020-01-30,normal,1.0,131352.9303297949,131352.9303297949,0.0,0.03318343019863268,0.06418998170755419,False,False,True,True
2020-01-31,normal,1.0,131868.49594258788,131868.49594258788,0.0,0.05029017567160099,0.07388995639588436,False,False,True,True
2020-02-03,normal,1.0,144074.8096135855,144074.8096135855,0.0,0.16636780092385606,0.1700550218474366,False,False,True,True
2020-02-04,normal,1.0,145014.14257562163,145014.14257562163,0.0,0.15891613075197397,0.15573507792781727,False,False,True,True
2020-02-05,normal,1.0,144457.59468591216,145014.14257562163,-0.0038378869800181903,0.14034040959650373,0.13334118009181894,False,False,True,True
2020-02-06,normal,1.0,145504.99771630767,145504.99771630767,0.0,0.10774078165580625,0.14449942056206044,False,False,True,True
2020-02-07,normal,1.0,144625.68317925933,145504.99771630767,-0.006043191305103779,0.09674173611736347,0.15189707069308245,False,False,True,True
2020-02-10,normal,1.0,145398.09471642974,145504.99771630767,-0.000734703285493743,0.009184708321970714,0.17708054897148018,False,False,True,True
2020-02-11,normal,1.0,145722.988324523,145722.988324523,0.0,0.004888114609454153,0.16458104562183484,False,False,True,True
2020-02-12,normal,1.0,147610.79102075103,147610.79102075103,0.0,0.02182783357077711,0.16523157027120794,False,False,True,True
2020-02-13,normal,1.0,146613.7623265982,147610.79102075103,-0.006754443135615129,0.007620113588485022,0.11618189223862063,False,False,True,True
2020-02-14,normal,1.0,146645.3305486441,147610.79102075103,-0.006540581927856559,0.013964652231799546,0.11205735305034237,False,False,True,True
2020-02-18,normal,1.0,146809.72942864898,147610.79102075103,-0.0054268498025286105,0.009708756603532986,0.01898263702307612,False,False,True,False
2020-02-19,normal,1.0,147395.83324944976,147610.79102075103,-0.0014562469980331505,0.011479622701679348,0.01642385102257271,False,False,True,False
2020-02-20,normal,1.0,146207.63031518462,147610.79102075103,-0.009505813876230396,-0.009505813876230396,0.012114528371301558,False,False,False,False
2020-02-21,normal,1.0,143934.44141900542,147610.79102075103,-0.024905696774084718,-0.018274688986046894,-0.010793830603429644,False,False,False,False
2020-02-24,normal,1.0,140467.56077325347,147610.79102075103,-0.048392330927170324,-0.042127285964563166,-0.028750926630728424,False,False,False,False
2020-02-25,normal,1.0,139284.7662404776,147610.79102075103,-0.056405258197572916,-0.051256570102382715,-0.04204545106230584,False,False,False,False
2020-02-26,normal,1.0,140134.6102575064,147610.79102075103,-0.0506479283224871,-0.04926342103344683,-0.03834932381822531,False,False,False,False
2020-02-27,normal,1.0,136904.68170678618,147610.79102075103,-0.07252931333766643,-0.06362833860547334,-0.07252931333766643,False,False,False,False
2020-02-28,normal,1.0,138246.9319585562,147610.79102075103,-0.06343614174439627,-0.03951458319758505,-0.05706715546528274,False,False,False,False
2020-03-02,normal,1.0,140276.03166554932,147610.79102075103,-0.049689858745967874,-0.001363511309300236,-0.04343335624302058,False,False,False,False
2020-03-03,normal,1.0,137504.37175343995,147610.79102075103,-0.06846666966163961,-0.012782406397292334,-0.0633837941900951,False,False,False,False
2020-03-04,normal,1.0,140582.006152854,147610.79102075103,-0.047617012410081316,0.00319261526132264,-0.04622808492194053,False,False,True,False
2020-03-05,normal,1.0,138356.3823735571,147610.79102075103,-0.06269466197693463,0.010603732821059308,-0.0536993036868344,False,False,False,False
2020-03-06,normal,1.0,135228.8419682837,147610.79102075103,-0.0838824110814953,-0.021831153483950483,-0.060483087750894726,False,False,False,False
2020-03-09,normal,1.0,130310.7845952368,147610.79102075103,-0.11720014712936677,-0.0710402693317701,-0.07230691643042064,False,False,False,False
2020-03-10,normal,1.0,135017.6831548071,147610.79102075103,-0.08531292176446359,-0.018084433003277445,-0.030635676828457248,False,False,False,False
2020-03-11,normal,1.0,130389.97221730712,147610.79102075103,-0.11666368484552747,-0.07249885112939103,-0.06953769680661237,False,False,False,False
2020-03-12,caution,0.8,123515.48344777588,147610.79102075103,-0.16323540715656648,-0.10726573412212637,-0.09779941848655282,False,True,False,False
2020-03-13,caution,0.8,128910.33061574462,147610.79102075103,-0.1266876240936715,-0.04672458375426303,-0.06753568567880064,False,False,False,False
2020-03-16,caution,0.8,122583.28557179932,147610.79102075103,-0.16955064921665075,-0.05930053331687124,-0.12612807679029314,False,True,False,False
2020-03-17,caution,0.8,126851.90666554932,147610.79102075103,-0.1406325663025777,-0.06047931129061934,-0.07747001024077715,False,False,False,False
2020-03-18,caution,0.8,124547.57683156492,147610.79102075103,-0.1562434157401399,-0.044807091269298716,-0.11405747975921576,False,True,False,False
2020-03-19,caution,0.8,124674.26933644776,147610.79102075103,-0.1553851281853701,0.0093817054860319,-0.09889036416237129,False,True,False,False
2020-03-20,caution,0.8,121680.98356984618,147610.79102075103,-0.1756633595118371,-0.05608043212182623,-0.1001846810284377,False,True,False,False
2020-03-23,caution,0.8,120671.47710011962,147610.79102075103,-0.18250233424224582,-0.01559599632822628,-0.07397167874522581,False,True,False,False
2020-03-24,caution,0.8,124986.56889699462,147610.79102075103,-0.15326943218247446,-0.01470484612795575,-0.07429481845212171,False,True,False,False
2020-03-25,caution,0.8,124620.53911183836,147610.79102075103,-0.1557491274854067,0.0005858185452465303,-0.04424752154907641,False,True,False,False
2020-03-26,caution,0.8,130150.02922414306,147610.79102075103,-0.1182891960395589,0.04392052920653855,0.05371428416237678,False,False,False,False
2020-03-27,caution,0.8,125881.09758351806,147610.79102075103,-0.14720938277593965,0.03451742326902685,-0.023498760865458435,False,False,False,False
2020-03-30,caution,0.8,128136.79960988525,147610.79102075103,-0.1319279659447672,0.06186484734558895,0.04530400708531457,False,False,False,False
2020-03-31,caution,0.8,128869.59428761962,147610.79102075103,-0.1269635953004058,0.031067541295778156,0.015905851753494016,False,False,False,False
2020-04-01,caution,0.8,125127.62930334572,147610.79102075103,-0.1523138082380755,0.0040690739674322796,0.004657276251670783,False,True,False,False
