portfolio,official_metric_mode,status,valid_for_production,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,start_date,end_date,years,ending_capital_usd,avg_cash_weight,latest_cash_weight,latest_position_count,broker_trade_count,total_fees_usd,order_preview_count,order_preview_buy_count,order_preview_sell_count,journal_trade_count,journal_win_rate,journal_avg_realized_return,journal_avg_holding_days,journal_profit_factor,legacy_cagr,legacy_max_dd,legacy_sharpe
main,broker_ledger_next_close,completed,True,False,0.18440300245186636,0.3,11.5597,-0.3192510867364303,-0.15,16.9251,0.8484185422459798,2019-05-01,2026-05-14,7.036276522929501,328974.9305000043,0.14696855360477232,0.00452228524846682,17,2873,34566.164969470505,1,0,1,2050,0.5331707317073171,0.04152923488010043,67.14341463414634,2.0671962158510575,0.3062406075450368,-0.16882100595122018,1.687330574762984
concentrated,broker_ledger_next_close,completed,True,False,0.35103006392857994,0.5,14.897,-0.22677561691887382,-0.18,4.6776,1.2996537124175735,2019-05-01,2026-05-14,7.036276522929501,830606.1942155109,0.1789654959423182,0.002265605258709521,5,649,69040.77581956507,1,1,0,413,0.6343825665859564,0.06646569759050962,55.450363196125906,3.6101331332302693,0.5629735833612635,-0.1482922030415612,1.8844929489164732
