rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,risk_adjusted_forward_return,weighted_forward_return,risk_exit_proxy,risk_exit_reason,hard_stop_proxy,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-04-30,ALGN,0.05,scout,1.3821722583663947,0.0,0.0,0,0,-0.1456680915583611,-0.08,-0.004,True,monthly_hard_stop_proxy,-0.08,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.0,1.0,2.370661687280054,nan,1.0,0.3740899291381495,0.0135416666666666,neutral,0.5264011251312151,0.0,0.0
2019-04-30,CDNS,0.05,scout,1.3619326792006907,0.0,0.0,0,0,-0.0883620380174052,-0.08,-0.004,True,monthly_hard_stop_proxy,-0.08,Information Technology,Software - Application,unknown,neutral,0.35,0.35,1.0,1.889197688389719,1.0,0.6340567586270094,nan,1.0,0.5895786782313119,0.1083333333333333,promote_monster_early,0.4047614383672171,0.0,0.0
2019-04-30,ADBE,0.05,scout,1.3020113617671891,-0.06776632721891096,0.0,1,0,-0.067766327218911,-0.067766327218911,-0.00338831636094555,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,1.0,1.889197688389719,1.0,0.0794081066219166,nan,1.0,0.5368832006750549,0.0135416666666666,neutral,0.151809073128744,0.0,0.0
2019-05-31,ADBE,0.05,scout,0.5782251585523004,0.03796329911846863,0.03796329911846863,2,0,0.1134153693697432,0.1134153693697432,0.00567076846848716,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.430955603392358,2.4893776378203047,1.0,0.0844052433356257,nan,1.0,0.430955603392358,0.0270833333333333,neutral,0.5259785323702689,0.0,0.0
2019-05-31,SBAC,0.05,scout,0.9881519289004551,0.04003660144604182,0.04003660144604182,1,0,0.0400366014460418,0.0400366014460418,0.00200183007230209,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.3650774135446077,nan,1.0,0.5100226278897441,0.0,neutral,0.5259785323702689,0.0,0.0
2019-05-31,BR,0.05,scout,0.9661368394978286,0.0416209371911187,0.0416209371911187,1,0,0.0416209371911187,0.0416209371911187,0.002081046859555935,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,1.0,1.0,0.3251951357297238,1.822604180102969,nan,0.0,0.3791062333095663,0.0135416666666666,neutral,0.5259785323702689,0.0,0.0
2019-05-31,MKTX,0.05,scout,0.8997818494705367,0.08691721527451879,0.08691721527451879,1,0,0.0869172152745187,0.0869172152745187,0.004345860763725936,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.574736378603139,nan,0.8337267903988055,0.5216383176286895,0.1083333333333333,neutral,0.5259785323702689,0.0,0.0
2019-06-28,ADBE,0.14,confirm,1.146123760551983,0.05203149685527997,0.05203149685527997,3,0,0.0135536562311588,0.0135536562311588,0.001897511872362232,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.94,1.9618311809766047,1.0,0.0055268790461387,nan,1.0,0.5403338369321709,0.0,neutral,0.0516149525445256,0.0,0.0
2019-06-28,SBAC,0.05,scout,0.6790994345120963,0.13687156635631914,0.13687156635631914,2,0,0.0931072663939329,0.0931072663939329,0.004655363319696645,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.7611428877033503,0.7611428877033503,1.0,-0.3562776170900836,nan,1.0,0.4465861117972876,0.1333333333333333,neutral,0.0516149525445256,0.0,0.0
2019-06-28,BR,0.14,confirm,0.8664245609127237,0.03759356240966305,0.0416209371911187,2,0,-0.0038664495284782,-0.0038664495284782,-0.000541302933986948,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.8709792773677961,0.8709792773677961,0.028071125492584,1.7419585547355922,nan,0.0,0.3371256724664813,0.0135416666666666,neutral,0.1530001229912858,0.0,0.0
