stress_window,status,reason
2020,not_backtested,E9 combines latest sidecar books only; full all-on historical replay is not implemented
2022,not_backtested,E9 combines latest sidecar books only; full all-on historical replay is not implemented
2025-2026 momentum,not_backtested,E9 combines latest sidecar books only; full all-on historical replay is not implemented
