rebalance_date,selected_theme,selected_tickers,n_positions,invested_weight,cash_weight,gross_return,turnover,cost,net_return
2023-08-31,energy,"MTDR,EXE,FANG",3,1.0,0.0,-0.08531424325142851,1.0,0.005,-0.09031424325142852
2023-09-29,energy,"FANG,XOM,PSX",3,1.0,0.0,-0.025660285131572085,0.8411934477184592,0.004205967238592296,-0.02986625237016438
2023-10-31,utilities,"NRG,PEG,OGE",3,1.0,0.0,0.06439766870205883,1.0,0.005,0.059397668702058835
2023-11-30,information_technology,"MSFT,PANW,FICO",3,1.0,0.0,-0.007786877480610733,1.0,0.005,-0.012786877480610734
2023-12-29,information_technology,"INTU,FICO,MSFT",3,1.0,0.0,0.03282973747269266,0.6440584940708285,0.0032202924703541424,0.029609445002338516
2024-01-31,information_technology,"MSFT,PANW,INTU",3,0.9999999999999999,1.1102230246251565e-16,-0.025241510372736344,0.7525593990965616,0.003762796995482808,-0.02900430736821915
2024-02-29,power_grid_gas_turbine,"MPWR,PWR,VST",3,1.0,0.0,0.010296827931144354,0.9999999999999999,0.004999999999999999,0.005296827931144355
2024-03-28,consumer_discretionary,"WSM,CROX,TSCO",3,1.0,0.0,-0.10270888020779204,1.0,0.005,-0.10770888020779204
2024-04-30,materials,"FCX,SCCO,NEM",3,1.0,0.0,0.037088000044042675,1.0,0.005,0.03208800004404268
2024-05-31,information_technology,"FSLR,ADI,AAPL",3,1.0,0.0,-0.07602737566223466,1.0,0.005,-0.08102737566223467
2024-06-28,information_technology,"AAPL,ORCL,ADI",3,1.0,0.0,0.018621392421659316,0.707956775522763,0.0035397838776138153,0.0150816085440455
2024-07-31,industrials,"CRS,MMM,FTAI",3,1.0,0.0,0.03402749963680474,1.0,0.005,0.029027499636804736
2024-08-30,information_technology,"FTNT,PANW,AAPL",3,1.0,0.0,-0.029271937972095274,1.0,0.005,-0.034271937972095275
2024-09-30,software_ai_platforms,"PLTR,GWRE,TTWO",3,1.0,0.0,0.11326009056878948,1.0,0.005,0.10826009056878948
2024-10-31,information_technology,"CSCO,ORCL,PANW",3,1.0,0.0,0.07605384095435527,1.0,0.005,0.07105384095435527
2024-11-29,information_technology,"ORCL,FICO,CSCO",3,1.0000000000000002,0.0,-0.10898778570415076,0.44595535922024954,0.0022297767961012476,-0.111217562500252
2024-12-31,information_technology,"AAPL,CSCO,CRM",3,1.0,0.0,-0.027190595483301782,0.8941826680328027,0.004470913340164013,-0.031661508823465793
2025-01-31,software_ai_platforms,"APP,PLTR,GWRE",3,1.0,0.0,-0.0069390479465555755,1.0,0.005,-0.011939047946555575
2025-02-28,utilities,"EXC,NI,AEE",3,1.0,0.0,0.011930238920411463,1.0,0.005,0.006930238920411463
2025-03-31,energy,"AM,EXE,XOM",3,1.0,0.0,-0.08390130971177963,1.0,0.005,-0.08890130971177963
2025-04-30,software_ai_platforms,"PLTR,TTWO,GWRE",3,1.0,0.0,0.03174589677080719,1.0,0.005,0.02674589677080719
2025-05-30,nuclear_power,"CEG,CCJ",2,1.0,0.0,0.10763665654673665,1.0,0.005,0.10263665654673665
2025-06-30,nuclear_power,"CEG,CCJ,SMR",3,1.0,0.0,0.0909824170069808,0.01270416265374174,6.35208132687087e-05,0.09091889619371209
2025-07-31,power_grid_gas_turbine,"GEV,GTLS,VST",3,1.0,0.0,-0.04948877203893884,1.0,0.005,-0.054488772038938836
2025-08-29,health_care,"INSM,ALNY,MEDP",3,1.0,0.0,0.029256092756637615,1.0,0.005,0.024256092756637614
2025-09-30,information_technology,"FSLR,APH,ORCL",3,1.0,0.0,0.060898237916969446,1.0,0.005,0.05589823791696945
2025-10-31,information_technology,"AAPL,P,FSLR",3,1.0,0.0,-0.048692277872123546,0.8856087836097335,0.004428043918048668,-0.05312032179017222
2025-11-28,health_care,"RVMD,ROIV,GMED",3,1.0,0.0,0.027833008817466795,1.0,0.005,0.022833008817466794
2025-12-31,space_launch,"RKLB,ASTS,GE",3,1.0,0.0,0.20164558610671385,1.0,0.005,0.19664558610671384
2026-01-30,energy,"SLB,XOM,TRGP",3,1.0,0.0,0.0702028330578148,1.0,0.005,0.0652028330578148
2026-02-27,energy,"TPL,TRGP,SLB",3,1.0,0.0,-0.054382288182204884,0.7162503263659383,0.0035812516318296916,-0.05796353981403458
2026-03-31,energy,"LNG,PBR,PR",3,1.0,0.0,0.01757476747537052,1.0,0.005,0.012574767475370518
