rebalance_date,theme_rank,leadership_theme,member_count,top3_mean_member_score,median_mom_1m,breadth_mom_1m_positive,total_dollar_vol_20d,top_tickers,theme_attention_score
2019-05-31,1,real_estate,25,1.2295495245337809,0.0062922533954092,0.6,2064903574.1782103,"AMT,SBAC,EQIX,SUI,CCI,INVH,GLPI,WPC",0.7668754322961993
2019-05-31,2,software_ai_platforms,3,0.9406452360047352,0.0918727732836712,0.6666666666666666,779359802.2060204,"SHOP,TTWO,GWRE",0.6820949812470776
2019-05-31,3,industrials,45,1.0301048956131225,-0.0323871758290565,0.3111111111111111,6144121021.588101,"HEI,BR,PAYX,VRSK,LHX,NOC,LDOS,BAH",0.4850856603264536
2019-05-31,4,information_technology,33,1.0570894928137118,-0.0661031247465328,0.18181818181818182,15766088168.55774,"FICO,NOW,MSFT,WDAY,SNPS,ROP,CDNS,CSCO",0.4769523903993289
2019-05-31,5,memory_semiconductors,2,1.0353895152243626,0.04126088287462345,1.0,190062765.88127136,"PSA,EXR",0.45886481019742403
2019-05-31,6,consumer_discretionary,33,0.8531757371143645,-0.0450199954765033,0.24242424242424243,15017527342.865429,"ARMK,HD,DPZ,AMZN,SBUX,YUM,PHM,HLT",0.3408837307124773
2019-05-31,7,financials,54,0.8880649650466056,-0.0377028279725103,0.3333333333333333,7193962176.975106,"FDS,MSCI,CPAY,RNR,CBOE,TRV,CB,EG",0.3309861058220116
2019-05-31,8,health_care,38,0.7531776076804969,-0.0163851044007518,0.42105263157894735,7269205352.123569,"PODD,DGX,IDXX,STE,UNH,RMD,DHR,LH",0.28288313727200154
2019-05-31,9,financial,2,0.49241873874329184,0.15073185379946014,1.0,145884019.6467209,"HDB,PAGS",0.2690202024887943
2019-05-31,10,consumer_staples,17,0.7660082062599548,-0.0152983644814914,0.29411764705882354,3568425014.211788,"KO,TGT,COST,MDLZ,DG,SJM,DLTR,PG",0.19422909117860654
2019-05-31,11,utilities,18,0.5936307410145718,0.01349990144182575,0.6111111111111112,1932513923.7692962,"SO,AWK,XEL,ED,SRE,ES,WEC,ATO",0.09219600306544859
2019-05-31,12,communication,8,0.6096329303395597,-0.0261053950574635,0.0,6066921148.436759,"DIS,GOOG,GOOGL,T,TMUS,EA,OMC,LYV",0.0011380043619723113
2019-05-31,13,materials,13,0.41391659225024874,-0.0373407518265702,0.38461538461538464,1300502511.7887368,"MLM,VMC,NEM,ECL,RGLD,IFF,AEM,SHW",-0.39116414536511546
2019-05-31,14,internet,5,0.42600694603081735,-0.1263886017223795,0.4,5108084857.045383,"MELI,NTES,SE,JD,BABA",-0.5626386856512829
2019-05-31,15,energy,8,-0.30734027040225803,-0.044749336864172554,0.25,2040297159.9089289,"KMI,LNG,ENB,OKE,XOM,FANG,OXY,BKR",-1.1758045974260856
2019-05-31,16,power_grid_gas_turbine,3,-0.2389801931250615,-0.082635728083558,0.3333333333333333,399700862.8616524,"AEP,ETN,VST",-1.4416328115000572
2019-05-31,17,ai_compute_semiconductors,4,-0.8762847061471669,-0.18360307554772953,0.0,578742235.6396389,"TER,MCHP,ON,STM",-2.548319250815473
2019-06-28,1,industrials,51,1.2724816905439627,0.0681309946154424,0.9411764705882353,6243124208.538342,"HEI,ACM,OC,ALLE,TT,URI,JCI,LDOS",0.8492527062596108
2019-06-28,2,consumer_discretionary,35,0.9868528293445449,0.0755844861681109,0.8571428571428571,13014988206.543676,"HD,EBAY,AMZN,SBUX,MAR,HLT,GNTX,YUM",0.7146445969432341
2019-06-28,3,information_technology,34,1.0240124759681786,0.06651817361493455,0.9117647058823529,15946925900.374184,"ORCL,NOW,MSI,MSFT,AAPL,FICO,ADI,CDNS",0.7111603727917234
2019-06-28,4,materials,16,0.7197818936141033,0.11807835131665514,1.0,2029373443.9155731,"MLM,AXTA,VMC,NEM,ECL,RGLD,SHW,IFF",0.5861975799704151
2019-06-28,5,health_care,40,0.8501720883399763,0.08040158175080364,0.975,7244567416.15163,"STE,BSX,MTD,DHR,DGX,IQV,MDT,IDXX",0.5650864298817746
2019-06-28,6,internet,5,0.49375957911093343,0.1216654801000332,1.0,4185597733.18532,"SE,MELI,JD,BABA,NTES",0.489068775218901
2019-06-28,7,financials,56,0.8693638751778704,0.0498336217405527,0.9642857142857143,7628045442.372651,"CPAY,MSCI,FDS,AXP,SPGI,ICE,BAC,HIG",0.3413879785341416
2019-06-28,8,communication,8,0.6924766568151175,0.05403383075227955,0.625,6278647988.767745,"DIS,T,OMC,LYV,GOOG,GOOGL,TMUS,EA",0.1291346616676986
2019-06-28,9,consumer_staples,17,0.769442969951818,0.0419798925611449,0.7647058823529411,3638145861.3310814,"CASY,MNST,COST,KO,DG,MDLZ,TGT,PG",0.05761515437381332
2019-06-28,10,ai_compute_semiconductors,4,0.2634614035094331,0.1209637830223805,1.0,444258316.1939907,"TER,STM,MCHP,ON",-0.023396883331903123
2019-06-28,11,financial,2,0.27791343696253923,0.12144575183425815,1.0,148939350.8114338,"PAGS,HDB",-0.14425807985682568
2019-06-28,12,real_estate,25,0.6721706657699311,0.0294045107742288,0.92,2502578262.1023655,"PLD,SBAC,EQIX,CBRE,INVH,SUI,AMT,WY",-0.1620718607830557
2019-06-28,13,software_ai_platforms,3,0.4598455751414264,0.0611272179279294,0.6666666666666666,831570169.0620422,"SHOP,TTWO,GWRE",-0.2882074717801284
2019-06-28,14,utilities,18,0.26383265577523873,0.04131758210916965,0.9444444444444444,2130789361.910316,"SO,SRE,AWK,XEL,ES,WEC,ED,D",-0.476351387957441
2019-06-28,15,power_grid_gas_turbine,4,-0.06602079343206935,0.06486337467687794,0.75,470515139.7209835,"ETN,AEP,MPWR,VST",-0.8249890513555491
2019-06-28,16,energy,8,-0.3551174892784,0.06886275985265294,0.75,1688051369.7266054,"LNG,KMI,OKE,XOM,FANG,ENB,BKR,OXY",-0.909366255079058
2019-06-28,17,memory_semiconductors,2,0.1487034457011975,0.0210176326080213,1.0,214562142.354393,"PSA,EXR",-1.0345375288261065
2019-07-31,1,communication,8,1.157848270813269,0.0559952997259728,0.75,6635153494.417946,"GOOG,GOOGL,T,TMUS,DIS,LYV,EA,OMC",0.9759332072419641
2019-07-31,2,health_care,41,1.4051797199351208,0.0067460883286496,0.5609756097560976,6989949505.427603,"EW,MDT,PODD,ZBH,CHE,ABT,RMD,SYK",0.7193802688694977
2019-07-31,3,industrials,51,1.2500417622069666,0.0007813744950659,0.5098039215686274,6256097616.039274,"CTAS,HEI,TRU,LHX,NOC,VRSK,JCI,LDOS",0.5247898587916517
2019-07-31,4,materials,14,1.0864938027713011,0.0287750421648157,0.7857142857142857,1490734002.263157,"SHW,RGLD,MLM,RPM,VMC,ECL,RS,AEM",0.5080949245285752
2019-07-31,5,financials,57,0.9072437898000336,0.0230964161403319,0.6842105263157895,7234491210.216942,"SPGI,AIZ,CPAY,MCO,GS,TROW,HIG,SEIC",0.49387949145789245
2019-07-31,6,information_technology,37,0.9105673755617528,0.0076346993815665,0.5945945945945946,13622367664.4743,"TXN,INTU,MSFT,MSI,MANH,FICO,ORCL,DOX",0.4250441982189491
2019-07-31,7,consumer_discretionary,37,1.0432461269432112,-0.0024777991910669,0.4864864864864865,12539329925.302357,"HD,GNTX,SBUX,HAS,ARMK,QSR,EBAY,MGM",0.4148664855477203
2019-07-31,8,real_estate,24,0.7669712194550525,0.0222542324628063,0.75,1950660894.957615,"SBAC,AMT,EQIX,CCI,INVH,CBRE,KIM,SUI",0.22802354558564328
2019-07-31,9,software_ai_platforms,3,0.3798120540142001,0.0433241327614293,1.0,745685304.8368835,"SHOP,TTWO,GWRE",0.02904466109102022
2019-07-31,10,consumer_staples,17,0.7780285544535382,-0.0062117632448913,0.4117647058823529,3366113174.371767,"COST,KO,PG,MNST,TGT,CASY,CLX,DG",0.004292353506489301
2019-07-31,11,memory_semiconductors,2,0.4699211561066553,0.04493918362095965,1.0,195768577.7593994,"PSA,EXR",-0.04791800502045043
2019-07-31,12,utilities,20,0.5539624890253313,0.00470555216607845,0.6,2289778707.3306055,"EIX,NEE,SO,WEC,NI,ATO,XEL,CMS",-0.09474195080605483
2019-07-31,13,ai_compute_semiconductors,4,0.1794686497413279,0.0398783659532896,0.75,432276325.7994175,"TER,MCHP,ON,STM",-0.2613969698758142
2019-07-31,14,internet,6,0.20867637780418916,-0.00383781914153435,0.5,3407814207.348337,"MELI,SE,BABA,JD,PDD,NTES",-0.4066888036236881
2019-07-31,15,financial,2,0.1644940495496734,0.004033061654521407,0.5,203212721.3592148,"PAGS,HDB",-0.7136757666338028
2019-07-31,16,energy,8,-0.5156506896830325,-0.01461307319691175,0.375,1350154409.2544985,"KMI,OKE,BKR,LNG,XOM,OXY,FANG,ENB",-1.1989297413832791
2019-07-31,17,power_grid_gas_turbine,3,-0.7579909654243258,-0.0119018247903527,0.3333333333333333,265309203.12226295,"ETN,MPWR,VST",-1.5682554465082146
2019-08-30,1,consumer_staples,17,1.3407588538921447,0.0393079766805597,0.7647058823529411,4244423136.542244,"TGT,COST,DG,PG,KO,SYY,USFD,CASY",0.955824483616626
2019-08-30,2,internet,6,1.0722835154907633,0.06134314693933725,0.6666666666666666,4118678510.1250553,"PDD,BABA,JD,NTES,MELI,SE",0.7283874117710607
2019-08-30,3,health_care,41,1.2567331709478504,0.000613925605331,0.5121951219512195,7196527585.815204,"AMGN,MDT,EW,PODD,RMD,SYK,GMED,WST",0.7225016505660093
2019-08-30,4,consumer_discretionary,33,1.1157713946777967,0.0022481983481825,0.5151515151515151,12732691867.70543,"HD,LOW,ARMK,BURL,SBUX,BFAM,TJX,GNTX",0.6500693064575425
2019-08-30,5,information_technology,36,1.0414747325338805,-0.0181091474390172,0.3888888888888889,16069941355.769186,"MSFT,AAPL,TYL,TDY,CRM,SNPS,KEYS,AKAM",0.4873945357708547
2019-08-30,6,materials,16,0.9998141378854991,0.025108916554703202,0.625,1558473103.286549,"RGLD,SHW,MLM,RPM,AEM,ECL,RS,VMC",0.3371974977311706
2019-08-30,7,communication,8,1.0387730722830384,-0.0174158031962232,0.125,5536815208.653049,"GOOGL,GOOG,T,DIS,EA,TMUS,LYV,OMC",0.2959274056312029
2019-08-30,8,industrials,49,0.8728796438960451,-0.0016869752063515,0.4897959183673469,5966483856.063471,"CTAS,VRSK,HEI,EFX,BAH,TRU,NOC,LDOS",0.24202696783214434
2019-08-30,9,real_estate,26,0.714176650665098,0.0477841731522219,0.7692307692307693,1941027540.2406936,"SBAC,AMT,ELS,EQR,PLD,SUI,CCI,INVH",0.1648955468284873
2019-08-30,10,utilities,20,0.6256011301506451,0.04362233863120695,0.8,2793803627.813071,"NEE,WEC,DUK,XEL,SO,CMS,AWK,SRE",0.101138210773741
2019-08-30,11,financials,56,0.7766974671313217,-0.02133590908454565,0.44642857142857145,8576267085.7974415,"SPGI,CPAY,ICE,MCO,JKHY,AIZ,WU,TROW",0.08843451980966636
2019-08-30,12,software_ai_platforms,3,0.5787576922266989,0.0808354043401069,0.6666666666666666,1067706703.4997559,"SHOP,TTWO,GWRE",0.05803031297475386
2019-08-30,13,memory_semiconductors,2,0.5360539562054837,0.0713153396396938,1.0,218419203.1560135,"EXR,PSA",-0.21006680984882556
2019-08-30,14,power_grid_gas_turbine,3,0.1648442854873812,0.0093783424203688,1.0,294079636.5823555,"MPWR,VST,ETN",-0.872349820501565
2019-08-30,15,ai_compute_semiconductors,4,-0.010638891413259613,-0.04354056076808895,0.0,430521180.95274925,"TER,MCHP,STM,ON",-1.4076858089004682
2019-08-30,16,financial,2,-0.40778968167812646,0.024294021970408246,0.5,188089487.77620316,"PAGS,HDB",-1.6002657569814767
