year,start_eq,end_eq,year_return,year_cagr,max_dd_in_year,avg_cash_weight,avg_positions,year_frac,days,avg_stock_weight_sum,avg_stock_names,regime_dist,leak_tag
2019,99768.91844315051,112297.5302165556,0.12557630140637488,0.2646840729908364,-0.06575016233852071,0.11929922919828764,14.375,0.5037645448323066,184,0.891802309619865,14.428571428571429,neutral=85%; bull=15%,mixed
2020,113704.3166150129,184217.99154375677,0.62014949852338,0.6206850335814926,-0.271786846224337,0.23759389700600853,14.08300395256917,0.999315537303217,365,0.7596109934641998,14.083333333333334,neutral=50%; bull=27%; bear=18%,healthy
2021,182705.64396025304,198318.28844267965,0.08545244768586935,0.08625180859224324,-0.1900410083184233,0.11017475106689031,14.571428571428571,0.9911019849418207,362,0.82938304528595,14.583333333333334,bull=60%; neutral=40%,flat_alpha_invested
2022,199912.6843311155,180750.19007016055,-0.09585431922476773,-0.09667189033319068,-0.1187359187511251,0.6532355537083263,12.844621513944222,0.9911019849418207,362,0.36330609671233444,12.916666666666666,bear=79%; neutral=21%,over_defense_bear_ok
2023,179232.9846169459,201795.1698233067,0.12588188080771157,0.12745456003788913,-0.15472413943186303,0.29524143592537044,14.224,0.9883641341546886,361,0.751336683523074,14.25,bull=53%; neutral=30%; bear=18%,mixed
2024,197245.11657883512,287965.0247659288,0.45993487575564207,0.46031329974273283,-0.14014395563771032,0.15479720641645658,13.75,0.999315537303217,365,0.8298109104644898,14.0,neutral=82%; strong_bull=9%; bull=9%,healthy
2025,292201.73475959164,416350.942387018,0.42487498484418595,0.42660861262864413,-0.23743989721316217,0.24005203125020386,14.676,0.9965776865160849,364,0.7638885379894719,14.583333333333334,neutral=49%; bull=34%; bear=17%,healthy
2026,422877.3607355021,779036.9281045243,0.8422289780412009,2.7747260350778005,-0.12861601110816212,0.22461127152418361,13.887931034482758,0.459958932238193,168,0.7448578837362938,13.8,neutral=78%; bear=22%,healthy
