as_of_date,portfolio_kind,row_type,ticker,current_weight,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,cash_policy_flag,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count
2026-06-12,concentrated,equity,PR,0.3089572831726318,0.0,0.0,-0.3089572831726318,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-9241.0,-180291.91211509705,1,ready,,0.03,none,0.0
2026-06-12,concentrated,equity,ETR,0.2966489367318449,0.0,0.0,-0.2966489367318449,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1558.0,-173109.38095092773,1,ready,,0.03,none,0.0
2026-06-12,concentrated,equity,AKAM,0.2280859935934546,0.0,0.0,-0.2280859935934546,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-997.0,-133099.5,1,ready,,0.03,none,0.0
2026-06-12,concentrated,equity,BKNG,0.166197893696153,0.0,0.0,-0.166197893696153,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-588.0,-96984.72143554688,1,ready,,0.03,none,0.0
2026-06-12,concentrated,cash,CASH,0.0001098928059156,0.0,0.0,,DEPLOY_CASH_REVIEW,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,0.0,0.0,0,,cash_above_target,0.03,none,0.0
2026-06-12,main,equity,AMAT,0.1060332971428277,0.0297882080460145,0.15823825632759791,-0.07624508909681321,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-53.0,-30064.25,1,ready,,0.03,none,0.0
2026-06-12,main,equity,LRCX,0.0822792210829587,0.0297882080460145,0.17027549964847422,-0.052491013036944194,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-57.0,-20908.169860839844,1,ready,,0.03,none,0.0
2026-06-12,main,equity,PR,0.0676866480957538,0.0,0.0,-0.0676866480957538,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1392.0,-27157.92031860352,1,ready,,0.03,none,0.0
2026-06-12,main,equity,WDC,0.0533143947346446,0.0,0.0,-0.0533143947346446,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-38.0,-21391.339721679688,1,ready,,0.03,none,0.0
2026-06-12,main,equity,ETR,0.0490154410157901,0.0,0.0,-0.0490154410157901,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-177.0,-19666.470108032227,1,ready,,0.03,none,0.0
2026-06-12,main,equity,COST,0.0465185680700811,0.0,0.0,-0.0465185680700811,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-19.0,-18664.64953613281,1,ready,,0.03,none,0.0
2026-06-12,main,equity,VRT,0.0445363642623545,0.0,0.0,-0.0445363642623545,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-59.0,-17869.329711914062,1,ready,,0.03,none,0.0
2026-06-12,main,equity,VZ,0.0425667226453229,0.0,0.0,-0.0425667226453229,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-355.0,-17079.050216674805,1,ready,,0.03,none,0.0
2026-06-12,main,equity,GOOGL,0.0394435009548461,0.0,0.0,-0.0394435009548461,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-44.0,-15825.919677734377,1,ready,,0.03,none,0.0
2026-06-12,main,equity,SLB,0.0333246189738939,0.0,0.0,-0.0333246189738939,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-238.0,-13370.840072631836,1,ready,,0.03,none,0.0
2026-06-12,main,equity,AKAM,0.0282817767434285,0.0,0.0,-0.0282817767434285,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-85.0,-11347.5,1,ready,,0.03,none,0.0
2026-06-12,main,equity,FTI,0.0282291888301042,0.0467078802452719,0.01903025270115514,0.0184786914151677,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,95.0,6725.050086975098,1,cash_scaled,,0.03,none,0.0
2026-06-12,main,equity,LNG,0.0228513265661132,0.0,0.0,-0.0228513265661132,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-38.0,-9168.63995361328,1,ready,,0.03,none,0.0
