as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,PR,9241.0,19.51000022888184,180291.91211509705,0.3089572831726318,18.6336612701416,8098.248317718506,5145.539974215031,2026-03-02,2026-03-02,102,1,9241.0,18.6336612701416,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,ETR,1558.0,111.11000061035156,173109.38095092773,0.2966489367318449,106.0512237548828,7881.574340820312,4052.714911031719,2026-03-02,2026-03-02,102,1,1558.0,106.0512237548828,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,AKAM,997.0,133.5,133099.5,0.2280859935934546,115.75,17696.75,0.0,2026-04-01,2026-04-01,72,1,997.0,115.75,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,BKNG,588.0,164.94000244140625,96984.72143554688,0.166197893696153,166.96266174316406,-1189.3236694335938,24145.275299472803,2026-04-01,2026-04-01,72,1,588.0,166.96266174316406,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-06-12,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,64.12790759542258,0.0001098928059156,1.0,0.0,0.0,,,,0,0.0,0.0,,,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
