as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,cash,CASH,0.0,1.0,107817.76439770688,0.10948414166544972,0.0,0.0,-0.10948414166544972,-107817.76439770688,DEPLOY_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,AMD,0.0,511.5700073242188,0.0,0.0,0.18862197381548557,185751.09804679788,0.18862197381548557,185751.09804679788,BUY,363.0,185699.9126586914,1,ready,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,LRCX,90.0,366.80999755859375,33012.89978027344,0.033523130594679845,0.17027549964847422,167683.8620144614,0.13675236905379437,134670.96223418796,MIXED_REVIEW,367.0,134619.2691040039,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,AMAT,75.0,567.25,42543.75,0.04320128485319013,0.15823825632759791,155829.82868483194,0.11503697147440778,113286.07868483194,MIXED_REVIEW,200.0,113450.0,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,SNDK,0.0,1980.0999755859373,0.0,0.0,0.09970626016994846,98188.70481561638,0.09970626016994846,98188.70481561638,BUY,48.0,95044.798828125,1,cash_scaled,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,CAT,0.0,910.5700073242188,0.0,0.0,0.09642177890467649,94954.21421413844,0.09642177890467649,94954.21421413844,BUY,104.0,94699.28076171876,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,AAPL,0.0,291.1300048828125,0.0,0.0,0.04770706451970794,46980.95052167063,0.04770706451970794,46980.95052167063,BUY,161.0,46871.93078613281,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,TKR,0.0,137.05999755859375,0.0,0.0,0.02222707451048918,21888.772623756722,0.02222707451048918,21888.772623756722,BUY,159.0,21792.539611816406,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,NXPI,0.0,304.8599853515625,0.0,0.0,0.02088975126481186,20571.80378760686,0.02088975126481186,20571.80378760686,BUY,67.0,20425.619018554688,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-06-12,simulated_broker_replay,simulation_ready_preview_only,equity,UMC,0.0,21.6299991607666,0.0,0.0,0.020336583942380766,20027.055816483957,0.020336583942380766,20027.055816483957,BUY,925.0,20007.749223709103,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
