ticker,onset_date,peak_date,onset_price,peak_price,peak_return_12m,peak_multiple_12m,winner_tier,forward_3m_return,forward_6m_return,forward_12m_return,max_drawdown_first_3m,days_to_peak,entry_readiness_score,onset_mom_1m,onset_mom_3m,onset_mom_6m,onset_rs_vs_spy_3m,onset_rs_vs_spy_6m,onset_volume_surge,onset_price_vs_sma50,onset_price_vs_sma200,onset_dist_52w_high,onset_breakout_63d
LRCX,2025-03-12,2026-02-25,76.03289794921875,249.1814422607422,2.2772845568396827,3.2772845568396827,major_2_5x,0.18749182201821757,0.512829597751667,1.7908971336324369,-0.24907867285136465,350,0.590909090909091,-0.08251360631615523,0.006097998653459058,0.05257218793901042,0.0835219895601711,0.023178765583777405,1.1171807126820017,-0.0278889014348932,-0.0746644661885304,-0.31436690462764905,0
GEV,2025-04-09,2026-04-10,325.8458251953125,991.3200073242188,2.042297708525251,3.042297708525251,major_2_5x,0.651023721691856,0.9431166034610197,2.0416838838524587,-0.056108899575593174,366,0.590909090909091,0.14988923072350202,-0.11318238583339779,0.24573650926656088,-0.04801480176680728,0.2733476730879486,1.188030986592085,-0.013044432236231196,0.16308153861793873,-0.25336409761683554,0
PLTR,2023-02-08,2024-02-08,8.220000267028809,24.510000228881836,1.9817517557990532,2.981751755799053,major_2_5x,0.20924565176154197,0.8746957842839815,1.9659365412136376,-0.2729970173858324,365,0.7090909090909091,0.2646154256967397,0.17094021215993171,-0.1113513224833721,0.08517700475140333,-0.11835349133058248,1.066072178939585,0.15764868477747274,-0.007036479998417722,-0.4381407927047761,0
NVDA,2022-11-30,2023-11-20,16.905160903930664,50.373775482177734,1.979786809983287,2.979786809983287,major_2_5x,0.4116881166598012,1.3242732597005609,1.7643820108216324,-0.2233290078992527,355,0.7090909090909091,0.25415500603328334,0.12179411157551723,-0.0755492932361318,0.08592527017292229,-0.0792920217887082,0.9228441685346657,0.23822994808236553,-0.04769029050491902,-0.47763209231875436,1
NVDA,2019-08-19,2020-08-17,4.242949485778809,12.294424057006836,1.8976126390885257,2.8976126390885257,major_2_5x,0.19681527875020643,0.8459068274049208,1.8797041169416877,-0.0681930238886379,364,0.5909090909090909,0.013892479729522567,0.12668824669634549,0.09263993673621762,0.09216922312401787,0.03075154515399703,0.9071077617017399,0.06552370556408538,0.05609508912306005,-0.4079265662354503,0
COHR,2023-12-04,2024-12-04,39.20000076293945,112.0199966430664,1.8576529199706697,2.8576529199706697,major_2_5x,0.6510204071702683,0.7028060893077055,1.8576529199706697,-0.1063174509929381,366,0.5727272727272728,0.26370084411550976,0.09927091785403497,0.03621461447459229,0.07910153773805306,-0.04082420966709144,0.5356335678858242,0.1798984019149874,0.036962988571765054,-0.2912674057197008,1
MTZ,2020-08-05,2021-06-08,44.4900016784668,121.26000213623047,1.7255562499769566,2.7255562499769566,major_2_5x,0.1285681544214088,0.8640143217911809,1.2569116627097796,-0.1675553414721368,307,0.590909090909091,0.1061660946834011,0.30278183574171225,-0.24194917840362618,0.12926727259863058,-0.24997961913632494,0.7600915537878503,0.06496556906995532,-0.09743773308435533,-0.38904144651309325,0
AMD,2018-03-07,2018-09-14,12.239999771118164,32.720001220703125,1.6732027640972778,2.6732027640972778,major_2_5x,0.2802287883427337,1.329248428268341,0.7982026667040656,-0.22140523601491913,191,0.7272727272727274,0.05790839187261754,0.2203389927202224,-0.05263160225698982,0.18235033056746164,-0.17241949040009585,0.9626996697051204,0.021873419426934104,-0.003322275002746067,-0.1707317356833522,0
TSM,2020-02-28,2021-02-16,48.09064865112305,128.42193603515625,1.6704138878808252,2.6704138878808252,major_2_5x,-0.05632444716786944,0.5225283431198156,1.462196415787668,-0.22378420811709587,354,0.590909090909091,-0.05857653879695124,0.010929093207627583,0.31108051231945133,0.06302869934282807,0.27576801534631845,1.190253109462012,-0.06305207319220107,0.1262497364279196,-0.1074268222641116,0
UBER,2023-03-10,2024-02-15,31.110000610351562,81.38999938964844,1.6162005076453347,2.6162005076453347,major_2_5x,0.31758279891604224,0.573127536693929,1.5175184236018295,-0.09951309790096463,342,0.6363636363636364,-0.1553081981082085,0.17840913105602163,0.01401565517922232,0.19234201886621505,0.04175271226990185,1.0155969489525107,-0.008237574836226336,0.1151936827940574,-0.16348476044284954,0
PWR,2020-06-17,2021-05-10,38.44950485229492,99.75668334960938,1.5944855137362124,2.5944855137362124,major_2_5x,0.3514189021130123,0.7830007559051431,1.2476088881904284,-0.0836173169875245,327,0.6181818181818182,0.16561848233671683,0.4353178251389278,-0.04030044089229634,0.12909855097693312,-0.026322120758988432,0.9649420973954683,0.09837378743047465,0.03249780856543727,-0.10786321292759682,0
FTI,2022-09-23,2023-09-12,8.189019203186035,21.054851531982422,1.5711078469312638,2.571107846931264,major_2_5x,0.41796376279011205,0.5652691238386693,1.488246565167573,-0.13498824116246444,354,0.6818181818181819,-0.03690873915685078,0.32120252568089724,0.0915033718251379,0.37405948931469246,0.2678281031791321,0.9425071527894059,0.024565146659818016,0.13473459242249008,-0.10407720194592873,0
AMD,2019-07-31,2020-07-30,30.450000762939453,78.19999694824219,1.5681443346109543,2.5681443346109543,major_2_5x,0.08472899677222756,0.6019703631228401,1.5681443346109543,-0.1743199568255246,365,0.7272727272727274,-0.024038460950644547,0.13577028606886343,0.3187527311266243,0.11155335437036262,0.19687119059076807,0.7909776723550469,-0.01943102127182572,0.21312810989782593,-0.1145681505273578,0
KLAC,2025-04-09,2026-04-13,698.0177001953125,1768.780029296875,1.5340045514633114,2.5340045514633114,major_2_5x,0.3177769915887294,0.5047477676826517,1.5340045514633114,-0.11731665128001822,369,0.6818181818181818,0.05885105488630815,0.022629740483265604,-0.09571259968349255,0.08779732454985612,-0.06810143586210482,1.1265070873128762,-0.010879962177170133,-0.027764260360763404,-0.20642373434013006,0
AMAT,2020-06-15,2021-04-05,54.22401428222656,137.08018493652344,1.5280346125435296,2.5280346125435296,major_2_5x,-0.007053431355306228,0.5575154947412853,1.454383059551866,-0.18392860492109853,294,0.6818181818181819,0.0523087273701246,0.4132042359242294,-0.048083869071468444,0.1255015832589954,-0.026780172669988334,0.8679228274591174,0.07813373566022408,0.04323104689179735,-0.1503166862870815,0
AAPL,2020-03-20,2021-01-26,55.339351654052734,139.1009979248047,1.5136000651828696,2.5136000651828696,major_2_5x,0.5296922239442405,0.8726631689697004,1.169716036095703,-0.06783024477635669,312,0.590909090909091,-0.2842957277027176,-0.17857959843548887,0.04305748749248095,0.09775274842536974,0.2713523763547201,2.0677797900728274,-0.23545687744718236,-0.0734504260740414,-0.29938847747882447,0
FIX,2023-11-08,2024-11-08,183.4050750732422,459.6492919921875,1.5061972347746,2.5061972347746,major_2_5x,0.30105132144195723,0.8683941733671614,1.5061972347746,-0.07359960455630932,366,0.7727272727272728,0.09540741507623474,0.04815064248266121,0.23459356089576278,0.0641127609179607,0.16780827688241917,1.3821996559640362,0.0619059523676897,0.1849623778892462,-0.01892375606243135,0
