portfolio_kind,base_rebalance_date,period_end_date,action_date,ticker,action,reason,original_weight,new_weight,cash_weight_after,price_return,benchmark_return,relative_return,action_price
concentrated,2019-05-31,2019-06-28,2019-06-21,ELS,weekly_relative_trim,relative_underperformance_trim50,0.1467706566971812,0.0733853283485906,0.0733853283485908,0.0027921519927405214,0.07308110174170679,-0.0655019920068306,51.06055450439453
concentrated,2019-07-31,2019-08-30,2019-08-14,TSCO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1357163729387527,0.0,0.13571637293875283,-0.08437260091421295,-0.04603478233678748,-0.04018785786691048,17.966428756713867
concentrated,2019-08-30,2019-09-30,2019-09-13,ELS,weekly_relative_trim,relative_underperformance_trim50,0.0976717543983706,0.0488358771991853,0.048835877199185695,-0.033553803751187106,0.03620440151687143,-0.06732089264043017,54.725215911865234
concentrated,2019-10-31,2019-11-29,2019-11-07,BKNG,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2886020159436648,0.0,0.2886020159436651,-0.08583130171353281,0.010691203502352087,-0.09550147946415788,72.64019012451172
concentrated,2019-10-31,2019-11-29,2019-11-15,DUK,weekly_relative_trim,relative_underperformance_trim50,0.1626014851279222,0.0813007425639611,0.3699027585076261,-0.050522358841137094,0.022530289845650753,-0.07144301681059739,68.58444213867188
concentrated,2019-11-29,2019-12-31,2019-12-20,VEEV,weekly_relative_trim,relative_underperformance_trim50,0.1413686305026883,0.07068431525134415,0.07068431525134444,-0.0453536468978023,0.024529851490120658,-0.06821030962278096,141.8699951171875
concentrated,2019-11-29,2019-12-31,2019-12-27,JKHY,weekly_relative_trim,relative_underperformance_trim50,0.1280538032465739,0.06402690162328695,0.1347112168746314,-0.036284643420221085,0.031333945649030914,-0.06556420386870787,135.885009765625
concentrated,2020-01-31,2020-02-28,2020-02-21,CPRT,weekly_relative_trim,relative_underperformance_trim50,0.2369489647099226,0.1184744823549613,0.11847448235496139,-0.06800388606432073,0.031328460283944315,-0.09631494734559831,23.8125
concentrated,2020-01-31,2020-02-28,2020-02-24,CPRT,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2369489647099226,0.0,0.23694896470992266,-0.09227006444972286,-0.002875911759970151,-0.08965198388451079,23.1924991607666
concentrated,2020-01-31,2020-02-28,2020-02-26,PFGC,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0874071880689083,0.0,0.324356152778831,-0.08431415381435858,-0.03664735628738969,-0.04948011285178866,47.459999084472656
