ticker,shares,price,price_date,market_value_usd,cost_basis,current_weight
BE,977.0,328.9100036621094,2026-06-18,321345.07357788086,290.5199890136719,0.2361264042229797
CIEN,225.0,428.2200012207031,2026-06-18,96349.5002746582,439.63002602506674,0.07079822570555827
LITE,66.0,850.0,2026-06-18,56100.0,539.7928128910604,0.04122263686640495
SNDK,239.0,2184.75,2026-06-18,522155.25,1120.4654413327014,0.3836829992626897
WDC,384.0,746.22998046875,2026-06-18,286552.3125,393.69523368654205,0.21056046205732784
