row_type,ticker,projected_shares,reference_price,projected_market_value_usd,projected_weight
equity,SNDK,178.0,2184.75,388885.5,0.2859438654793569
equity,BE,1179.0,328.9100036621094,387784.89431762695,0.2851346004304253
equity,WDC,304.0,746.22998046875,226853.9140625,0.1668035580811141
equity,CIEN,385.0,428.2200012207031,164864.7004699707,0.12122346997632921
equity,LITE,102.0,850.0,86700.0,0.0637496978855222
cash,CASH,0.0,1.0,104917.43628930577,0.0771448081472522
