ticker,pnl_usd,contribution_return_on_start,positive_contribution_share
WDC,83585.29647827148,0.8338497218316454,0.08273078197610848
STM,77073.65983581543,0.7688894162306211,0.07628571551020544
CIEN,63351.78050994873,0.631999487726799,0.06270411857101343
MRVL,54180.65249633789,0.5405080069850902,0.05362674941474972
SNDK,53704.04888916016,0.5357533934105314,0.05315501825178499
RVMD,47910.77812957764,0.47795952995717783,0.04742097362511816
LITE,36931.980407714844,0.36843467556127335,0.03655441504416796
ON,35822.120891571045,0.35736267979405983,0.03545590191419335
RKLB,27504.50008869171,0.2743858156205266,0.027223314339633077
AXON,23316.559844970703,0.2326067832498977,0.023078188512122004
PWR,21847.87855529785,0.2179551694320128,0.021624521938122348
ONTO,20430.110321044922,0.20381146596305555,0.02022124792196662
SQM,17062.55157470703,0.17021658693291966,0.016888116615703427
TPL,16785.422332763672,0.16745193631801208,0.01661382053899596
MRNA,14101.199367523193,0.14067403796501968,0.013957039092150207
UI,13422.187622070312,0.1339001940125311,0.01328496906262196
SN,12242.049995422365,0.12212710145720038,0.012116896293778052
GOOG,12104.668258666992,0.12075657664237249,0.011980919046703713
DVA,11995.400108337404,0.11966651390889795,0.011872767973456043
CRS,11869.145069122314,0.11840698940201637,0.011747803672762272
XPO,10958.183784484863,0.10931920906505481,0.010846155385283766
MTSI,10617.079238891602,0.10591633867465798,0.010508538041306628
CPRT,10581.969867706299,0.10556608640984536,0.01047378760247072
XOM,10218.44921875,0.1019395922202714,0.010113983320859598
GOOGL,8736.052299499512,0.08715115082158068,0.008646741335776156
ACLS,8602.230285644531,0.08581613792183061,0.008514287419617371
TLN,8580.780067443848,0.08560214982543715,0.008493056492647314
ROKU,8560.65975189209,0.08540142888248566,0.008473141872381108
JBL,8091.627250671387,0.08072234491495373,0.008008904413962977
ALB,8078.269439697266,0.08058908694454087,0.007995683163408875
NTRA,7813.119537353517,0.07794394262336835,0.00773324395835695
NEM,7331.411605834963,0.0731384081379429,0.007256460653903594
HUBS,7246.769958496094,0.0722940202244869,0.007172684320419977
SFM,7075.150054931641,0.07058193430893123,0.007002818932334138
DKS,7070.275466918949,0.07053330525538133,0.00699799417851866
CRUS,7029.640197753908,0.07012792644693705,0.006957774334413574
KBR,7007.812793731689,0.06991017553213393,0.006936170077691987
HIMX,6809.425801277161,0.0679310602398142,0.006739811247716213
CW,6225.152038574219,0.06210232558155972,0.006161510669586383
RH,5908.44987487793,0.05894289417163129,0.005848046235528527
EHC,5804.229110717773,0.05790318433191541,0.005744890947692003
KGC,5779.603307723999,0.05765751649508986,0.00572051690076864
JD,5589.712814331055,0.0557631625624536,0.0055325677079065775
MOS,5494.685039520264,0.05481516229289834,0.005438511427067878
MSTR,5324.259094238283,0.05311498734522417,0.005269827791114502
EBAY,5222.1751708984375,0.0520965947012196,0.0051687874986117415
BKR,5138.741928100586,0.051264261872005,0.005086207215831227
RGLD,5046.55989074707,0.05034465077479384,0.0049949675797262135
HLI,4948.870162963867,0.04937009477308116,0.004898276559761493
HII,4489.605270385742,0.04478845279705656,0.00444370685315001
ATI,4423.350883483887,0.0441274968105859,0.004378129802296777
SE,4382.650234222411,0.043721465768106184,0.004337845246493203
NVDA,4298.324768066406,0.04288023208873786,0.004254381861788937
CHRW,4252.923568725586,0.04242730820097002,0.0042094448108675984
MU,4126.884765625,0.04116994087282113,0.0040846945356495775
VKTX,3940.299095153805,0.039308555964524226,0.0039000163796340487
WING,3806.380584716797,0.03797258041163453,0.003767466953403211
CEG,3573.7619018554688,0.03565196862739344,0.0035372263926082533
AN,3454.8300590515137,0.034465500573591865,0.0034195104213597858
UAL,3437.429756164551,0.03429191456823682,0.0034022880063524553
KLAC,3336.4840698242188,0.03328487701472557,0.0033023743143525516
BLD,3261.980339050293,0.03254162529703372,0.00322863225484252
COO,3202.2028198242188,0.031945282759786094,0.0031694658569408197
CHRD,3080.410446166992,0.03073027795422565,0.0030489185987994543
SWKS,2932.575912475586,0.029255475686487863,0.002902595416485412
EQT,2753.455295562746,0.027468562402930732,0.002725305996819425
KNSL,2752.447952270508,0.02745851311245247,0.0027243089518629968
ITT,2708.598876953125,0.027021073266013936,0.002680908157192377
P,2619.6493225097656,0.026133709526759568,0.0025928679574732964
TSCO,2585.445966720582,0.025792495701934124,0.002559014271599468
WDAY,2557.4998779296875,0.025513704582605767,0.0025313538830352487
NFG,2499.189380645752,0.024931997105469353,0.002473639509323961
LULU,2351.5695190429706,0.02345933641368962,0.0023275288044492374
WAL,2248.9314575195312,0.02243541566857499,0.0022259400388634928
BRBR,2177.1099777221675,0.02171892217661092,0.002154852808971788
MA,2088.2370605468755,0.020832322973313857,0.0020668884630377976
BAC,2063.3133659362775,0.020583683359725043,0.002042219569922075
CNC,2038.9600830078125,0.020340734192213664,0.0020181152570196126
DLTR,2004.6298828125,0.019998254963337236,0.0019841360235034297
DPZ,1950.7670593261719,0.0194609176292187,0.0019308238538490049
