ticker,Name,sector,industry_group,source_universe,selected_main_current,selected_concentrated_current,current_main_weight,current_concentrated_weight,decision_bucket,selection_pressure_score,score,concentrated_score,portfolio_monster_early_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,relative_strength_composite,oneil_leadership_score,portfolio_candidate_minimum_pass,portfolio_candidate_gate_label,portfolio_risk_entry_block_score,portfolio_stale_mega_leader_score,portfolio_stale_leader_reason,portfolio_defensive_rotation_action,entry_quality_score,concentrated_entry_quality_gate_pass,selection_confirmation_score,trend_template_full,breakout_setup_quality_score,price_above_ma50,price_above_ma200,market_cap_live,dollar_vol_20d,sales_growth_yoy,eps_growth_yoy,revenues_ttm,months_held_main,first_held_main,last_held_main,months_held_concentrated,first_held_concentrated,last_held_concentrated
MRVL,MARVELL TECHNOLOGY INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware+committed_latest_recovery+previous_candidate_cache_recovery,True,True,0.0744284413280043,0.4241503882180017,selected_both,0.6382837127845885,3.931813521447816,,0.5455931254194621,0.4467625424100009,0.4006909165137659,,0.0936662822821444,False,rejected,0.1333333333333333,0.0,,neutral,0.319164272545027,,1.0,1.0,0.1541131939772507,1.0,1.0,,2304153608.8679886,0.4208728521145077,,8194600000.0,0,,,0,,
VRT,VERTIV HOLDINGS CLASS A,Industrials,Capital Goods - Machinery,current_constituents_proxy+strategic_global_hardware+committed_latest_recovery+previous_candidate_cache_recovery,True,False,0.1244380835846251,0.0,selected_main,0.64569176882662,4.480364509196654,,0.4857087887832521,0.5540933117195916,0.4019479437597095,,0.2342469786966581,True,future_relaxed,0.3333333333333333,0.0,,neutral,0.0,,1.0,1.0,-0.1097060955357738,1.0,1.0,,3012276945.3608704,0.2768541401432887,0.0,10229900000.0,10,2024-02-29,2026-02-27,0,,
GEV,GE VERNOVA INC,Industrials,Capital Goods - Machinery,current_constituents_proxy+committed_latest_recovery+previous_candidate_cache_recovery,True,False,0.1153015153591668,0.0,selected_main,0.6294220665499125,4.780767390806577,,0.4725666976789934,0.3042160810471251,0.2523259551927707,,0.3055395374304237,False,rejected,0.2416666666666667,0.0,,neutral,0.0,,1.0,1.0,0.1685073802772745,1.0,1.0,,2282230685.8380127,,,34935000000.0,1,2025-07-31,2025-07-31,0,,
AMD,ADVANCED MICRO DEVICES INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware+committed_latest_recovery+previous_candidate_cache_recovery,True,False,0.0744284413280043,0.0,selected_main_stale_review,0.5842907180385288,3.933265524882908,,0.3249714489817265,0.3542768583842266,0.1996390163568555,,0.6088308348339388,True,core_strict,0.2791666666666667,0.7498423091583164,broad_relative_breakdown,rotate_out_stale_core,1.0,,1.0,0.0,-0.2069977415433365,0.0,1.0,,6855813914.144745,0.3433779329067288,1.6287165913347763,34639000000.0,3,2020-03-31,2025-10-31,3,2020-03-31,2025-10-31
GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,current_constituents_proxy+committed_latest_recovery+previous_candidate_cache_recovery,True,False,0.1980367649507865,0.0,selected_main_stale_review,0.5681961471103327,5.51333239628044,,0.3104497586324523,0.4070106022791679,0.3188191920403447,,-0.0046197637655344,True,core_strict,0.1875,0.6918704484315585,mega_rs_decay,rotate_out_stale_core,0.8533172075387252,,1.0,0.0,-0.0055752923204605,0.0,1.0,,6119035801.204834,0.1386624332290156,0.3843695538221552,350018000000.0,22,2020-01-31,2026-01-30,15,2020-01-31,2021-12-31
RKLB,ROCKET LAB CORP,Industrials,Aerospace & Defense,current_constituents_proxy+committed_latest_recovery+previous_candidate_cache_recovery,True,False,0.0492180451954504,0.0,selected_main,0.5213660245183889,1.945682249190035,,0.2702329978541749,0.2298302439126477,0.2155358034913925,,0.202261665282857,True,future_relaxed,0.265625,0.0,,neutral,0.7376456107351081,,1.0,0.0,-1.0891658394868782,0.0,1.0,,1579382919.3416786,0.3795957947246076,,601799000.0,3,2025-10-31,2026-01-30,0,,
HPE,HEWLETT PACKARD ENTERPRISE,Information Technology,Communication Equipment,current_constituents_proxy+strategic_global_hardware+committed_latest_recovery+previous_candidate_cache_recovery,True,False,0.0383573380079935,0.0,selected_main,0.4138528896672505,0.2430985930169864,,0.4443166519716406,0.0870204461774047,0.0353199100087716,,-0.3733333333333334,True,early_relaxed,0.2581770833333334,0.0,,neutral,0.8934215481688985,,1.0,0.0,-0.1354171889973903,1.0,1.0,,496046293.2887936,0.1383808543831115,,34296000000.0,0,,,0,,
MLI,MUELLER INDUSTRIES INC,Industrials,Other,current_constituents_proxy+committed_latest_recovery+previous_candidate_cache_recovery,True,False,0.0385790127056437,0.0,selected_main,0.3782311733800351,0.2598031573985724,,0.2682189836717849,0.0766306177500797,0.0903114634101837,,-0.0335851009126505,True,future_relaxed,0.1739583333333333,0.0,,neutral,0.9403172588224836,,1.0,0.0,0.2150650246423063,0.0,1.0,,82558193.18294525,0.0,-0.0426296903941171,4178547000.0,7,2023-02-28,2025-11-28,6,2023-02-28,2025-10-31
MTSI,MACOM TECHNOLOGY SOLUTIONS INC,Information Technology,Semiconductors,current_constituents_proxy+committed_latest_recovery+previous_candidate_cache_recovery,False,True,0.0,0.1540671971370956,selected_concentrated,0.48143607705779334,0.2471497779129001,,0.3534106728541555,0.3718594173730768,0.2020409416846731,,0.5619976936928668,False,rejected,0.5635416666666666,0.0,,block_fragile_entry,0.0,,1.0,0.0,-0.1726548711403046,0.0,1.0,,282573255.3890228,0.0,,967258000.0,0,,,2,2026-01-30,2026-02-27
LNG,CHENIERE ENERGY INC,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy+committed_latest_recovery+previous_candidate_cache_recovery,False,False,0.0,0.0,not_selected_low_priority,0.6647985989492119,5.229909254314899,,0.5312883004335878,0.599101638891273,0.4420965434002465,,0.7356670128282016,True,future_relaxed,0.121875,0.0,,neutral,0.1557292035435116,,1.0,0.0,0.1734576538795643,1.0,1.0,,1163420784.3655396,0.2627481510315297,0.2334067365595464,19464000000.0,5,2022-01-31,2022-08-31,0,,
