months,cagr,sharpe,max_dd,terminal_multiple,avg_monthly_return,vol_ann,model,cash_cap,single_name_cap,avg_cash_weight,avg_turnover_monthly,delta_cagr_vs_base,delta_max_dd_vs_base,production_activation_allowed
83,0.34539050578675057,1.8036406720480906,-0.13177652614579394,7.783969884958384,0.026257584940607634,0.17469722443633734,cash0.00_cap0.18,0.0,0.18,7.868956490424913e-18,0.49732031306927893,0.00593815384761931,-0.08434933898206276,False
83,0.34522857564237075,1.8035147049561582,-0.13206837300009788,7.777492157006639,0.02624664844254178,0.17463665832331415,cash0.00_cap0.22,0.0,0.22,1.3167178191149259e-18,0.49774129808052675,0.005776223703239491,-0.0846411858363667,False
83,0.3451477143440296,1.8034464244287196,-0.13221891337959146,7.774259170985417,0.026241196053599737,0.1746069904698979,cash0.00_cap0.25,0.0,0.25,-5.204170427930421e-18,0.49796377132085795,0.005695362404898319,-0.08479172621586029,False
83,0.34501393312008166,1.8033244712660608,-0.13247539771549777,7.768912871639739,0.026232189879963515,0.1745588681212539,cash0.00_cap0.33,0.0,0.33,4.5353613769514115e-18,0.49834283998344914,0.0055615811809504034,-0.08504821055176659,False
83,0.3372108644189189,1.8097774199719312,-0.12817971970831954,7.46247032348852,0.02567611673173178,0.1702493341891513,cash0.03_cap0.18,0.03,0.18,0.026796732140746744,0.4891621290822838,-0.0022414875202123596,-0.08075253254458836,False
83,0.33704782849613646,1.80961493531616,-0.12845185435004491,7.456179518369282,0.025665083484111,0.17019145664573346,cash0.03_cap0.22,0.03,0.22,0.026796732140746744,0.48945122240067135,-0.0024045234429947993,-0.08102466718631374,False
83,0.3369658988598381,1.8095268462537044,-0.12859237883625885,7.453019944164961,0.02565954814035335,0.17016303368016963,cash0.03_cap0.25,0.03,0.25,0.026796732140746744,0.48960485940415266,-0.0024864530792931827,-0.08116519167252767,False
83,0.33682959335200047,1.8093698878625966,-0.12883202583897035,7.44776593022138,0.025650353735245088,0.17011681629484246,cash0.03_cap0.33,0.03,0.33,0.026796732140746737,0.48987196412501166,-0.0026227585871307912,-0.08140483867523918,False
83,0.3327656630499469,1.8163375613622035,-0.12578124365770393,7.292566812119598,0.02535525368038069,0.16751459125052687,cash0.05_cap0.18,0.05,0.18,0.042987453743487634,0.4848123407757516,-0.0066866888891843335,-0.07835405649397276,False
83,0.3326048995723887,1.816157982388235,-0.12604016447780397,7.286484679485038,0.025344363336076352,0.16745919847401397,cash0.05_cap0.22,0.05,0.22,0.04298745374348765,0.48504732218403596,-0.006847452366742557,-0.0786129773140728,False
83,0.332523811702256,1.8160603398714277,-0.12617397518335882,7.283418544909316,0.02533887964513635,0.16743196746599473,cash0.05_cap0.25,0.05,0.25,0.042987453743487634,0.4851677411788088,-0.00692854023687528,-0.07874678801962764,False
83,0.3323884704902733,1.8158861398263944,-0.12640233625526198,7.278303414551331,0.025329741760189418,0.16738764312135368,cash0.05_cap0.33,0.05,0.33,0.042987453743487634,0.48538610566426904,-0.007063881448857945,-0.0789751490915308,False
83,0.32738706286642016,1.830108777791437,-0.12218268104477159,7.091420941006406,0.024959463200642445,0.16365888303599105,cash0.08_cap0.18,0.08,0.18,0.0650325161972066,0.47966568759606776,-0.012065289072711094,-0.07475549388104041,False
83,0.327227898416105,1.8298889819386543,-0.12242167283995697,7.085541655488523,0.024948688118674126,0.16360788024796477,cash0.08_cap0.22,0.08,0.22,0.06503251619720658,0.47984555294972087,-0.012224453523026257,-0.0749944856762258,False
83,0.3271472461990801,1.8297700151422018,-0.1225453582176006,7.082564080981756,0.02494323727871682,0.16358276989326448,cash0.08_cap0.25,0.08,0.25,0.06503251619720658,0.4799378008546177,-0.01230510574005117,-0.07511817105386942,False
83,0.327012092402198,1.8295587839278638,-0.12275669904096054,7.0775767790454704,0.024934117264041156,0.16354183850060494,cash0.08_cap0.33,0.08,0.33,0.0650325161972066,0.48009485570005084,-0.012440259536933285,-0.07532951187722936,False
