model,rebalance_date,net_return,cash_weight
cash0.00_cap0.18,2019-04-30,-0.00805092155708955,5.551115123125783e-17
cash0.00_cap0.18,2019-05-31,0.05686918112153102,0.0
cash0.00_cap0.18,2019-06-28,0.006689846619070408,0.0
cash0.00_cap0.18,2019-07-31,0.01426158156909585,3.469446951953614e-18
cash0.00_cap0.18,2019-08-30,-0.0004462506558096319,-6.938893903907228e-18
cash0.00_cap0.18,2019-09-30,0.010959992945107919,0.0
cash0.00_cap0.18,2019-10-31,0.0068804316325421725,0.0
cash0.00_cap0.18,2019-11-29,0.02982663398914563,1.3877787807814457e-17
cash0.00_cap0.18,2019-12-31,0.052530861303153126,0.0
cash0.00_cap0.18,2020-01-31,-0.016618483584628984,2.7755575615628914e-17
cash0.00_cap0.18,2020-02-28,-0.07314652122914522,0.0
cash0.00_cap0.18,2020-03-31,0.20290666768828075,0.0
cash0.00_cap0.18,2020-04-30,0.12462784755360051,0.0
cash0.00_cap0.18,2020-05-29,0.05417987320845445,0.0
cash0.00_cap0.18,2020-06-30,0.0901858564294085,1.734723475976807e-18
cash0.00_cap0.18,2020-07-31,0.11194094411570668,0.0
cash0.00_cap0.18,2020-08-31,-0.022461742150204498,0.0
cash0.00_cap0.18,2020-09-30,0.0014436481493822143,2.7755575615628914e-17
cash0.00_cap0.18,2020-10-30,0.12339523897152611,0.0
cash0.00_cap0.18,2020-11-30,0.044008113834469766,3.469446951953614e-18
cash0.00_cap0.18,2020-12-31,-0.009726277979984852,-2.7755575615628914e-17
cash0.00_cap0.18,2021-01-29,0.0793870362528184,5.551115123125783e-17
cash0.00_cap0.18,2021-02-26,-0.01207547874907777,0.0
cash0.00_cap0.18,2021-03-31,0.04627171672648302,5.551115123125783e-17
cash0.00_cap0.18,2021-04-30,-0.006557767266183103,1.3877787807814457e-17
cash0.00_cap0.18,2021-05-28,0.05491796030593576,0.0
cash0.00_cap0.18,2021-06-30,0.04101925325567078,0.0
cash0.00_cap0.18,2021-07-30,0.05416665638382975,1.3877787807814457e-17
cash0.00_cap0.18,2021-08-31,-0.05180218216899665,0.0
cash0.00_cap0.18,2021-09-30,0.10704098682630671,0.0
cash0.00_cap0.18,2021-10-29,0.00889966054580274,0.0
cash0.00_cap0.18,2021-11-30,0.017860744956531983,-2.7755575615628914e-17
cash0.00_cap0.18,2021-12-31,-0.06778533166293414,0.0
cash0.00_cap0.18,2022-01-31,-0.003940209881979579,-2.7755575615628914e-17
cash0.00_cap0.18,2022-02-28,0.046107691029496196,0.0
