rank,ticker,Name,sector,weight,score,score_model_core,score_total,score_focus_bonus,portfolio_seed_score,ensemble_weight_linear,ensemble_weight_catboost,ensemble_weight_ranker,adaptive_ensemble_active,adaptive_ensemble_history_months,adaptive_quality_linear,adaptive_quality_catboost,adaptive_quality_ranker,anticipatory_growth_score,profitability_inflection_score,dominant_archetype_label,archetype_alignment_score,portfolio_sleeve_label,portfolio_sleeve_confidence,portfolio_core_compounder_engine_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,portfolio_monster_slot,sage_sector,sage_composite_score,sage_g_score,sage_v_score,sage_q_score,sage_c_score,sleeve_target_core_compounder_weight,sleeve_target_future_winner_weight,sleeve_target_early_scout_weight,sleeve_invested_share,sleeve_growth_signal,sleeve_risk_signal,future_winner_regime_strength,early_scout_regime_strength,future_winner_scout_score,long_hold_compounder_score,score_future_winner_model,pred_future_winner_ret,pred_future_winner_p,strategy_blueprint_score,stagflation_score,growth_liquidity_reentry_score,m2_yoy_lag1m,fed_assets_bil,reverse_repo_bil,tga_bil,net_liquidity_bil,net_liquidity_change_1m_bil,liquidity_impulse_score,liquidity_drain_score,fear_greed_score,fear_greed_delta_1w,fear_greed_risk_off_score,fear_greed_risk_on_score,fund_join_status,fundamental_reliability_score,core_fundamental_fields_present,sector_adjusted_fields_present,partial_scout_confirmation_score,fundamental_lane_label,latest_statement_repair_used,revenues_ttm,gross_profit_ttm,op_income_ttm,net_income_ttm,op_margin_ttm,gross_margins,operating_margins,roe_proxy,roa_proxy,asset_turnover_ttm,book_to_market_proxy,capital_efficiency_score,sector_adjusted_quality_score,market_cap_live,current_price_live,return_on_equity_effective,revenue_growth_final,earnings_growth_final,forward_pe_final,peg_final,sales_growth_yoy,net_income_growth_yoy,op_income_growth_yoy,ocf_growth_yoy,sales_cagr_3y,sales_cagr_5y,net_income_cagr_3y,net_income_cagr_5y,op_income_cagr_3y,op_income_cagr_5y,ocf_cagr_3y,ocf_cagr_5y,ep_ttm,sp_ttm,fcfy_ttm,price_above_ma20,ma20_above_ma50,golden_cross_fresh_20d,death_cross_recent_20d,breakout_fresh_20d,breakout_volume_z,volume_dryup_20d,post_breakout_hold_score,held_from_prev_rebalance,prev_weight,portfolio_hold_policy_seed_bonus,portfolio_hold_policy_bonus,portfolio_hold_policy_support,portfolio_hold_policy_exit_risk,target_n,weight_cap,cash_target,prev_holdings_applied,prev_holdings_count,rebalance_action,active_rebalance_interval_months,sleeve_rebalance_interval_months,scheduled_rebalance_due,recommended_rebalance_interval_months,next_scheduled_rebalance_date,recommended_next_run_date,recommended_next_run_mode,atr14_pct,event_regime_label,live_event_alert_label,applied_regime_sleeve_policy_label,applied_regime_sleeve_live_label,applied_regime_sleeve_source_label,backtest_usable,research_only_backtest,research_only_output,entry_date,last_trade_date,thesis_status,entry_price,reference_price,shares_held,held_days,unrealized_return,manual_lock,portfolio_kind,snapshot_date,snapshot_source_path,archived_at_utc
1,GOOG,ALPHABET INC CLASS C,Communication,0.1399999999999999,5.54113502336324,3.262323144987798,5.496030073666377,0.9145906585673572,7.191905464307941,0.2811978969287831,0.4087754119337447,0.3100266911374721,True,12,-0.224726425706117,-0.2001451341315665,-0.2746746727844768,1.151303047016571,0.4471410611904381,emerging_growth,1.0127911926510005,core_compounder,0.0346212911965423,0.6487127251167945,0.5448488515271676,0.4598419651712379,,Software,0.0072218924651161,0.3396169431001996,-1.4422239408664046,0.2540078133476014,1.236066628398314,0.5,0.3,0.2,1.0,0.5223804953931999,0.3921047431492616,0.1302757522439382,0.1172839506172839,1.4074286000944105,0.8273209663165062,0.0592014574050683,0.0431154398787174,0.3665341064059134,1.0367164937622777,0.0863039692837062,0.5223804953931999,0.0469058690170494,6.0,0.647,6.0,6.0,6.0,0.1038028366606012,0.1046313920384345,6.0,-3.7714285714286007,0.1139962830785086,0.1582857142857139,matched_with_ttm,1.0,5,0,1.0,full_ttm,False,422498000000.0,255053000000.0,138129000000.0,160208000000.0,0.3269340919957018,0.6036785972951352,0.3269340919957018,0.334640916059873,0.2275943681020117,0.6002082625983955,0.1004615455217137,1.217284895976639,1.0364947799115716,4765465208740.234,393.3200073242188,0.334640916059873,0.1745419264802774,0.4433673285523802,29.0703,0.9748591549295774,0.1745419264802774,0.4433673285523802,0.1753258908818624,0.3148694202909481,0.1407157505639378,0.1652553373926271,0.3982809091830559,0.2555103323295595,0.2415626999405524,0.2269470549350005,0.2470137956517026,0.19035609074455,0.0336185436221769,0.0886582907425503,0.0319651898246191,1.0,1.0,0.0,0.0,0.9,0.0,0.0406924165594596,0.98,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0273552212375844,balanced,balanced,bal_50_30_20,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-15,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-16T18:05:51.869328+00:00
2,APP,APPLOVIN CORP CLASS A,Information Technology,0.1048172993293705,5.43505261025944,3.216569212168309,5.41105142949662,0.6617149627940859,6.381556773584961,0.2811978969287831,0.4087754119337447,0.3100266911374721,True,12,-0.224726425706117,-0.2001451341315665,-0.2746746727844768,0.9289646754940004,2.1490047020669625,cyclical_recovery,1.0352995386340698,core_compounder,0.0578520305228953,0.8132072361695437,0.5955607599424201,0.6396511446008577,,Software,0.8205298131656691,1.7604795245936966,-0.4064412853482807,1.275086719129071,-0.0853291925821476,0.5,0.3,0.2,1.0,0.5223804953931999,0.3921047431492616,0.1302757522439382,0.1172839506172839,1.076518327241923,0.3787765260589958,-0.0397738648220987,-0.5453819604662508,0.2332026661911591,1.0849758023801654,0.0863039692837062,0.5223804953931999,0.0469058690170494,6.0,0.647,6.0,6.0,6.0,0.1038028366606012,0.1046313920384345,6.0,-3.7714285714286007,0.1139962830785086,0.1582857142857139,matched_with_ttm,0.9175,5,0,0.7142857142857143,full_ttm,False,5839145000.0,5241605000.0,4928376000.0,3962626000.0,0.8440235685190212,0.8976665248079985,0.8440235685190212,1.6766044012163404,0.5141123071004923,0.7575724550952586,0.0140279961525443,3.0619102246919216,2.698819285380665,168483294000.0,501.0,1.6766044012163404,0.1370924805760449,1.0653338802493644,46.3983,0.5303268945022288,0.1370924805760449,1.0653338802493644,1.2428511161747378,0.7458127523696347,0.2616618002192701,,,,2.2668435235320428,,0.8212466188482981,,0.0235194000896017,0.0346571156188339,,1.0,1.0,0.0,0.0,0.0,0.0,0.0517196882368855,0.4,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0596357290650284,balanced,balanced,bal_50_30_20,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-15,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-16T18:05:51.869328+00:00
3,CAT,CATERPILLAR INC,Industrials,0.1035634376142495,5.409230226099767,4.127248519545084,5.406164790537014,0.3264467742168154,6.97433679551492,0.2811978969287831,0.4087754119337447,0.3100266911374721,True,12,-0.224726425706117,-0.2001451341315665,-0.2746746727844768,0.4991830015122223,-0.3144806816621621,emerging_growth,0.2355902697362575,core_compounder,0.0394479947246677,0.4371154921415309,0.3187715079675276,0.2226829224259278,,Industrial,0.7382449467032312,0.4214410360980251,-0.5764887967432839,2.133042873293746,1.3440137662087128,0.5,0.3,0.2,1.0,0.5223804953931999,0.3921047431492616,0.1302757522439382,0.1172839506172839,0.4779880520567227,-0.0875721534326065,0.0683430675909661,0.099337725342677,0.4308442547622254,0.5642828515188874,0.0863039692837062,0.5223804953931999,0.0469058690170494,6.0,0.647,6.0,6.0,6.0,0.1038028366606012,0.1046313920384345,6.0,-3.7714285714286007,0.1139962830785086,0.1582857142857139,matched_with_ttm,0.9971950000000002,5,0,0.8571428571428571,full_ttm,False,70755000000.0,59427000000.0,11657000000.0,9430000000.0,0.164751607660236,0.8398982404070384,0.164751607660236,0.5053590568060021,0.0986917844060701,0.740502354788069,0.0456024573513915,1.0676299637784346,-0.0850156926873767,409188475441.4579,888.3099975585938,0.5053590568060021,0.1184969727627689,-0.0512123956132407,46.5952,1.6611479500891264,0.1184969727627689,-0.0512123956132407,-0.0391526541378173,0.0929737402413057,0.0466933586078694,0.4147523752236428,0.0986288962655979,0.5059037681272072,0.0990599971172758,0.1862566465017272,0.1092468042314871,0.1157622920356888,0.0230456148351351,0.1729154271113455,0.0231702517764492,1.0,1.0,0.0,0.0,0.65,0.0,0.0269768032667455,0.73,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0360926015624278,balanced,balanced,bal_50_30_20,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-15,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-16T18:05:51.869328+00:00
4,GEV,GE VERNOVA INC,Industrials,0.0885808084126337,5.458748389814385,2.668151631072782,5.44521588181618,0.8316229471472515,7.514611500269407,0.2811978969287831,0.4087754119337447,0.3100266911374721,True,12,-0.224726425706117,-0.2001451341315665,-0.2746746727844768,1.0799965880811089,0.3894031340457287,emerging_growth,0.9317183959955566,core_compounder,0.0502610453251781,0.5079337450083764,0.8416136006572182,0.6908304646816839,,Industrial,0.4424022957336312,2.4867374846071093,-2.682729711835632,-0.4905120256952475,2.435697403359086,0.5,0.3,0.2,1.0,0.5223804953931999,0.3921047431492616,0.1302757522439382,0.1172839506172839,1.6162691742214297,0.7548055608335695,0.1474064062462795,0.4152169496875315,0.603529326208305,1.2209374322559634,0.0863039692837062,0.5223804953931999,0.0469058690170494,6.0,0.647,6.0,6.0,6.0,0.1038028366606012,0.1046313920384345,6.0,-3.7714285714286007,0.1139962830785086,0.1582857142857139,matched_with_ttm,0.92839,5,0,0.8571428571428571,full_ttm,False,39375000000.0,7846000000.0,1524000000.0,9365000000.0,0.0387047619047619,0.199263492063492,0.0387047619047619,0.62163956189844,0.1238560016928529,0.5207506744961117,0.053431634753076,1.2181046856053532,-0.0575439230431268,281949075105.4126,1049.22998046875,0.62163956189844,0.1270931730356377,1.5666830823148952,30.4711,0.0167075704987964,0.1270931730356377,,,,,,,,,,,,0.0332152180194196,0.1396528787522315,,0.0,1.0,0.0,0.0,0.1999999999999999,0.0,-0.0791696999724176,0.44,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0451848357383154,balanced,balanced,bal_50_30_20,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-15,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-16T18:05:51.869328+00:00
5,AMZN,AMAZON.COM INC,Consumer Discretionary,0.0780442171020089,4.820141265031225,3.427874884276802,4.8145618966570085,0.276389243608134,6.364341147244232,0.2811978969287831,0.4087754119337447,0.3100266911374721,True,12,-0.224726425706117,-0.2001451341315665,-0.2746746727844768,0.7755298733845685,0.319206504753581,emerging_growth,0.5177697486872453,core_compounder,0.0209898519762755,0.3020667971777275,0.414985192575537,0.3520156366467105,,Software,0.2045808160163412,0.4159956467580336,-0.122398787249583,-0.0566044539246261,0.6915543329638788,0.5,0.3,0.2,1.0,0.5223804953931999,0.3921047431492616,0.1302757522439382,0.1172839506172839,1.088910730730591,0.3043971635594154,0.033438930422004,0.0371181436192485,0.2352138835878739,0.6463732433565079,0.0863039692837062,0.5223804953931999,0.0469058690170494,6.0,0.647,6.0,6.0,6.0,0.1038028366606012,0.1046313920384345,6.0,-3.7714285714286007,0.1139962830785086,0.1582857142857139,matched_with_ttm_fallback,0.8626666666666667,4,0,0.8571428571428571,full_ttm,False,716924000000.0,360510000000.0,79975000000.0,77670000000.0,0.1115529679575519,0.5028566486824266,0.1115529679575519,,0.0847342984628476,0.782130194298681,,0.2912707828700177,-0.0135110773773492,2841383043999.8853,264.1400146484375,,0.1237775468329469,0.6082272316789135,31.7731,1.1363769670958512,0.1237775468329469,,,,0.1172845654685674,0.4169304709416763,,0.6082272316789135,0.8688211092464733,0.6337694285804338,0.4395820730040392,0.1612867603151604,0.0273352796146281,0.2523151538874422,0.0395983217530612,0.0,1.0,0.65,0.0,0.65,0.0,0.0209246010586643,0.53,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0272149909766687,balanced,balanced,bal_50_30_20,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-15,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-16T18:05:51.869328+00:00
6,PLTR,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,0.0518345047608683,6.156972407313528,4.546466120688117,6.115994345168016,0.77439311159619,7.443354779554322,0.2811978969287831,0.4087754119337447,0.3100266911374721,True,12,-0.224726425706117,-0.2001451341315665,-0.2746746727844768,1.2865993662342832,1.5482053694082265,emerging_growth,1.3382997410049582,core_compounder,0.0229042609036454,0.8898873274077613,0.821174544696825,0.739136951988743,,Software,1.670473195422522,3.6893174608249018,0.0269285092069469,2.134961400977724,-1.0750692894157423,0.5,0.3,0.2,1.0,0.5223804953931999,0.3921047431492616,0.1302757522439382,0.1172839506172839,1.5035494184036793,1.4082340563812077,0.0369781872293687,-0.0878651434361794,0.326258884866974,0.8712328368323086,0.0863039692837062,0.5223804953931999,0.0469058690170494,6.0,0.647,6.0,6.0,6.0,0.1038028366606012,0.1046313920384345,6.0,-3.7714285714286007,0.1139962830785086,0.1582857142857139,matched_with_ttm,0.9835,5,0,0.5714285714285714,full_ttm,False,5224174000.0,4392169000.0,1991965000.0,2281529000.0,0.3812975984337428,0.8407394164130062,0.3812975984337428,0.2666496109699997,0.2236972314351061,0.5122149489816978,0.0266391585943773,1.023994663556051,0.9270266121727496,321191863837.84485,133.99000549316406,0.2666496109699997,0.6770894863089338,2.9978359567611896,212.038,0.3222413033236577,0.6770894863089338,2.9978359567611896,3.911519589713243,1.0406706685179787,0.3806246688978458,0.3475328091248952,,,,,0.9351501348432258,,0.0071033212757588,0.0162649636811393,0.0083696889699459,0.0,0.0,0.0,0.0,0.0,0.0,0.0859253970573672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0426945595577471,balanced,balanced,bal_50_30_20,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-15,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-16T18:05:51.869328+00:00
7,VRT,Vertiv,Information Technology,0.0518345047608683,5.312352978821994,1.2536388391819535,5.282263059942039,1.186505628335894,7.868189955978156,0.2811978969287831,0.4087754119337447,0.3100266911374721,True,12,-0.224726425706117,-0.2001451341315665,-0.2746746727844768,2.297361557118597,1.2923974802502802,emerging_growth,1.70831237669888,core_compounder,0.0107442618298477,0.8170845762763902,0.9359194677828496,0.9681522532723928,True,Software,0.5716431579782789,0.8165764660119859,-0.8935135951582813,-0.041804643922576,3.4644730309619884,0.5,0.3,0.2,1.0,0.5223804953931999,0.3921047431492616,0.1302757522439382,0.1172839506172839,2.7103440854052256,1.7249572065961782,0.0607617910622485,-0.2047494483075465,0.4878434900492203,1.617255213702556,0.0863039692837062,0.5223804953931999,0.0469058690170494,6.0,0.647,6.0,6.0,6.0,0.1038028366606012,0.1046313920384345,6.0,-3.7714285714286007,0.1139962830785086,0.1582857142857139,matched_with_ttm_fallback,0.925,5,0,1.0,full_ttm,False,10229900000.0,3715200000.0,1829700000.0,1332800000.0,0.1788580533534052,0.363170705480992,0.1788580533534052,0.3381625352041205,0.0994619443138484,0.7634196759725673,0.0297926763081818,0.7754164830143699,0.0711607215327694,142481325144.80566,370.9400024414063,0.3381625352041205,0.2768541401432887,1.0114235914207654,80.9207,0.5954429727740985,0.2768541401432887,,,,0.2158001362930794,0.5095356874012973,,1.0114235914207654,1.0154071645889724,,,0.5887392073654256,0.0093542083402541,0.0717981811974531,0.013291566442657,1.0,1.0,0.0,0.0,0.95,0.0,0.2246348466817228,0.99,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0481585451039901,balanced,balanced,bal_50_30_20,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-15,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-16T18:05:51.869328+00:00
8,NVT,NVENT ELECTRIC PLC,Industrials,0.0518345047608683,3.93128677118375,0.6511858477400585,3.904705098443994,0.9944795352047436,6.30945230777945,0.2811978969287831,0.4087754119337447,0.3100266911374721,True,12,-0.224726425706117,-0.2001451341315665,-0.2746746727844768,1.776955962746855,0.8931648711398392,emerging_growth,1.2549938129125673,future_winner,0.0141398229003942,0.5779196426668615,0.8015193540602271,0.7590998853590445,,Industrial,0.8918699501127436,2.19431548542402,-0.9114638409508308,0.2369492221456909,1.949921232770812,0.5,0.3,0.2,1.0,0.5223804953931999,0.3921047431492616,0.1302757522439382,0.1172839506172839,1.7912966926778446,0.6439983425262416,0.0774302712684254,-0.0074363179193702,0.4914186378769414,0.9397479013476888,0.0863039692837062,0.5223804953931999,0.0469058690170494,6.0,0.647,6.0,6.0,6.0,0.1038028366606012,0.1046313920384345,6.0,-3.7714285714286007,0.1139962830785086,0.1582857142857139,matched_with_ttm,0.9971950000000002,5,0,0.8571428571428571,full_ttm,False,4325800000.0,1601000000.0,682500000.0,491900000.0,0.1577742845254057,0.3701049516852374,0.1577742845254057,0.1295667061767417,0.0706590438979545,0.621380142495978,0.1389012231426857,0.0918135607490952,-0.046643010026428,27332372704.163025,169.00999450683594,0.1295667061767417,0.4709602829162131,-0.1625808648280559,52.2536,,0.4709602829162131,-0.1625808648280559,0.370757180156658,0.4213518635502211,0.1354341808484858,0.5110948492917855,0.0492660554675985,,0.1288614653133879,0.4851067834068316,0.138390811504993,0.1175843049901761,0.0179969739665183,0.1582665378824258,0.0207336555129619,1.0,1.0,0.0,0.0,0.95,0.0,-0.0144284215027015,0.99,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0468379009981895,balanced,balanced,bal_50_30_20,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-15,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-16T18:05:51.869328+00:00
9,FIX,COMFORT SYSTEMS USA INC,Industrials,0.0510448726484261,3.947043738500124,0.4770065277444386,3.911217910631386,1.1291649472411058,6.99881635150333,0.2811978969287831,0.4087754119337447,0.3100266911374721,True,12,-0.224726425706117,-0.2001451341315665,-0.2746746727844768,1.990073917115735,0.5303222809286202,emerging_growth,1.403255334009002,core_compounder,0.0195570305072123,0.7627346135299042,0.9029513639296456,0.9616224554512828,True,Industrial,1.248000159795113,3.601799458036041,-1.8294891030678475,-0.0553853690854648,3.0572597834721797,0.5,0.3,0.2,1.0,0.5223804953931999,0.3921047431492616,0.1302757522439382,0.1172839506172839,2.3094872943093123,1.5794130915311675,-0.0055943751952026,-0.3328598895246332,0.2101199584059416,1.529262262432351,0.0863039692837062,0.5223804953931999,0.0469058690170494,6.0,0.647,6.0,6.0,6.0,0.1038028366606012,0.1046313920384345,6.0,-3.7714285714286007,0.1139962830785086,0.1582857142857139,matched_with_ttm_fallback,0.925,5,0,1.0,full_ttm,False,9101641000.0,2195899000.0,1314589000.0,1022558000.0,0.1444342838835326,0.2412640753464128,0.1444342838835326,0.4175795724717757,0.1473777756254876,1.3117882849889584,0.0401293937433403,1.5269454808608882,0.5387962693327708,70149278057.98633,1992.739990234375,0.4175795724717757,0.2951507767511407,0.6078113384044881,53.7113,1.1229625757892536,0.2951507767511407,,,,0.3001727196670096,0.2608575995095228,0.6078113384044881,0.4677824854780246,0.7298848997394711,0.4714081007313051,0.5785164894676165,0.3287153315351434,0.0145768855832663,0.1297467522399369,0.0147036866031235,1.0,1.0,0.0,0.0,0.95,0.0,0.0304614247859763,0.99,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0442685310259106,balanced,balanced,bal_50_30_20,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-15,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-16T18:05:51.869328+00:00
10,PR,PERMIAN RESOURCES CORP CLASS A,Energy,0.0399999999999999,2.3042180281144056,-0.3493615077134155,2.231360946441715,1.186505628335894,4.881266344525422,0.2811978969287831,0.4087754119337447,0.3100266911374721,True,12,-0.224726425706117,-0.2001451341315665,-0.2746746727844768,0.8103504111433445,0.6732846570722337,compounder,1.456131505998628,early_scout,0.0340012011135399,0.973856395311838,0.8718527919712182,0.850363562568027,,Energy,1.5659894215949175,1.585099258174431,1.293917953246016,1.9239817737289653,1.3781983299341414,0.5,0.3,0.2,1.0,0.5223804953931999,0.3921047431492616,0.1302757522439382,0.1172839506172839,1.380660887197399,2.373429525223466,-0.0259344872570943,-0.3252502480978865,0.134919176518093,1.13004938949487,0.0863039692837062,0.5223804953931999,0.0469058690170494,6.0,0.647,6.0,6.0,6.0,0.1038028366606012,0.1046313920384345,6.0,-3.7714285714286007,0.1139962830785086,0.1582857142857139,matched_with_ttm_backfill,0.94939,5,7,0.7142857142857143,full_ttm,False,5065211000.0,,1462729000.0,935174000.0,0.2887794802625201,,0.2887794802625201,0.0810805866506535,0.0519701352361422,0.281487403060388,0.6492499313847057,0.2119568911185525,1.4993173063978351,17449084631.92003,20.84000015258789,0.0810805866506535,0.0128935072331382,0.2156224415498286,20.4798,0.3799591836734694,0.0128935072331382,,,,0.3344166239398818,0.5423800859958281,0.2156224415498286,,0.1322842234822954,,0.3802417974647794,0.8394521231881102,0.0535944446214252,0.2902851987280804,0.1925163451757734,1.0,1.0,0.0,0.0,0.55,0.0,-0.0163341493402711,0.71,0.0,0.0,0.0,0.0,0.0,0.0,18,0.14,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0326329920005631,balanced,balanced,bal_50_30_20,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-15,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-16T18:05:51.869328+00:00
