portfolio_kind,base_rebalance_date,period_end_date,action_date,ticker,action,reason,original_weight,new_weight,cash_weight_after,price_return,benchmark_return,relative_return,action_price
concentrated,2019-06-28,2019-07-31,2019-07-05,AVGO,weekly_relative_trim,relative_underperformance_trim50,0.1520062179973665,0.07600310899868325,0.07600310899868334,-0.06304688322569096,0.006000342442773476,-0.0686353898258163,23.804256439208984
concentrated,2019-06-28,2019-07-31,2019-07-08,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1520062179973665,0.0,0.15200621799736658,-0.08857061294908797,0.00047214626848757213,-0.08900073785130636,23.155799865722656
concentrated,2019-07-31,2019-08-30,2019-08-14,TSCO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1812941175143369,0.0,0.181294117514337,-0.08437288521713493,-0.04603489982311726,-0.04018803768283463,17.9664249420166
concentrated,2019-08-30,2019-09-30,2019-09-20,V,weekly_relative_trim,relative_underperformance_trim50,0.3748378369796632,0.1874189184898316,0.18741891848983183,-0.03578538725862268,0.03127455647560118,-0.0650262757993394,165.8688507080078
concentrated,2019-10-31,2019-11-29,2019-11-07,BKNG,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3362212012813785,0.0,0.3362212012813788,-0.08583138912466504,0.010691091247055473,-0.0955014654899401,72.64019012451172
concentrated,2019-10-31,2019-11-29,2019-11-22,LRCX,weekly_relative_trim,relative_underperformance_trim50,0.1747180880501378,0.0873590440250689,0.42358024530644767,-0.043240203706392144,0.019807957321356318,-0.0618235625395116,24.270071029663086
concentrated,2020-01-31,2020-02-28,2020-02-21,CPRT,weekly_relative_trim,relative_underperformance_trim50,0.2395856595254417,0.11979282976272085,0.1197928297627211,-0.06800388606432073,0.03132814747748669,-0.09631467325386445,23.8125
concentrated,2020-01-31,2020-02-28,2020-02-24,CPRT,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2395856595254417,0.0,0.23958565952544186,-0.09227006444972286,-0.002876221042373839,-0.08965170151773894,23.1924991607666
concentrated,2020-01-31,2020-02-28,2020-02-27,MA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3888338615482248,0.0,0.6284195210736667,-0.10345039826980484,-0.07991345458710364,-0.025581227983437982,275.8302917480469
concentrated,2020-02-28,2020-03-31,2020-03-06,RNG,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2755605698932986,0.0,0.2755605698932987,-0.08833059715433655,-0.0025149337664185367,-0.08603202824073408,216.25332641601562
concentrated,2020-02-28,2020-03-31,2020-03-09,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2123839111521425,0.0,0.4879444810454412,-0.09789654287196492,-0.08041315844005636,-0.019012216836694407,24.897539138793945
concentrated,2020-02-28,2020-03-31,2020-03-09,MA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3644881847472881,0.0,0.8524326657927292,-0.12338992069288623,-0.08041315844005636,-0.04673485995072102,252.85244750976562
concentrated,2020-02-28,2020-03-31,2020-03-12,TT,daily_trailing_stop_exit,daily_close_breached_trailing_stop,0.1475673342072707,0.0,1.0,-0.03767863389985526,-0.16800239202364153,0.15663958270357137,88.9654769897461
concentrated,2020-03-31,2020-04-30,2020-04-03,NOW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1347350535287843,0.0,0.13473505352878445,-0.0904551375099768,0.0008467978757216166,-0.0912246865149442,49.91400146484375
concentrated,2020-05-29,2020-06-30,2020-06-05,VEEV,weekly_relative_trim,relative_underperformance_trim50,0.2481981403345495,0.12409907016727476,0.12409907016727495,-0.06405755073470076,0.05177497715842594,-0.11013052260101375,202.8000030517578
concentrated,2020-06-30,2020-07-31,2020-07-17,ETSY,weekly_relative_trim,relative_underperformance_trim50,0.1032467485049782,0.0516233742524891,0.05162337425248931,-0.026445506308316102,0.0392479655299276,-0.06321250944642998,102.70999908447266
concentrated,2020-08-31,2020-09-30,2020-09-04,SE,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1404436235285892,0.0,0.14044362352858908,-0.08008936372795883,-0.021815517109614824,-0.059573472732008304,144.14999389648438
concentrated,2020-08-31,2020-09-30,2020-09-10,META,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3206433572501249,0.0,0.461086980778714,-0.09032618631965639,-0.04660074613673493,-0.045862675060570623,266.0025329589844
concentrated,2020-08-31,2020-09-30,2020-09-21,MA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3982839756622389,0.0,0.8593709564409528,-0.08347524720619737,-0.06262278542881627,-0.022245539419176508,317.3037109375
concentrated,2020-08-31,2020-09-30,2020-09-24,JD,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1406290435590471,0.0,1.0,-0.08516784021492274,-0.07257074097440708,-0.013582814126169462,63.71500015258789
concentrated,2020-09-30,2020-10-30,2020-10-22,DDOG,daily_trailing_stop_exit,daily_close_breached_trailing_stop,0.1876535204354846,0.0,0.18765352043548478,-0.024548928879796872,0.020492040592169136,-0.04413652207010821,98.94000244140625
concentrated,2020-10-30,2020-11-30,2020-11-27,CPRT,weekly_relative_trim,relative_underperformance_trim50,0.315616235991133,0.1578081179955665,0.1578081179955667,0.029579959905793762,0.1013628688891115,-0.06517643822123897,28.802499771118164
concentrated,2020-12-31,2021-01-29,2021-01-14,CPRT,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2125482309142274,0.0,0.21254823091422748,-0.08283141544216921,0.008392750211808186,-0.09046491620930053,29.315000534057617
concentrated,2021-02-26,2021-03-31,2021-03-04,DXCM,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2418612676038035,0.0,0.24186126760380366,-0.1102147990896859,-0.02305548930112722,-0.08921623371035459,89.06749725341797
concentrated,2021-02-26,2021-03-31,2021-03-04,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3488821856531863,0.0,0.59074345325699,-0.08281882150443975,-0.02305548930112722,-0.06117372230338847,50.01246643066406
concentrated,2021-02-26,2021-03-31,2021-03-04,NVDA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1982205404540812,0.0,0.7889639937110711,-0.10845041498295405,-0.02305548930112722,-0.08741021086319245,12.334893226623535
concentrated,2021-03-31,2021-04-30,2021-04-16,WSM,weekly_relative_trim,relative_underperformance_trim50,0.1834482018480862,0.0917241009240431,0.09172410092404326,-0.03982598730459075,0.047339320835716014,-0.08322547087294874,78.99346923828125
concentrated,2021-04-30,2021-05-28,2021-05-12,NVDA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.433995160269028,0.0,0.4339951602690282,-0.09034706522441882,-0.03342605822083411,-0.05888944915979277,13.72391128540039
concentrated,2021-05-28,2021-06-30,2021-06-04,CRWD,weekly_relative_trim,relative_underperformance_trim50,0.298645245472786,0.149322622736393,0.14932262273639307,-0.0729740339466538,7.078184138409327e-05,-0.07303964590740653,206.94000244140625
concentrated,2021-06-30,2021-07-30,2021-07-16,NVDA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2496929142335257,0.0,0.2496929142335258,-0.097590145155664,0.0057593577279395625,-0.10275768461859036,18.11949348449707
concentrated,2021-07-30,2021-08-31,2021-08-13,DXCM,weekly_relative_trim,relative_underperformance_trim50,0.2115940552721776,0.1057970276360888,0.10579702763608889,-0.049846282135389,0.012671977214687491,-0.06173594288846662,122.85250091552734
concentrated,2021-07-30,2021-08-31,2021-08-13,MA,weekly_relative_trim,relative_underperformance_trim50,0.4255674933027445,0.21278374665137226,0.3185807742874611,-0.06819929303427696,0.012671977214687491,-0.07985929508131306,352.768310546875
concentrated,2021-07-30,2021-08-31,2021-08-19,MA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.4255674933027445,0.0,0.5313645209388334,-0.08217310507362852,-0.0010902206959245708,-0.08117137909511019,347.4779968261719
concentrated,2021-10-29,2021-11-30,2021-11-26,CPRT,weekly_relative_trim,relative_underperformance_trim50,0.2837674356466804,0.1418837178233402,0.1418837178233402,-0.0637711089548253,-0.0028894118520634837,-0.061058119155915636,36.48249816894531
concentrated,2021-11-30,2021-12-31,2021-12-06,PANW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3138311612174982,0.0,0.3138311612174982,-0.08787828022940913,-0.006173881393186864,-0.08221196576193723,83.53666687011719
concentrated,2021-12-31,2022-01-31,2022-01-19,EXP,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2167552360433458,0.0,0.2167552360433459,-0.09515534479095089,-0.05154309464669571,-0.04598232128217716,147.52508544921875
concentrated,2021-12-31,2022-01-31,2022-01-20,COO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2540903354929735,0.0,0.47084557153631945,-0.08078831841699974,-0.06204079401085805,-0.01998756906103516,98.35933685302734
concentrated,2022-01-31,2022-02-28,2022-02-23,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3036646525811936,0.0,0.3036646525811939,-0.08069483823042856,-0.06374817290142643,-0.01810054179709264,51.76420593261719
concentrated,2022-02-28,2022-03-31,2022-03-04,MA,weekly_relative_trim,relative_underperformance_trim50,0.3939175351211146,0.1969587675605573,0.19695876756055752,-0.07570227708832356,-0.006597023587063711,-0.06956416997137549,322.487548828125
concentrated,2022-02-28,2022-03-31,2022-03-07,MA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3939175351211146,0.0,0.3939175351211148,-0.12555551547858546,-0.0358818983334942,-0.09301102944762452,305.09375
concentrated,2022-03-31,2022-04-29,2022-04-11,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2756088413669852,0.0,0.27560884136698527,-0.08086255642325768,-0.029538215284656055,-0.05288651438619618,54.03346252441406
concentrated,2022-03-31,2022-04-29,2022-04-21,FCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1889024045334733,0.0,0.46451124590045856,-0.09601231790173492,-0.0336414424684659,-0.06454216703227544,42.41562271118164
concentrated,2022-03-31,2022-04-29,2022-04-28,ORLY,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3098963569679318,0.0,0.7744076028683904,-0.09460937755203569,-0.05625298107923182,-0.04064266768934188,41.551998138427734
concentrated,2022-04-29,2022-05-31,2022-05-06,FDS,weekly_relative_trim,relative_underperformance_trim50,0.2508207943324655,0.12541039716623276,0.1254103971662328,-0.0647921635046379,-0.001771569934804318,-0.0631324370973061,362.8258056640625
concentrated,2022-04-29,2022-05-31,2022-05-09,FDS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2508207943324655,0.0,0.2508207943324656,-0.10023009183909148,-0.03373209778480879,-0.06881941737051855,349.07720947265625
concentrated,2022-04-29,2022-05-31,2022-05-18,MKC,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2119066412831853,0.0,0.4627274356156509,-0.09544038435091073,-0.049045317331050775,-0.048787884286607186,83.52590942382812
concentrated,2022-05-31,2022-06-30,2022-06-13,AEE,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3171215575593048,0.0,0.31712155755930493,-0.09645921596633811,-0.09675555626438825,0.00032808427453434597,76.36597442626953
concentrated,2022-05-31,2022-06-30,2022-06-13,ETR,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3336060871055201,0.0,0.650727644664825,-0.09075840674882185,-0.09675555626438825,0.006639564247706398,47.61922836303711
concentrated,2022-05-31,2022-06-30,2022-06-14,NFG,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1947809610645361,0.0,0.845508605729361,-0.08286047922936002,-0.09947737375370203,0.01845250084787664,59.795196533203125
concentrated,2022-05-31,2022-06-30,2022-06-16,VLO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1544913942706389,0.0,1.0,-0.08892818951967063,-0.1168679068859293,0.031637076247267304,105.94739532470703
concentrated,2022-06-30,2022-07-29,2022-07-08,AEE,weekly_relative_trim,relative_underperformance_trim50,0.2145403157927105,0.10727015789635524,0.1072701578963553,-0.03273819893402885,0.0321597099808999,-0.0628758401314945,78.30235290527344
concentrated,2022-06-30,2022-07-29,2022-07-12,NOW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3322750045703196,0.0,0.43954516246667497,-0.0989409241201108,0.01133947414880443,-0.10904389780862944,85.58799743652344
concentrated,2022-08-31,2022-09-30,2022-09-23,WCC,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3046683180465774,0.0,0.30466831804657735,-0.10721712193862953,-0.059631154012795506,-0.050603513854053706,112.46659088134766
concentrated,2022-10-31,2022-11-30,2022-11-03,WCC,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2758924117505294,0.0,0.2758924117505295,-0.16807139705704444,-0.04903373670456346,-0.1251754819776394,113.00994110107422
concentrated,2022-10-31,2022-11-30,2022-11-08,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2287247544751868,0.0,0.5046171662257163,-0.11542082825208,-0.020864141018008153,-0.09657157009077622,94.9333724975586
concentrated,2022-11-30,2022-12-30,2022-12-15,CPRT,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2278256307360768,0.0,0.2278256307360771,-0.09502466130811804,-0.04682318872555924,-0.05056928789330417,30.28499984741211
concentrated,2022-11-30,2022-12-30,2022-12-20,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2194272240364788,0.0,0.44725285477255583,-0.09211291238671493,-0.06478590306012899,-0.02922005711419784,100.35475158691406
concentrated,2022-12-30,2023-01-31,2023-01-27,AEE,weekly_relative_trim,relative_underperformance_trim50,0.1678424350706557,0.08392121753532784,0.08392121753532789,-0.020339319251100108,0.055441232004018515,-0.07179987758411743,78.82380676269531
concentrated,2023-07-31,2023-08-31,2023-08-11,TER,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1963311940579421,0.0,0.19633119405794208,-0.09169638193121521,-0.02327556084244098,-0.0700513044884884,100.60919952392578
concentrated,2023-08-31,2023-09-29,2023-09-15,EXP,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1832247576210987,0.0,0.1832247576210987,-0.08380570057478876,-0.018174342532027987,-0.0668462445888991,172.01524353027344
concentrated,2023-08-31,2023-09-29,2023-09-15,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2388278810525321,0.0,0.42205263867363074,-0.11883402082536898,-0.018174342532027987,-0.10252296579102649,60.88460922241211
concentrated,2023-08-31,2023-09-29,2023-09-22,EXE,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2271102058489931,0.0,0.6491628445226238,-0.08229909970513016,-0.046851551683762205,-0.03718995512607404,76.33660888671875
concentrated,2023-09-29,2023-10-31,2023-10-20,STLD,weekly_relative_trim,relative_underperformance_trim50,0.180239181311444,0.090119590655722,0.09011959065572206,-0.07910667509243963,-0.01272801626549458,-0.06723441961338528,95.4912109375
concentrated,2023-09-29,2023-10-31,2023-10-23,STLD,daily_hard_stop_exit,daily_close_breached_hard_stop,0.180239181311444,0.0,0.18023918131144412,-0.0809679264123414,-0.014439290045886843,-0.06750333662301944,95.29821014404297
concentrated,2023-10-31,2023-11-30,2023-11-10,CHRD,weekly_relative_trim,relative_underperformance_trim50,0.2104153486774272,0.1052076743387136,0.10520767433871359,-0.021063352693172277,0.05107353151054084,-0.06863162475420936,140.45883178710938
concentrated,2023-10-31,2023-11-30,2023-11-10,DINO,weekly_relative_trim,relative_underperformance_trim50,0.1980926816669158,0.0990463408334579,0.20425401517217157,-0.02853018311740152,0.05107353151054084,-0.07573562861348115,47.97593688964844
concentrated,2024-01-31,2024-02-29,2024-02-16,SMCI,daily_trailing_stop_exit,daily_close_breached_trailing_stop,0.3401096823146924,0.0,0.3401096823146925,0.4876296431929976,0.030703857443195925,0.4433143258852932,80.33200073242188
concentrated,2024-02-29,2024-03-28,2024-03-18,SMCI,daily_trailing_stop_exit,daily_close_breached_trailing_stop,0.2971893104792041,0.0,0.29718931047920427,0.13471216919004436,0.010753776018814998,0.12263955486714107,100.06800079345703
concentrated,2024-03-28,2024-04-30,2024-04-08,SMCI,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3466998199400448,0.0,0.34669981994004484,-0.08069308441464262,-0.009755288197758394,-0.07163663220960581,92.8499984741211
concentrated,2024-04-30,2024-05-31,2024-05-10,DKS,weekly_relative_trim,relative_underperformance_trim50,0.1941075642727996,0.0970537821363998,0.09705378213639981,-0.024185196928037778,0.038812986980564235,-0.060644393840044164,187.4705047607422
concentrated,2024-04-30,2024-05-31,2024-05-22,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1941075642727996,0.0,0.19410756427279963,-0.08564308548334632,0.056743539487250194,-0.13474094673877535,175.6634063720703
concentrated,2024-04-30,2024-05-31,2024-05-24,WFRD,weekly_relative_trim,relative_underperformance_trim50,0.1389154462030221,0.06945772310151105,0.2635652873743106,-0.06496147919016915,0.055965555043715254,-0.11451797234889749,111.9968490600586
concentrated,2024-05-31,2024-06-28,2024-06-05,CHRD,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2012242130190042,0.0,0.2012242130190044,-0.08944925492805511,0.010679845746218719,-0.09907103727822453,155.13424682617188
concentrated,2024-05-31,2024-06-28,2024-06-14,DKS,weekly_relative_trim,relative_underperformance_trim50,0.2621935532887369,0.13109677664436845,0.33232098966337287,-0.04893955001229633,0.026010511869152264,-0.07304999414178226,207.81019592285156
concentrated,2024-06-28,2024-07-31,2024-07-02,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2514869165620334,0.0,0.25148691656203326,-0.08278947115545177,0.006194708428757467,-0.08843634222959107,190.438232421875
concentrated,2024-06-28,2024-07-31,2024-07-19,ANET,weekly_relative_trim,relative_underperformance_trim50,0.1921607244328445,0.09608036221642224,0.3475672787784556,-0.06808377118844944,0.006158045182064198,-0.07378743004244381,82.63999938964844
concentrated,2024-06-28,2024-07-31,2024-07-24,ANET,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1921607244328445,0.0,0.44364764099487775,-0.08130584712199473,-0.008063868063264201,-0.07383739406258649,81.46749877929688
concentrated,2024-07-31,2024-08-30,2024-08-02,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2894089571990376,0.0,0.2894089571990376,-0.08151012066276886,-0.03559735428731403,-0.04760746621710654,191.2069091796875
concentrated,2024-08-30,2024-09-30,2024-09-05,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2600535588219483,0.0,0.26005355882194836,-0.08970333653378182,-0.019376684478896733,-0.0717162757011478,206.4169921875
concentrated,2024-08-30,2024-09-30,2024-09-06,NRG,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1538433644742495,0.0,0.41389692329619787,-0.09775943424269884,-0.03588062042205442,-0.06418169277722907,74.67884826660156
concentrated,2025-02-28,2025-03-31,2025-03-06,DASH,daily_hard_stop_exit,daily_close_breached_hard_stop,0.2421509272862768,0.0,0.24215092728627696,-0.09895441912899028,-0.039367261537153864,-0.062029072304140564,180.11000061035156
concentrated,2025-02-28,2025-03-31,2025-03-11,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1464514105265133,0.0,0.3886023378127903,-0.12286197595014847,-0.06753000822685118,-0.05933914035998111,193.1299285888672
concentrated,2025-02-28,2025-03-31,2025-03-11,MA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.3459631737493323,0.0,0.7345655115621226,-0.08925583478132959,-0.06753000822685118,-0.02329922329528844,521.8846435546875
