portfolio_kind,base_rebalance_date,period_end_date,action_date,ticker,action,reason,original_weight,new_weight,cash_weight_after,price_return,benchmark_return,relative_return,action_price
main,2019-04-30,2019-05-31,2019-05-13,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0714588155441487,0.0,0.07145881554414923,-0.08461763564143998,-0.04702795988724773,-0.03944467851307032,24.4724178314209
main,2019-04-30,2019-05-31,2019-05-20,KEYS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.04,0.0,0.11145881554414916,-0.15272730047052552,-0.03654324272337184,-0.12059083801079706,74.55999755859375
main,2019-04-30,2019-05-31,2019-05-23,CDNS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0464611885352622,0.0,0.15792000407941142,-0.08448272101046506,-0.04268476919636177,-0.04366163878852647,63.720001220703125
main,2019-05-31,2019-06-28,2019-06-21,ELS,weekly_relative_trim,relative_underperformance_trim50,0.0287569667439259,0.01437848337196295,0.29424086303465735,0.002792380508193082,0.07308085564095612,-0.0655015647360323,51.06055450439453
main,2019-06-28,2019-07-31,2019-07-05,AVGO,weekly_relative_trim,relative_underperformance_trim50,0.0380573300811,0.01902866504055,0.019028665040551118,-0.06304688322569096,0.006000342442773476,-0.0686353898258163,23.804256439208984
main,2019-06-28,2019-07-31,2019-07-08,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0380573300811,0.0,0.038057330081101126,-0.08857061294908797,0.00047214626848757213,-0.08900073785130636,23.155799865722656
main,2019-06-28,2019-07-31,2019-07-17,CSX,daily_hard_stop_exit,daily_close_breached_hard_stop,6.63390668056559e-06,0.0,0.03806396398778167,-0.09139501728432942,0.003572886037192635,-0.09462980182388314,21.728212356567383
main,2019-07-31,2019-08-30,2019-08-14,NOW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0812107668835754,0.0,0.0812107668835762,-0.0903814222681193,-0.04603489982311726,-0.04648652496488537,50.46200180053711
main,2019-07-31,2019-08-30,2019-08-14,TSCO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0399999999999999,0.0,0.12121076688357613,-0.08437288521713493,-0.04603489982311726,-0.04018803768283463,17.9664249420166
main,2019-07-31,2019-08-30,2019-08-23,ORCL,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0580383083900205,0.0,0.17924907527359668,-0.08383659904904983,-0.04284281142295088,-0.04282868907565962,46.78180694580078
main,2019-08-30,2019-09-30,2019-09-13,AMGN,weekly_relative_trim,relative_underperformance_trim50,0.0691309313992741,0.03456546569963705,0.03456546569963759,-0.05706687207244643,0.036204405647151994,-0.09001243114899393,160.3206787109375
main,2019-08-30,2019-09-30,2019-09-13,AMT,weekly_relative_trim,relative_underperformance_trim50,0.0462538734436407,0.02312693672182035,0.05769240242145801,-0.06604498946228354,0.036204405647151994,-0.09867685811041949,179.1324005126953
main,2019-08-30,2019-09-30,2019-09-13,NOW,weekly_relative_trim,relative_underperformance_trim50,0.0810085315709021,0.04050426578545105,0.09819666820690909,-0.04593135798396086,0.036204405647151994,-0.07926598572973231,50.391998291015625
main,2019-08-30,2019-09-30,2019-09-20,MA,weekly_relative_trim,relative_underperformance_trim50,0.0994114055252891,0.04970570276264455,0.1479023709695536,-0.0315012355416483,0.03127455647560118,-0.06087204578360472,261.0267639160156
main,2019-08-30,2019-09-30,2019-09-20,V,weekly_relative_trim,relative_underperformance_trim50,0.16,0.08,0.22790237096955357,-0.03578538725862268,0.03127455647560118,-0.0650262757993394,165.8688507080078
main,2019-09-30,2019-10-31,2019-10-22,NOW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.078159273312383,0.0,0.07815927331238337,-0.10567131434117472,0.00426548573036345,-0.10946985795452824,45.667999267578125
main,2019-09-30,2019-10-31,2019-10-25,SBUX,weekly_relative_trim,relative_underperformance_trim50,0.0211599764638032,0.0105799882319016,0.08873926154428502,-0.05923516527690742,0.012964499611504143,-0.07127561224120083,72.16680145263672
main,2019-10-31,2019-11-29,2019-11-07,BKNG,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1491026501008608,0.0,0.14910265010086177,-0.08583138912466504,0.010691091247055473,-0.0955014654899401,72.64019012451172
main,2019-10-31,2019-11-29,2019-11-08,AEP,weekly_relative_trim,relative_underperformance_trim50,0.0123694485441683,0.00618472427208415,0.15528737437294593,-0.05243804612443226,0.013183402225201313,-0.06476759114441932,70.74132537841797
main,2019-10-31,2019-11-29,2019-11-08,AMT,weekly_relative_trim,relative_underperformance_trim50,0.0099694110375313,0.00498470551876565,0.16027207989171166,-0.06059773601452789,0.013183402225201313,-0.07282110827880484,171.96658325195312
main,2019-10-31,2019-11-29,2019-11-08,NEE,weekly_relative_trim,relative_underperformance_trim50,0.012294139464786,0.006147069732393,0.16641914962410465,-0.0695882016656919,0.013183402225201313,-0.08169459123501854,47.29194259643555
main,2019-10-31,2019-11-29,2019-11-15,DUK,weekly_relative_trim,relative_underperformance_trim50,0.0736327164726997,0.03681635823634985,0.2032355078604544,-0.05052226780849234,0.022530283752311586,-0.07144292225040794,69.17710876464844
