rebalance_date,equity,equity_value_usd,benchmark_equity,benchmark_value_usd,net_return,bench_return,drawdown_before_month,drawdown_after_month,equity_peak,drawdown_circuit_breaker_active,drawdown_circuit_breaker_event,drawdown_circuit_breaker_cash_target,dd_breaker_level,dd_trigger_equity,dd_breaker_multilevel_active,vol_target_active,vol_cash_floor_p6c,recent_returns_len,raw_gross_return,position_risk_return_delta,position_risk_exit_count,position_risk_enabled,position_risk_hard_stop,position_risk_trailing_stop
2020-02-28,1.0606456433128204,106064.56433128205,0.8449822658042982,84498.22658042982,-0.056120748374555954,-0.20054494325665084,-0.030341603337312114,-0.08475955822569409,1.1588710407689466,False,,0.0,0,1.0,1,0,0.0,11,-0.11148265918196015,0.05685097568734806,12,True,-0.08,-0.15
2020-03-31,1.2490579354970968,124905.79354970968,0.9681844766787635,96818.44766787635,0.17763924584255067,0.1458044930176079,-0.08475955822569409,0.0,1.2490579354970968,True,triggered_level_1,0.5,1,1.0606456433128204,1,0,0.0,12,0.18138924584255067,0.0,0,True,-0.08,-0.15
2020-04-30,1.4285890916968031,142858.90916968032,1.0451478077661074,104514.78077661074,0.14373324975374904,0.07949242416213598,0.0,0.0,1.4285890916968031,False,recovered,0.0,0,1.0,1,0,0.0,12,0.14649740469062872,0.0,0,True,-0.08,-0.15
2020-05-29,1.4852699483747447,148526.99483747446,1.065714002318956,106571.40023189559,0.03967610911169646,0.019677785668236414,0.0,0.0,1.4852699483747447,False,,0.0,0,1.0,1,0,0.0,12,0.04139381228892067,0.0,0,True,-0.08,-0.15
2020-06-30,1.609413273099842,160941.32730998422,1.1268516586688926,112685.16586688926,0.08358300446389642,0.0573677893101745,0.0,0.0,1.609413273099842,False,,0.0,0,1.0,1,0,0.0,12,0.08573668050004192,0.0,0,True,-0.08,-0.15
2020-07-31,1.7880662651618346,178806.62651618346,1.2062160322601614,120621.60322601614,0.11100504453892966,0.07043018748804863,0.0,0.0,1.7880662651618346,False,,0.0,0,1.0,1,0,0.0,12,0.11215216529218011,0.0007765505743873302,1,True,-0.08,-0.15
2020-08-31,1.7463440706180284,174634.40706180283,1.1563311249670802,115633.11249670802,-0.02333369593549721,-0.04135652814994395,0.0,-0.02333369593549712,1.7880662651618346,False,,0.0,0,1.0,1,0,0.0,12,-0.022519211729720472,0.0019479345111471126,5,True,-0.08,-0.15
2020-09-30,1.744814928698278,174481.49286982778,1.1321975695430155,113219.75695430156,-0.0008756246523683598,-0.02087079981069584,-0.02333369593549712,-0.024188889028473517,1.7880662651618346,False,,0.0,0,1.0,1,0,0.0,12,-0.00015567109028459097,0.0020877557955542698,5,True,-0.08,-0.15
2020-10-30,1.8607586063230033,186075.86063230032,1.2526635496437772,125266.35496437772,0.06645041586801727,0.10640014017110544,-0.024188889028473517,0.0,1.8607586063230033,False,,0.0,0,1.0,1,0,0.0,12,0.06543814549601583,0.003428483252942288,2,True,-0.08,-0.15
2020-11-30,1.9411263382830075,194112.63382830075,1.2657290515882111,126572.90515882112,0.04319084253428068,0.010430176521181167,0.0,0.0,1.9411263382830075,False,,0.0,0,1.0,1,0,0.0,12,0.046392512866654134,0.0,0,True,-0.08,-0.15
2020-12-31,1.9350361608754416,193503.61608754416,1.2907689834560647,129076.89834560647,-0.003137445145869757,0.019783011092645797,0.0,-0.0031374451458697273,1.9411263382830075,False,,0.0,0,1.0,1,0,0.0,12,-0.006218443767067038,0.005859846119055,3,True,-0.08,-0.15
2021-01-29,2.017896655322782,201789.66553227822,1.3345349946814515,133453.49946814516,0.04282116072179916,0.03390692818493535,-0.0031374451458697273,0.0,2.017896655322782,False,,0.0,0,1.0,1,0,0.0,12,0.04088290648508227,0.004406417869400964,1,True,-0.08,-0.15
2021-02-26,2.007858043946671,200785.8043946671,1.3749115000359131,137491.15000359132,-0.004974789640307781,0.03025511171709616,0.0,-0.004974789640307675,2.017896655322782,False,,0.0,0,1.0,1,0,0.0,12,-0.008961506073721582,0.006641581451545425,4,True,-0.08,-0.15
2021-03-31,2.090637377136601,209063.7377136601,1.4340106644594406,143401.06644594404,0.04122768212598244,0.04298397709378654,-0.004974789640307675,0.0,2.090637377136601,False,,0.0,0,1.0,1,0,0.0,12,0.04450643366524194,0.00015093834040558196,1,True,-0.08,-0.15
2021-04-30,2.0680574660993076,206805.74660993076,1.437218895041608,143721.8895041608,-0.010800491411963455,0.0022372431821326977,0.0,-0.01080049141196338,2.090637377136601,False,,0.0,0,1.0,1,0,0.0,12,-0.00926567130504381,0.0013775227303219617,3,True,-0.08,-0.15
2021-05-28,2.1727506966885737,217275.06966885738,1.4775440960690627,147754.40960690627,0.050623946532169756,0.02805780049690143,-0.01080049141196338,0.0,2.1727506966885737,False,,0.0,0,1.0,1,0,0.0,12,0.0533902135441311,0.0,1,True,-0.08,-0.15
2021-06-30,2.2844146579130595,228441.46579130596,1.500535275145106,150053.52751451058,0.0513929008950126,0.015560401301869975,0.0,0.0,2.2844146579130595,False,,0.0,0,1.0,1,0,0.0,12,0.05074696865873996,0.0034225983617449593,4,True,-0.08,-0.15
2021-07-30,2.415892402215987,241589.2402215987,1.5473692851255079,154736.92851255077,0.05755423773328419,0.031211535480812236,0.0,0.0,2.415892402215987,False,,0.0,0,1.0,1,0,0.0,12,0.05902913004407144,0.0012858117887904752,2,True,-0.08,-0.15
2021-08-31,2.2900247571832346,229002.47571832346,1.4902333662821126,149023.33662821125,-0.0520998554891351,-0.03692455278299067,0.0,-0.05209985548913515,2.415892402215987,False,,0.0,0,1.0,1,0,0.0,12,-0.05751056366654121,0.008237062889896098,9,True,-0.08,-0.15
2021-09-30,2.4896816215265245,248968.16215265245,1.5780082292140523,157800.82292140523,0.08718546108159575,0.058900078952683455,-0.05209985548913515,0.0,2.4896816215265245,False,,0.0,0,1.0,1,0,0.0,12,0.08951942086385553,0.0,0,True,-0.08,-0.15
2021-10-29,2.484841442270234,248484.1442270234,1.54358986636933,154358.986636933,-0.0019440956684744835,-0.0218112695533057,0.0,-0.0019440956684745592,2.4896816215265245,False,,0.0,0,1.0,1,0,0.0,12,-0.018446746608677074,0.019615273682546057,5,True,-0.08,-0.15
2021-11-30,2.5550088277807155,255500.88277807154,1.6405618849893806,164056.18849893805,0.028238174201720548,0.06282239909240794,-0.0019440956684745592,0.0,2.5550088277807155,False,,0.0,0,1.0,1,0,0.0,12,0.0192545349320183,0.011826697074229967,5,True,-0.08,-0.15
2021-12-31,2.4280989023846145,242809.89023846143,1.5550478327342132,155504.78327342132,-0.049671032059147545,-0.05212485614690532,0.0,-0.049671032059147587,2.5550088277807155,False,,0.0,0,1.0,1,0,0.0,12,-0.07468832241240096,0.027611248861308314,8,True,-0.08,-0.15
2022-01-31,2.395812554094507,239581.2554094507,1.4728651414460299,147286.514144603,-0.01329696589311055,-0.052848979663656315,-0.049671032059147587,-0.062307523933092086,2.5550088277807155,False,,0.0,0,1.0,1,0,0.0,12,-0.011246886106239617,0.0012347178868589107,1,True,-0.08,-0.15
2022-02-28,2.484583566840535,248458.35668405352,1.554815253118448,155481.5253118448,0.03705257015801022,0.05563992884777025,-0.062307523933092086,-0.02756360767698474,2.5550088277807155,False,,0.0,0,1.0,1,0,0.0,12,0.03953153314019199,0.0003598119128608024,3,True,-0.08,-0.15
2022-03-31,2.3147215821060043,231472.15821060044,1.4212598290539826,142125.98290539827,-0.06836638018600932,-0.08589793790393885,-0.02756360767698474,-0.0940455637812512,2.5550088277807155,False,,0.0,0,1.0,1,0,0.0,12,-0.10460221951436649,0.038980757935765914,10,True,-0.08,-0.15
2022-04-29,2.329465535532227,232946.55355322268,1.4027389670044772,140273.89670044772,0.006369644427304278,-0.013031299183227651,-0.0940455637812512,-0.08827495615519881,2.5550088277807155,True,triggered_level_1,0.5,1,2.3147215821060043,1,0,0.0,12,0.005949729495466319,0.004169914931837959,3,True,-0.08,-0.15
2022-05-31,2.2006251873207905,220062.51873207904,1.3083732081963795,130837.32081963794,-0.05530897377367704,-0.06727250117647621,-0.08827495615519881,-0.13870153269401544,2.5550088277807155,True,,0.5,1,2.3147215821060043,1,0,0.0,12,-0.09439662896361245,0.04191858777809496,16,True,-0.08,-0.15
2022-06-30,2.2906405180067644,229064.05180067645,1.4086902689372822,140869.0268937282,0.04090443534165187,0.07667312362593548,-0.13870153269401544,-0.10347060522823391,2.5550088277807155,True,,0.5,1,2.3147215821060043,1,0,0.0,12,0.04092708140827151,0.003399932151178925,3,True,-0.08,-0.15
2022-07-29,2.2483507358653005,224835.07358653005,1.3567771305831933,135677.71305831932,-0.01846198991462122,-0.03685206002967012,-0.10347060522823391,-0.12002232187267181,2.5550088277807155,True,,0.5,1,2.3147215821060043,1,0,0.0,12,-0.017986149814846617,0.0020404960553311036,1,True,-0.08,-0.15
2022-08-31,2.148221313136626,214822.1313136626,1.2581291706142494,125812.91706142495,-0.0445346098059468,-0.07270756393612066,-0.12002232187267181,-0.15921178440601547,2.5550088277807155,True,,0.5,1,2.3147215821060043,1,0,0.0,12,-0.04807099717059327,0.006328088779752904,6,True,-0.08,-0.15
2022-09-30,2.357154652472652,235715.46524726518,1.318897435809736,131889.74358097362,0.09725875916898037,0.048300497766710304,-0.15921178440601547,-0.07743776583344333,2.5550088277807155,True,triggered_level_2,0.5,2,2.148221313136626,1,0,0.0,12,0.09965687842734597,2.7204922590090552e-05,1,True,-0.08,-0.15
2022-10-31,2.3624555822306066,236245.55822306065,1.3943045356445363,139430.45356445364,0.002248868037739511,0.057174347138300385,-0.07743776583344333,-0.07536304511220063,2.5550088277807155,False,recovered,0.0,0,1.0,1,0,0.0,12,-0.007020825863504425,0.011859801536753839,3,True,-0.08,-0.15
2022-11-30,2.2767707281119356,227677.07281119356,1.3079661938687908,130796.61938687907,-0.03626940322736902,-0.06192215514513433,-0.07536304511220063,-0.10889907566795294,2.5550088277807155,False,,0.0,0,1.0,1,0,0.0,12,-0.038786189282021835,0.005316862314622431,8,True,-0.08,-0.15
2022-12-30,2.3443119772788434,234431.19772788434,1.4088886456683756,140888.86456683755,0.029665371366978964,0.07715983201451837,-0.10889907566795294,-0.08246423582218447,2.5550088277807155,True,triggered_level_1,0.5,1,2.2767707281119356,1,0,0.0,12,0.031980076196451206,0.0,1,True,-0.08,-0.15
2023-01-31,2.295396940350094,229539.6940350094,1.3514893646130113,135148.93646130114,-0.020865412710780684,-0.040740821662406224,-0.08246423582218447,-0.10160899821865615,2.5550088277807155,True,,0.5,1,2.2767707281119356,1,0,0.0,12,-0.024242794481194017,0.0058404134687817175,2,True,-0.08,-0.15
2023-02-28,2.368596416318613,236859.6416318613,1.410701398555954,141070.1398555954,0.03188968090083585,0.04381243056240969,-0.10160899821865615,-0.072959595847667,2.5550088277807155,True,,0.5,1,2.2767707281119356,1,0,0.0,12,0.03266471166461113,0.002079073059260625,2,True,-0.08,-0.15
2023-03-31,2.3965337037991143,239653.37037991144,1.4255317693494265,142553.17693494266,0.011794870281836673,0.010512763940443648,-0.072959595847667,-0.06202527453466877,2.5550088277807155,False,recovered,0.0,0,1.0,1,0,0.0,12,0.010202549516160493,0.004088363897109145,3,True,-0.08,-0.15
2023-04-28,2.512812480864033,251281.2480864033,1.443710602552219,144371.0602552219,0.04851956677287166,0.012752317130812818,-0.06202527453466877,-0.01651514721118769,2.5550088277807155,False,,0.0,0,1.0,1,0,0.0,12,0.04499431758594727,0.006029678315784194,4,True,-0.08,-0.15
2023-05-31,2.7244876717848294,272448.76717848296,1.5239403091256714,152394.03091256713,0.08423835544147404,0.055571875992058706,-0.01651514721118769,0.0,2.7244876717848294,False,,0.0,0,1.0,1,0,0.0,12,0.08710932896047274,0.0,2,True,-0.08,-0.15
2023-06-30,2.7847425083968376,278474.25083968375,1.5653736836164758,156537.3683616476,0.022116024688243443,0.027188318494295816,0.0,0.0,2.7847425083968376,False,,0.0,0,1.0,1,0,0.0,12,0.02416554320199062,0.0,0,True,-0.08,-0.15
2023-07-31,2.8175701409116614,281757.01409116614,1.5445236051208557,154452.36051208558,0.011788390637855454,-0.013319553480323099,0.0,0.0,2.8175701409116614,False,,0.0,0,1.0,1,0,0.0,12,0.007088540242447875,0.007106989980811102,2,True,-0.08,-0.15
2023-08-31,2.6348017069251113,263480.17069251114,1.4667530859552693,146675.30859552693,-0.06486739454422702,-0.05035243158974001,0.0,-0.06486739454422702,2.8175701409116614,False,,0.0,0,1.0,1,0,0.0,12,-0.07708227801578292,0.014313257344112512,8,True,-0.08,-0.15
2023-09-29,2.6220938747290647,262209.3874729065,1.4494703683308647,144947.0368330865,-0.004823069668827916,-0.011782976828133784,-0.06486739454422702,-0.06937760424993279,2.8175701409116614,False,,0.0,0,1.0,1,0,0.0,12,-0.0053804058291783505,0.0027106695826628426,2,True,-0.08,-0.15
2023-10-31,2.769268475500033,276926.8475500033,1.5714959999726377,157149.59999726378,0.05612865435116253,0.08418635820909626,-0.06937760424993279,-0.017143021467426453,2.8175701409116614,False,,0.0,0,1.0,1,0,0.0,12,0.059510551301960764,8.32389652910756e-05,2,True,-0.08,-0.15
2023-11-30,2.868897006687522,286889.7006687522,1.6221846750554942,162218.46750554943,0.03597647973423725,0.03225504556406067,-0.017143021467426453,0.0,2.868897006687522,False,,0.0,0,1.0,1,0,0.0,12,0.038890407205637335,0.0,0,True,-0.08,-0.15
2023-12-29,3.0333304842880655,303333.04842880653,1.6780585074545185,167805.85074545184,0.057315922187949606,0.034443570610795504,0.0,0.0,3.0333304842880655,False,,0.0,0,1.0,1,0,0.0,12,0.05988215932557174,0.0,1,True,-0.08,-0.15
2024-01-31,3.220421239786308,322042.1239786308,1.7570295478720674,175702.95478720675,0.06167832897448146,0.04706095768814511,0.0,0.0,3.220421239786308,False,,0.0,0,1.0,1,0,0.0,12,0.06394286837879982,9.737668580710179e-05,1,True,-0.08,-0.15
2024-02-29,3.462692164103648,346269.21641036484,1.79352060552787,179352.060552787,0.07522957597106646,0.020768607847259535,0.0,0.0,3.462692164103648,False,,0.0,0,1.0,1,0,0.0,12,0.07802140842200178,0.0,3,True,-0.08,-0.15
2024-03-28,3.327388511821,332738.85118209996,1.7164341440557096,171643.41440557095,-0.03907469849190975,-0.042980527368667976,0.0,-0.039074698491909685,3.462692164103648,False,,0.0,0,1.0,1,0,0.0,12,-0.05459659094220961,0.01726268624365692,6,True,-0.08,-0.15
2024-04-30,3.58163490445174,358163.490445174,1.8070752087231032,180707.52087231033,0.07641019127387602,0.05280777301086581,-0.039074698491909685,0.0,3.58163490445174,False,,0.0,0,1.0,1,0,0.0,12,0.07960691829512061,0.0,2,True,-0.08,-0.15
2024-05-31,3.6932190878146725,369321.90878146724,1.8726387183495052,187263.87183495052,0.031154538734319597,0.03628156111594816,0.0,0.0,3.6932190878146725,False,,0.0,0,1.0,1,0,0.0,12,0.02784720272354717,0.0061226695820138614,8,True,-0.08,-0.15
2024-06-28,3.609254188683985,360925.41886839847,1.862921678814391,186292.1678814391,-0.02273488172085955,-0.005188955797986838,0.0,-0.022734881720859614,3.6932190878146725,False,,0.0,0,1.0,1,0,0.0,12,-0.03530834528416785,0.015339817253421865,7,True,-0.08,-0.15
2024-07-31,3.6650003218496985,366500.03218496987,1.8910535514565296,189105.35514565295,0.015445333094159358,0.01510094222535563,-0.022734881720859614,-0.007640696447735353,3.6932190878146725,False,,0.0,0,1.0,1,0,0.0,12,0.017727587538465893,9.664746297357446e-05,1,True,-0.08,-0.15
2024-08-30,3.8691690303436674,386916.9030343667,1.9525571786724487,195255.71786724488,0.055707691832050536,0.032523471991868114,-0.007640696447735353,0.0,3.8691690303436674,False,,0.0,0,1.0,1,0,0.0,12,0.05472034714855624,0.004161317030796308,4,True,-0.08,-0.15
2024-09-30,4.00391335748172,400391.33574817196,1.9594148570490428,195941.48570490428,0.034825133273147235,0.0035121523976351376,0.0,0.0,4.00391335748172,False,,0.0,0,1.0,1,0,0.0,12,0.034867813053593634,0.0027963767369723266,4,True,-0.08,-0.15
2024-10-31,4.2745157739642625,427451.57739642623,2.0682997404001044,206829.97404001045,0.06758448355953914,0.05557010194106948,0.0,0.0,4.2745157739642625,False,,0.0,0,1.0,1,0,0.0,12,0.06805734959208894,0.002376762415504871,2,True,-0.08,-0.15
2024-11-29,4.137267770158028,413726.77701580274,2.007213388377175,200721.3388377175,-0.03210843311006167,-0.02953457413823035,0.0,-0.032108433110061646,4.2745157739642625,False,,0.0,0,1.0,1,0,0.0,12,-0.04472012738093852,0.015449365488877882,20,True,-0.08,-0.15
2024-12-31,4.222002848996675,422200.28489966755,2.0503158636399386,205031.58636399385,0.02048092691747904,0.021473788244114722,-0.032108433110061646,-0.012285116664544592,4.2745157739642625,False,,0.0,0,1.0,1,0,0.0,12,0.022627308058052093,0.0010557356804109866,3,True,-0.08,-0.15
2025-01-31,4.351735688929286,435173.5688929286,2.0007729851935707,200077.29851935708,0.030727795449839765,-0.02416353466553889,-0.012285116664544592,0.0,4.351735688929286,False,,0.0,0,1.0,1,0,0.0,12,0.031771149610216105,0.0017241551433736235,8,True,-0.08,-0.15
2025-02-28,4.165216710711552,416521.6710711552,1.9266724355532139,192667.2435553214,-0.04286082417464691,-0.037035960695554704,0.0,-0.04286082417464687,4.351735688929286,False,,0.0,0,1.0,1,0,0.0,12,-0.05937340285309002,0.019262578678443117,28,True,-0.08,-0.15
2025-03-31,4.146616390150378,414661.63901503774,1.916777541017809,191677.75410178088,-0.004465630927039315,-0.005135743031774775,-0.04286082417464687,-0.04713505447969343,4.351735688929286,False,,0.0,0,1.0,1,0,0.0,12,-0.0035135417851955694,0.001797911330370207,4,True,-0.08,-0.15
2025-04-30,4.405889206316864,440588.9206316864,2.0302627123571595,203026.27123571595,0.06252635685865406,0.059206229680200506,-0.04713505447969343,0.0,4.405889206316864,False,,0.0,0,1.0,1,0,0.0,12,0.06557213137296693,0.0,1,True,-0.08,-0.15
2025-05-30,4.628136467694539,462813.6467694539,2.119898212215218,211989.8212215218,0.050443225185742686,0.04414970501723414,0.0,0.0,4.628136467694539,False,,0.0,0,1.0,1,0,0.0,12,0.05207034029274038,0.0011171222701349057,2,True,-0.08,-0.15
2025-06-30,4.6877787823984765,468777.87823984766,2.133579366083735,213357.9366083735,0.012886896296221036,0.006453684327711651,0.0,0.0,4.6877787823984765,False,,0.0,0,1.0,1,0,0.0,12,0.01039892244650061,0.004799024503810289,5,True,-0.08,-0.15
2025-07-31,4.68365655401308,468365.655401308,2.1942997472406818,219429.9747240682,-0.0008793564237447047,0.028459396506257617,0.0,-0.0008793564237447736,4.6877787823984765,False,,0.0,0,1.0,1,0,0.0,12,-0.0011032859543787053,0.002733217783779711,1,True,-0.08,-0.15
2025-08-29,4.88953167706359,488953.167706359,2.295423996059827,229542.3996059827,0.04395606737520304,0.04608497492027164,-0.0008793564237447736,0.0,4.88953167706359,False,,0.0,0,1.0,1,0,0.0,12,0.04645613799188123,0.0002566139138210771,2,True,-0.08,-0.15
2025-09-30,5.265616950455306,526561.6950455306,2.343571396811607,234357.1396811607,0.07691642026902137,0.020975384431994426,0.0,0.0,5.265616950455306,False,,0.0,0,1.0,1,0,0.0,12,0.0788745766198471,0.0,3,True,-0.08,-0.15
2025-10-31,5.066292746969002,506629.2746969002,2.33011598198192,233011.598198192,-0.037853912535181486,-0.005741414512906551,0.0,-0.03785391253518146,5.265616950455306,False,,0.0,0,1.0,1,0,0.0,12,-0.07284444192885962,0.03787287698685745,7,True,-0.08,-0.15
2025-11-28,5.240680859329786,524068.0859329786,2.345794584315241,234579.45843152408,0.03442124667294734,0.006728678938970667,-0.03785391253518146,-0.004735644723143733,5.265616950455306,False,,0.0,0,1.0,1,0,0.0,12,0.03594201973171879,0.0022292269412285542,3,True,-0.08,-0.15
2025-12-31,5.698611973219282,569861.1973219282,2.3861437273619654,238614.37273619656,0.08738008021882478,0.017200629294871872,-0.004735644723143733,0.0,5.698611973219282,False,,0.0,0,1.0,1,0,0.0,12,0.08518934606596612,0.0050243417760933995,5,True,-0.08,-0.15
2026-01-30,5.685578148884546,568557.8148884546,2.3537125521166455,235371.25521166457,-0.0022871928104577204,-0.013591459254290061,0.0,-0.0022871928104577608,5.698611973219282,False,,0.0,0,1.0,1,0,0.0,12,-0.023325604769590395,0.02378435603498164,5,True,-0.08,-0.15
2026-02-27,5.5495578151889005,554955.78151889,2.2489491163684745,224894.91163684745,-0.023923747090228775,-0.044509868315890766,-0.0022871928104577608,-0.026156221678342664,5.698611973219282,False,,0.0,0,1.0,1,0,0.0,12,-0.0315597733529523,0.010386026262723523,11,True,-0.08,-0.15
