as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-12,AKAM,89.0,133.5,11881.5,0.02915496358882975,115.75,1579.75,-358.48932703018187
2026-06-12,AMAT,37.0,567.25,20988.25,0.051501213192211084,352.27783748081754,7953.970013209751,2227.2545256696403
2026-06-12,CIEN,20.0,445.9800109863281,8919.600219726562,0.02188701928485846,415.3900146484375,611.7999267578125,0.0
2026-06-12,COST,15.0,982.3499755859375,14735.249633789062,0.036157527799136224,995.1160278320312,-191.49078369140625,4473.778446731567
2026-06-12,ETR,182.0,111.11000061035156,20222.020111083984,0.04962102933394239,108.97564873328575,388.45204162597656,-939.5119320487979
2026-06-12,FTI,205.0,70.79000091552734,14511.950187683105,0.035609593008021884,69.74250030517578,214.7376251220703,0.0
2026-06-12,GOOGL,79.0,359.67999267578125,28414.71942138672,0.06972437067014631,306.12152099609375,4231.1192626953125,11988.675211963651
2026-06-12,LITE,14.0,921.5599975585938,12901.839965820312,0.03165868572422671,783.25,1936.3399658203125,8291.924284439086
2026-06-12,LNG,48.0,241.27999877929688,11581.43994140625,0.028418672709499458,275.202392578125,-1628.27490234375,4853.959826068879
2026-06-12,LRCX,143.0,366.80999755859375,52453.829650878906,0.1287118203565251,167.36881892112737,28520.08854515769,13405.933994658217
2026-06-12,PR,2006.0,19.510000228881836,39137.06045913696,0.09603497644741546,20.013823517773705,-1010.6695175170898,625.7282266330719
2026-06-12,SLB,294.0,56.18000030517578,16516.92008972168,0.0405294115907458,49.76905822753906,1884.8169708251953,0.0
2026-06-12,VRT,78.0,302.8699951171875,23623.859619140625,0.05796850288462487,257.71021525065106,3522.4628295898438,-1629.4112194252004
2026-06-12,VZ,434.0,48.11000061035156,20879.740264892578,0.051234950735779626,49.15770484115671,-454.7036361694336,-528.0549646377564
