portfolio,candidate_id,source,valid_for_production,metrics_valid,invalid_reason,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,avg_turnover_monthly,governance_action,distance_to_target_pp,rank_score,notes,params
concentrated,concentrated_position_risk_proxy,sidecar:outputs/concentrated_position_risk_replay/metrics.json,False,True,,True,0.5080239435252911,0.5,0.0,-0.1581296913336695,-0.18,0.0,1.9129467604433428,,target_pass_review,0.0,1000.498843971334,Monthly proxy for concentrated position-level hard stops. Target pass here requires weekly/intramonth confirmation before promotion.,"{""data_mode"": ""concentrated_monthly_position_proxy"", ""defensive_holdings_path"": ""/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/concentrated_position_risk_replay/defensive_holdings.csv"", ""hard_stop"": -0.08, ""latest_defensive_holdings_path"": ""/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/concentrated_position_risk_replay/defensive_latest.csv"", ""list_defense_mode"": ""hard_stop_to_cash_proxy"", ""metric_mode"": ""hard_stop_proxy"", ""proxy_warning"": ""Monthly position-loss capping is not execution evidence; validate with weekly/intramonth prices before promotion.""}"
concentrated,concentrated_latest_champion,latest_run:outputs/concentrated_backtest_metrics.json,False,True,,False,0.48194963399496005,0.5,1.805,-0.1636049644611518,-0.18,0.0,1.8368841417296249,,needs_alpha_boost,1.805,-1.3354307730127881,"Legacy target-weight concentrated artifact. Useful for research comparison, but not production-compatible after broker-ledger replay is available.",{}
concentrated,concentrated_grid_N4_score_power_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.48194963399496005,0.5,1.805,-0.1636049644611518,-0.18,0.0,1.8368841417296249,0.6017382756938956,needs_alpha_boost,1.805,-1.3354307730127881,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""4"", ""weighting_mode"": ""score_power""}"
concentrated,concentrated_grid_N4_conviction_curve_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.47805331816416063,0.5,2.1947,-0.1567147185058495,-0.18,0.0,1.8226993273726397,0.6167819901370306,needs_alpha_boost,2.1947,-1.727175294424078,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""4"", ""weighting_mode"": ""conviction_curve""}"
concentrated,concentrated_grid_N3_score_power_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.4713940734706348,0.5,2.8606,-0.18461381999554993,-0.18,0.4614,1.6800648799252744,0.6441139832257156,blocked_both,3.322,-2.872363427421041,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""3"", ""weighting_mode"": ""score_power""}"
concentrated,orchestrator_replay_concentrated_leg,sidecar:outputs/orchestrator_replay/concentrated_balanced/metrics.json#metrics.concentrated,False,True,,False,0.46257028232939956,0.5,3.743,-0.15083761706560894,-0.18,0.0,1.8195264828128592,,needs_alpha_boost,3.743,-3.28926224019407,Concentrated leg inside orchestrator replay; requires cap/timing validation before promotion.,"{""data_mode"": ""historical_concentrated_monthly"", ""experiment_id"": ""E4_concentrated_balanced_replay"", ""valid_for_promotion"": true}"
concentrated,concentrated_grid_N5_score_power_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.46257028232939956,0.5,3.743,-0.15083761706560894,-0.18,0.0,1.819526482804783,0.5944969814225933,needs_alpha_boost,3.743,-3.289262240194231,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""5"", ""weighting_mode"": ""score_power""}"
concentrated,concentrated_grid_N5_conviction_curve_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.457118219347461,0.5,4.2882,-0.14892555860177115,-0.18,0.0,1.8074210471063306,0.6104460389663603,needs_alpha_boost,4.2882,-3.839589092544844,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""5"", ""weighting_mode"": ""conviction_curve""}"
concentrated,concentrated_grid_N4_winner_take_all_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.4522933717408715,0.5,4.7707,-0.173251963707294,-0.18,0.0,1.7876033799421844,0.6335913444684346,needs_alpha_boost,4.7707,-4.334592975685325,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""4"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N2_winner_take_all_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.4776725484520292,0.5,2.2327,-0.2089341147639291,-0.18,2.8934,1.4964386435987151,0.7151194261749141,blocked_both,5.1262,-4.681235544295163,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""2"", ""weighting_mode"": ""winner_take_all""}"
