source_run_id,source_commit_sha,source_branch,portfolio_policy,metric_mode,official_metric_source,candidate_source,target_book_source,source_artifact_name,source_of_truth_level,generated_at,production_mutation_allowed,portfolio,ticker,entry_date,entry_state,entry_reason,lane,holding_days,realized_return
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,AXON,2019-06-03,NEW_BUY,target_rebalance,unassigned,28,-0.0479090013186286
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,FICO,2019-06-03,NEW_BUY,target_rebalance,unassigned,28,0.095980812127467
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,MDB,2019-06-03,NEW_BUY,target_rebalance,unassigned,28,0.1254097135223691
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,MKTX,2019-06-03,NEW_BUY,target_rebalance,unassigned,28,0.0909218993956939
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,PODD,2019-06-03,NEW_BUY,target_rebalance,unassigned,28,0.0785673059390994
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,XRAY,2019-06-03,NEW_BUY,target_rebalance,unassigned,28,0.0790552422184733
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,ZS,2019-06-03,NEW_BUY,target_rebalance,unassigned,28,0.1394305546424827
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,BLD,2019-06-03,NEW_BUY,target_rebalance,unassigned,59,0.0670355124500411
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,BLD,2019-07-01,NEW_BUY,target_rebalance,unassigned,31,0.0534704011092964
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,BRKR,2019-07-01,NEW_BUY,target_rebalance,unassigned,31,-0.079218624397236
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,KBR,2019-07-01,NEW_BUY,target_rebalance,unassigned,31,-0.0041941996780331
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,OC,2019-07-01,NEW_BUY,target_rebalance,unassigned,31,-0.0380981564238684
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,PAGS,2019-07-01,NEW_BUY,target_rebalance,unassigned,31,0.1646785687713517
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,RGEN,2019-07-01,NEW_BUY,target_rebalance,unassigned,31,0.1044002283901168
