source_run_id,source_commit_sha,source_branch,portfolio_policy,metric_mode,official_metric_source,candidate_source,target_book_source,source_artifact_name,source_of_truth_level,generated_at,production_mutation_allowed,portfolio,ticker,sell_date,leader_state_at_exit,exit_price,counterfactual_price_source,counterfactual_price_available,counterfactual_missing_reason,future_price_date_63d,sold_forward_return_63d,same_day_replacement_return_63d,premature_sell_excess_63d,future_price_date_126d,sold_forward_return_126d,same_day_replacement_return_126d,premature_sell_excess_126d,premature_sell_candidate
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,AXON,2019-07-01,TRIM_REVIEW,64.55000305175781,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices,True,,2019-09-26,-0.08582501112792351,-0.05359499910643864,-0.03223001202148487,2019-12-24,0.13230043195017727,0.08906300300475188,0.043237428945425385,False
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,FICO,2019-07-01,TRIM_REVIEW,316.739990234375,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices,True,,2019-09-26,0.002683608416122807,-0.05359499910643864,0.05627860752256145,2019-12-24,0.18614644121516877,0.08906300300475188,0.09708343821041689,False
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,MDB,2019-07-01,TRIM_REVIEW,147.6699981689453,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices,True,,2019-09-26,-0.14227666260819594,-0.05359499910643864,-0.0886816635017573,2019-12-24,-0.10239043343041909,0.08906300300475188,-0.191453436435171,False
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,MKTX,2019-07-01,TRIM_REVIEW,299.9889221191406,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices,True,,2019-09-26,0.030741796800968224,-0.05359499910643864,0.08433679590740686,2019-12-24,0.16304028153708883,0.08906300300475188,0.07397727853233695,False
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,PODD,2019-07-01,TRIM_REVIEW,118.5,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices,True,,2019-09-26,0.39324899665414037,-0.05359499910643864,0.446843995760579,2019-12-24,0.4481856591590849,0.08906300300475188,0.35912265615433303,False
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,XRAY,2019-07-01,TRIM_REVIEW,51.553932189941406,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices,True,,2019-09-26,-0.0829818727277275,-0.05359499910643864,-0.02938687362128886,2019-12-24,-0.017186138736061896,0.08906300300475188,-0.10624914174081378,False
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,ZS,2019-07-01,TRIM_REVIEW,76.61000061035156,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices,True,,2019-09-26,-0.36339903316520983,-0.05359499910643864,-0.3098040340587712,2019-12-24,-0.37684373713454644,0.08906300300475188,-0.46590674013929834,False
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,BLD,2019-08-01,WARNING_1,85.77999877929688,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices,True,,2019-10-29,0.13767775386637227,-0.09204034813260024,0.22971810199897252,2020-01-24,0.32548377904248516,0.14053283536243347,0.1849509436800517,True
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,BLD,2019-08-01,WARNING_1,85.77999877929688,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices,True,,2019-10-29,0.13767775386637227,-0.09204034813260024,0.22971810199897252,2020-01-24,0.32548377904248516,0.14053283536243347,0.1849509436800517,True
27614583121,0c59381ad1e3b4bc85df8ea6b29796d088d8522c,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27614583121,GITHUB_ARTIFACT,2026-06-16T15:48:56.469634+00:00,False,main,BRKR,2019-08-01,TRIM_REVIEW,45.58406448364258,/home/runner/work/r1000-quant-engine/r1000-quant-engine/cache_prices,True,,2019-10-29,-0.051863624765671856,-0.09204034813260024,0.04017672336692839,2020-01-24,0.12542130110081606,0.14053283536243347,-0.015111534261617404,False
