signal_date,effective_next_trading_day,portfolio,crisis_state,prior_cash_weight,target_cash_weight,policy_cash_floor,equity_drawdown,equity_drawdown_cash_floor,base_cash_floor,turnover_from_cash_action,estimated_cost_usd,cash_action
2019-07-01,2019-07-02,concentrated,GREEN,0.83207216652875,0.7320721665287501,0.03,-0.008216619325916774,0.0,0.0292335465606288,0.09999999999999998,25.3491580243054,RELEASE_CASH
2019-07-02,2019-07-03,concentrated,GREEN,0.7320721665287501,0.6320721665287501,0.03,-0.004590198646871935,0.0,0.0288254476341818,0.09999999999999998,25.441846319599513,RELEASE_CASH
2019-07-03,2019-07-05,concentrated,GREEN,0.6320721665287501,0.5320721665287501,0.03,-0.0019426618433380227,0.0,0.0286056866306349,0.09999999999999998,25.50951515748862,RELEASE_CASH
2019-07-05,2019-07-08,concentrated,GREEN,0.5320721665287501,0.43207216652875013,0.03,-0.006356602463809868,0.0,0.0288556961285736,0.09999999999999998,25.396698507725652,RELEASE_CASH
2019-07-08,2019-07-09,concentrated,GREEN,0.43207216652875013,0.33207216652875016,0.03,-0.005460671915746951,0.0,0.0287989676444233,0.09999999999999998,25.41959774710009,RELEASE_CASH
2019-07-09,2019-07-10,concentrated,GREEN,0.33207216652875016,0.23207216652875015,0.03,0.0,0.0,0.0285558796868109,0.1,25.562024163031,RELEASE_CASH
2019-07-10,2019-07-11,concentrated,GREEN,0.23207216652875015,0.13207216652875015,0.03,-0.0012101233477869178,0.0,0.0285906138237918,0.1,25.531090960774627,RELEASE_CASH
2019-07-11,2019-07-12,concentrated,GREEN,0.13207216652875015,0.03207216652875014,0.03,-0.005443462501285357,0.0,0.0287188470010433,0.1,25.422878243042597,RELEASE_CASH
2019-08-02,2019-08-05,concentrated,WATCH,0.03207216652875014,0.25,0.25,-0.008942356082917047,0.0,0.0280843201256655,0.21792783347124986,57.67422270376249,RAISE_CASH
2019-09-03,2019-09-04,concentrated,GREEN,0.25,0.1794177038837523,0.03,-0.03805999542782357,0.0,0.1794177038837523,0.0705822961162477,18.355903573241573,RELEASE_CASH
2019-09-20,2019-09-23,concentrated,GREEN,0.1794177038837523,0.45,0.03,-0.11008998922961033,0.45,0.1939436216421474,0.27058229611624773,65.0994724372122,RAISE_CASH
2019-09-24,2019-09-25,concentrated,GREEN,0.45,0.65,0.03,-0.12903433135762277,0.65,0.1999991212557935,0.2,47.093723670180104,RAISE_CASH
2019-09-25,2019-09-26,concentrated,GREEN,0.65,0.55,0.03,-0.11868472177278933,0.45,0.1944915121579593,0.09999999999999998,23.82666715430667,RELEASE_CASH
2019-09-26,2019-09-27,concentrated,GREEN,0.55,0.65,0.03,-0.12365627209111896,0.65,0.1963871406153954,0.09999999999999998,23.692259550578292,RAISE_CASH
2019-10-21,2019-10-22,concentrated,GREEN,0.65,0.55,0.03,-0.11973495494591402,0.45,0.2349394387936854,0.09999999999999998,23.798273732714353,RELEASE_CASH
2019-10-22,2019-10-23,concentrated,GREEN,0.55,0.65,0.03,-0.1246079767005438,0.65,0.2370704451502889,0.09999999999999998,23.66652988320704,RAISE_CASH
2019-10-28,2019-10-29,concentrated,GREEN,0.65,0.55,0.03,-0.11761244597347276,0.45,0.2328712525709816,0.09999999999999998,23.855656506016675,RELEASE_CASH
