ticker,peak_market_value_usd,peak_weight,trough_market_value_usd,trough_weight,peak_to_trough_value_delta_usd
UI,38619.813537597656,0.2091397631987198,0.0,0.0,-38619.813537597656
MRNA,23696.640563964844,0.1283255754543725,0.0,0.0,-23696.640563964844
TSLA,23501.7255859375,0.1272700428503936,0.0,0.0,-23501.7255859375
ROKU,21963.09942626953,0.1189378454312878,0.0,0.0,-21963.09942626953
ENPH,14007.000427246094,0.0758527937900769,0.0,0.0,-14007.000427246094
